epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681294917222,2023-04-12T12:21:57.222,4.153,-0.017,-0.034,0.016
1681294917232,2023-04-12T12:21:57.232,4.163,-0.039,-0.022,0.019
1681294917243,2023-04-12T12:21:57.243,4.174,-0.037,-0.020,0.017
1681294917253,2023-04-12T12:21:57.253,4.184,-0.010,-0.013,0.008
1681294917263,2023-04-12T12:21:57.263,4.194,0.006,-0.016,0.004
1681294917272,2023-04-12T12:21:57.272,4.203,-0.003,-0.029,0.000
1681294917282,2023-04-12T12:21:57.282,4.213,-0.020,-0.036,-0.003
1681294917293,2023-04-12T12:21:57.293,4.224,-0.032,-0.044,0.004
1681294917303,2023-04-12T12:21:57.303,4.234,-0.018,-0.040,0.006
1681294917313,2023-04-12T12:21:57.313,4.244,-0.016,-0.021,-0.001
1681294917323,2023-04-12T12:21:57.323,4.254,-0.022,-0.005,0.001
1681294917332,2023-04-12T12:21:57.332,4.263,-0.030,-0.021,-0.000
1681294917342,2023-04-12T12:21:57.342,4.273,-0.023,-0.044,-0.009
1681294917353,2023-04-12T12:21:57.353,4.284,-0.018,-0.047,-0.007
1681294917363,2023-04-12T12:21:57.363,4.294,-0.030,-0.022,-0.019
1681294917373,2023-04-12T12:21:57.373,4.304,-0.040,-0.006,-0.015
1681294917382,2023-04-12T12:21:57.382,4.313,-0.027,-0.011,-0.008
1681294917392,2023-04-12T12:21:57.392,4.323,-0.018,-0.016,-0.017
1681294917402,2023-04-12T12:21:57.402,4.333,-0.028,-0.014,-0.013
1681294917413,2023-04-12T12:21:57.413,4.344,-0.026,-0.027,-0.006
1681294917423,2023-04-12T12:21:57.423,4.354,-0.013,-0.038,0.003
1681294917433,2023-04-12T12:21:57.433,4.364,-0.009,-0.042,0.005
1681294917442,2023-04-12T12:21:57.442,4.373,-0.018,-0.043,0.009
1681294917452,2023-04-12T12:21:57.452,4.383,-0.019,-0.051,0.015
1681294917462,2023-04-12T12:21:57.462,4.393,-0.021,-0.062,0.014
