epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681293475059,2023-04-12T11:57:55.059,0.000,-0.011,0.001,0.004
1681293475070,2023-04-12T11:57:55.070,0.011,-0.026,0.004,0.004
1681293475080,2023-04-12T11:57:55.080,0.021,-0.015,0.009,-0.001
1681293475090,2023-04-12T11:57:55.090,0.031,-0.002,0.014,0.004
1681293475100,2023-04-12T11:57:55.100,0.041,-0.001,0.015,0.005
1681293475109,2023-04-12T11:57:55.109,0.050,-0.017,0.013,-0.023
1681293475119,2023-04-12T11:57:55.119,0.060,-0.023,0.014,-0.025
1681293475130,2023-04-12T11:57:55.130,0.071,-0.017,0.008,-0.022
1681293475140,2023-04-12T11:57:55.140,0.081,-0.012,0.006,-0.020
1681293475150,2023-04-12T11:57:55.150,0.091,-0.010,0.003,-0.033
1681293475159,2023-04-12T11:57:55.159,0.100,-0.018,0.004,-0.043
1681293475169,2023-04-12T11:57:55.169,0.110,-0.020,0.012,-0.023
1681293475180,2023-04-12T11:57:55.180,0.121,-0.002,0.013,-0.022
1681293475190,2023-04-12T11:57:55.190,0.131,0.004,0.013,-0.036
1681293475200,2023-04-12T11:57:55.200,0.141,0.004,0.002,-0.034
1681293475209,2023-04-12T11:57:55.209,0.150,0.002,-0.004,-0.038
1681293475219,2023-04-12T11:57:55.219,0.160,-0.020,-0.013,-0.038
1681293475229,2023-04-12T11:57:55.229,0.170,-0.020,-0.033,-0.038
1681293475240,2023-04-12T11:57:55.240,0.181,-0.002,-0.031,-0.057
1681293475250,2023-04-12T11:57:55.250,0.191,-0.009,-0.031,-0.056
1681293475260,2023-04-12T11:57:55.260,0.201,-0.008,-0.035,-0.052
1681293475269,2023-04-12T11:57:55.269,0.210,-0.003,-0.034,-0.055
1681293475279,2023-04-12T11:57:55.279,0.220,-0.007,-0.038,-0.041
1681293475289,2023-04-12T11:57:55.289,0.230,-0.005,-0.054,-0.035
1681293475300,2023-04-12T11:57:55.300,0.241,-0.019,-0.071,-0.056
1681293475310,2023-04-12T11:57:55.310,0.251,-0.046,-0.080,-0.064
1681293475319,2023-04-12T11:57:55.319,0.260,-0.074,-0.073,-0.063
1681293475329,2023-04-12T11:57:55.329,0.270,-0.086,-0.046,-0.058
1681293475339,2023-04-12T11:57:55.339,0.280,-0.083,-0.026,-0.046
1681293475349,2023-04-12T11:57:55.349,0.290,-0.081,-0.023,-0.036
1681293475360,2023-04-12T11:57:55.360,0.301,-0.080,-0.017,-0.029
1681293475370,2023-04-12T11:57:55.370,0.311,-0.077,-0.009,-0.020
1681293475379,2023-04-12T11:57:55.379,0.320,-0.063,0.010,-0.016
1681293475389,2023-04-12T11:57:55.389,0.330,-0.067,0.023,-0.002
1681293475399,2023-04-12T11:57:55.399,0.340,-0.071,0.031,0.000
1681293475410,2023-04-12T11:57:55.410,0.351,-0.062,0.030,-0.003
1681293475420,2023-04-12T11:57:55.420,0.361,-0.044,0.036,-0.009
1681293475429,2023-04-12T11:57:55.429,0.370,-0.036,0.042,-0.020
1681293475440,2023-04-12T11:57:55.440,0.381,-0.038,0.050,-0.027
1681293475449,2023-04-12T11:57:55.449,0.390,-0.035,0.053,-0.023
1681293475459,2023-04-12T11:57:55.459,0.400,-0.033,0.044,-0.017
1681293475470,2023-04-12T11:57:55.470,0.411,-0.062,0.030,-0.017
1681293475480,2023-04-12T11:57:55.480,0.421,-0.070,0.019,-0.004
1681293475489,2023-04-12T11:57:55.489,0.430,-0.049,0.015,-0.006
1681293475499,2023-04-12T11:57:55.499,0.440,-0.020,0.007,-0.010
1681293475509,2023-04-12T11:57:55.509,0.450,-0.016,-0.005,-0.014
1681293475519,2023-04-12T11:57:55.519,0.460,-0.018,-0.010,-0.029
1681293475530,2023-04-12T11:57:55.530,0.471,-0.021,-0.015,-0.029
1681293475538,2023-04-12T11:57:55.538,0.479,-0.023,-0.014,-0.023
1681293475549,2023-04-12T11:57:55.549,0.490,-0.036,-0.006,-0.021
1681293475559,2023-04-12T11:57:55.559,0.500,-0.045,0.005,-0.026
1681293475569,2023-04-12T11:57:55.569,0.510,-0.042,0.016,-0.029
1681293475579,2023-04-12T11:57:55.579,0.520,-0.033,0.024,-0.040
1681293475588,2023-04-12T11:57:55.588,0.529,-0.024,0.025,-0.038
1681293475600,2023-04-12T11:57:55.600,0.541,-0.030,0.016,-0.050
1681293475609,2023-04-12T11:57:55.609,0.550,-0.037,0.006,-0.071
1681293475619,2023-04-12T11:57:55.619,0.560,-0.039,0.004,-0.082
1681293475629,2023-04-12T11:57:55.629,0.570,-0.031,0.004,-0.088
1681293475639,2023-04-12T11:57:55.639,0.580,-0.021,0.005,-0.093
1681293475648,2023-04-12T11:57:55.648,0.589,-0.021,0.001,-0.093
1681293475659,2023-04-12T11:57:55.659,0.600,-0.028,-0.004,-0.104
1681293475669,2023-04-12T11:57:55.669,0.610,-0.032,-0.007,-0.113
1681293475679,2023-04-12T11:57:55.679,0.620,-0.029,-0.006,-0.115
1681293475689,2023-04-12T11:57:55.689,0.630,-0.031,-0.005,-0.111
1681293475698,2023-04-12T11:57:55.698,0.639,-0.031,-0.001,-0.108
1681293475708,2023-04-12T11:57:55.708,0.649,-0.033,0.004,-0.100
1681293475719,2023-04-12T11:57:55.719,0.660,-0.045,0.005,-0.098
1681293475729,2023-04-12T11:57:55.729,0.670,-0.042,0.004,-0.097
1681293475739,2023-04-12T11:57:55.739,0.680,-0.037,0.020,-0.102
1681293475749,2023-04-12T11:57:55.749,0.690,-0.030,0.026,-0.104
1681293475758,2023-04-12T11:57:55.758,0.699,-0.032,0.034,-0.099
1681293475768,2023-04-12T11:57:55.768,0.709,-0.041,0.051,-0.093
1681293475779,2023-04-12T11:57:55.779,0.720,-0.046,0.078,-0.084
1681293475789,2023-04-12T11:57:55.789,0.730,-0.040,0.101,-0.071
1681293475799,2023-04-12T11:57:55.799,0.740,-0.026,0.105,-0.055
1681293475808,2023-04-12T11:57:55.808,0.749,-0.025,0.097,-0.054
1681293475818,2023-04-12T11:57:55.818,0.759,-0.030,0.083,-0.067
1681293475828,2023-04-12T11:57:55.828,0.769,-0.033,0.069,-0.077
1681293475839,2023-04-12T11:57:55.839,0.780,-0.044,0.065,-0.083
1681293475849,2023-04-12T11:57:55.849,0.790,-0.058,0.071,-0.080
1681293475859,2023-04-12T11:57:55.859,0.800,-0.065,0.071,-0.076
1681293475868,2023-04-12T11:57:55.868,0.809,-0.051,0.063,-0.074
1681293475878,2023-04-12T11:57:55.878,0.819,-0.028,0.052,-0.073
1681293475889,2023-04-12T11:57:55.889,0.830,-0.019,0.040,-0.073
1681293475899,2023-04-12T11:57:55.899,0.840,-0.017,0.035,-0.071
1681293475909,2023-04-12T11:57:55.909,0.850,-0.009,0.028,-0.072
1681293475918,2023-04-12T11:57:55.918,0.859,0.004,0.026,-0.070
1681293475930,2023-04-12T11:57:55.930,0.871,0.012,0.021,-0.066
1681293475938,2023-04-12T11:57:55.938,0.879,0.002,0.008,-0.057
1681293475949,2023-04-12T11:57:55.949,0.890,-0.009,-0.004,-0.055
1681293475959,2023-04-12T11:57:55.959,0.900,-0.011,0.002,-0.054
1681293475969,2023-04-12T11:57:55.969,0.910,-0.007,0.012,-0.042
1681293475978,2023-04-12T11:57:55.978,0.919,-0.009,0.022,-0.046
1681293475988,2023-04-12T11:57:55.988,0.929,-0.015,0.022,-0.045
1681293475998,2023-04-12T11:57:55.998,0.939,-0.026,0.018,-0.038
1681293476009,2023-04-12T11:57:56.009,0.950,-0.027,0.018,-0.036
1681293476019,2023-04-12T11:57:56.019,0.960,-0.015,0.029,-0.026
