epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681293475082,2023-04-12T11:57:55.082,0.000,-0.036,-0.016,0.006
1681293475092,2023-04-12T11:57:55.092,0.010,-0.051,-0.019,-0.010
1681293475102,2023-04-12T11:57:55.102,0.020,-0.048,-0.022,-0.019
1681293475113,2023-04-12T11:57:55.113,0.031,-0.040,-0.029,-0.022
1681293475121,2023-04-12T11:57:55.121,0.039,-0.034,-0.037,-0.021
1681293475132,2023-04-12T11:57:55.132,0.050,-0.030,-0.040,-0.025
1681293475142,2023-04-12T11:57:55.142,0.060,-0.037,-0.043,-0.025
1681293475152,2023-04-12T11:57:55.152,0.070,-0.044,-0.046,-0.025
1681293475162,2023-04-12T11:57:55.162,0.080,-0.047,-0.041,-0.034
1681293475171,2023-04-12T11:57:55.171,0.089,-0.050,-0.033,-0.040
1681293475182,2023-04-12T11:57:55.182,0.100,-0.056,-0.037,-0.039
1681293475192,2023-04-12T11:57:55.192,0.110,-0.065,-0.042,-0.040
1681293475202,2023-04-12T11:57:55.202,0.120,-0.068,-0.056,-0.036
1681293475212,2023-04-12T11:57:55.212,0.130,-0.071,-0.068,-0.034
1681293475221,2023-04-12T11:57:55.221,0.139,-0.068,-0.070,-0.035
1681293475231,2023-04-12T11:57:55.231,0.149,-0.063,-0.068,-0.034
1681293475242,2023-04-12T11:57:55.242,0.160,-0.065,-0.066,-0.030
1681293475252,2023-04-12T11:57:55.252,0.170,-0.065,-0.054,-0.031
1681293475262,2023-04-12T11:57:55.262,0.180,-0.058,-0.035,-0.032
1681293475271,2023-04-12T11:57:55.271,0.189,-0.049,-0.009,-0.030
1681293475281,2023-04-12T11:57:55.281,0.199,-0.041,0.010,-0.034
1681293475291,2023-04-12T11:57:55.291,0.209,-0.026,0.005,-0.014
1681293475302,2023-04-12T11:57:55.302,0.220,-0.022,-0.007,0.008
1681293475310,2023-04-12T11:57:55.310,0.228,-0.023,0.005,0.035
1681293475321,2023-04-12T11:57:55.321,0.239,-0.034,0.029,0.057
1681293475331,2023-04-12T11:57:55.331,0.249,-0.042,0.059,0.075
1681293475341,2023-04-12T11:57:55.341,0.259,-0.035,0.085,0.110
1681293475351,2023-04-12T11:57:55.351,0.269,-0.039,0.109,0.131
1681293475360,2023-04-12T11:57:55.360,0.278,-0.034,0.131,0.133
1681293475370,2023-04-12T11:57:55.370,0.288,-0.015,0.153,0.141
1681293475381,2023-04-12T11:57:55.381,0.299,0.013,0.164,0.135
1681293475391,2023-04-12T11:57:55.391,0.309,0.027,0.181,0.113
1681293475401,2023-04-12T11:57:55.401,0.319,-0.021,0.202,0.103
1681293475410,2023-04-12T11:57:55.410,0.328,-0.069,0.202,0.095
1681293475420,2023-04-12T11:57:55.420,0.338,-0.081,0.192,0.094
1681293475431,2023-04-12T11:57:55.431,0.349,-0.073,0.190,0.095
1681293475441,2023-04-12T11:57:55.441,0.359,-0.057,0.192,0.106
1681293475451,2023-04-12T11:57:55.451,0.369,-0.044,0.192,0.091
1681293475460,2023-04-12T11:57:55.460,0.378,-0.032,0.181,0.081
1681293475470,2023-04-12T11:57:55.470,0.388,-0.028,0.152,0.082
1681293475480,2023-04-12T11:57:55.480,0.398,-0.036,0.132,0.088
1681293475491,2023-04-12T11:57:55.491,0.409,-0.057,0.113,0.094
1681293475501,2023-04-12T11:57:55.501,0.419,-0.082,0.101,0.097
1681293475510,2023-04-12T11:57:55.510,0.428,-0.102,0.090,0.099
1681293475520,2023-04-12T11:57:55.520,0.438,-0.111,0.080,0.099
1681293475530,2023-04-12T11:57:55.530,0.448,-0.116,0.072,0.095
1681293475540,2023-04-12T11:57:55.540,0.458,-0.113,0.069,0.096
1681293475551,2023-04-12T11:57:55.551,0.469,-0.102,0.073,0.100
1681293475561,2023-04-12T11:57:55.561,0.479,-0.084,0.083,0.104
1681293475570,2023-04-12T11:57:55.570,0.488,-0.075,0.091,0.102
1681293475580,2023-04-12T11:57:55.580,0.498,-0.071,0.098,0.100
1681293475590,2023-04-12T11:57:55.590,0.508,-0.063,0.093,0.089
1681293475600,2023-04-12T11:57:55.600,0.518,-0.054,0.081,0.080
1681293475609,2023-04-12T11:57:55.609,0.527,-0.045,0.068,0.083
1681293475620,2023-04-12T11:57:55.620,0.538,-0.032,0.057,0.080
1681293475630,2023-04-12T11:57:55.630,0.548,-0.017,0.046,0.068
1681293475640,2023-04-12T11:57:55.640,0.558,-0.008,0.030,0.052
1681293475649,2023-04-12T11:57:55.649,0.567,0.002,0.016,0.041
1681293475659,2023-04-12T11:57:55.659,0.577,0.014,0.010,0.031
