epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681293271260,2023-04-12T11:54:31.260,0.000,-0.026,-0.010,0.009
1681293271270,2023-04-12T11:54:31.270,0.010,-0.032,-0.014,0.010
1681293271280,2023-04-12T11:54:31.280,0.020,-0.034,-0.014,0.013
1681293271289,2023-04-12T11:54:31.289,0.029,-0.033,-0.013,0.016
1681293271299,2023-04-12T11:54:31.299,0.039,-0.031,-0.013,0.013
1681293271310,2023-04-12T11:54:31.310,0.050,-0.029,-0.015,0.014
1681293271320,2023-04-12T11:54:31.320,0.060,-0.026,-0.015,0.014
1681293271330,2023-04-12T11:54:31.330,0.070,-0.028,-0.013,0.014
1681293271339,2023-04-12T11:54:31.339,0.079,-0.030,-0.014,0.014
1681293271349,2023-04-12T11:54:31.349,0.089,-0.030,-0.014,0.011
1681293271359,2023-04-12T11:54:31.359,0.099,-0.032,-0.012,0.010
1681293271370,2023-04-12T11:54:31.370,0.110,-0.034,-0.012,0.010
1681293271380,2023-04-12T11:54:31.380,0.120,-0.034,-0.012,0.011
1681293271389,2023-04-12T11:54:31.389,0.129,-0.034,-0.014,0.011
1681293271399,2023-04-12T11:54:31.399,0.139,-0.030,-0.016,0.013
1681293271409,2023-04-12T11:54:31.409,0.149,-0.031,-0.016,0.012
1681293271419,2023-04-12T11:54:31.419,0.159,-0.030,-0.013,0.014
1681293271430,2023-04-12T11:54:31.430,0.170,-0.031,-0.011,0.010
1681293271438,2023-04-12T11:54:31.438,0.178,-0.031,-0.010,0.010
1681293271449,2023-04-12T11:54:31.449,0.189,-0.032,-0.010,0.013
1681293271459,2023-04-12T11:54:31.459,0.199,-0.031,-0.010,0.010
1681293271469,2023-04-12T11:54:31.469,0.209,-0.030,-0.012,0.014
1681293271478,2023-04-12T11:54:31.478,0.218,-0.030,-0.009,0.014
1681293271488,2023-04-12T11:54:31.488,0.228,-0.030,-0.011,0.010
1681293271498,2023-04-12T11:54:31.498,0.238,-0.029,-0.013,0.008
1681293271509,2023-04-12T11:54:31.509,0.249,-0.032,-0.014,0.010
1681293271519,2023-04-12T11:54:31.519,0.259,-0.035,-0.014,0.007
1681293271528,2023-04-12T11:54:31.528,0.268,-0.034,-0.010,0.009
1681293271538,2023-04-12T11:54:31.538,0.278,-0.033,-0.009,0.010
1681293271548,2023-04-12T11:54:31.548,0.288,-0.032,-0.012,0.009
1681293271559,2023-04-12T11:54:31.559,0.299,-0.033,-0.012,0.009
1681293271569,2023-04-12T11:54:31.569,0.309,-0.031,-0.010,0.011
1681293271579,2023-04-12T11:54:31.579,0.319,-0.031,-0.009,0.011
1681293271588,2023-04-12T11:54:31.588,0.328,-0.031,-0.010,0.012
1681293271598,2023-04-12T11:54:31.598,0.338,-0.031,-0.010,0.014
1681293271608,2023-04-12T11:54:31.608,0.348,-0.030,-0.011,0.010
1681293271619,2023-04-12T11:54:31.619,0.359,-0.031,-0.011,0.012
1681293271627,2023-04-12T11:54:31.627,0.367,-0.030,-0.009,0.010
1681293271638,2023-04-12T11:54:31.638,0.378,-0.032,-0.015,0.011
1681293271648,2023-04-12T11:54:31.648,0.388,-0.033,-0.015,0.010
1681293271658,2023-04-12T11:54:31.658,0.398,-0.028,-0.013,0.011
1681293271668,2023-04-12T11:54:31.668,0.408,-0.030,-0.011,0.009
1681293271677,2023-04-12T11:54:31.677,0.417,-0.035,-0.012,0.011
1681293271687,2023-04-12T11:54:31.687,0.427,-0.032,-0.012,0.013
1681293271698,2023-04-12T11:54:31.698,0.438,-0.030,-0.013,0.014
1681293271708,2023-04-12T11:54:31.708,0.448,-0.029,-0.011,0.016
1681293271718,2023-04-12T11:54:31.718,0.458,-0.029,-0.007,0.012
1681293271727,2023-04-12T11:54:31.727,0.467,-0.029,-0.007,0.009
1681293271737,2023-04-12T11:54:31.737,0.477,-0.032,-0.011,0.007
1681293271748,2023-04-12T11:54:31.748,0.488,-0.033,-0.016,0.009
1681293271758,2023-04-12T11:54:31.758,0.498,-0.036,-0.018,0.009
1681293271768,2023-04-12T11:54:31.768,0.508,-0.036,-0.017,0.009
1681293271777,2023-04-12T11:54:31.777,0.517,-0.031,-0.011,0.012
1681293271787,2023-04-12T11:54:31.787,0.527,-0.028,-0.009,0.013
1681293271797,2023-04-12T11:54:31.797,0.537,-0.030,-0.009,0.012
1681293271808,2023-04-12T11:54:31.808,0.548,-0.030,-0.008,0.011
1681293271818,2023-04-12T11:54:31.818,0.558,-0.031,-0.009,0.010
1681293271827,2023-04-12T11:54:31.827,0.567,-0.032,-0.011,0.009
1681293271837,2023-04-12T11:54:31.837,0.577,-0.033,-0.013,0.010
1681293271847,2023-04-12T11:54:31.847,0.587,-0.032,-0.015,0.011
1681293271857,2023-04-12T11:54:31.857,0.597,-0.034,-0.010,0.008
1681293271866,2023-04-12T11:54:31.866,0.606,-0.036,-0.006,0.008
1681293271876,2023-04-12T11:54:31.876,0.616,-0.032,-0.009,0.008
1681293271887,2023-04-12T11:54:31.887,0.627,-0.030,-0.010,0.008
1681293271897,2023-04-12T11:54:31.897,0.637,-0.030,-0.009,0.011
