epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681293271242,2023-04-12T11:54:31.242,0.000,-0.014,0.001,0.004
1681293271253,2023-04-12T11:54:31.253,0.011,-0.022,0.002,0.004
1681293271263,2023-04-12T11:54:31.263,0.021,-0.018,0.004,0.007
1681293271273,2023-04-12T11:54:31.273,0.031,-0.017,0.005,0.008
1681293271283,2023-04-12T11:54:31.283,0.041,-0.017,0.002,0.006
1681293271294,2023-04-12T11:54:31.294,0.052,-0.015,-0.001,0.009
1681293271302,2023-04-12T11:54:31.302,0.060,-0.017,-0.004,0.009
1681293271313,2023-04-12T11:54:31.313,0.071,-0.017,-0.004,0.008
1681293271323,2023-04-12T11:54:31.323,0.081,-0.018,-0.003,0.010
1681293271333,2023-04-12T11:54:31.333,0.091,-0.019,-0.005,0.010
1681293271344,2023-04-12T11:54:31.344,0.102,-0.016,-0.003,0.009
1681293271352,2023-04-12T11:54:31.352,0.110,-0.015,0.000,0.008
1681293271363,2023-04-12T11:54:31.363,0.121,-0.017,0.003,0.008
1681293271373,2023-04-12T11:54:31.373,0.131,-0.019,0.004,0.008
1681293271383,2023-04-12T11:54:31.383,0.141,-0.018,0.002,0.006
1681293271393,2023-04-12T11:54:31.393,0.151,-0.018,0.000,0.007
1681293271402,2023-04-12T11:54:31.402,0.160,-0.020,-0.002,0.004
1681293271412,2023-04-12T11:54:31.412,0.170,-0.019,-0.000,0.004
1681293271423,2023-04-12T11:54:31.423,0.181,-0.018,0.001,0.005
1681293271433,2023-04-12T11:54:31.433,0.191,-0.018,0.003,0.005
1681293271443,2023-04-12T11:54:31.443,0.201,-0.017,0.005,0.005
1681293271453,2023-04-12T11:54:31.453,0.211,-0.016,0.002,0.006
1681293271462,2023-04-12T11:54:31.462,0.220,-0.014,0.001,0.005
1681293271472,2023-04-12T11:54:31.472,0.230,-0.017,-0.001,0.007
1681293271483,2023-04-12T11:54:31.483,0.241,-0.018,0.001,0.009
1681293271493,2023-04-12T11:54:31.493,0.251,-0.018,0.004,0.007
1681293271503,2023-04-12T11:54:31.503,0.261,-0.016,0.003,0.005
1681293271512,2023-04-12T11:54:31.512,0.270,-0.014,0.004,0.005
1681293271522,2023-04-12T11:54:31.522,0.280,-0.016,0.005,0.006
1681293271532,2023-04-12T11:54:31.532,0.290,-0.018,0.005,0.004
1681293271543,2023-04-12T11:54:31.543,0.301,-0.017,0.001,0.007
1681293271553,2023-04-12T11:54:31.553,0.311,-0.018,0.001,0.007
1681293271563,2023-04-12T11:54:31.563,0.321,-0.014,0.001,0.008
1681293271572,2023-04-12T11:54:31.572,0.330,-0.014,0.005,0.007
