epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680004195482,2023-03-28T13.49.55.482,0.000,-0.987,-0.148,0.059
1680004195490,2023-03-28T13.49.55.490,0.008,-0.987,-0.148,0.059
1680004195501,2023-03-28T13.49.55.501,0.019,-0.987,-0.149,0.056
1680004195511,2023-03-28T13.49.55.511,0.029,-0.987,-0.149,0.054
1680004195521,2023-03-28T13.49.55.521,0.039,-0.988,-0.149,0.050
1680004195531,2023-03-28T13.49.55.531,0.049,-0.988,-0.150,0.047
1680004195540,2023-03-28T13.49.55.540,0.058,-0.988,-0.150,0.044
1680004195550,2023-03-28T13.49.55.550,0.068,-0.988,-0.151,0.041
1680004195561,2023-03-28T13.49.55.561,0.079,-0.988,-0.151,0.040
1680004195571,2023-03-28T13.49.55.571,0.089,-0.988,-0.151,0.038
1680004195581,2023-03-28T13.49.55.581,0.099,-0.988,-0.151,0.036
1680004195590,2023-03-28T13.49.55.590,0.108,-0.988,-0.149,0.034
1680004195600,2023-03-28T13.49.55.600,0.118,-0.989,-0.147,0.031
1680004195610,2023-03-28T13.49.55.610,0.128,-0.989,-0.145,0.027
1680004195621,2023-03-28T13.49.55.621,0.139,-0.990,-0.142,0.024
1680004195631,2023-03-28T13.49.55.631,0.149,-0.990,-0.138,0.021
1680004195640,2023-03-28T13.49.55.640,0.158,-0.991,-0.133,0.018
1680004195650,2023-03-28T13.49.55.650,0.168,-0.992,-0.129,0.016
1680004195660,2023-03-28T13.49.55.660,0.178,-0.992,-0.124,0.014
1680004195671,2023-03-28T13.49.55.671,0.189,-0.993,-0.118,0.012
1680004195681,2023-03-28T13.49.55.681,0.199,-0.994,-0.113,0.010
1680004195690,2023-03-28T13.49.55.690,0.208,-0.994,-0.108,0.009
1680004195700,2023-03-28T13.49.55.700,0.218,-0.995,-0.103,0.008
1680004195710,2023-03-28T13.49.55.710,0.228,-0.995,-0.100,0.007
1680004195720,2023-03-28T13.49.55.720,0.238,-0.995,-0.096,0.007
1680004195731,2023-03-28T13.49.55.731,0.249,-0.996,-0.094,0.007
1680004195739,2023-03-28T13.49.55.739,0.257,-0.996,-0.093,0.007
1680004195750,2023-03-28T13.49.55.750,0.268,-0.996,-0.092,0.008
1680004195760,2023-03-28T13.49.55.760,0.278,-0.996,-0.093,0.010
1680004195770,2023-03-28T13.49.55.770,0.288,-0.996,-0.093,0.013
1680004195779,2023-03-28T13.49.55.779,0.297,-0.995,-0.095,0.016
1680004195789,2023-03-28T13.49.55.789,0.307,-0.995,-0.097,0.020
1680004195799,2023-03-28T13.49.55.799,0.317,-0.995,-0.100,0.024
1680004195810,2023-03-28T13.49.55.810,0.328,-0.994,-0.102,0.029
1680004195820,2023-03-28T13.49.55.820,0.338,-0.994,-0.104,0.033
1680004195829,2023-03-28T13.49.55.829,0.347,-0.994,-0.106,0.036
1680004195839,2023-03-28T13.49.55.839,0.357,-0.994,-0.106,0.039
1680004195849,2023-03-28T13.49.55.849,0.367,-0.994,-0.105,0.041
1680004195860,2023-03-28T13.49.55.860,0.378,-0.994,-0.104,0.042
1680004195870,2023-03-28T13.49.55.870,0.388,-0.994,-0.101,0.041
1680004195879,2023-03-28T13.49.55.879,0.397,-0.994,-0.099,0.039
1680004195889,2023-03-28T13.49.55.889,0.407,-0.995,-0.096,0.036
1680004195899,2023-03-28T13.49.55.899,0.417,-0.995,-0.093,0.033
1680004195909,2023-03-28T13.49.55.909,0.427,-0.995,-0.090,0.031
1680004195920,2023-03-28T13.49.55.920,0.438,-0.996,-0.087,0.028
1680004195930,2023-03-28T13.49.55.930,0.448,-0.996,-0.085,0.026
1680004195939,2023-03-28T13.49.55.939,0.457,-0.996,-0.082,0.023
1680004195949,2023-03-28T13.49.55.949,0.467,-0.997,-0.080,0.021
1680004195959,2023-03-28T13.49.55.959,0.477,-0.997,-0.078,0.019
1680004195969,2023-03-28T13.49.55.969,0.487,-0.997,-0.076,0.017
1680004195978,2023-03-28T13.49.55.978,0.496,-0.997,-0.075,0.015
1680004195988,2023-03-28T13.49.55.988,0.506,-0.997,-0.073,0.013
1680004195999,2023-03-28T13.49.55.999,0.517,-0.997,-0.073,0.012
1680004196009,2023-03-28T13.49.56.009,0.527,-0.997,-0.072,0.011
1680004196019,2023-03-28T13.49.56.019,0.537,-0.997,-0.072,0.009
1680004196028,2023-03-28T13.49.56.028,0.546,-0.997,-0.071,0.008
1680004196038,2023-03-28T13.49.56.038,0.556,-0.997,-0.071,0.007
1680004196048,2023-03-28T13.49.56.048,0.566,-0.997,-0.071,0.007
1680004196059,2023-03-28T13.49.56.059,0.577,-0.998,-0.070,0.006
1680004196069,2023-03-28T13.49.56.069,0.587,-0.998,-0.070,0.006
1680004196078,2023-03-28T13.49.56.078,0.596,-0.998,-0.070,0.005
1680004196088,2023-03-28T13.49.56.088,0.606,-0.998,-0.070,0.005
1680004196098,2023-03-28T13.49.56.098,0.616,-0.997,-0.071,0.006
1680004196109,2023-03-28T13.49.56.109,0.627,-0.997,-0.072,0.006
1680004196117,2023-03-28T13.49.56.117,0.635,-0.997,-0.073,0.007
1680004196128,2023-03-28T13.49.56.128,0.646,-0.997,-0.075,0.008
1680004196138,2023-03-28T13.49.56.138,0.656,-0.997,-0.077,0.009
1680004196148,2023-03-28T13.49.56.148,0.666,-0.997,-0.079,0.010
1680004196158,2023-03-28T13.49.56.158,0.676,-0.997,-0.082,0.012
1680004196167,2023-03-28T13.49.56.167,0.685,-0.996,-0.085,0.014
1680004196179,2023-03-28T13.49.56.179,0.697,-0.996,-0.084,0.020
1680004196188,2023-03-28T13.49.56.188,0.706,-0.996,-0.082,0.027
1680004196198,2023-03-28T13.49.56.198,0.716,-0.996,-0.081,0.033
1680004196208,2023-03-28T13.49.56.208,0.726,-0.996,-0.080,0.039
1680004196217,2023-03-28T13.49.56.217,0.735,-0.996,-0.079,0.044
1680004196227,2023-03-28T13.49.56.227,0.745,-0.996,-0.078,0.049
1680004196237,2023-03-28T13.49.56.237,0.755,-0.995,-0.082,0.050
1680004196248,2023-03-28T13.49.56.248,0.766,-0.995,-0.086,0.050
1680004196258,2023-03-28T13.49.56.258,0.776,-0.995,-0.089,0.051
1680004196267,2023-03-28T13.49.56.267,0.785,-0.995,-0.091,0.051
1680004196277,2023-03-28T13.49.56.277,0.795,-0.994,-0.093,0.050
1680004196287,2023-03-28T13.49.56.287,0.805,-0.994,-0.093,0.050
1680004196297,2023-03-28T13.49.56.297,0.815,-0.994,-0.094,0.049
1680004196308,2023-03-28T13.49.56.308,0.826,-0.994,-0.093,0.047
1680004196317,2023-03-28T13.49.56.317,0.835,-0.995,-0.093,0.046
1680004196327,2023-03-28T13.49.56.327,0.845,-0.995,-0.092,0.044
1680004196337,2023-03-28T13.49.56.337,0.855,-0.995,-0.090,0.044
1680004196347,2023-03-28T13.49.56.347,0.865,-0.995,-0.089,0.043
1680004196358,2023-03-28T13.49.56.358,0.876,-0.995,-0.087,0.044
1680004196366,2023-03-28T13.49.56.366,0.884,-0.995,-0.085,0.044
1680004196377,2023-03-28T13.49.56.377,0.895,-0.996,-0.083,0.044
1680004196387,2023-03-28T13.49.56.387,0.905,-0.996,-0.080,0.045
1680004196397,2023-03-28T13.49.56.397,0.915,-0.996,-0.077,0.046
1680004196407,2023-03-28T13.49.56.407,0.925,-0.996,-0.074,0.049
1680004196418,2023-03-28T13.49.56.418,0.936,-0.996,-0.070,0.052
1680004196426,2023-03-28T13.49.56.426,0.944,-0.996,-0.067,0.057
1680004196437,2023-03-28T13.49.56.437,0.955,-0.996,-0.063,0.063
1680004196447,2023-03-28T13.49.56.447,0.965,-0.996,-0.060,0.068
1680004196457,2023-03-28T13.49.56.457,0.975,-0.996,-0.057,0.073
1680004196466,2023-03-28T13.49.56.466,0.984,-0.995,-0.054,0.078
1680004196476,2023-03-28T13.49.56.476,0.994,-0.995,-0.052,0.083
1680004196486,2023-03-28T13.49.56.486,1.004,-0.995,-0.051,0.088
1680004196497,2023-03-28T13.49.56.497,1.015,-0.994,-0.050,0.093
1680004196506,2023-03-28T13.49.56.506,1.024,-0.994,-0.050,0.098
1680004196516,2023-03-28T13.49.56.516,1.034,-0.993,-0.051,0.103
1680004196526,2023-03-28T13.49.56.526,1.044,-0.993,-0.052,0.107
1680004196536,2023-03-28T13.49.56.536,1.054,-0.992,-0.053,0.111
1680004196547,2023-03-28T13.49.56.547,1.065,-0.992,-0.055,0.115
1680004196555,2023-03-28T13.49.56.555,1.073,-0.991,-0.058,0.119
1680004196566,2023-03-28T13.49.56.566,1.084,-0.991,-0.060,0.123
1680004196576,2023-03-28T13.49.56.576,1.094,-0.990,-0.063,0.126
1680004196586,2023-03-28T13.49.56.586,1.104,-0.989,-0.065,0.130
1680004196596,2023-03-28T13.49.56.596,1.114,-0.989,-0.068,0.133
1680004196605,2023-03-28T13.49.56.605,1.123,-0.988,-0.070,0.135
1680004196615,2023-03-28T13.49.56.615,1.133,-0.988,-0.072,0.137
1680004196626,2023-03-28T13.49.56.626,1.144,-0.988,-0.073,0.139
1680004196636,2023-03-28T13.49.56.636,1.154,-0.987,-0.074,0.140
1680004196646,2023-03-28T13.49.56.646,1.164,-0.987,-0.074,0.141
1680004196656,2023-03-28T13.49.56.656,1.174,-0.987,-0.074,0.143
1680004196665,2023-03-28T13.49.56.665,1.183,-0.987,-0.074,0.144
1680004196675,2023-03-28T13.49.56.675,1.193,-0.987,-0.074,0.145
1680004196686,2023-03-28T13.49.56.686,1.204,-0.987,-0.073,0.145
1680004196696,2023-03-28T13.49.56.696,1.214,-0.987,-0.072,0.146
1680004196705,2023-03-28T13.49.56.705,1.223,-0.987,-0.071,0.146
1680004196715,2023-03-28T13.49.56.715,1.233,-0.987,-0.070,0.147
1680004196725,2023-03-28T13.49.56.725,1.243,-0.987,-0.070,0.147
1680004196735,2023-03-28T13.49.56.735,1.253,-0.987,-0.069,0.147
1680004196746,2023-03-28T13.49.56.746,1.264,-0.987,-0.069,0.147
1680004196755,2023-03-28T13.49.56.755,1.273,-0.987,-0.068,0.146
1680004196765,2023-03-28T13.49.56.765,1.283,-0.987,-0.068,0.146
1680004196775,2023-03-28T13.49.56.775,1.293,-0.987,-0.068,0.147
1680004196785,2023-03-28T13.49.56.785,1.303,-0.986,-0.068,0.149
1680004196794,2023-03-28T13.49.56.794,1.312,-0.986,-0.069,0.152
1680004196804,2023-03-28T13.49.56.804,1.322,-0.986,-0.070,0.153
1680004196815,2023-03-28T13.49.56.815,1.333,-0.985,-0.072,0.154
1680004196825,2023-03-28T13.49.56.825,1.343,-0.985,-0.075,0.155
1680004196835,2023-03-28T13.49.56.835,1.353,-0.984,-0.078,0.159
1680004196844,2023-03-28T13.49.56.844,1.362,-0.983,-0.081,0.163
1680004196854,2023-03-28T13.49.56.854,1.372,-0.982,-0.084,0.167
1680004196864,2023-03-28T13.49.56.864,1.382,-0.982,-0.086,0.170
1680004196875,2023-03-28T13.49.56.875,1.393,-0.981,-0.088,0.170
1680004196885,2023-03-28T13.49.56.885,1.403,-0.981,-0.090,0.171
1680004196894,2023-03-28T13.49.56.894,1.412,-0.981,-0.092,0.171
1680004196905,2023-03-28T13.49.56.905,1.423,-0.981,-0.093,0.171
1680004196914,2023-03-28T13.49.56.914,1.432,-0.981,-0.094,0.172
1680004196924,2023-03-28T13.49.56.924,1.442,-0.980,-0.095,0.172
1680004196935,2023-03-28T13.49.56.935,1.453,-0.980,-0.096,0.173
1680004196943,2023-03-28T13.49.56.943,1.461,-0.980,-0.097,0.175
1680004196954,2023-03-28T13.49.56.954,1.472,-0.979,-0.098,0.177
1680004196964,2023-03-28T13.49.56.964,1.482,-0.979,-0.098,0.179
1680004196974,2023-03-28T13.49.56.974,1.492,-0.978,-0.099,0.182
1680004196985,2023-03-28T13.49.56.985,1.503,-0.978,-0.099,0.184
1680004196993,2023-03-28T13.49.56.993,1.511,-0.978,-0.099,0.186
1680004197004,2023-03-28T13.49.57.004,1.522,-0.977,-0.098,0.188
1680004197014,2023-03-28T13.49.57.014,1.532,-0.977,-0.098,0.190
1680004197024,2023-03-28T13.49.57.024,1.542,-0.977,-0.097,0.190
1680004197034,2023-03-28T13.49.57.034,1.552,-0.977,-0.097,0.190
1680004197043,2023-03-28T13.49.57.043,1.561,-0.977,-0.097,0.191
1680004197053,2023-03-28T13.49.57.053,1.571,-0.976,-0.098,0.192
1680004197064,2023-03-28T13.49.57.064,1.582,-0.976,-0.098,0.195
1680004197074,2023-03-28T13.49.57.074,1.592,-0.975,-0.098,0.197
1680004197084,2023-03-28T13.49.57.084,1.602,-0.975,-0.099,0.199
1680004197093,2023-03-28T13.49.57.093,1.611,-0.975,-0.098,0.201
1680004197103,2023-03-28T13.49.57.103,1.621,-0.975,-0.097,0.200
1680004197113,2023-03-28T13.49.57.113,1.631,-0.975,-0.096,0.199
1680004197124,2023-03-28T13.49.57.124,1.642,-0.976,-0.095,0.197
1680004197134,2023-03-28T13.49.57.134,1.652,-0.976,-0.094,0.194
1680004197144,2023-03-28T13.49.57.144,1.662,-0.977,-0.093,0.190
1680004197153,2023-03-28T13.49.57.153,1.671,-0.978,-0.092,0.185
1680004197163,2023-03-28T13.49.57.163,1.681,-0.979,-0.092,0.180
1680004197173,2023-03-28T13.49.57.173,1.691,-0.980,-0.091,0.177
1680004197184,2023-03-28T13.49.57.184,1.702,-0.981,-0.091,0.173
1680004197193,2023-03-28T13.49.57.193,1.711,-0.981,-0.091,0.170
1680004197203,2023-03-28T13.49.57.203,1.721,-0.982,-0.090,0.166
1680004197213,2023-03-28T13.49.57.213,1.731,-0.983,-0.090,0.161
1680004197223,2023-03-28T13.49.57.223,1.741,-0.984,-0.090,0.157
1680004197232,2023-03-28T13.49.57.232,1.750,-0.984,-0.091,0.153
1680004197242,2023-03-28T13.49.57.242,1.760,-0.984,-0.092,0.149
1680004197253,2023-03-28T13.49.57.253,1.771,-0.985,-0.093,0.146
1680004197263,2023-03-28T13.49.57.263,1.781,-0.985,-0.095,0.143
1680004197273,2023-03-28T13.49.57.273,1.791,-0.985,-0.096,0.140
1680004197282,2023-03-28T13.49.57.282,1.800,-0.986,-0.098,0.138
1680004197292,2023-03-28T13.49.57.292,1.810,-0.986,-0.099,0.137
1680004197302,2023-03-28T13.49.57.302,1.820,-0.986,-0.101,0.136
1680004197313,2023-03-28T13.49.57.313,1.831,-0.986,-0.103,0.135
1680004197323,2023-03-28T13.49.57.323,1.841,-0.985,-0.105,0.135
1680004197332,2023-03-28T13.49.57.332,1.850,-0.985,-0.107,0.135
1680004197342,2023-03-28T13.49.57.342,1.860,-0.985,-0.108,0.137
1680004197352,2023-03-28T13.49.57.352,1.870,-0.984,-0.110,0.141
1680004197362,2023-03-28T13.49.57.362,1.880,-0.983,-0.112,0.145
1680004197373,2023-03-28T13.49.57.373,1.891,-0.982,-0.114,0.149
1680004197383,2023-03-28T13.49.57.383,1.901,-0.981,-0.115,0.153
1680004197392,2023-03-28T13.49.57.392,1.910,-0.981,-0.117,0.156
1680004197402,2023-03-28T13.49.57.402,1.920,-0.980,-0.118,0.159
1680004197412,2023-03-28T13.49.57.412,1.930,-0.980,-0.119,0.161
1680004197422,2023-03-28T13.49.57.422,1.940,-0.979,-0.121,0.162
1680004197431,2023-03-28T13.49.57.431,1.949,-0.979,-0.122,0.164
1680004197442,2023-03-28T13.49.57.442,1.960,-0.979,-0.123,0.164
1680004197452,2023-03-28T13.49.57.452,1.970,-0.979,-0.123,0.165
1680004197462,2023-03-28T13.49.57.462,1.980,-0.978,-0.124,0.166
1680004197472,2023-03-28T13.49.57.472,1.990,-0.978,-0.124,0.166
1680004197481,2023-03-28T13.49.57.481,1.999,-0.978,-0.124,0.166
1680004197491,2023-03-28T13.49.57.491,2.009,-0.978,-0.124,0.166
1680004197502,2023-03-28T13.49.57.502,2.020,-0.978,-0.124,0.165
1680004197512,2023-03-28T13.49.57.512,2.030,-0.979,-0.123,0.165
1680004197521,2023-03-28T13.49.57.521,2.039,-0.979,-0.122,0.165
1680004197532,2023-03-28T13.49.57.532,2.050,-0.979,-0.120,0.165
1680004197541,2023-03-28T13.49.57.541,2.059,-0.979,-0.118,0.164
1680004197551,2023-03-28T13.49.57.551,2.069,-0.980,-0.115,0.163
1680004197562,2023-03-28T13.49.57.562,2.080,-0.981,-0.112,0.161
1680004197570,2023-03-28T13.49.57.570,2.088,-0.981,-0.108,0.159
1680004197581,2023-03-28T13.49.57.581,2.099,-0.982,-0.104,0.156
1680004197591,2023-03-28T13.49.57.591,2.109,-0.983,-0.099,0.153
1680004197601,2023-03-28T13.49.57.601,2.119,-0.984,-0.094,0.149
1680004197611,2023-03-28T13.49.57.611,2.129,-0.985,-0.089,0.145
1680004197622,2023-03-28T13.49.57.622,2.140,-0.986,-0.083,0.141
1680004197631,2023-03-28T13.49.57.631,2.149,-0.987,-0.078,0.137
1680004197641,2023-03-28T13.49.57.641,2.159,-0.988,-0.073,0.133
1680004197651,2023-03-28T13.49.57.651,2.169,-0.989,-0.069,0.129
1680004197661,2023-03-28T13.49.57.661,2.179,-0.990,-0.065,0.125
1680004197670,2023-03-28T13.49.57.670,2.188,-0.991,-0.062,0.122
1680004197680,2023-03-28T13.49.57.680,2.198,-0.991,-0.060,0.119
1680004197691,2023-03-28T13.49.57.691,2.209,-0.991,-0.058,0.118
1680004197701,2023-03-28T13.49.57.701,2.219,-0.992,-0.057,0.117
1680004197711,2023-03-28T13.49.57.711,2.229,-0.992,-0.056,0.117
1680004197720,2023-03-28T13.49.57.720,2.238,-0.992,-0.056,0.117
1680004197730,2023-03-28T13.49.57.730,2.248,-0.991,-0.056,0.119
1680004197740,2023-03-28T13.49.57.740,2.258,-0.991,-0.057,0.121
1680004197751,2023-03-28T13.49.57.751,2.269,-0.991,-0.058,0.124
1680004197761,2023-03-28T13.49.57.761,2.279,-0.990,-0.059,0.127
1680004197770,2023-03-28T13.49.57.770,2.288,-0.990,-0.060,0.130
1680004197780,2023-03-28T13.49.57.780,2.298,-0.989,-0.061,0.133
1680004197790,2023-03-28T13.49.57.790,2.308,-0.989,-0.061,0.136
1680004197800,2023-03-28T13.49.57.800,2.318,-0.989,-0.061,0.138
1680004197811,2023-03-28T13.49.57.811,2.329,-0.989,-0.061,0.138
1680004197819,2023-03-28T13.49.57.819,2.337,-0.989,-0.060,0.137
1680004197830,2023-03-28T13.49.57.830,2.348,-0.989,-0.059,0.136
1680004197840,2023-03-28T13.49.57.840,2.358,-0.989,-0.057,0.134
1680004197850,2023-03-28T13.49.57.850,2.368,-0.990,-0.055,0.131
1680004197860,2023-03-28T13.49.57.860,2.378,-0.990,-0.054,0.129
1680004197871,2023-03-28T13.49.57.871,2.389,-0.991,-0.052,0.126
1680004197880,2023-03-28T13.49.57.880,2.398,-0.991,-0.050,0.123
1680004197890,2023-03-28T13.49.57.890,2.408,-0.992,-0.049,0.120
1680004197900,2023-03-28T13.49.57.900,2.418,-0.992,-0.047,0.117
1680004197910,2023-03-28T13.49.57.910,2.428,-0.992,-0.046,0.115
1680004197919,2023-03-28T13.49.57.919,2.437,-0.993,-0.045,0.113
1680004197929,2023-03-28T13.49.57.929,2.447,-0.993,-0.044,0.111
1680004197940,2023-03-28T13.49.57.940,2.458,-0.993,-0.043,0.109
1680004197950,2023-03-28T13.49.57.950,2.468,-0.993,-0.043,0.108
1680004197959,2023-03-28T13.49.57.959,2.477,-0.993,-0.042,0.107
1680004197969,2023-03-28T13.49.57.969,2.487,-0.993,-0.042,0.106
1680004197979,2023-03-28T13.49.57.979,2.497,-0.994,-0.040,0.106
1680004197989,2023-03-28T13.49.57.989,2.507,-0.994,-0.037,0.107
1680004198000,2023-03-28T13.49.58.000,2.518,-0.994,-0.037,0.106
1680004198008,2023-03-28T13.49.58.008,2.526,-0.994,-0.038,0.106
1680004198019,2023-03-28T13.49.58.019,2.537,-0.994,-0.038,0.106
1680004198029,2023-03-28T13.49.58.029,2.547,-0.994,-0.039,0.106
1680004198039,2023-03-28T13.49.58.039,2.557,-0.994,-0.040,0.106
1680004198049,2023-03-28T13.49.58.049,2.567,-0.993,-0.041,0.106
1680004198058,2023-03-28T13.49.58.058,2.576,-0.993,-0.043,0.107
1680004198068,2023-03-28T13.49.58.068,2.586,-0.993,-0.046,0.108
1680004198079,2023-03-28T13.49.58.079,2.597,-0.993,-0.048,0.109
1680004198089,2023-03-28T13.49.58.089,2.607,-0.992,-0.048,0.114
1680004198099,2023-03-28T13.49.58.099,2.617,-0.992,-0.048,0.118
1680004198110,2023-03-28T13.49.58.110,2.628,-0.991,-0.048,0.123
1680004198118,2023-03-28T13.49.58.118,2.636,-0.991,-0.051,0.124
1680004198129,2023-03-28T13.49.58.129,2.647,-0.990,-0.054,0.126
1680004198139,2023-03-28T13.49.58.139,2.657,-0.990,-0.057,0.128
1680004198149,2023-03-28T13.49.58.149,2.667,-0.990,-0.059,0.128
1680004198158,2023-03-28T13.49.58.158,2.676,-0.990,-0.061,0.128
1680004198168,2023-03-28T13.49.58.168,2.686,-0.990,-0.062,0.127
1680004198178,2023-03-28T13.49.58.178,2.696,-0.990,-0.063,0.126
1680004198189,2023-03-28T13.49.58.189,2.707,-0.990,-0.064,0.124
1680004198197,2023-03-28T13.49.58.197,2.715,-0.991,-0.064,0.121
1680004198208,2023-03-28T13.49.58.208,2.726,-0.991,-0.064,0.119
1680004198218,2023-03-28T13.49.58.218,2.736,-0.991,-0.063,0.116
1680004198228,2023-03-28T13.49.58.228,2.746,-0.992,-0.063,0.112
1680004198238,2023-03-28T13.49.58.238,2.756,-0.992,-0.062,0.109
1680004198247,2023-03-28T13.49.58.247,2.765,-0.992,-0.061,0.106
1680004198257,2023-03-28T13.49.58.257,2.775,-0.993,-0.061,0.103
1680004198268,2023-03-28T13.49.58.268,2.786,-0.993,-0.060,0.100
1680004198278,2023-03-28T13.49.58.278,2.796,-0.993,-0.060,0.097
1680004198288,2023-03-28T13.49.58.288,2.806,-0.994,-0.060,0.095
1680004198297,2023-03-28T13.49.58.297,2.815,-0.994,-0.060,0.093
1680004198307,2023-03-28T13.49.58.307,2.825,-0.994,-0.061,0.092
1680004198318,2023-03-28T13.49.58.318,2.836,-0.994,-0.062,0.091
1680004198328,2023-03-28T13.49.58.328,2.846,-0.994,-0.063,0.090
1680004198338,2023-03-28T13.49.58.338,2.856,-0.994,-0.063,0.090
1680004198348,2023-03-28T13.49.58.348,2.866,-0.994,-0.064,0.091
1680004198357,2023-03-28T13.49.58.357,2.875,-0.994,-0.063,0.092
1680004198367,2023-03-28T13.49.58.367,2.885,-0.994,-0.063,0.093
1680004198378,2023-03-28T13.49.58.378,2.896,-0.994,-0.061,0.094
1680004198388,2023-03-28T13.49.58.388,2.906,-0.994,-0.059,0.095
1680004198397,2023-03-28T13.49.58.397,2.915,-0.994,-0.057,0.097
1680004198407,2023-03-28T13.49.58.407,2.925,-0.994,-0.054,0.097
1680004198417,2023-03-28T13.49.58.417,2.935,-0.994,-0.050,0.098
1680004198427,2023-03-28T13.49.58.427,2.945,-0.994,-0.051,0.096
1680004198438,2023-03-28T13.49.58.438,2.956,-0.994,-0.048,0.096
1680004198446,2023-03-28T13.49.58.446,2.964,-0.994,-0.045,0.097
1680004198457,2023-03-28T13.49.58.457,2.975,-0.994,-0.042,0.099
1680004198467,2023-03-28T13.49.58.467,2.985,-0.994,-0.039,0.101
1680004198477,2023-03-28T13.49.58.477,2.995,-0.994,-0.037,0.104
1680004198487,2023-03-28T13.49.58.487,3.005,-0.993,-0.035,0.109
1680004198496,2023-03-28T13.49.58.496,3.014,-0.993,-0.033,0.113
1680004198506,2023-03-28T13.49.58.506,3.024,-0.992,-0.032,0.119
1680004198517,2023-03-28T13.49.58.517,3.035,-0.992,-0.032,0.124
1680004198527,2023-03-28T13.49.58.527,3.045,-0.991,-0.032,0.129
1680004198537,2023-03-28T13.49.58.537,3.055,-0.990,-0.032,0.134
1680004198546,2023-03-28T13.49.58.546,3.064,-0.990,-0.032,0.139
1680004198556,2023-03-28T13.49.58.556,3.074,-0.989,-0.033,0.143
1680004198567,2023-03-28T13.49.58.567,3.085,-0.989,-0.034,0.146
1680004198577,2023-03-28T13.49.58.577,3.095,-0.988,-0.035,0.149
1680004198586,2023-03-28T13.49.58.586,3.104,-0.988,-0.037,0.151
1680004198597,2023-03-28T13.49.58.597,3.115,-0.987,-0.039,0.153
1680004198606,2023-03-28T13.49.58.606,3.124,-0.987,-0.041,0.155
1680004198616,2023-03-28T13.49.58.616,3.134,-0.987,-0.042,0.157
1680004198627,2023-03-28T13.49.58.627,3.145,-0.986,-0.044,0.158
1680004198635,2023-03-28T13.49.58.635,3.153,-0.986,-0.045,0.159
1680004198646,2023-03-28T13.49.58.646,3.164,-0.986,-0.046,0.160
1680004198656,2023-03-28T13.49.58.656,3.174,-0.986,-0.046,0.160
1680004198666,2023-03-28T13.49.58.666,3.184,-0.986,-0.047,0.159
1680004198676,2023-03-28T13.49.58.676,3.194,-0.986,-0.047,0.159
1680004198685,2023-03-28T13.49.58.685,3.203,-0.986,-0.047,0.158
1680004198695,2023-03-28T13.49.58.695,3.213,-0.986,-0.047,0.157
1680004198706,2023-03-28T13.49.58.706,3.224,-0.987,-0.047,0.156
1680004198716,2023-03-28T13.49.58.716,3.234,-0.987,-0.047,0.154
1680004198726,2023-03-28T13.49.58.726,3.244,-0.987,-0.046,0.152
1680004198735,2023-03-28T13.49.58.735,3.253,-0.988,-0.046,0.149
1680004198745,2023-03-28T13.49.58.745,3.263,-0.988,-0.045,0.146
1680004198756,2023-03-28T13.49.58.756,3.274,-0.989,-0.045,0.144
1680004198766,2023-03-28T13.49.58.766,3.284,-0.989,-0.045,0.142
1680004198776,2023-03-28T13.49.58.776,3.294,-0.989,-0.046,0.142
1680004198785,2023-03-28T13.49.58.785,3.303,-0.988,-0.047,0.144
1680004198795,2023-03-28T13.49.58.795,3.313,-0.988,-0.048,0.147
1680004198805,2023-03-28T13.49.58.805,3.323,-0.987,-0.050,0.150
1680004198816,2023-03-28T13.49.58.816,3.334,-0.987,-0.052,0.153
1680004198826,2023-03-28T13.49.58.826,3.344,-0.986,-0.054,0.155
1680004198836,2023-03-28T13.49.58.836,3.354,-0.986,-0.056,0.158
1680004198845,2023-03-28T13.49.58.845,3.363,-0.986,-0.057,0.158
1680004198855,2023-03-28T13.49.58.855,3.373,-0.986,-0.058,0.156
1680004198865,2023-03-28T13.49.58.865,3.383,-0.986,-0.059,0.153
1680004198876,2023-03-28T13.49.58.876,3.394,-0.987,-0.060,0.151
1680004198884,2023-03-28T13.49.58.884,3.402,-0.987,-0.062,0.149
1680004198895,2023-03-28T13.49.58.895,3.413,-0.987,-0.064,0.148
1680004198905,2023-03-28T13.49.58.905,3.423,-0.987,-0.066,0.148
1680004198915,2023-03-28T13.49.58.915,3.433,-0.986,-0.068,0.149
1680004198924,2023-03-28T13.49.58.924,3.442,-0.986,-0.070,0.151
1680004198934,2023-03-28T13.49.58.934,3.452,-0.986,-0.072,0.153
1680004198944,2023-03-28T13.49.58.944,3.462,-0.985,-0.073,0.155
1680004198955,2023-03-28T13.49.58.955,3.473,-0.985,-0.074,0.157
1680004198965,2023-03-28T13.49.58.965,3.483,-0.984,-0.075,0.160
1680004198974,2023-03-28T13.49.58.974,3.492,-0.984,-0.076,0.162
1680004198984,2023-03-28T13.49.58.984,3.502,-0.983,-0.076,0.165
1680004198994,2023-03-28T13.49.58.994,3.512,-0.983,-0.076,0.167
1680004199005,2023-03-28T13.49.59.005,3.523,-0.982,-0.076,0.170
1680004199015,2023-03-28T13.49.59.015,3.533,-0.982,-0.076,0.173
1680004199024,2023-03-28T13.49.59.024,3.542,-0.982,-0.075,0.176
