epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817777222,2023-04-18T13:36:17.222,0.000,0.809,-0.223,0.544,0.000
1681817777233,2023-04-18T13:36:17.233,0.011,0.809,-0.223,0.544,-0.000
1681817777243,2023-04-18T13:36:17.243,0.021,0.809,-0.223,0.544,-0.000
1681817777253,2023-04-18T13:36:17.253,0.031,0.809,-0.223,0.544,-0.000
1681817777263,2023-04-18T13:36:17.263,0.041,0.809,-0.222,0.544,-0.001
1681817777272,2023-04-18T13:36:17.272,0.050,0.809,-0.222,0.544,-0.001
1681817777282,2023-04-18T13:36:17.282,0.060,0.809,-0.222,0.544,-0.001
1681817777293,2023-04-18T13:36:17.293,0.071,0.809,-0.222,0.544,-0.001
1681817777303,2023-04-18T13:36:17.303,0.081,0.809,-0.222,0.544,-0.001
1681817777312,2023-04-18T13:36:17.312,0.090,0.809,-0.222,0.544,-0.001
1681817777322,2023-04-18T13:36:17.322,0.100,0.809,-0.222,0.544,-0.001
1681817777332,2023-04-18T13:36:17.332,0.110,0.810,-0.222,0.544,-0.001
1681817777342,2023-04-18T13:36:17.342,0.120,0.810,-0.222,0.544,-0.001
1681817777353,2023-04-18T13:36:17.353,0.131,0.810,-0.222,0.544,-0.001
1681817777361,2023-04-18T13:36:17.361,0.139,0.810,-0.222,0.544,-0.001
1681817777372,2023-04-18T13:36:17.372,0.150,0.810,-0.222,0.544,-0.001
1681817777382,2023-04-18T13:36:17.382,0.160,0.810,-0.222,0.543,-0.001
1681817777392,2023-04-18T13:36:17.392,0.170,0.810,-0.222,0.543,-0.001
1681817777402,2023-04-18T13:36:17.402,0.180,0.810,-0.222,0.543,-0.001
1681817777411,2023-04-18T13:36:17.411,0.189,0.810,-0.222,0.543,-0.001
1681817777421,2023-04-18T13:36:17.421,0.199,0.810,-0.222,0.543,-0.001
1681817777432,2023-04-18T13:36:17.432,0.210,0.810,-0.222,0.543,-0.001
1681817777442,2023-04-18T13:36:17.442,0.220,0.810,-0.222,0.543,-0.001
1681817777452,2023-04-18T13:36:17.452,0.230,0.810,-0.222,0.543,-0.001
1681817777461,2023-04-18T13:36:17.461,0.239,0.810,-0.222,0.543,-0.002
1681817777471,2023-04-18T13:36:17.471,0.249,0.810,-0.221,0.542,-0.002
1681817777482,2023-04-18T13:36:17.482,0.260,0.811,-0.221,0.542,-0.002
1681817777492,2023-04-18T13:36:17.492,0.270,0.811,-0.221,0.542,-0.002
1681817777502,2023-04-18T13:36:17.502,0.280,0.811,-0.221,0.542,-0.003
1681817777511,2023-04-18T13:36:17.511,0.289,0.811,-0.221,0.542,-0.003
1681817777521,2023-04-18T13:36:17.521,0.299,0.811,-0.221,0.542,-0.003
1681817777531,2023-04-18T13:36:17.531,0.309,0.811,-0.221,0.542,-0.003
