epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681816959772,2023-04-18T13:22:39.772,0.000,0.742,0.072,0.666,0.000
1681816959782,2023-04-18T13:22:39.782,0.010,0.743,0.073,0.666,-0.001
1681816959791,2023-04-18T13:22:39.791,0.019,0.743,0.074,0.666,-0.001
1681816959802,2023-04-18T13:22:39.802,0.030,0.743,0.075,0.665,-0.002
1681816959812,2023-04-18T13:22:39.812,0.040,0.743,0.076,0.665,-0.003
1681816959822,2023-04-18T13:22:39.822,0.050,0.743,0.077,0.665,-0.004
1681816959832,2023-04-18T13:22:39.832,0.060,0.743,0.078,0.665,-0.004
1681816959841,2023-04-18T13:22:39.841,0.069,0.743,0.079,0.665,-0.005
1681816959851,2023-04-18T13:22:39.851,0.079,0.742,0.080,0.665,-0.006
1681816959862,2023-04-18T13:22:39.862,0.090,0.742,0.081,0.665,-0.006
1681816959872,2023-04-18T13:22:39.872,0.100,0.742,0.082,0.665,-0.007
1681816959882,2023-04-18T13:22:39.882,0.110,0.743,0.083,0.664,-0.008
1681816959892,2023-04-18T13:22:39.892,0.120,0.743,0.084,0.664,-0.008
1681816959901,2023-04-18T13:22:39.901,0.129,0.744,0.084,0.663,-0.008
1681816959911,2023-04-18T13:22:39.911,0.139,0.744,0.085,0.663,-0.009
1681816959922,2023-04-18T13:22:39.922,0.150,0.745,0.086,0.662,-0.009
1681816959932,2023-04-18T13:22:39.932,0.160,0.745,0.087,0.661,-0.010
1681816959942,2023-04-18T13:22:39.942,0.170,0.746,0.088,0.661,-0.010
1681816959951,2023-04-18T13:22:39.951,0.179,0.746,0.088,0.660,-0.010
1681816959961,2023-04-18T13:22:39.961,0.189,0.747,0.089,0.659,-0.011
1681816959971,2023-04-18T13:22:39.971,0.199,0.747,0.089,0.658,-0.011
1681816959982,2023-04-18T13:22:39.982,0.210,0.748,0.089,0.658,-0.012
1681816959992,2023-04-18T13:22:39.992,0.220,0.748,0.089,0.657,-0.012
1681816960001,2023-04-18T13:22:40.001,0.229,0.748,0.088,0.657,-0.012
1681816960011,2023-04-18T13:22:40.011,0.239,0.748,0.088,0.657,-0.013
1681816960021,2023-04-18T13:22:40.021,0.249,0.748,0.087,0.658,-0.013
1681816960031,2023-04-18T13:22:40.031,0.259,0.748,0.086,0.658,-0.013
1681816960042,2023-04-18T13:22:40.042,0.270,0.747,0.085,0.659,-0.014
1681816960052,2023-04-18T13:22:40.052,0.280,0.746,0.085,0.660,-0.014
1681816960061,2023-04-18T13:22:40.061,0.289,0.745,0.085,0.661,-0.015
1681816960071,2023-04-18T13:22:40.071,0.299,0.745,0.086,0.662,-0.016
1681816960081,2023-04-18T13:22:40.081,0.309,0.744,0.087,0.662,-0.017
1681816960092,2023-04-18T13:22:40.092,0.320,0.744,0.088,0.662,-0.017
1681816960102,2023-04-18T13:22:40.102,0.330,0.744,0.088,0.662,-0.018
1681816960111,2023-04-18T13:22:40.111,0.339,0.744,0.088,0.662,-0.018
1681816960121,2023-04-18T13:22:40.121,0.349,0.744,0.088,0.662,-0.019
1681816960131,2023-04-18T13:22:40.131,0.359,0.744,0.089,0.662,-0.020
1681816960141,2023-04-18T13:22:40.141,0.369,0.744,0.090,0.662,-0.021
1681816960152,2023-04-18T13:22:40.152,0.380,0.744,0.092,0.661,-0.022
1681816960162,2023-04-18T13:22:40.162,0.390,0.744,0.094,0.661,-0.023
1681816960172,2023-04-18T13:22:40.172,0.400,0.744,0.095,0.661,-0.024
1681816960181,2023-04-18T13:22:40.181,0.409,0.744,0.097,0.660,-0.024
1681816960191,2023-04-18T13:22:40.191,0.419,0.744,0.098,0.660,-0.025
1681816960201,2023-04-18T13:22:40.201,0.429,0.744,0.099,0.660,-0.025
1681816960212,2023-04-18T13:22:40.212,0.440,0.744,0.099,0.661,-0.025
1681816960220,2023-04-18T13:22:40.220,0.448,0.743,0.100,0.661,-0.026
1681816960231,2023-04-18T13:22:40.231,0.459,0.743,0.100,0.661,-0.026
1681816960241,2023-04-18T13:22:40.241,0.469,0.742,0.101,0.662,-0.026
1681816960251,2023-04-18T13:22:40.251,0.479,0.741,0.101,0.664,-0.026
1681816960261,2023-04-18T13:22:40.261,0.489,0.738,0.101,0.666,-0.026
1681816960270,2023-04-18T13:22:40.270,0.498,0.736,0.101,0.669,-0.025
1681816960281,2023-04-18T13:22:40.281,0.509,0.733,0.101,0.673,-0.024
1681816960291,2023-04-18T13:22:40.291,0.519,0.729,0.100,0.677,-0.023
1681816960301,2023-04-18T13:22:40.301,0.529,0.725,0.100,0.681,-0.021
1681816960311,2023-04-18T13:22:40.311,0.539,0.721,0.099,0.686,-0.019
1681816960322,2023-04-18T13:22:40.322,0.550,0.718,0.098,0.689,-0.017
1681816960332,2023-04-18T13:22:40.332,0.560,0.714,0.098,0.694,-0.016
1681816960341,2023-04-18T13:22:40.341,0.569,0.710,0.098,0.697,-0.015
1681816960351,2023-04-18T13:22:40.351,0.579,0.707,0.098,0.700,-0.014
1681816960361,2023-04-18T13:22:40.361,0.589,0.703,0.099,0.704,-0.014
1681816960371,2023-04-18T13:22:40.371,0.599,0.700,0.101,0.707,-0.014
1681816960380,2023-04-18T13:22:40.380,0.608,0.697,0.103,0.710,-0.015
1681816960390,2023-04-18T13:22:40.390,0.618,0.694,0.105,0.712,-0.015
1681816960401,2023-04-18T13:22:40.401,0.629,0.691,0.107,0.714,-0.016
1681816960411,2023-04-18T13:22:40.411,0.639,0.689,0.110,0.716,-0.017
1681816960421,2023-04-18T13:22:40.421,0.649,0.687,0.112,0.718,-0.018
1681816960431,2023-04-18T13:22:40.431,0.659,0.686,0.115,0.719,-0.020
1681816960440,2023-04-18T13:22:40.440,0.668,0.685,0.117,0.719,-0.021
1681816960450,2023-04-18T13:22:40.450,0.678,0.684,0.119,0.719,-0.022
1681816960461,2023-04-18T13:22:40.461,0.689,0.684,0.121,0.719,-0.023
1681816960471,2023-04-18T13:22:40.471,0.699,0.684,0.122,0.719,-0.024
1681816960481,2023-04-18T13:22:40.481,0.709,0.684,0.123,0.719,-0.025
1681816960491,2023-04-18T13:22:40.491,0.719,0.684,0.124,0.718,-0.026
1681816960500,2023-04-18T13:22:40.500,0.728,0.685,0.124,0.718,-0.026
1681816960510,2023-04-18T13:22:40.510,0.738,0.685,0.124,0.717,-0.027
1681816960521,2023-04-18T13:22:40.521,0.749,0.685,0.125,0.717,-0.027
1681816960531,2023-04-18T13:22:40.531,0.759,0.686,0.124,0.717,-0.027
1681816960541,2023-04-18T13:22:40.541,0.769,0.686,0.124,0.716,-0.027
1681816960550,2023-04-18T13:22:40.550,0.778,0.687,0.123,0.716,-0.027
1681816960560,2023-04-18T13:22:40.560,0.788,0.688,0.123,0.715,-0.027
1681816960571,2023-04-18T13:22:40.571,0.799,0.688,0.122,0.714,-0.026
1681816960581,2023-04-18T13:22:40.581,0.809,0.689,0.122,0.714,-0.026
1681816960591,2023-04-18T13:22:40.591,0.819,0.691,0.121,0.713,-0.026
1681816960600,2023-04-18T13:22:40.600,0.828,0.692,0.121,0.712,-0.026
1681816960610,2023-04-18T13:22:40.610,0.838,0.693,0.120,0.710,-0.025
