epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681819097329,2023-04-18T13:58:17.329,0.000,0.743,-0.141,0.654,0.000
1681819097337,2023-04-18T13:58:17.337,0.008,0.740,-0.139,0.658,-0.004
1681819097348,2023-04-18T13:58:17.348,0.019,0.738,-0.138,0.661,-0.008
1681819097358,2023-04-18T13:58:17.358,0.029,0.735,-0.136,0.664,-0.012
1681819097368,2023-04-18T13:58:17.368,0.039,0.733,-0.135,0.666,-0.016
1681819097377,2023-04-18T13:58:17.377,0.048,0.732,-0.133,0.668,-0.020
1681819097387,2023-04-18T13:58:17.387,0.058,0.731,-0.130,0.669,-0.023
1681819097397,2023-04-18T13:58:17.397,0.068,0.730,-0.128,0.670,-0.027
1681819097408,2023-04-18T13:58:17.408,0.079,0.730,-0.127,0.671,-0.030
1681819097418,2023-04-18T13:58:17.418,0.089,0.729,-0.125,0.672,-0.032
1681819097427,2023-04-18T13:58:17.427,0.098,0.730,-0.124,0.671,-0.034
1681819097437,2023-04-18T13:58:17.437,0.108,0.730,-0.124,0.671,-0.036
1681819097447,2023-04-18T13:58:17.447,0.118,0.731,-0.122,0.671,-0.038
1681819097457,2023-04-18T13:58:17.457,0.128,0.732,-0.121,0.670,-0.041
1681819097468,2023-04-18T13:58:17.468,0.139,0.733,-0.119,0.669,-0.043
1681819097476,2023-04-18T13:58:17.476,0.147,0.733,-0.117,0.668,-0.046
1681819097487,2023-04-18T13:58:17.487,0.158,0.734,-0.115,0.667,-0.048
1681819097497,2023-04-18T13:58:17.497,0.168,0.735,-0.114,0.666,-0.051
1681819097507,2023-04-18T13:58:17.507,0.178,0.737,-0.112,0.665,-0.052
1681819097517,2023-04-18T13:58:17.517,0.188,0.738,-0.111,0.663,-0.053
1681819097526,2023-04-18T13:58:17.526,0.197,0.741,-0.110,0.660,-0.053
1681819097537,2023-04-18T13:58:17.537,0.208,0.743,-0.110,0.658,-0.053
