epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681820293572,2023-04-18T14:18:13.572,0.000,0.857,-0.109,0.503,0.000
1681820293582,2023-04-18T14:18:13.582,0.010,0.857,-0.110,0.503,0.001
1681820293592,2023-04-18T14:18:13.592,0.020,0.857,-0.111,0.503,0.002
1681820293603,2023-04-18T14:18:13.603,0.031,0.857,-0.112,0.503,0.003
1681820293611,2023-04-18T14:18:13.611,0.039,0.857,-0.112,0.503,0.003
1681820293622,2023-04-18T14:18:13.622,0.050,0.857,-0.113,0.503,0.004
1681820293632,2023-04-18T14:18:13.632,0.060,0.857,-0.114,0.503,0.005
1681820293642,2023-04-18T14:18:13.642,0.070,0.857,-0.114,0.503,0.006
1681820293651,2023-04-18T14:18:13.651,0.079,0.857,-0.115,0.503,0.007
1681820293661,2023-04-18T14:18:13.661,0.089,0.857,-0.116,0.502,0.008
1681820293671,2023-04-18T14:18:13.671,0.099,0.857,-0.117,0.502,0.009
1681820293682,2023-04-18T14:18:13.682,0.110,0.857,-0.118,0.502,0.010
1681820293692,2023-04-18T14:18:13.692,0.120,0.857,-0.118,0.502,0.011
1681820293701,2023-04-18T14:18:13.701,0.129,0.857,-0.119,0.502,0.012
1681820293711,2023-04-18T14:18:13.711,0.139,0.857,-0.120,0.501,0.012
1681820293721,2023-04-18T14:18:13.721,0.149,0.857,-0.120,0.501,0.013
1681820293731,2023-04-18T14:18:13.731,0.159,0.857,-0.121,0.501,0.014
1681820293742,2023-04-18T14:18:13.742,0.170,0.857,-0.121,0.501,0.015
1681820293750,2023-04-18T14:18:13.750,0.178,0.857,-0.122,0.501,0.015
1681820293761,2023-04-18T14:18:13.761,0.189,0.857,-0.122,0.501,0.016
1681820293771,2023-04-18T14:18:13.771,0.199,0.857,-0.123,0.501,0.017
1681820293781,2023-04-18T14:18:13.781,0.209,0.857,-0.124,0.500,0.018
1681820293791,2023-04-18T14:18:13.791,0.219,0.857,-0.125,0.500,0.019
1681820293800,2023-04-18T14:18:13.800,0.228,0.857,-0.125,0.500,0.020
1681820293811,2023-04-18T14:18:13.811,0.239,0.857,-0.126,0.500,0.021
1681820293821,2023-04-18T14:18:13.821,0.249,0.857,-0.127,0.499,0.021
1681820293831,2023-04-18T14:18:13.831,0.259,0.857,-0.127,0.499,0.022
1681820293841,2023-04-18T14:18:13.841,0.269,0.857,-0.128,0.499,0.022
1681820293850,2023-04-18T14:18:13.850,0.278,0.857,-0.128,0.498,0.023
1681820293860,2023-04-18T14:18:13.860,0.288,0.857,-0.129,0.498,0.023
1681820293871,2023-04-18T14:18:13.871,0.299,0.857,-0.129,0.498,0.024
1681820293881,2023-04-18T14:18:13.881,0.309,0.857,-0.130,0.498,0.025
1681820293891,2023-04-18T14:18:13.891,0.319,0.857,-0.130,0.498,0.025
1681820293900,2023-04-18T14:18:13.900,0.328,0.857,-0.130,0.498,0.026
1681820293910,2023-04-18T14:18:13.910,0.338,0.857,-0.131,0.498,0.026
1681820293920,2023-04-18T14:18:13.920,0.348,0.857,-0.131,0.498,0.027
1681820293931,2023-04-18T14:18:13.931,0.359,0.857,-0.132,0.498,0.027
1681820293939,2023-04-18T14:18:13.939,0.367,0.857,-0.132,0.498,0.028
1681820293950,2023-04-18T14:18:13.950,0.378,0.857,-0.132,0.498,0.028
1681820293960,2023-04-18T14:18:13.960,0.388,0.856,-0.132,0.498,0.029
1681820293970,2023-04-18T14:18:13.970,0.398,0.856,-0.133,0.498,0.029
1681820293980,2023-04-18T14:18:13.980,0.408,0.856,-0.133,0.498,0.029
1681820293989,2023-04-18T14:18:13.989,0.417,0.856,-0.133,0.498,0.030
1681820294000,2023-04-18T14:18:14.000,0.428,0.856,-0.134,0.498,0.030
1681820294010,2023-04-18T14:18:14.010,0.438,0.856,-0.134,0.498,0.030
1681820294020,2023-04-18T14:18:14.020,0.448,0.856,-0.134,0.498,0.031
1681820294030,2023-04-18T14:18:14.030,0.458,0.856,-0.135,0.498,0.031
