epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818056790,2023-04-18T13:40:56.790,0.000,-0.029,-0.004,0.016
1681818056800,2023-04-18T13:40:56.800,0.010,-0.037,-0.003,0.021
1681818056809,2023-04-18T13:40:56.809,0.019,-0.033,0.001,0.016
1681818056819,2023-04-18T13:40:56.819,0.029,-0.035,-0.002,0.018
1681818056829,2023-04-18T13:40:56.829,0.039,-0.034,-0.001,0.014
1681818056840,2023-04-18T13:40:56.840,0.050,-0.033,0.000,0.013
1681818056849,2023-04-18T13:40:56.849,0.059,-0.031,-0.001,0.010
1681818056859,2023-04-18T13:40:56.859,0.069,-0.026,-0.001,0.007
1681818056869,2023-04-18T13:40:56.869,0.079,-0.022,-0.002,0.007
1681818056879,2023-04-18T13:40:56.879,0.089,-0.022,-0.001,0.006
1681818056890,2023-04-18T13:40:56.890,0.100,-0.025,-0.001,0.005
1681818056898,2023-04-18T13:40:56.898,0.108,-0.029,0.001,0.006
1681818056909,2023-04-18T13:40:56.909,0.119,-0.032,-0.003,0.006
1681818056919,2023-04-18T13:40:56.919,0.129,-0.031,-0.006,0.007
1681818056929,2023-04-18T13:40:56.929,0.139,-0.032,-0.002,0.009
1681818056939,2023-04-18T13:40:56.939,0.149,-0.034,-0.000,0.009
1681818056948,2023-04-18T13:40:56.948,0.158,-0.034,0.001,0.008
1681818056958,2023-04-18T13:40:56.958,0.168,-0.035,0.001,0.007
1681818056969,2023-04-18T13:40:56.969,0.179,-0.036,-0.001,0.010
1681818056979,2023-04-18T13:40:56.979,0.189,-0.041,-0.002,0.011
1681818056989,2023-04-18T13:40:56.989,0.199,-0.034,-0.005,0.009
1681818056998,2023-04-18T13:40:56.998,0.208,-0.033,-0.006,0.013
1681818057008,2023-04-18T13:40:57.008,0.218,-0.029,-0.006,0.011
1681818057018,2023-04-18T13:40:57.018,0.228,-0.030,-0.007,0.011
1681818057029,2023-04-18T13:40:57.029,0.239,-0.031,-0.007,0.010
1681818057039,2023-04-18T13:40:57.039,0.249,-0.027,-0.006,0.009
1681818057048,2023-04-18T13:40:57.048,0.258,-0.027,-0.005,0.007
1681818057058,2023-04-18T13:40:57.058,0.268,-0.027,-0.004,0.008
1681818057068,2023-04-18T13:40:57.068,0.278,-0.028,-0.004,0.007
1681818057079,2023-04-18T13:40:57.079,0.289,-0.031,-0.002,0.006
1681818057087,2023-04-18T13:40:57.087,0.297,-0.032,-0.002,0.003
1681818057098,2023-04-18T13:40:57.098,0.308,-0.032,0.000,0.003
1681818057108,2023-04-18T13:40:57.108,0.318,-0.028,-0.003,0.005
1681818057118,2023-04-18T13:40:57.118,0.328,-0.030,-0.003,0.003
1681818057128,2023-04-18T13:40:57.128,0.338,-0.030,-0.001,0.005
1681818057137,2023-04-18T13:40:57.137,0.347,-0.034,-0.002,0.008
1681818057147,2023-04-18T13:40:57.147,0.357,-0.035,-0.001,0.009
1681818057158,2023-04-18T13:40:57.158,0.368,-0.033,-0.003,0.005
1681818057168,2023-04-18T13:40:57.168,0.378,-0.034,-0.006,0.006
1681818057178,2023-04-18T13:40:57.178,0.388,-0.035,-0.007,0.006
1681818057187,2023-04-18T13:40:57.187,0.397,-0.036,-0.007,0.008
1681818057197,2023-04-18T13:40:57.197,0.407,-0.034,-0.004,0.009
1681818057207,2023-04-18T13:40:57.207,0.417,-0.034,-0.005,0.009
1681818057218,2023-04-18T13:40:57.218,0.428,-0.035,-0.003,0.011
