epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681819465676,2023-04-18T14:04:25.676,0.000,-0.026,-0.008,0.010
1681819465685,2023-04-18T14:04:25.685,0.009,-0.032,-0.013,0.013
1681819465695,2023-04-18T14:04:25.695,0.019,-0.030,-0.012,0.013
1681819465705,2023-04-18T14:04:25.705,0.029,-0.033,-0.011,0.014
1681819465716,2023-04-18T14:04:25.716,0.040,-0.037,-0.008,0.014
1681819465724,2023-04-18T14:04:25.724,0.048,-0.037,-0.008,0.011
1681819465735,2023-04-18T14:04:25.735,0.059,-0.034,-0.007,0.012
1681819465745,2023-04-18T14:04:25.745,0.069,-0.030,-0.006,0.013
1681819465755,2023-04-18T14:04:25.755,0.079,-0.028,-0.011,0.012
1681819465765,2023-04-18T14:04:25.765,0.089,-0.029,-0.011,0.012
1681819465774,2023-04-18T14:04:25.774,0.098,-0.030,-0.010,0.013
1681819465784,2023-04-18T14:04:25.784,0.108,-0.030,-0.007,0.013
1681819465795,2023-04-18T14:04:25.795,0.119,-0.030,-0.010,0.011
1681819465805,2023-04-18T14:04:25.805,0.129,-0.032,-0.011,0.011
1681819465815,2023-04-18T14:04:25.815,0.139,-0.032,-0.011,0.009
1681819465824,2023-04-18T14:04:25.824,0.148,-0.032,-0.010,0.011
1681819465834,2023-04-18T14:04:25.834,0.158,-0.033,-0.008,0.014
1681819465845,2023-04-18T14:04:25.845,0.169,-0.032,-0.011,0.016
1681819465855,2023-04-18T14:04:25.855,0.179,-0.031,-0.009,0.015
1681819465865,2023-04-18T14:04:25.865,0.189,-0.031,-0.006,0.015
1681819465874,2023-04-18T14:04:25.874,0.198,-0.028,-0.005,0.015
1681819465884,2023-04-18T14:04:25.884,0.208,-0.030,-0.003,0.016
1681819465894,2023-04-18T14:04:25.894,0.218,-0.033,-0.004,0.018
1681819465905,2023-04-18T14:04:25.905,0.229,-0.034,-0.003,0.017
1681819465913,2023-04-18T14:04:25.913,0.237,-0.032,-0.003,0.018
1681819465924,2023-04-18T14:04:25.924,0.248,-0.030,-0.003,0.018
1681819465934,2023-04-18T14:04:25.934,0.258,-0.031,-0.005,0.018
