epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820002158,2023-04-18T14:13:22.158,0.000,-0.029,-0.010,0.015
1681820002169,2023-04-18T14:13:22.169,0.011,-0.037,-0.014,0.017
1681820002179,2023-04-18T14:13:22.179,0.021,-0.035,-0.013,0.017
1681820002188,2023-04-18T14:13:22.188,0.030,-0.033,-0.013,0.017
1681820002198,2023-04-18T14:13:22.198,0.040,-0.035,-0.014,0.017
1681820002208,2023-04-18T14:13:22.208,0.050,-0.037,-0.012,0.016
1681820002218,2023-04-18T14:13:22.218,0.060,-0.037,-0.011,0.016
1681820002227,2023-04-18T14:13:22.227,0.069,-0.034,-0.008,0.016
1681820002237,2023-04-18T14:13:22.237,0.079,-0.033,-0.006,0.017
1681820002248,2023-04-18T14:13:22.248,0.090,-0.034,-0.008,0.020
1681820002258,2023-04-18T14:13:22.258,0.100,-0.033,-0.010,0.019
1681820002268,2023-04-18T14:13:22.268,0.110,-0.032,-0.010,0.022
1681820002277,2023-04-18T14:13:22.277,0.119,-0.033,-0.009,0.019
1681820002287,2023-04-18T14:13:22.287,0.129,-0.032,-0.010,0.018
1681820002298,2023-04-18T14:13:22.298,0.140,-0.032,-0.007,0.018
1681820002308,2023-04-18T14:13:22.308,0.150,-0.032,-0.008,0.018
1681820002317,2023-04-18T14:13:22.317,0.159,-0.033,-0.009,0.021
1681820002327,2023-04-18T14:13:22.327,0.169,-0.034,-0.008,0.019
1681820002337,2023-04-18T14:13:22.337,0.179,-0.033,-0.011,0.022
1681820002347,2023-04-18T14:13:22.347,0.189,-0.033,-0.012,0.020
1681820002358,2023-04-18T14:13:22.358,0.200,-0.034,-0.009,0.017
1681820002366,2023-04-18T14:13:22.366,0.208,-0.037,-0.009,0.017
1681820002377,2023-04-18T14:13:22.377,0.219,-0.039,-0.008,0.016
1681820002387,2023-04-18T14:13:22.387,0.229,-0.039,-0.008,0.015
1681820002397,2023-04-18T14:13:22.397,0.239,-0.035,-0.006,0.014
1681820002407,2023-04-18T14:13:22.407,0.249,-0.034,-0.004,0.014
1681820002416,2023-04-18T14:13:22.416,0.258,-0.032,-0.003,0.013
1681820002426,2023-04-18T14:13:22.426,0.268,-0.032,-0.007,0.017
1681820002437,2023-04-18T14:13:22.437,0.279,-0.036,-0.008,0.017
1681820002447,2023-04-18T14:13:22.447,0.289,-0.037,-0.007,0.015
1681820002457,2023-04-18T14:13:22.457,0.299,-0.040,-0.005,0.014
1681820002466,2023-04-18T14:13:22.466,0.308,-0.038,-0.006,0.008
1681820002476,2023-04-18T14:13:22.476,0.318,-0.035,-0.005,0.010
1681820002486,2023-04-18T14:13:22.486,0.328,-0.036,-0.004,0.013
1681820002497,2023-04-18T14:13:22.497,0.339,-0.037,-0.003,0.009
1681820002507,2023-04-18T14:13:22.507,0.349,-0.039,-0.003,0.013
1681820002516,2023-04-18T14:13:22.516,0.358,-0.037,-0.001,0.013
1681820002526,2023-04-18T14:13:22.526,0.368,-0.038,-0.001,0.015
1681820002536,2023-04-18T14:13:22.536,0.378,-0.036,-0.002,0.017
1681820002547,2023-04-18T14:13:22.547,0.389,-0.034,-0.003,0.017
1681820002557,2023-04-18T14:13:22.557,0.399,-0.035,-0.003,0.015
1681820002566,2023-04-18T14:13:22.566,0.408,-0.035,-0.004,0.013
1681820002576,2023-04-18T14:13:22.576,0.418,-0.035,-0.006,0.012
1681820002586,2023-04-18T14:13:22.586,0.428,-0.036,-0.003,0.009
1681820002596,2023-04-18T14:13:22.596,0.438,-0.035,-0.003,0.015
1681820002605,2023-04-18T14:13:22.605,0.447,-0.038,-0.004,0.013
1681820002615,2023-04-18T14:13:22.615,0.457,-0.039,-0.003,0.010
1681820002626,2023-04-18T14:13:22.626,0.468,-0.042,-0.004,0.007
1681820002636,2023-04-18T14:13:22.636,0.478,-0.043,-0.008,0.015
1681820002646,2023-04-18T14:13:22.646,0.488,-0.046,-0.008,0.006
1681820002655,2023-04-18T14:13:22.655,0.497,-0.043,-0.010,0.003
1681820002665,2023-04-18T14:13:22.665,0.507,-0.040,-0.007,0.008
1681820002675,2023-04-18T14:13:22.675,0.517,-0.038,-0.009,0.013
1681820002686,2023-04-18T14:13:22.686,0.528,-0.034,-0.006,0.013
1681820002696,2023-04-18T14:13:22.696,0.538,-0.037,-0.007,0.012
1681820002705,2023-04-18T14:13:22.705,0.547,-0.043,-0.003,0.009
1681820002715,2023-04-18T14:13:22.715,0.557,-0.043,-0.004,0.004
1681820002725,2023-04-18T14:13:22.725,0.567,-0.038,-0.002,0.009
1681820002736,2023-04-18T14:13:22.736,0.578,-0.044,-0.001,0.008
1681820002746,2023-04-18T14:13:22.746,0.588,-0.039,-0.001,0.008
1681820002755,2023-04-18T14:13:22.755,0.597,-0.041,-0.002,0.012
1681820002765,2023-04-18T14:13:22.765,0.607,-0.041,-0.004,0.013
1681820002775,2023-04-18T14:13:22.775,0.617,-0.041,-0.005,0.009
1681820002785,2023-04-18T14:13:22.785,0.627,-0.040,-0.007,0.009
1681820002796,2023-04-18T14:13:22.796,0.638,-0.042,-0.009,0.005
1681820002804,2023-04-18T14:13:22.804,0.646,-0.042,-0.009,0.002
1681820002815,2023-04-18T14:13:22.815,0.657,-0.041,-0.008,0.007
1681820002825,2023-04-18T14:13:22.825,0.667,-0.040,-0.011,0.006
1681820002835,2023-04-18T14:13:22.835,0.677,-0.041,-0.011,0.007
1681820002844,2023-04-18T14:13:22.844,0.686,-0.043,-0.010,0.006
1681820002854,2023-04-18T14:13:22.854,0.696,-0.041,-0.010,0.003
1681820002864,2023-04-18T14:13:22.864,0.706,-0.041,-0.010,0.006
1681820002875,2023-04-18T14:13:22.875,0.717,-0.042,-0.009,0.005
1681820002885,2023-04-18T14:13:22.885,0.727,-0.040,-0.010,0.004
1681820002894,2023-04-18T14:13:22.894,0.736,-0.040,-0.009,0.007
1681820002904,2023-04-18T14:13:22.904,0.746,-0.043,-0.006,0.003
1681820002914,2023-04-18T14:13:22.914,0.756,-0.042,-0.006,-0.000
1681820002924,2023-04-18T14:13:22.924,0.766,-0.044,-0.005,0.004
1681820002935,2023-04-18T14:13:22.935,0.777,-0.046,-0.004,0.007
1681820002944,2023-04-18T14:13:22.944,0.786,-0.047,-0.003,0.005
1681820002955,2023-04-18T14:13:22.955,0.797,-0.046,-0.005,0.007
1681820002964,2023-04-18T14:13:22.964,0.806,-0.046,-0.007,0.006
1681820002974,2023-04-18T14:13:22.974,0.816,-0.044,-0.008,0.006
1681820002985,2023-04-18T14:13:22.985,0.827,-0.044,-0.006,0.005
1681820002993,2023-04-18T14:13:22.993,0.835,-0.046,-0.005,0.005
1681820003004,2023-04-18T14:13:23.004,0.846,-0.045,-0.005,0.004
1681820003014,2023-04-18T14:13:23.014,0.856,-0.044,-0.006,0.002
1681820003024,2023-04-18T14:13:23.024,0.866,-0.044,-0.004,0.001
1681820003034,2023-04-18T14:13:23.034,0.876,-0.044,-0.007,0.002
1681820003043,2023-04-18T14:13:23.043,0.885,-0.043,-0.011,0.002
1681820003053,2023-04-18T14:13:23.053,0.895,-0.045,-0.013,0.001
1681820003064,2023-04-18T14:13:23.064,0.906,-0.044,-0.013,-0.001
1681820003074,2023-04-18T14:13:23.074,0.916,-0.042,-0.012,0.000
1681820003084,2023-04-18T14:13:23.084,0.926,-0.043,-0.012,0.002
1681820003093,2023-04-18T14:13:23.093,0.935,-0.040,-0.013,0.002
1681820003103,2023-04-18T14:13:23.103,0.945,-0.041,-0.013,-0.000
1681820003113,2023-04-18T14:13:23.113,0.955,-0.041,-0.013,-0.001
1681820003124,2023-04-18T14:13:23.124,0.966,-0.042,-0.009,0.001
