epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817965941,2023-04-18T13:39:25.941,0.000,-0.026,-0.009,0.009
1681817965951,2023-04-18T13:39:25.951,0.010,-0.034,-0.010,0.014
1681817965961,2023-04-18T13:39:25.961,0.020,-0.034,-0.011,0.012
1681817965971,2023-04-18T13:39:25.971,0.030,-0.033,-0.008,0.012
1681817965980,2023-04-18T13:39:25.980,0.039,-0.033,-0.007,0.011
1681817965990,2023-04-18T13:39:25.990,0.049,-0.031,-0.010,0.014
1681817966001,2023-04-18T13:39:26.001,0.060,-0.031,-0.009,0.013
1681817966011,2023-04-18T13:39:26.011,0.070,-0.034,-0.010,0.011
1681817966021,2023-04-18T13:39:26.021,0.080,-0.034,-0.011,0.013
1681817966030,2023-04-18T13:39:26.030,0.089,-0.029,-0.010,0.013
1681817966040,2023-04-18T13:39:26.040,0.099,-0.030,-0.012,0.011
1681817966050,2023-04-18T13:39:26.050,0.109,-0.031,-0.011,0.010
1681817966061,2023-04-18T13:39:26.061,0.120,-0.031,-0.010,0.013
1681817966071,2023-04-18T13:39:26.071,0.130,-0.030,-0.010,0.013
1681817966080,2023-04-18T13:39:26.080,0.139,-0.030,-0.008,0.015
1681817966090,2023-04-18T13:39:26.090,0.149,-0.031,-0.010,0.013
1681817966100,2023-04-18T13:39:26.100,0.159,-0.032,-0.011,0.010
1681817966111,2023-04-18T13:39:26.111,0.170,-0.031,-0.007,0.011
1681817966121,2023-04-18T13:39:26.121,0.180,-0.034,-0.007,0.011
1681817966130,2023-04-18T13:39:26.130,0.189,-0.035,-0.009,0.012
1681817966140,2023-04-18T13:39:26.140,0.199,-0.031,-0.007,0.011
1681817966150,2023-04-18T13:39:26.150,0.209,-0.032,-0.009,0.015
1681817966160,2023-04-18T13:39:26.160,0.219,-0.032,-0.010,0.014
1681817966171,2023-04-18T13:39:26.171,0.230,-0.034,-0.008,0.010
1681817966179,2023-04-18T13:39:26.179,0.238,-0.034,-0.007,0.014
1681817966190,2023-04-18T13:39:26.190,0.249,-0.033,-0.008,0.014
1681817966200,2023-04-18T13:39:26.200,0.259,-0.030,-0.009,0.013
1681817966210,2023-04-18T13:39:26.210,0.269,-0.030,-0.009,0.014
1681817966219,2023-04-18T13:39:26.219,0.278,-0.032,-0.009,0.012
1681817966229,2023-04-18T13:39:26.229,0.288,-0.035,-0.011,0.013
1681817966239,2023-04-18T13:39:26.239,0.298,-0.034,-0.011,0.013
1681817966250,2023-04-18T13:39:26.250,0.309,-0.034,-0.010,0.013
1681817966260,2023-04-18T13:39:26.260,0.319,-0.034,-0.007,0.014
1681817966269,2023-04-18T13:39:26.269,0.328,-0.033,-0.006,0.013
1681817966279,2023-04-18T13:39:26.279,0.338,-0.035,-0.007,0.013
1681817966289,2023-04-18T13:39:26.289,0.348,-0.033,-0.007,0.012
1681817966300,2023-04-18T13:39:26.300,0.359,-0.034,-0.006,0.013
1681817966310,2023-04-18T13:39:26.310,0.369,-0.031,-0.006,0.009
1681817966319,2023-04-18T13:39:26.319,0.378,-0.030,-0.004,0.012
1681817966329,2023-04-18T13:39:26.329,0.388,-0.033,-0.003,0.013
1681817966339,2023-04-18T13:39:26.339,0.398,-0.033,-0.003,0.009
1681817966349,2023-04-18T13:39:26.349,0.408,-0.035,-0.006,0.013
1681817966360,2023-04-18T13:39:26.360,0.419,-0.035,-0.009,0.013
1681817966368,2023-04-18T13:39:26.368,0.427,-0.030,-0.009,0.011
1681817966379,2023-04-18T13:39:26.379,0.438,-0.029,-0.007,0.012
1681817966389,2023-04-18T13:39:26.389,0.448,-0.031,-0.009,0.012
1681817966399,2023-04-18T13:39:26.399,0.458,-0.035,-0.010,0.013
1681817966409,2023-04-18T13:39:26.409,0.468,-0.036,-0.006,0.014
1681817966420,2023-04-18T13:39:26.420,0.479,-0.032,-0.005,0.013
1681817966428,2023-04-18T13:39:26.428,0.487,-0.030,-0.003,0.013
1681817966439,2023-04-18T13:39:26.439,0.498,-0.034,-0.000,0.012
1681817966449,2023-04-18T13:39:26.449,0.508,-0.031,-0.001,0.012
1681817966459,2023-04-18T13:39:26.459,0.518,-0.032,-0.002,0.011
1681817966468,2023-04-18T13:39:26.468,0.527,-0.034,-0.001,0.012
1681817966478,2023-04-18T13:39:26.478,0.537,-0.036,-0.002,0.012
1681817966488,2023-04-18T13:39:26.488,0.547,-0.037,-0.003,0.012
1681817966499,2023-04-18T13:39:26.499,0.558,-0.034,-0.005,0.011
1681817966508,2023-04-18T13:39:26.508,0.567,-0.032,-0.006,0.011
1681817966518,2023-04-18T13:39:26.518,0.577,-0.035,-0.007,0.013
1681817966528,2023-04-18T13:39:26.528,0.587,-0.034,-0.008,0.015
1681817966538,2023-04-18T13:39:26.538,0.597,-0.035,-0.009,0.014
1681817966549,2023-04-18T13:39:26.549,0.608,-0.031,-0.005,0.016
1681817966557,2023-04-18T13:39:26.557,0.616,-0.031,-0.004,0.013
1681817966568,2023-04-18T13:39:26.568,0.627,-0.031,-0.002,0.011
1681817966578,2023-04-18T13:39:26.578,0.637,-0.032,-0.003,0.008
1681817966588,2023-04-18T13:39:26.588,0.647,-0.037,-0.003,0.012
1681817966598,2023-04-18T13:39:26.598,0.657,-0.038,-0.004,0.011
1681817966607,2023-04-18T13:39:26.607,0.666,-0.037,-0.004,0.015
1681817966617,2023-04-18T13:39:26.617,0.676,-0.035,-0.005,0.013
1681817966628,2023-04-18T13:39:26.628,0.687,-0.030,-0.005,0.012
1681817966638,2023-04-18T13:39:26.638,0.697,-0.033,-0.006,0.015
1681817966648,2023-04-18T13:39:26.648,0.707,-0.034,-0.007,0.015
1681817966658,2023-04-18T13:39:26.658,0.717,-0.034,-0.007,0.015
1681817966667,2023-04-18T13:39:26.667,0.726,-0.033,-0.008,0.012
1681817966677,2023-04-18T13:39:26.677,0.736,-0.034,-0.009,0.010
1681817966688,2023-04-18T13:39:26.688,0.747,-0.036,-0.007,0.012
1681817966698,2023-04-18T13:39:26.698,0.757,-0.034,-0.006,0.013
1681817966707,2023-04-18T13:39:26.707,0.766,-0.034,-0.006,0.012
