epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817336842,2023-04-18T13:28:56.842,0.000,0.770,0.113,0.627,0.000
1681817336850,2023-04-18T13:28:56.850,0.008,0.770,0.113,0.627,0.000
1681817336861,2023-04-18T13:28:56.861,0.019,0.771,0.112,0.627,0.000
1681817336871,2023-04-18T13:28:56.871,0.029,0.771,0.112,0.627,0.000
1681817336881,2023-04-18T13:28:56.881,0.039,0.771,0.111,0.627,0.001
1681817336891,2023-04-18T13:28:56.891,0.049,0.772,0.111,0.626,0.001
1681817336900,2023-04-18T13:28:56.900,0.058,0.772,0.111,0.626,0.000
1681817336911,2023-04-18T13:28:56.911,0.069,0.772,0.110,0.625,0.000
1681817336921,2023-04-18T13:28:56.921,0.079,0.773,0.110,0.625,0.001
1681817336931,2023-04-18T13:28:56.931,0.089,0.773,0.110,0.625,0.001
1681817336941,2023-04-18T13:28:56.941,0.099,0.774,0.109,0.624,0.001
1681817336950,2023-04-18T13:28:56.950,0.108,0.774,0.109,0.624,0.001
1681817336960,2023-04-18T13:28:56.960,0.118,0.774,0.109,0.623,0.001
1681817336971,2023-04-18T13:28:56.971,0.129,0.775,0.109,0.623,0.001
1681817336981,2023-04-18T13:28:56.981,0.139,0.775,0.109,0.623,0.001
1681817336991,2023-04-18T13:28:56.991,0.149,0.775,0.109,0.622,0.000
1681817337001,2023-04-18T13:28:57.001,0.159,0.775,0.109,0.622,0.000
1681817337010,2023-04-18T13:28:57.010,0.168,0.775,0.109,0.622,-0.000
1681817337020,2023-04-18T13:28:57.020,0.178,0.775,0.110,0.622,-0.000
1681817337031,2023-04-18T13:28:57.031,0.189,0.775,0.110,0.622,-0.001
1681817337041,2023-04-18T13:28:57.041,0.199,0.775,0.110,0.622,-0.001
1681817337051,2023-04-18T13:28:57.051,0.209,0.776,0.110,0.621,-0.001
1681817337060,2023-04-18T13:28:57.060,0.218,0.776,0.110,0.621,-0.001
1681817337070,2023-04-18T13:28:57.070,0.228,0.776,0.110,0.621,-0.000
1681817337080,2023-04-18T13:28:57.080,0.238,0.776,0.110,0.621,-0.000
