epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817218158,2023-04-18T13:26:58.158,0.000,-0.008,0.001,0.001
1681817218167,2023-04-18T13:26:58.167,0.009,-0.017,0.000,0.003
1681817218177,2023-04-18T13:26:58.177,0.019,-0.012,-0.003,0.004
1681817218188,2023-04-18T13:26:58.188,0.030,-0.013,-0.008,0.008
1681817218198,2023-04-18T13:26:58.198,0.040,-0.013,-0.009,0.010
1681817218208,2023-04-18T13:26:58.208,0.050,-0.010,-0.009,0.016
1681817218217,2023-04-18T13:26:58.217,0.059,-0.012,-0.008,0.018
1681817218227,2023-04-18T13:26:58.227,0.069,-0.010,-0.011,0.016
1681817218237,2023-04-18T13:26:58.237,0.079,-0.018,-0.014,0.016
1681817218248,2023-04-18T13:26:58.248,0.090,-0.022,-0.018,0.016
1681817218258,2023-04-18T13:26:58.258,0.100,-0.024,-0.016,0.010
1681817218267,2023-04-18T13:26:58.267,0.109,-0.024,-0.012,0.004
1681817218277,2023-04-18T13:26:58.277,0.119,-0.022,-0.006,0.010
1681817218287,2023-04-18T13:26:58.287,0.129,-0.020,-0.005,0.010
1681817218297,2023-04-18T13:26:58.297,0.139,-0.019,-0.001,0.004
1681817218308,2023-04-18T13:26:58.308,0.150,-0.023,0.003,0.007
1681817218318,2023-04-18T13:26:58.318,0.160,-0.019,0.004,0.011
1681817218327,2023-04-18T13:26:58.327,0.169,-0.019,0.010,0.009
1681817218337,2023-04-18T13:26:58.337,0.179,-0.021,0.006,0.004
1681817218347,2023-04-18T13:26:58.347,0.189,-0.020,0.005,0.007
1681817218358,2023-04-18T13:26:58.358,0.200,-0.021,0.007,0.006
1681817218368,2023-04-18T13:26:58.368,0.210,-0.019,0.003,0.004
1681817218377,2023-04-18T13:26:58.377,0.219,-0.016,0.005,0.004
1681817218387,2023-04-18T13:26:58.387,0.229,-0.017,0.007,0.005
1681817218397,2023-04-18T13:26:58.397,0.239,-0.011,0.004,0.005
1681817218407,2023-04-18T13:26:58.407,0.249,-0.013,0.007,0.004
1681817218418,2023-04-18T13:26:58.418,0.260,-0.010,0.009,0.003
1681817218426,2023-04-18T13:26:58.426,0.268,-0.012,0.010,0.003
1681817218437,2023-04-18T13:26:58.437,0.279,-0.014,0.014,0.002
1681817218447,2023-04-18T13:26:58.447,0.289,-0.019,0.016,0.001
1681817218457,2023-04-18T13:26:58.457,0.299,-0.020,0.013,-0.002
1681817218467,2023-04-18T13:26:58.467,0.309,-0.023,0.008,0.001
1681817218478,2023-04-18T13:26:58.478,0.320,-0.020,0.005,0.002
1681817218486,2023-04-18T13:26:58.486,0.328,-0.017,0.006,0.003
1681817218497,2023-04-18T13:26:58.497,0.339,-0.019,0.008,-0.000
1681817218507,2023-04-18T13:26:58.507,0.349,-0.016,0.008,-0.003
1681817218517,2023-04-18T13:26:58.517,0.359,-0.018,0.007,-0.002
1681817218527,2023-04-18T13:26:58.527,0.369,-0.020,0.005,-0.005
1681817218538,2023-04-18T13:26:58.538,0.380,-0.020,0.001,-0.005
1681817218547,2023-04-18T13:26:58.547,0.389,-0.019,0.004,-0.010
1681817218557,2023-04-18T13:26:58.557,0.399,-0.016,0.004,-0.010
1681817218567,2023-04-18T13:26:58.567,0.409,-0.018,0.002,-0.008
1681817218577,2023-04-18T13:26:58.577,0.419,-0.020,0.005,-0.012
1681817218588,2023-04-18T13:26:58.588,0.430,-0.018,0.005,-0.012
1681817218596,2023-04-18T13:26:58.596,0.438,-0.018,0.004,-0.012
1681817218607,2023-04-18T13:26:58.607,0.449,-0.016,0.005,-0.012
1681817218617,2023-04-18T13:26:58.617,0.459,-0.018,0.013,-0.015
1681817218627,2023-04-18T13:26:58.627,0.469,-0.016,0.024,-0.012
1681817218637,2023-04-18T13:26:58.637,0.479,-0.014,0.030,-0.016
1681817218646,2023-04-18T13:26:58.646,0.488,-0.014,0.036,-0.023
1681817218656,2023-04-18T13:26:58.656,0.498,-0.015,0.040,-0.019
1681817218667,2023-04-18T13:26:58.667,0.509,-0.010,0.045,-0.025
1681817218677,2023-04-18T13:26:58.677,0.519,-0.011,0.057,-0.027
1681817218687,2023-04-18T13:26:58.687,0.529,-0.020,0.068,-0.028
1681817218697,2023-04-18T13:26:58.697,0.539,-0.029,0.083,-0.024
1681817218706,2023-04-18T13:26:58.706,0.548,-0.025,0.094,-0.028
1681817218716,2023-04-18T13:26:58.716,0.558,-0.018,0.099,-0.022
1681817218727,2023-04-18T13:26:58.727,0.569,-0.011,0.101,-0.016
1681817218737,2023-04-18T13:26:58.737,0.579,-0.004,0.101,-0.033
1681817218747,2023-04-18T13:26:58.747,0.589,-0.006,0.095,-0.039
1681817218756,2023-04-18T13:26:58.756,0.598,-0.010,0.083,-0.015
1681817218766,2023-04-18T13:26:58.766,0.608,-0.014,0.068,0.006
1681817218776,2023-04-18T13:26:58.776,0.618,-0.027,0.046,0.026
1681817218787,2023-04-18T13:26:58.787,0.629,-0.013,0.025,0.024
1681817218797,2023-04-18T13:26:58.797,0.639,-0.001,-0.001,0.028
1681817218806,2023-04-18T13:26:58.806,0.648,-0.020,-0.018,0.044
1681817218816,2023-04-18T13:26:58.816,0.658,-0.036,-0.026,0.047
1681817218826,2023-04-18T13:26:58.826,0.668,-0.040,-0.033,0.053
1681817218837,2023-04-18T13:26:58.837,0.679,-0.034,-0.031,0.046
1681817218847,2023-04-18T13:26:58.847,0.689,-0.012,-0.018,0.031
1681817218857,2023-04-18T13:26:58.857,0.699,0.000,0.003,0.031
1681817218866,2023-04-18T13:26:58.866,0.708,0.007,0.020,0.026
1681817218876,2023-04-18T13:26:58.876,0.718,0.004,0.040,0.025
1681817218886,2023-04-18T13:26:58.886,0.728,0.002,0.060,0.019
1681817218897,2023-04-18T13:26:58.897,0.739,0.002,0.066,0.024
1681817218907,2023-04-18T13:26:58.907,0.749,-0.007,0.066,0.023
1681817218916,2023-04-18T13:26:58.916,0.758,-0.007,0.067,0.024
1681817218926,2023-04-18T13:26:58.926,0.768,-0.011,0.067,0.028
1681817218936,2023-04-18T13:26:58.936,0.778,-0.011,0.067,0.036
1681817218946,2023-04-18T13:26:58.946,0.788,-0.011,0.058,0.029
1681817218957,2023-04-18T13:26:58.957,0.799,-0.005,0.044,0.042
1681817218967,2023-04-18T13:26:58.967,0.809,-0.006,0.026,0.046
1681817218976,2023-04-18T13:26:58.976,0.818,-0.001,0.004,0.047
1681817218986,2023-04-18T13:26:58.986,0.828,0.006,-0.012,0.057
1681817218996,2023-04-18T13:26:58.996,0.838,0.012,-0.025,0.050
1681817219006,2023-04-18T13:26:59.006,0.848,0.016,-0.024,0.050
1681817219017,2023-04-18T13:26:59.017,0.859,0.017,-0.020,0.052
1681817219026,2023-04-18T13:26:59.026,0.868,0.022,-0.018,0.053
1681817219036,2023-04-18T13:26:59.036,0.878,0.029,-0.011,0.047
1681817219046,2023-04-18T13:26:59.046,0.888,0.041,-0.003,0.037
1681817219056,2023-04-18T13:26:59.056,0.898,0.042,0.007,0.035
1681817219067,2023-04-18T13:26:59.067,0.909,0.040,0.022,0.026
1681817219077,2023-04-18T13:26:59.077,0.919,0.039,0.033,0.015
1681817219086,2023-04-18T13:26:59.086,0.928,0.034,0.038,0.012
1681817219096,2023-04-18T13:26:59.096,0.938,0.028,0.043,0.014
1681817219106,2023-04-18T13:26:59.106,0.948,0.032,0.041,0.016
1681817219116,2023-04-18T13:26:59.116,0.958,0.035,0.056,0.007
1681817219127,2023-04-18T13:26:59.127,0.969,0.029,0.074,-0.011
1681817219135,2023-04-18T13:26:59.135,0.977,0.027,0.085,-0.008
1681817219146,2023-04-18T13:26:59.146,0.988,0.025,0.092,-0.007
1681817219156,2023-04-18T13:26:59.156,0.998,0.028,0.095,-0.007
1681817219166,2023-04-18T13:26:59.166,1.008,0.030,0.090,-0.007
1681817219176,2023-04-18T13:26:59.176,1.018,0.030,0.088,-0.014
1681817219187,2023-04-18T13:26:59.187,1.029,0.030,0.085,-0.021
1681817219195,2023-04-18T13:26:59.195,1.037,0.032,0.082,-0.026
1681817219206,2023-04-18T13:26:59.206,1.048,0.036,0.080,-0.027
1681817219216,2023-04-18T13:26:59.216,1.058,0.039,0.077,-0.026
1681817219226,2023-04-18T13:26:59.226,1.068,0.033,0.083,-0.029
1681817219236,2023-04-18T13:26:59.236,1.078,0.043,0.076,-0.041
1681817219245,2023-04-18T13:26:59.245,1.087,0.040,0.074,-0.045
1681817219255,2023-04-18T13:26:59.255,1.097,0.046,0.077,-0.041
1681817219266,2023-04-18T13:26:59.266,1.108,0.053,0.085,-0.032
1681817219276,2023-04-18T13:26:59.276,1.118,0.050,0.092,-0.024
1681817219286,2023-04-18T13:26:59.286,1.128,0.048,0.089,-0.019
1681817219297,2023-04-18T13:26:59.297,1.139,0.038,0.082,-0.008
1681817219305,2023-04-18T13:26:59.305,1.147,0.033,0.069,-0.008
1681817219316,2023-04-18T13:26:59.316,1.158,0.027,0.059,-0.018
1681817219326,2023-04-18T13:26:59.326,1.168,0.026,0.051,-0.025
1681817219336,2023-04-18T13:26:59.336,1.178,0.027,0.050,-0.032
1681817219346,2023-04-18T13:26:59.346,1.188,0.014,0.060,-0.034
1681817219355,2023-04-18T13:26:59.355,1.197,-0.003,0.074,-0.035
1681817219365,2023-04-18T13:26:59.365,1.207,-0.014,0.086,-0.045
1681817219376,2023-04-18T13:26:59.376,1.218,-0.009,0.100,-0.061
