epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681819465649,2023-04-18T14:04:25.649,0.000,0.802,0.082,0.592,0.000
1681819465660,2023-04-18T14:04:25.660,0.011,0.802,0.082,0.592,0.000
1681819465670,2023-04-18T14:04:25.670,0.021,0.802,0.082,0.592,0.000
1681819465680,2023-04-18T14:04:25.680,0.031,0.802,0.082,0.592,0.000
1681819465690,2023-04-18T14:04:25.690,0.041,0.802,0.082,0.592,0.000
1681819465699,2023-04-18T14:04:25.699,0.050,0.802,0.082,0.592,0.000
1681819465709,2023-04-18T14:04:25.709,0.060,0.802,0.082,0.592,0.000
1681819465720,2023-04-18T14:04:25.720,0.071,0.802,0.082,0.592,0.000
1681819465730,2023-04-18T14:04:25.730,0.081,0.802,0.082,0.592,0.000
1681819465740,2023-04-18T14:04:25.740,0.091,0.802,0.082,0.592,0.000
1681819465749,2023-04-18T14:04:25.749,0.100,0.802,0.082,0.592,0.000
1681819465759,2023-04-18T14:04:25.759,0.110,0.802,0.082,0.592,0.001
1681819465770,2023-04-18T14:04:25.770,0.121,0.802,0.081,0.592,0.001
1681819465780,2023-04-18T14:04:25.780,0.131,0.802,0.081,0.592,0.001
1681819465790,2023-04-18T14:04:25.790,0.141,0.802,0.081,0.592,0.001
1681819465799,2023-04-18T14:04:25.799,0.150,0.802,0.081,0.592,0.001
1681819465809,2023-04-18T14:04:25.809,0.160,0.802,0.081,0.592,0.001
1681819465819,2023-04-18T14:04:25.819,0.170,0.802,0.081,0.592,0.001
1681819465830,2023-04-18T14:04:25.830,0.181,0.802,0.081,0.592,0.001
1681819465840,2023-04-18T14:04:25.840,0.191,0.802,0.081,0.592,0.001
1681819465850,2023-04-18T14:04:25.850,0.201,0.802,0.081,0.592,0.001
1681819465859,2023-04-18T14:04:25.859,0.210,0.802,0.081,0.592,0.001
1681819465869,2023-04-18T14:04:25.869,0.220,0.802,0.081,0.592,0.001
1681819465879,2023-04-18T14:04:25.879,0.230,0.802,0.081,0.592,0.001
1681819465890,2023-04-18T14:04:25.890,0.241,0.802,0.081,0.592,0.001
1681819465900,2023-04-18T14:04:25.900,0.251,0.802,0.081,0.592,0.001
1681819465910,2023-04-18T14:04:25.910,0.261,0.802,0.081,0.592,0.001
1681819465919,2023-04-18T14:04:25.919,0.270,0.802,0.081,0.592,0.001
1681819465929,2023-04-18T14:04:25.929,0.280,0.802,0.081,0.592,0.001
1681819465939,2023-04-18T14:04:25.939,0.290,0.802,0.081,0.592,0.001
1681819465950,2023-04-18T14:04:25.950,0.301,0.802,0.081,0.592,0.001
1681819465960,2023-04-18T14:04:25.960,0.311,0.802,0.081,0.592,0.001
1681819465969,2023-04-18T14:04:25.969,0.320,0.802,0.081,0.592,0.001
1681819465979,2023-04-18T14:04:25.979,0.330,0.802,0.081,0.592,0.001
1681819465989,2023-04-18T14:04:25.989,0.340,0.802,0.081,0.592,0.001
1681819466000,2023-04-18T14:04:26.000,0.351,0.802,0.081,0.592,0.001
1681819466010,2023-04-18T14:04:26.010,0.361,0.802,0.081,0.592,0.001
1681819466019,2023-04-18T14:04:26.019,0.370,0.802,0.081,0.592,0.001
1681819466029,2023-04-18T14:04:26.029,0.380,0.802,0.081,0.591,0.001
1681819466039,2023-04-18T14:04:26.039,0.390,0.802,0.081,0.591,0.001
1681819466049,2023-04-18T14:04:26.049,0.400,0.802,0.081,0.591,0.001
1681819466060,2023-04-18T14:04:26.060,0.411,0.802,0.081,0.591,0.001
1681819466070,2023-04-18T14:04:26.070,0.421,0.802,0.081,0.591,0.001
1681819466079,2023-04-18T14:04:26.079,0.430,0.802,0.081,0.591,0.001
1681819466089,2023-04-18T14:04:26.089,0.440,0.803,0.081,0.591,0.001
1681819466099,2023-04-18T14:04:26.099,0.450,0.803,0.081,0.591,0.001
1681819466109,2023-04-18T14:04:26.109,0.460,0.803,0.081,0.591,0.001
1681819466120,2023-04-18T14:04:26.120,0.471,0.803,0.081,0.591,0.001
1681819466128,2023-04-18T14:04:26.128,0.479,0.803,0.081,0.591,0.001
1681819466139,2023-04-18T14:04:26.139,0.490,0.803,0.081,0.591,0.001
1681819466149,2023-04-18T14:04:26.149,0.500,0.803,0.081,0.591,0.001
1681819466159,2023-04-18T14:04:26.159,0.510,0.803,0.081,0.591,0.000
1681819466169,2023-04-18T14:04:26.169,0.520,0.803,0.082,0.591,0.000
1681819466178,2023-04-18T14:04:26.178,0.529,0.803,0.082,0.591,0.000
1681819466189,2023-04-18T14:04:26.189,0.540,0.803,0.082,0.591,0.000
1681819466199,2023-04-18T14:04:26.199,0.550,0.803,0.082,0.591,0.000
1681819466209,2023-04-18T14:04:26.209,0.560,0.803,0.082,0.591,0.000
1681819466219,2023-04-18T14:04:26.219,0.570,0.803,0.082,0.591,0.000
1681819466230,2023-04-18T14:04:26.230,0.581,0.803,0.082,0.591,0.000
1681819466238,2023-04-18T14:04:26.238,0.589,0.803,0.082,0.591,0.000
1681819466249,2023-04-18T14:04:26.249,0.600,0.803,0.082,0.591,0.000
1681819466259,2023-04-18T14:04:26.259,0.610,0.803,0.082,0.591,0.000
1681819466269,2023-04-18T14:04:26.269,0.620,0.803,0.082,0.591,0.000
1681819466279,2023-04-18T14:04:26.279,0.630,0.803,0.082,0.591,0.000
1681819466288,2023-04-18T14:04:26.288,0.639,0.803,0.082,0.591,0.000
1681819466298,2023-04-18T14:04:26.298,0.649,0.803,0.082,0.591,0.000
