epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817336869,2023-04-18T13:28:56.869,0.000,-0.035,-0.012,0.016
1681817336879,2023-04-18T13:28:56.879,0.010,-0.040,-0.015,0.020
1681817336888,2023-04-18T13:28:56.888,0.019,-0.038,-0.013,0.015
1681817336898,2023-04-18T13:28:56.898,0.029,-0.035,-0.007,0.014
1681817336908,2023-04-18T13:28:56.908,0.039,-0.033,-0.005,0.022
1681817336918,2023-04-18T13:28:56.918,0.049,-0.027,-0.009,0.024
1681817336929,2023-04-18T13:28:56.929,0.060,-0.021,-0.013,0.018
1681817336937,2023-04-18T13:28:56.937,0.068,-0.017,-0.013,0.014
1681817336948,2023-04-18T13:28:56.948,0.079,-0.022,-0.017,0.012
1681817336958,2023-04-18T13:28:56.958,0.089,-0.024,-0.022,0.011
1681817336968,2023-04-18T13:28:56.968,0.099,-0.027,-0.022,0.012
1681817336978,2023-04-18T13:28:56.978,0.109,-0.028,-0.024,0.010
1681817336987,2023-04-18T13:28:56.987,0.118,-0.033,-0.025,0.002
1681817336997,2023-04-18T13:28:56.997,0.128,-0.033,-0.027,0.002
1681817337008,2023-04-18T13:28:57.008,0.139,-0.030,-0.030,0.001
1681817337018,2023-04-18T13:28:57.018,0.149,-0.028,-0.028,-0.005
1681817337028,2023-04-18T13:28:57.028,0.159,-0.029,-0.025,-0.005
1681817337037,2023-04-18T13:28:57.037,0.168,-0.033,-0.025,-0.005
1681817337047,2023-04-18T13:28:57.047,0.178,-0.030,-0.026,-0.008
1681817337057,2023-04-18T13:28:57.057,0.188,-0.032,-0.025,-0.005
1681817337068,2023-04-18T13:28:57.068,0.199,-0.031,-0.024,0.001
1681817337077,2023-04-18T13:28:57.077,0.208,-0.022,-0.028,0.002
1681817337087,2023-04-18T13:28:57.087,0.218,-0.019,-0.025,0.003
1681817337097,2023-04-18T13:28:57.097,0.228,-0.018,-0.022,0.009
1681817337107,2023-04-18T13:28:57.107,0.238,-0.017,-0.017,0.009
1681817337118,2023-04-18T13:28:57.118,0.249,-0.017,-0.015,0.008
1681817337126,2023-04-18T13:28:57.126,0.257,-0.020,-0.019,0.008
1681817337137,2023-04-18T13:28:57.137,0.268,-0.028,-0.022,0.008
1681817337147,2023-04-18T13:28:57.147,0.278,-0.036,-0.022,0.011
1681817337157,2023-04-18T13:28:57.157,0.288,-0.044,-0.023,0.011
1681817337167,2023-04-18T13:28:57.167,0.298,-0.047,-0.025,0.010
1681817337176,2023-04-18T13:28:57.176,0.307,-0.045,-0.030,0.009
1681817337186,2023-04-18T13:28:57.186,0.317,-0.037,-0.032,0.012
1681817337197,2023-04-18T13:28:57.197,0.328,-0.030,-0.035,0.023
1681817337207,2023-04-18T13:28:57.207,0.338,-0.023,-0.036,0.030
1681817337217,2023-04-18T13:28:57.217,0.348,-0.020,-0.031,0.035
1681817337226,2023-04-18T13:28:57.226,0.357,-0.016,-0.019,0.040
1681817337236,2023-04-18T13:28:57.236,0.367,-0.015,-0.006,0.048
1681817337246,2023-04-18T13:28:57.246,0.377,-0.016,0.004,0.047
1681817337257,2023-04-18T13:28:57.257,0.388,-0.015,0.007,0.041
1681817337267,2023-04-18T13:28:57.267,0.398,-0.013,0.007,0.034
1681817337277,2023-04-18T13:28:57.277,0.408,-0.014,0.003,0.035
1681817337286,2023-04-18T13:28:57.286,0.417,-0.017,0.004,0.040
1681817337296,2023-04-18T13:28:57.296,0.427,-0.017,-0.001,0.046
1681817337306,2023-04-18T13:28:57.306,0.437,-0.015,-0.009,0.049
1681817337317,2023-04-18T13:28:57.317,0.448,-0.013,-0.018,0.040
1681817337326,2023-04-18T13:28:57.326,0.457,-0.012,-0.026,0.034
1681817337336,2023-04-18T13:28:57.336,0.467,-0.007,-0.033,0.040
1681817337346,2023-04-18T13:28:57.346,0.477,-0.008,-0.044,0.044
1681817337356,2023-04-18T13:28:57.356,0.487,-0.016,-0.054,0.047
1681817337365,2023-04-18T13:28:57.365,0.496,-0.027,-0.052,0.049
1681817337375,2023-04-18T13:28:57.375,0.506,-0.029,-0.044,0.046
1681817337386,2023-04-18T13:28:57.386,0.517,-0.025,-0.039,0.040
1681817337396,2023-04-18T13:28:57.396,0.527,-0.020,-0.038,0.027
1681817337406,2023-04-18T13:28:57.406,0.537,-0.016,-0.033,0.013
1681817337415,2023-04-18T13:28:57.415,0.546,-0.019,-0.025,0.018
1681817337425,2023-04-18T13:28:57.425,0.556,-0.025,-0.014,0.024
1681817337435,2023-04-18T13:28:57.435,0.566,-0.028,-0.009,0.028
1681817337446,2023-04-18T13:28:57.446,0.577,-0.026,-0.010,0.031
1681817337456,2023-04-18T13:28:57.456,0.587,-0.021,-0.019,0.024
1681817337465,2023-04-18T13:28:57.465,0.596,-0.020,-0.026,0.021
1681817337475,2023-04-18T13:28:57.475,0.606,-0.022,-0.026,0.025
1681817337485,2023-04-18T13:28:57.485,0.616,-0.025,-0.020,0.032
1681817337495,2023-04-18T13:28:57.495,0.626,-0.024,-0.017,0.037
1681817337506,2023-04-18T13:28:57.506,0.637,-0.026,-0.016,0.033
1681817337516,2023-04-18T13:28:57.516,0.647,-0.027,-0.016,0.034
1681817337525,2023-04-18T13:28:57.525,0.656,-0.034,-0.011,0.035
1681817337535,2023-04-18T13:28:57.535,0.666,-0.042,-0.007,0.037
1681817337545,2023-04-18T13:28:57.545,0.676,-0.039,-0.008,0.041
1681817337556,2023-04-18T13:28:57.556,0.687,-0.034,-0.011,0.046
1681817337564,2023-04-18T13:28:57.564,0.695,-0.026,-0.015,0.046
1681817337575,2023-04-18T13:28:57.575,0.706,-0.015,-0.011,0.044
1681817337585,2023-04-18T13:28:57.585,0.716,-0.012,-0.002,0.042
1681817337595,2023-04-18T13:28:57.595,0.726,-0.015,0.004,0.041
1681817337604,2023-04-18T13:28:57.604,0.735,-0.022,0.012,0.039
1681817337614,2023-04-18T13:28:57.614,0.745,-0.033,0.020,0.039
1681817337624,2023-04-18T13:28:57.624,0.755,-0.044,0.021,0.038
1681817337635,2023-04-18T13:28:57.635,0.766,-0.048,0.017,0.037
1681817337645,2023-04-18T13:28:57.645,0.776,-0.048,0.011,0.031
1681817337654,2023-04-18T13:28:57.654,0.785,-0.048,0.008,0.031
1681817337664,2023-04-18T13:28:57.664,0.795,-0.043,0.008,0.036
1681817337674,2023-04-18T13:28:57.674,0.805,-0.038,0.007,0.040
1681817337684,2023-04-18T13:28:57.684,0.815,-0.035,0.005,0.036
1681817337695,2023-04-18T13:28:57.695,0.826,-0.030,0.001,0.036
1681817337703,2023-04-18T13:28:57.703,0.834,-0.029,-0.001,0.037
1681817337714,2023-04-18T13:28:57.714,0.845,-0.031,-0.003,0.035
1681817337724,2023-04-18T13:28:57.724,0.855,-0.031,-0.003,0.036
1681817337734,2023-04-18T13:28:57.734,0.865,-0.029,-0.001,0.037
1681817337744,2023-04-18T13:28:57.744,0.875,-0.024,-0.001,0.035
1681817337755,2023-04-18T13:28:57.755,0.886,-0.022,-0.001,0.029
1681817337764,2023-04-18T13:28:57.764,0.895,-0.025,0.002,0.020
1681817337774,2023-04-18T13:28:57.774,0.905,-0.029,0.003,0.016
1681817337784,2023-04-18T13:28:57.784,0.915,-0.027,-0.001,0.019
1681817337794,2023-04-18T13:28:57.794,0.925,-0.026,-0.006,0.021
1681817337803,2023-04-18T13:28:57.803,0.934,-0.022,-0.013,0.021
1681817337813,2023-04-18T13:28:57.813,0.944,-0.020,-0.018,0.023
1681817337824,2023-04-18T13:28:57.824,0.955,-0.021,-0.023,0.020
1681817337834,2023-04-18T13:28:57.834,0.965,-0.022,-0.029,0.020
1681817337844,2023-04-18T13:28:57.844,0.975,-0.026,-0.032,0.023
1681817337853,2023-04-18T13:28:57.853,0.984,-0.031,-0.029,0.023
1681817337863,2023-04-18T13:28:57.863,0.994,-0.034,-0.027,0.019
1681817337873,2023-04-18T13:28:57.873,1.004,-0.034,-0.025,0.013
1681817337884,2023-04-18T13:28:57.884,1.015,-0.035,-0.025,0.011
1681817337892,2023-04-18T13:28:57.892,1.023,-0.032,-0.028,0.013
1681817337903,2023-04-18T13:28:57.903,1.034,-0.029,-0.023,0.012
1681817337913,2023-04-18T13:28:57.913,1.044,-0.024,-0.020,0.014
1681817337923,2023-04-18T13:28:57.923,1.054,-0.019,-0.025,0.014
1681817337933,2023-04-18T13:28:57.933,1.064,-0.020,-0.032,0.013
1681817337942,2023-04-18T13:28:57.942,1.073,-0.019,-0.032,0.017
1681817337952,2023-04-18T13:28:57.952,1.083,-0.023,-0.029,0.025
1681817337963,2023-04-18T13:28:57.963,1.094,-0.029,-0.023,0.028
1681817337973,2023-04-18T13:28:57.973,1.104,-0.034,-0.018,0.026
1681817337983,2023-04-18T13:28:57.983,1.114,-0.035,-0.015,0.024
1681817337992,2023-04-18T13:28:57.992,1.123,-0.038,-0.015,0.026
1681817338004,2023-04-18T13:28:58.004,1.135,-0.036,-0.012,0.025
1681817338013,2023-04-18T13:28:58.013,1.144,-0.037,-0.010,0.026
1681817338023,2023-04-18T13:28:58.023,1.154,-0.038,-0.006,0.029
1681817338033,2023-04-18T13:28:58.033,1.164,-0.030,-0.007,0.023
1681817338042,2023-04-18T13:28:58.042,1.173,-0.028,-0.011,0.021
1681817338052,2023-04-18T13:28:58.052,1.183,-0.027,-0.007,0.024
