epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818228694,2023-04-18T13:43:48.694,0.000,0.740,-0.098,0.665,0.000
1681818228704,2023-04-18T13:43:48.704,0.010,0.740,-0.097,0.666,-0.004
1681818228715,2023-04-18T13:43:48.715,0.021,0.739,-0.095,0.666,-0.008
1681818228723,2023-04-18T13:43:48.723,0.029,0.739,-0.094,0.667,-0.012
1681818228734,2023-04-18T13:43:48.734,0.040,0.738,-0.094,0.668,-0.016
1681818228744,2023-04-18T13:43:48.744,0.050,0.737,-0.095,0.669,-0.018
1681818228754,2023-04-18T13:43:48.754,0.060,0.736,-0.096,0.670,-0.021
1681818228764,2023-04-18T13:43:48.764,0.070,0.735,-0.098,0.671,-0.022
1681818228773,2023-04-18T13:43:48.773,0.079,0.734,-0.100,0.672,-0.023
1681818228784,2023-04-18T13:43:48.784,0.090,0.734,-0.103,0.671,-0.023
1681818228794,2023-04-18T13:43:48.794,0.100,0.734,-0.105,0.670,-0.024
1681818228804,2023-04-18T13:43:48.804,0.110,0.735,-0.108,0.669,-0.024
1681818228814,2023-04-18T13:43:48.814,0.120,0.736,-0.109,0.668,-0.024
1681818228823,2023-04-18T13:43:48.823,0.129,0.737,-0.110,0.667,-0.026
1681818228833,2023-04-18T13:43:48.833,0.139,0.737,-0.110,0.666,-0.028
1681818228844,2023-04-18T13:43:48.844,0.150,0.738,-0.110,0.666,-0.030
1681818228854,2023-04-18T13:43:48.854,0.160,0.738,-0.108,0.666,-0.034
1681818228863,2023-04-18T13:43:48.863,0.169,0.738,-0.107,0.665,-0.037
1681818228873,2023-04-18T13:43:48.873,0.179,0.738,-0.105,0.665,-0.041
1681818228883,2023-04-18T13:43:48.883,0.189,0.738,-0.104,0.665,-0.044
1681818228893,2023-04-18T13:43:48.893,0.199,0.738,-0.104,0.665,-0.047
1681818228904,2023-04-18T13:43:48.904,0.210,0.739,-0.104,0.664,-0.050
1681818228912,2023-04-18T13:43:48.912,0.218,0.739,-0.104,0.664,-0.052
1681818228923,2023-04-18T13:43:48.923,0.229,0.739,-0.104,0.664,-0.055
1681818228933,2023-04-18T13:43:48.933,0.239,0.739,-0.104,0.664,-0.058
1681818228943,2023-04-18T13:43:48.943,0.249,0.739,-0.104,0.663,-0.060
1681818228953,2023-04-18T13:43:48.953,0.259,0.738,-0.104,0.663,-0.063
1681818228962,2023-04-18T13:43:48.962,0.268,0.738,-0.104,0.663,-0.066
1681818228972,2023-04-18T13:43:48.972,0.278,0.738,-0.103,0.663,-0.070
1681818228983,2023-04-18T13:43:48.983,0.289,0.738,-0.102,0.663,-0.074
1681818228993,2023-04-18T13:43:48.993,0.299,0.737,-0.102,0.663,-0.077
1681818229003,2023-04-18T13:43:49.003,0.309,0.737,-0.101,0.664,-0.081
1681818229012,2023-04-18T13:43:49.012,0.318,0.736,-0.100,0.664,-0.085
1681818229022,2023-04-18T13:43:49.022,0.328,0.735,-0.099,0.664,-0.090
1681818229033,2023-04-18T13:43:49.033,0.339,0.734,-0.098,0.665,-0.094
1681818229043,2023-04-18T13:43:49.043,0.349,0.733,-0.097,0.666,-0.099
1681818229053,2023-04-18T13:43:49.053,0.359,0.732,-0.096,0.666,-0.104
1681818229062,2023-04-18T13:43:49.062,0.368,0.731,-0.096,0.667,-0.108
1681818229072,2023-04-18T13:43:49.072,0.378,0.730,-0.096,0.667,-0.113
1681818229082,2023-04-18T13:43:49.082,0.388,0.730,-0.096,0.667,-0.117
1681818229093,2023-04-18T13:43:49.093,0.399,0.730,-0.097,0.666,-0.121
1681818229101,2023-04-18T13:43:49.101,0.407,0.731,-0.098,0.664,-0.124
1681818229112,2023-04-18T13:43:49.112,0.418,0.732,-0.099,0.662,-0.127
1681818229122,2023-04-18T13:43:49.122,0.428,0.734,-0.101,0.660,-0.128
1681818229132,2023-04-18T13:43:49.132,0.438,0.735,-0.103,0.658,-0.129
1681818229142,2023-04-18T13:43:49.142,0.448,0.735,-0.105,0.657,-0.129
1681818229151,2023-04-18T13:43:49.151,0.457,0.736,-0.107,0.656,-0.129
1681818229161,2023-04-18T13:43:49.161,0.467,0.736,-0.109,0.656,-0.129
1681818229172,2023-04-18T13:43:49.172,0.478,0.735,-0.110,0.656,-0.128
1681818229182,2023-04-18T13:43:49.182,0.488,0.734,-0.111,0.658,-0.128
1681818229192,2023-04-18T13:43:49.192,0.498,0.732,-0.111,0.660,-0.129
1681818229201,2023-04-18T13:43:49.201,0.507,0.730,-0.111,0.662,-0.129
1681818229211,2023-04-18T13:43:49.211,0.517,0.728,-0.111,0.663,-0.131
1681818229222,2023-04-18T13:43:49.222,0.528,0.727,-0.111,0.665,-0.132
1681818229232,2023-04-18T13:43:49.232,0.538,0.725,-0.110,0.667,-0.134
1681818229242,2023-04-18T13:43:49.242,0.548,0.722,-0.109,0.669,-0.137
1681818229251,2023-04-18T13:43:49.251,0.557,0.720,-0.108,0.671,-0.139
1681818229261,2023-04-18T13:43:49.261,0.567,0.717,-0.106,0.674,-0.142
1681818229271,2023-04-18T13:43:49.271,0.577,0.715,-0.105,0.676,-0.144
1681818229282,2023-04-18T13:43:49.282,0.588,0.712,-0.104,0.679,-0.147
1681818229292,2023-04-18T13:43:49.292,0.598,0.709,-0.102,0.681,-0.150
1681818229301,2023-04-18T13:43:49.301,0.607,0.706,-0.101,0.684,-0.153
1681818229311,2023-04-18T13:43:49.311,0.617,0.702,-0.099,0.687,-0.156
1681818229321,2023-04-18T13:43:49.321,0.627,0.700,-0.098,0.689,-0.159
1681818229331,2023-04-18T13:43:49.331,0.637,0.698,-0.098,0.691,-0.162
1681818229342,2023-04-18T13:43:49.342,0.648,0.697,-0.099,0.691,-0.165
1681818229350,2023-04-18T13:43:49.350,0.656,0.696,-0.099,0.692,-0.167
1681818229361,2023-04-18T13:43:49.361,0.667,0.695,-0.099,0.692,-0.169
1681818229371,2023-04-18T13:43:49.371,0.677,0.695,-0.098,0.691,-0.172
1681818229381,2023-04-18T13:43:49.381,0.687,0.696,-0.097,0.690,-0.174
1681818229390,2023-04-18T13:43:49.390,0.696,0.697,-0.096,0.688,-0.177
1681818229400,2023-04-18T13:43:49.400,0.706,0.698,-0.095,0.687,-0.179
1681818229410,2023-04-18T13:43:49.410,0.716,0.700,-0.093,0.685,-0.182
1681818229421,2023-04-18T13:43:49.421,0.727,0.701,-0.092,0.683,-0.184
1681818229431,2023-04-18T13:43:49.431,0.737,0.702,-0.091,0.681,-0.185
1681818229440,2023-04-18T13:43:49.440,0.746,0.704,-0.090,0.680,-0.186
1681818229450,2023-04-18T13:43:49.450,0.756,0.704,-0.089,0.679,-0.186
1681818229460,2023-04-18T13:43:49.460,0.766,0.705,-0.089,0.679,-0.186
1681818229471,2023-04-18T13:43:49.471,0.777,0.705,-0.089,0.679,-0.184
1681818229481,2023-04-18T13:43:49.481,0.787,0.705,-0.090,0.680,-0.183
1681818229490,2023-04-18T13:43:49.490,0.796,0.704,-0.091,0.680,-0.181
1681818229501,2023-04-18T13:43:49.501,0.807,0.704,-0.092,0.681,-0.179
1681818229510,2023-04-18T13:43:49.510,0.816,0.704,-0.093,0.681,-0.177
1681818229520,2023-04-18T13:43:49.520,0.826,0.704,-0.094,0.681,-0.176
1681818229531,2023-04-18T13:43:49.531,0.837,0.705,-0.095,0.681,-0.174
1681818229539,2023-04-18T13:43:49.539,0.845,0.705,-0.096,0.681,-0.173
1681818229550,2023-04-18T13:43:49.550,0.856,0.706,-0.096,0.680,-0.172
1681818229560,2023-04-18T13:43:49.560,0.866,0.708,-0.096,0.679,-0.171
1681818229570,2023-04-18T13:43:49.570,0.876,0.709,-0.096,0.678,-0.170
1681818229580,2023-04-18T13:43:49.580,0.886,0.710,-0.096,0.677,-0.169
1681818229589,2023-04-18T13:43:49.589,0.895,0.711,-0.096,0.676,-0.168
1681818229599,2023-04-18T13:43:49.599,0.905,0.711,-0.096,0.676,-0.167
1681818229610,2023-04-18T13:43:49.610,0.916,0.712,-0.096,0.676,-0.166
1681818229620,2023-04-18T13:43:49.620,0.926,0.712,-0.096,0.676,-0.165
1681818229630,2023-04-18T13:43:49.630,0.936,0.712,-0.097,0.676,-0.164
1681818229639,2023-04-18T13:43:49.639,0.945,0.712,-0.097,0.676,-0.163
1681818229649,2023-04-18T13:43:49.649,0.955,0.712,-0.097,0.676,-0.162
1681818229660,2023-04-18T13:43:49.660,0.966,0.711,-0.097,0.677,-0.161
1681818229670,2023-04-18T13:43:49.670,0.976,0.711,-0.097,0.678,-0.161
1681818229680,2023-04-18T13:43:49.680,0.986,0.710,-0.096,0.678,-0.161
1681818229689,2023-04-18T13:43:49.689,0.995,0.710,-0.095,0.679,-0.161
1681818229699,2023-04-18T13:43:49.699,1.005,0.709,-0.094,0.680,-0.161
1681818229709,2023-04-18T13:43:49.709,1.015,0.709,-0.093,0.680,-0.161
1681818229720,2023-04-18T13:43:49.720,1.026,0.709,-0.092,0.680,-0.162
1681818229728,2023-04-18T13:43:49.728,1.034,0.709,-0.091,0.680,-0.162
1681818229740,2023-04-18T13:43:49.740,1.046,0.709,-0.089,0.680,-0.162
1681818229749,2023-04-18T13:43:49.749,1.055,0.709,-0.089,0.681,-0.162
1681818229759,2023-04-18T13:43:49.759,1.065,0.709,-0.088,0.681,-0.161
1681818229769,2023-04-18T13:43:49.769,1.075,0.709,-0.087,0.681,-0.161
1681818229778,2023-04-18T13:43:49.778,1.084,0.709,-0.086,0.681,-0.160
1681818229788,2023-04-18T13:43:49.788,1.094,0.709,-0.086,0.682,-0.159
1681818229799,2023-04-18T13:43:49.799,1.105,0.709,-0.085,0.682,-0.158
1681818229809,2023-04-18T13:43:49.809,1.115,0.709,-0.085,0.682,-0.157
1681818229819,2023-04-18T13:43:49.819,1.125,0.709,-0.086,0.682,-0.156
1681818229828,2023-04-18T13:43:49.828,1.134,0.709,-0.086,0.682,-0.156
1681818229838,2023-04-18T13:43:49.838,1.144,0.709,-0.086,0.682,-0.155
1681818229848,2023-04-18T13:43:49.848,1.154,0.709,-0.087,0.682,-0.153
1681818229859,2023-04-18T13:43:49.859,1.165,0.709,-0.087,0.683,-0.152
1681818229869,2023-04-18T13:43:49.869,1.175,0.709,-0.088,0.683,-0.151
1681818229878,2023-04-18T13:43:49.878,1.184,0.709,-0.089,0.684,-0.150
1681818229888,2023-04-18T13:43:49.888,1.194,0.708,-0.090,0.684,-0.148
1681818229898,2023-04-18T13:43:49.898,1.204,0.708,-0.091,0.685,-0.147
1681818229909,2023-04-18T13:43:49.909,1.215,0.708,-0.091,0.685,-0.145
1681818229919,2023-04-18T13:43:49.919,1.225,0.708,-0.093,0.685,-0.143
1681818229928,2023-04-18T13:43:49.928,1.234,0.708,-0.094,0.686,-0.141
1681818229938,2023-04-18T13:43:49.938,1.244,0.708,-0.096,0.686,-0.139
1681818229948,2023-04-18T13:43:49.948,1.254,0.707,-0.097,0.687,-0.137
1681818229958,2023-04-18T13:43:49.958,1.264,0.707,-0.099,0.687,-0.134
1681818229969,2023-04-18T13:43:49.969,1.275,0.706,-0.100,0.688,-0.133
1681818229977,2023-04-18T13:43:49.977,1.283,0.706,-0.101,0.689,-0.131
1681818229988,2023-04-18T13:43:49.988,1.294,0.705,-0.101,0.690,-0.130
1681818229998,2023-04-18T13:43:49.998,1.304,0.705,-0.100,0.690,-0.129
1681818230008,2023-04-18T13:43:50.008,1.314,0.705,-0.099,0.691,-0.128
1681818230017,2023-04-18T13:43:50.017,1.323,0.704,-0.098,0.692,-0.128
1681818230027,2023-04-18T13:43:50.027,1.333,0.703,-0.096,0.693,-0.128
1681818230037,2023-04-18T13:43:50.037,1.343,0.702,-0.095,0.694,-0.128
1681818230048,2023-04-18T13:43:50.048,1.354,0.701,-0.093,0.695,-0.128
1681818230058,2023-04-18T13:43:50.058,1.364,0.701,-0.091,0.696,-0.128
1681818230068,2023-04-18T13:43:50.068,1.374,0.700,-0.090,0.697,-0.128
1681818230077,2023-04-18T13:43:50.077,1.383,0.699,-0.088,0.698,-0.127
1681818230087,2023-04-18T13:43:50.087,1.393,0.699,-0.087,0.699,-0.127
1681818230097,2023-04-18T13:43:50.097,1.403,0.698,-0.085,0.699,-0.127
1681818230108,2023-04-18T13:43:50.108,1.414,0.698,-0.084,0.700,-0.128
1681818230117,2023-04-18T13:43:50.117,1.423,0.697,-0.082,0.700,-0.128
1681818230127,2023-04-18T13:43:50.127,1.433,0.697,-0.081,0.701,-0.128
1681818230137,2023-04-18T13:43:50.137,1.443,0.697,-0.079,0.701,-0.128
1681818230147,2023-04-18T13:43:50.147,1.453,0.696,-0.077,0.702,-0.129
1681818230158,2023-04-18T13:43:50.158,1.464,0.696,-0.076,0.702,-0.129
1681818230166,2023-04-18T13:43:50.166,1.472,0.696,-0.074,0.703,-0.129
1681818230177,2023-04-18T13:43:50.177,1.483,0.696,-0.073,0.703,-0.129
1681818230187,2023-04-18T13:43:50.187,1.493,0.695,-0.072,0.703,-0.129
1681818230197,2023-04-18T13:43:50.197,1.503,0.695,-0.071,0.704,-0.128
1681818230207,2023-04-18T13:43:50.207,1.513,0.695,-0.070,0.704,-0.128
1681818230216,2023-04-18T13:43:50.216,1.522,0.696,-0.069,0.704,-0.127
1681818230226,2023-04-18T13:43:50.226,1.532,0.696,-0.068,0.704,-0.127
1681818230237,2023-04-18T13:43:50.237,1.543,0.696,-0.066,0.704,-0.126
1681818230247,2023-04-18T13:43:50.247,1.553,0.696,-0.065,0.704,-0.126
1681818230257,2023-04-18T13:43:50.257,1.563,0.697,-0.063,0.703,-0.125
1681818230266,2023-04-18T13:43:50.266,1.572,0.697,-0.062,0.703,-0.124
1681818230276,2023-04-18T13:43:50.276,1.582,0.698,-0.061,0.703,-0.123
1681818230286,2023-04-18T13:43:50.286,1.592,0.698,-0.060,0.703,-0.122
1681818230297,2023-04-18T13:43:50.297,1.603,0.698,-0.060,0.703,-0.120
1681818230307,2023-04-18T13:43:50.307,1.613,0.699,-0.059,0.703,-0.118
1681818230316,2023-04-18T13:43:50.316,1.622,0.699,-0.059,0.703,-0.116
1681818230326,2023-04-18T13:43:50.326,1.632,0.700,-0.059,0.703,-0.114
1681818230336,2023-04-18T13:43:50.336,1.642,0.700,-0.059,0.703,-0.111
1681818230347,2023-04-18T13:43:50.347,1.653,0.700,-0.060,0.703,-0.109
1681818230355,2023-04-18T13:43:50.355,1.661,0.700,-0.060,0.703,-0.107
1681818230366,2023-04-18T13:43:50.366,1.672,0.701,-0.061,0.703,-0.105
1681818230376,2023-04-18T13:43:50.376,1.682,0.701,-0.061,0.703,-0.102
1681818230386,2023-04-18T13:43:50.386,1.692,0.702,-0.062,0.703,-0.100
1681818230396,2023-04-18T13:43:50.396,1.702,0.702,-0.063,0.702,-0.097
1681818230405,2023-04-18T13:43:50.405,1.711,0.703,-0.065,0.702,-0.094
1681818230415,2023-04-18T13:43:50.415,1.721,0.704,-0.066,0.701,-0.091
1681818230426,2023-04-18T13:43:50.426,1.732,0.705,-0.067,0.701,-0.089
1681818230436,2023-04-18T13:43:50.436,1.742,0.706,-0.069,0.700,-0.086
1681818230446,2023-04-18T13:43:50.446,1.752,0.706,-0.069,0.699,-0.084
1681818230455,2023-04-18T13:43:50.455,1.761,0.707,-0.070,0.699,-0.082
