epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681819097301,2023-04-18T13:58:17.301,0.000,0.694,0.025,0.719,0.000
1681819097311,2023-04-18T13:58:17.311,0.010,0.695,0.028,0.718,-0.003
1681819097322,2023-04-18T13:58:17.322,0.021,0.696,0.031,0.717,-0.006
1681819097332,2023-04-18T13:58:17.332,0.031,0.697,0.033,0.716,-0.008
1681819097341,2023-04-18T13:58:17.341,0.040,0.698,0.036,0.715,-0.011
1681819097351,2023-04-18T13:58:17.351,0.050,0.700,0.039,0.713,-0.014
1681819097361,2023-04-18T13:58:17.361,0.060,0.701,0.041,0.712,-0.017
1681819097371,2023-04-18T13:58:17.371,0.070,0.703,0.043,0.710,-0.019
1681819097382,2023-04-18T13:58:17.382,0.081,0.704,0.046,0.708,-0.022
1681819097390,2023-04-18T13:58:17.390,0.089,0.706,0.048,0.706,-0.024
1681819097401,2023-04-18T13:58:17.401,0.100,0.708,0.050,0.704,-0.027
1681819097411,2023-04-18T13:58:17.411,0.110,0.710,0.052,0.702,-0.029
1681819097421,2023-04-18T13:58:17.421,0.120,0.712,0.054,0.699,-0.032
1681819097431,2023-04-18T13:58:17.431,0.130,0.714,0.056,0.697,-0.034
1681819097442,2023-04-18T13:58:17.442,0.141,0.717,0.057,0.694,-0.036
1681819097450,2023-04-18T13:58:17.450,0.149,0.718,0.059,0.692,-0.038
1681819097461,2023-04-18T13:58:17.461,0.160,0.720,0.060,0.690,-0.041
1681819097471,2023-04-18T13:58:17.471,0.170,0.722,0.062,0.688,-0.043
1681819097481,2023-04-18T13:58:17.481,0.180,0.723,0.063,0.687,-0.045
1681819097491,2023-04-18T13:58:17.491,0.190,0.724,0.064,0.685,-0.048
1681819097500,2023-04-18T13:58:17.500,0.199,0.725,0.064,0.684,-0.049
1681819097511,2023-04-18T13:58:17.511,0.210,0.727,0.065,0.682,-0.051
1681819097521,2023-04-18T13:58:17.521,0.220,0.728,0.064,0.681,-0.052
1681819097531,2023-04-18T13:58:17.531,0.230,0.729,0.064,0.679,-0.053
1681819097541,2023-04-18T13:58:17.541,0.240,0.730,0.062,0.678,-0.053
1681819097552,2023-04-18T13:58:17.552,0.251,0.731,0.061,0.677,-0.054
1681819097560,2023-04-18T13:58:17.560,0.259,0.732,0.060,0.676,-0.054
1681819097571,2023-04-18T13:58:17.571,0.270,0.733,0.058,0.676,-0.055
1681819097581,2023-04-18T13:58:17.581,0.280,0.733,0.057,0.675,-0.056
1681819097591,2023-04-18T13:58:17.591,0.290,0.733,0.056,0.675,-0.058
1681819097601,2023-04-18T13:58:17.601,0.300,0.734,0.057,0.674,-0.060
1681819097610,2023-04-18T13:58:17.610,0.309,0.735,0.059,0.673,-0.063
1681819097620,2023-04-18T13:58:17.620,0.319,0.736,0.060,0.672,-0.066
1681819097631,2023-04-18T13:58:17.631,0.330,0.736,0.062,0.670,-0.069
1681819097641,2023-04-18T13:58:17.641,0.340,0.737,0.064,0.669,-0.071
1681819097651,2023-04-18T13:58:17.651,0.350,0.737,0.066,0.669,-0.074
