epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820002119,2023-04-18T14:13:22.119,0.000,-0.009,0.002,0.003
1681820002129,2023-04-18T14:13:22.129,0.010,-0.018,0.006,0.006
1681820002138,2023-04-18T14:13:22.138,0.019,-0.015,0.005,0.006
1681820002148,2023-04-18T14:13:22.148,0.029,-0.016,0.004,0.005
1681820002158,2023-04-18T14:13:22.158,0.039,-0.018,0.006,0.004
1681820002169,2023-04-18T14:13:22.169,0.050,-0.020,0.008,0.002
1681820002179,2023-04-18T14:13:22.179,0.060,-0.020,0.007,0.005
1681820002188,2023-04-18T14:13:22.188,0.069,-0.023,0.008,0.004
1681820002198,2023-04-18T14:13:22.198,0.079,-0.023,0.009,0.002
1681820002208,2023-04-18T14:13:22.208,0.089,-0.022,0.007,0.006
1681820002219,2023-04-18T14:13:22.219,0.100,-0.021,0.005,0.007
1681820002229,2023-04-18T14:13:22.229,0.110,-0.017,0.007,0.008
1681820002238,2023-04-18T14:13:22.238,0.119,-0.014,0.005,0.010
1681820002248,2023-04-18T14:13:22.248,0.129,-0.011,0.004,0.008
1681820002258,2023-04-18T14:13:22.258,0.139,-0.011,0.004,0.007
1681820002268,2023-04-18T14:13:22.268,0.149,-0.012,0.001,0.004
1681820002279,2023-04-18T14:13:22.279,0.160,-0.012,0.002,0.006
1681820002289,2023-04-18T14:13:22.289,0.170,-0.013,0.002,0.005
1681820002298,2023-04-18T14:13:22.298,0.179,-0.014,0.003,0.004
1681820002308,2023-04-18T14:13:22.308,0.189,-0.017,0.005,0.005
1681820002318,2023-04-18T14:13:22.318,0.199,-0.019,0.005,0.002
1681820002328,2023-04-18T14:13:22.328,0.209,-0.019,0.007,0.002
1681820002339,2023-04-18T14:13:22.339,0.220,-0.021,0.006,0.003
1681820002347,2023-04-18T14:13:22.347,0.228,-0.021,0.007,0.002
1681820002358,2023-04-18T14:13:22.358,0.239,-0.019,0.011,0.003
1681820002368,2023-04-18T14:13:22.368,0.249,-0.018,0.012,0.003
1681820002378,2023-04-18T14:13:22.378,0.259,-0.017,0.012,0.003
1681820002388,2023-04-18T14:13:22.388,0.269,-0.018,0.012,0.002
1681820002399,2023-04-18T14:13:22.399,0.280,-0.019,0.014,0.002
1681820002408,2023-04-18T14:13:22.408,0.289,-0.018,0.018,0.003
1681820002418,2023-04-18T14:13:22.418,0.299,-0.018,0.015,-0.002
1681820002428,2023-04-18T14:13:22.428,0.309,-0.018,0.013,-0.001
1681820002438,2023-04-18T14:13:22.438,0.319,-0.019,0.014,-0.004
1681820002449,2023-04-18T14:13:22.449,0.330,-0.016,0.015,-0.004
1681820002457,2023-04-18T14:13:22.457,0.338,-0.016,0.015,0.000
1681820002468,2023-04-18T14:13:22.468,0.349,-0.018,0.018,-0.001
1681820002478,2023-04-18T14:13:22.478,0.359,-0.019,0.018,-0.001
1681820002488,2023-04-18T14:13:22.488,0.369,-0.018,0.019,0.001
1681820002498,2023-04-18T14:13:22.498,0.379,-0.018,0.020,0.000
1681820002509,2023-04-18T14:13:22.509,0.390,-0.017,0.019,0.003
1681820002517,2023-04-18T14:13:22.517,0.398,-0.016,0.019,-0.000
1681820002528,2023-04-18T14:13:22.528,0.409,-0.013,0.016,0.002
1681820002538,2023-04-18T14:13:22.538,0.419,-0.010,0.014,0.003
1681820002548,2023-04-18T14:13:22.548,0.429,-0.011,0.012,0.002
1681820002558,2023-04-18T14:13:22.558,0.439,-0.013,0.009,0.002
1681820002567,2023-04-18T14:13:22.567,0.448,-0.013,0.011,0.005
1681820002577,2023-04-18T14:13:22.577,0.458,-0.016,0.011,0.004
1681820002588,2023-04-18T14:13:22.588,0.469,-0.017,0.013,0.006
1681820002598,2023-04-18T14:13:22.598,0.479,-0.018,0.018,0.005
1681820002608,2023-04-18T14:13:22.608,0.489,-0.019,0.020,0.007
1681820002617,2023-04-18T14:13:22.617,0.498,-0.019,0.018,0.005
1681820002627,2023-04-18T14:13:22.627,0.508,-0.016,0.023,0.006
1681820002637,2023-04-18T14:13:22.637,0.518,-0.016,0.017,0.002
1681820002648,2023-04-18T14:13:22.648,0.529,-0.015,0.018,0.003
1681820002658,2023-04-18T14:13:22.658,0.539,-0.014,0.016,0.004
1681820002668,2023-04-18T14:13:22.668,0.549,-0.016,0.014,0.004
1681820002677,2023-04-18T14:13:22.677,0.558,-0.016,0.013,0.004
1681820002687,2023-04-18T14:13:22.687,0.568,-0.016,0.011,0.003
1681820002698,2023-04-18T14:13:22.698,0.579,-0.015,0.014,0.004
1681820002708,2023-04-18T14:13:22.708,0.589,-0.016,0.015,0.002
1681820002718,2023-04-18T14:13:22.718,0.599,-0.015,0.016,0.005
1681820002727,2023-04-18T14:13:22.727,0.608,-0.017,0.017,0.009
1681820002737,2023-04-18T14:13:22.737,0.618,-0.014,0.019,0.007
