epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817687405,2023-04-18T13:34:47.405,0.000,-0.019,0.004,0.001
1681817687415,2023-04-18T13:34:47.415,0.010,-0.029,0.027,0.022
1681817687426,2023-04-18T13:34:47.426,0.021,-0.031,0.033,0.044
1681817687434,2023-04-18T13:34:47.434,0.029,-0.029,0.034,0.055
1681817687445,2023-04-18T13:34:47.445,0.040,-0.036,0.020,0.057
1681817687455,2023-04-18T13:34:47.455,0.050,-0.053,0.005,0.070
1681817687465,2023-04-18T13:34:47.465,0.060,-0.065,-0.020,0.069
1681817687475,2023-04-18T13:34:47.475,0.070,-0.049,-0.050,0.067
1681817687486,2023-04-18T13:34:47.486,0.081,-0.024,-0.073,0.073
1681817687494,2023-04-18T13:34:47.494,0.089,-0.008,-0.093,0.076
1681817687505,2023-04-18T13:34:47.505,0.100,-0.009,-0.105,0.069
1681817687515,2023-04-18T13:34:47.515,0.110,-0.025,-0.111,0.076
1681817687525,2023-04-18T13:34:47.525,0.120,-0.044,-0.100,0.093
1681817687535,2023-04-18T13:34:47.535,0.130,-0.047,-0.094,0.085
1681817687544,2023-04-18T13:34:47.544,0.139,-0.042,-0.100,0.093
1681817687555,2023-04-18T13:34:47.555,0.150,-0.032,-0.099,0.115
1681817687565,2023-04-18T13:34:47.565,0.160,-0.018,-0.099,0.112
1681817687575,2023-04-18T13:34:47.575,0.170,-0.008,-0.094,0.105
1681817687585,2023-04-18T13:34:47.585,0.180,-0.010,-0.088,0.104
1681817687594,2023-04-18T13:34:47.594,0.189,-0.026,-0.067,0.111
1681817687604,2023-04-18T13:34:47.604,0.199,-0.035,-0.033,0.121
1681817687615,2023-04-18T13:34:47.615,0.210,-0.044,-0.028,0.108
1681817687625,2023-04-18T13:34:47.625,0.220,-0.047,-0.051,0.101
1681817687635,2023-04-18T13:34:47.635,0.230,-0.038,-0.077,0.088
1681817687645,2023-04-18T13:34:47.645,0.240,-0.025,-0.095,0.072
1681817687654,2023-04-18T13:34:47.654,0.249,-0.024,-0.106,0.074
1681817687664,2023-04-18T13:34:47.664,0.259,-0.023,-0.102,0.076
1681817687675,2023-04-18T13:34:47.675,0.270,-0.027,-0.094,0.085
1681817687685,2023-04-18T13:34:47.685,0.280,-0.031,-0.088,0.090
1681817687695,2023-04-18T13:34:47.695,0.290,-0.024,-0.080,0.089
1681817687705,2023-04-18T13:34:47.705,0.300,-0.011,-0.074,0.085
1681817687714,2023-04-18T13:34:47.714,0.309,-0.005,-0.067,0.082
1681817687724,2023-04-18T13:34:47.724,0.319,-0.004,-0.066,0.077
1681817687735,2023-04-18T13:34:47.735,0.330,0.010,-0.067,0.061
1681817687745,2023-04-18T13:34:47.745,0.340,0.018,-0.075,0.056
1681817687755,2023-04-18T13:34:47.755,0.350,0.026,-0.078,0.048
1681817687764,2023-04-18T13:34:47.764,0.359,0.025,-0.084,0.043
1681817687774,2023-04-18T13:34:47.774,0.369,0.009,-0.086,0.036
1681817687785,2023-04-18T13:34:47.785,0.380,-0.013,-0.080,0.035
1681817687795,2023-04-18T13:34:47.795,0.390,-0.032,-0.073,0.032
1681817687805,2023-04-18T13:34:47.805,0.400,-0.037,-0.068,0.027
1681817687814,2023-04-18T13:34:47.814,0.409,-0.035,-0.066,0.019
1681817687824,2023-04-18T13:34:47.824,0.419,-0.026,-0.061,0.024
1681817687834,2023-04-18T13:34:47.834,0.429,-0.034,-0.057,0.040
1681817687845,2023-04-18T13:34:47.845,0.440,-0.040,-0.057,0.040
1681817687855,2023-04-18T13:34:47.855,0.450,-0.039,-0.061,0.039
1681817687865,2023-04-18T13:34:47.865,0.460,-0.039,-0.065,0.036
1681817687874,2023-04-18T13:34:47.874,0.469,-0.033,-0.062,0.037
1681817687884,2023-04-18T13:34:47.884,0.479,-0.021,-0.058,0.045
1681817687894,2023-04-18T13:34:47.894,0.489,-0.005,-0.049,0.040
1681817687905,2023-04-18T13:34:47.905,0.500,-0.003,-0.044,0.037
1681817687915,2023-04-18T13:34:47.915,0.510,-0.010,-0.043,0.034
1681817687924,2023-04-18T13:34:47.924,0.519,-0.027,-0.039,0.033
1681817687934,2023-04-18T13:34:47.934,0.529,-0.041,-0.023,0.031
1681817687944,2023-04-18T13:34:47.944,0.539,-0.045,-0.009,0.035
1681817687954,2023-04-18T13:34:47.954,0.549,-0.035,-0.004,0.041
1681817687965,2023-04-18T13:34:47.965,0.560,-0.025,-0.010,0.042
1681817687973,2023-04-18T13:34:47.973,0.568,-0.024,-0.022,0.046
1681817687984,2023-04-18T13:34:47.984,0.579,-0.032,-0.023,0.049
1681817687994,2023-04-18T13:34:47.994,0.589,-0.032,-0.021,0.049
1681817688004,2023-04-18T13:34:48.004,0.599,-0.028,-0.018,0.047
1681817688014,2023-04-18T13:34:48.014,0.609,-0.019,-0.023,0.055
1681817688025,2023-04-18T13:34:48.025,0.620,-0.010,-0.026,0.058
1681817688034,2023-04-18T13:34:48.034,0.629,-0.002,-0.033,0.062
1681817688044,2023-04-18T13:34:48.044,0.639,-0.005,-0.038,0.063
1681817688054,2023-04-18T13:34:48.054,0.649,-0.016,-0.036,0.067
1681817688064,2023-04-18T13:34:48.064,0.659,-0.038,-0.033,0.061
1681817688075,2023-04-18T13:34:48.075,0.670,-0.049,-0.043,0.059
1681817688083,2023-04-18T13:34:48.083,0.678,-0.041,-0.063,0.050
1681817688094,2023-04-18T13:34:48.094,0.689,-0.031,-0.072,0.044
1681817688104,2023-04-18T13:34:48.104,0.699,-0.024,-0.073,0.041
1681817688114,2023-04-18T13:34:48.114,0.709,-0.013,-0.059,0.049
1681817688124,2023-04-18T13:34:48.124,0.719,-0.007,-0.053,0.051
1681817688135,2023-04-18T13:34:48.135,0.730,0.000,-0.052,0.052
1681817688143,2023-04-18T13:34:48.143,0.738,0.002,-0.051,0.046
1681817688154,2023-04-18T13:34:48.154,0.749,0.004,-0.049,0.045
1681817688164,2023-04-18T13:34:48.164,0.759,0.007,-0.041,0.045
1681817688174,2023-04-18T13:34:48.174,0.769,0.008,-0.041,0.044
1681817688184,2023-04-18T13:34:48.184,0.779,0.003,-0.042,0.048
1681817688193,2023-04-18T13:34:48.193,0.788,-0.004,-0.038,0.046
1681817688203,2023-04-18T13:34:48.203,0.798,-0.005,-0.033,0.036
1681817688214,2023-04-18T13:34:48.214,0.809,-0.006,-0.029,0.033
1681817688224,2023-04-18T13:34:48.224,0.819,-0.015,-0.027,0.032
1681817688234,2023-04-18T13:34:48.234,0.829,-0.013,-0.022,0.030
1681817688244,2023-04-18T13:34:48.244,0.839,-0.011,-0.018,0.028
1681817688253,2023-04-18T13:34:48.253,0.848,-0.006,-0.017,0.022
1681817688265,2023-04-18T13:34:48.265,0.860,-0.003,-0.020,0.022
1681817688274,2023-04-18T13:34:48.274,0.869,-0.003,-0.023,0.019
1681817688284,2023-04-18T13:34:48.284,0.879,-0.006,-0.026,0.021
1681817688294,2023-04-18T13:34:48.294,0.889,-0.009,-0.026,0.028
1681817688303,2023-04-18T13:34:48.303,0.898,-0.018,-0.023,0.028
1681817688313,2023-04-18T13:34:48.313,0.908,-0.018,-0.022,0.024
1681817688324,2023-04-18T13:34:48.324,0.919,-0.018,-0.025,0.024
1681817688334,2023-04-18T13:34:48.334,0.929,-0.012,-0.025,0.034
1681817688344,2023-04-18T13:34:48.344,0.939,0.001,-0.020,0.044
1681817688354,2023-04-18T13:34:48.354,0.949,0.008,-0.023,0.041
1681817688363,2023-04-18T13:34:48.363,0.958,0.007,-0.030,0.057
1681817688373,2023-04-18T13:34:48.373,0.968,-0.004,-0.040,0.073
1681817688384,2023-04-18T13:34:48.384,0.979,-0.004,-0.056,0.077
1681817688394,2023-04-18T13:34:48.394,0.989,0.011,-0.087,0.072
1681817688404,2023-04-18T13:34:48.404,0.999,0.014,-0.109,0.076
1681817688413,2023-04-18T13:34:48.413,1.008,0.001,-0.123,0.085
1681817688425,2023-04-18T13:34:48.425,1.020,-0.011,-0.130,0.089
1681817688433,2023-04-18T13:34:48.433,1.028,-0.017,-0.129,0.097
1681817688444,2023-04-18T13:34:48.444,1.039,-0.024,-0.127,0.099
1681817688454,2023-04-18T13:34:48.454,1.049,-0.035,-0.128,0.101
1681817688464,2023-04-18T13:34:48.464,1.059,-0.040,-0.126,0.108
1681817688473,2023-04-18T13:34:48.473,1.068,-0.041,-0.125,0.111
1681817688483,2023-04-18T13:34:48.483,1.078,-0.035,-0.120,0.109
1681817688493,2023-04-18T13:34:48.493,1.088,-0.020,-0.118,0.102
1681817688504,2023-04-18T13:34:48.504,1.099,0.005,-0.112,0.102
1681817688514,2023-04-18T13:34:48.514,1.109,0.027,-0.110,0.107
1681817688523,2023-04-18T13:34:48.523,1.118,0.033,-0.106,0.110
1681817688533,2023-04-18T13:34:48.533,1.128,0.034,-0.099,0.109
1681817688543,2023-04-18T13:34:48.543,1.138,0.039,-0.093,0.103
1681817688554,2023-04-18T13:34:48.554,1.149,0.032,-0.085,0.102
1681817688564,2023-04-18T13:34:48.564,1.159,0.026,-0.076,0.103
1681817688573,2023-04-18T13:34:48.573,1.168,0.020,-0.072,0.104
1681817688583,2023-04-18T13:34:48.583,1.178,0.020,-0.074,0.106
1681817688593,2023-04-18T13:34:48.593,1.188,0.019,-0.072,0.109
1681817688603,2023-04-18T13:34:48.603,1.198,0.024,-0.072,0.106
1681817688614,2023-04-18T13:34:48.614,1.209,0.034,-0.070,0.099
1681817688624,2023-04-18T13:34:48.624,1.219,0.041,-0.072,0.103
1681817688633,2023-04-18T13:34:48.633,1.228,0.040,-0.075,0.096
1681817688643,2023-04-18T13:34:48.643,1.238,0.037,-0.074,0.090
1681817688653,2023-04-18T13:34:48.653,1.248,0.038,-0.076,0.091
1681817688663,2023-04-18T13:34:48.663,1.258,0.034,-0.084,0.105
1681817688674,2023-04-18T13:34:48.674,1.269,0.023,-0.099,0.116
1681817688682,2023-04-18T13:34:48.682,1.277,-0.003,-0.123,0.121
1681817688693,2023-04-18T13:34:48.693,1.288,-0.012,-0.157,0.138
1681817688703,2023-04-18T13:34:48.703,1.298,0.005,-0.188,0.146
1681817688713,2023-04-18T13:34:48.713,1.308,0.009,-0.195,0.121
1681817688723,2023-04-18T13:34:48.723,1.318,-0.011,-0.172,0.086
1681817688734,2023-04-18T13:34:48.734,1.329,-0.038,-0.136,0.098
1681817688743,2023-04-18T13:34:48.743,1.338,-0.069,-0.102,0.112
1681817688753,2023-04-18T13:34:48.753,1.348,-0.094,-0.071,0.125
1681817688763,2023-04-18T13:34:48.763,1.358,-0.099,-0.047,0.133
1681817688773,2023-04-18T13:34:48.773,1.368,-0.100,-0.032,0.140
1681817688784,2023-04-18T13:34:48.784,1.379,-0.102,-0.024,0.125
1681817688792,2023-04-18T13:34:48.792,1.387,-0.087,-0.002,0.111
1681817688803,2023-04-18T13:34:48.803,1.398,-0.053,0.025,0.120
1681817688813,2023-04-18T13:34:48.813,1.408,-0.028,0.045,0.130
1681817688823,2023-04-18T13:34:48.823,1.418,-0.024,0.042,0.167
1681817688833,2023-04-18T13:34:48.833,1.428,-0.030,0.027,0.199
1681817688844,2023-04-18T13:34:48.844,1.439,-0.050,-0.002,0.199
1681817688852,2023-04-18T13:34:48.852,1.447,-0.070,-0.027,0.193
1681817688863,2023-04-18T13:34:48.863,1.458,-0.076,-0.044,0.186
1681817688873,2023-04-18T13:34:48.873,1.468,-0.078,-0.069,0.170
1681817688883,2023-04-18T13:34:48.883,1.478,-0.086,-0.087,0.148
1681817688893,2023-04-18T13:34:48.893,1.488,-0.077,-0.096,0.118
1681817688902,2023-04-18T13:34:48.902,1.497,-0.051,-0.098,0.102
1681817688914,2023-04-18T13:34:48.914,1.509,-0.029,-0.083,0.081
1681817688923,2023-04-18T13:34:48.923,1.518,-0.003,-0.054,0.061
1681817688933,2023-04-18T13:34:48.933,1.528,0.027,-0.025,0.050
1681817688943,2023-04-18T13:34:48.943,1.538,0.050,-0.012,0.052
1681817688953,2023-04-18T13:34:48.953,1.548,0.074,-0.001,0.053
1681817688962,2023-04-18T13:34:48.962,1.557,0.106,0.021,0.061
1681817688973,2023-04-18T13:34:48.973,1.568,0.131,0.032,0.050
1681817688983,2023-04-18T13:34:48.983,1.578,0.117,0.042,0.087
1681817688993,2023-04-18T13:34:48.993,1.588,0.067,0.077,0.135
1681817689003,2023-04-18T13:34:49.003,1.598,0.055,0.091,0.150
1681817689012,2023-04-18T13:34:49.012,1.607,0.094,0.039,0.171
1681817689022,2023-04-18T13:34:49.022,1.617,0.142,-0.045,0.184
1681817689033,2023-04-18T13:34:49.033,1.628,0.238,-0.120,0.113
1681817689043,2023-04-18T13:34:49.043,1.638,0.271,-0.147,-0.047
1681817689053,2023-04-18T13:34:49.053,1.648,0.258,-0.172,-0.163
1681817689062,2023-04-18T13:34:49.062,1.657,0.243,-0.215,-0.172
1681817689074,2023-04-18T13:34:49.074,1.669,0.205,-0.268,-0.191
1681817689082,2023-04-18T13:34:49.082,1.677,0.218,-0.273,-0.218
1681817689093,2023-04-18T13:34:49.093,1.688,0.190,-0.232,-0.181
1681817689103,2023-04-18T13:34:49.103,1.698,0.151,-0.143,-0.135
1681817689113,2023-04-18T13:34:49.113,1.708,0.112,-0.097,0.005
1681817689122,2023-04-18T13:34:49.122,1.717,-0.015,0.038,0.036
1681817689132,2023-04-18T13:34:49.132,1.727,-0.155,0.092,0.127
1681817689142,2023-04-18T13:34:49.142,1.737,-0.274,0.172,0.214
1681817689153,2023-04-18T13:34:49.153,1.748,-0.437,0.204,0.266
1681817689163,2023-04-18T13:34:49.163,1.758,-0.676,0.225,0.195
1681817689172,2023-04-18T13:34:49.172,1.767,-0.822,0.232,0.115
1681817689182,2023-04-18T13:34:49.182,1.777,-0.897,0.210,0.090
1681817689192,2023-04-18T13:34:49.192,1.787,-0.990,0.188,0.060
1681817689202,2023-04-18T13:34:49.202,1.797,-1.099,0.086,0.033
1681817689213,2023-04-18T13:34:49.213,1.808,-1.183,-0.182,0.021
1681817689223,2023-04-18T13:34:49.223,1.818,-1.240,-0.394,-0.100
1681817689233,2023-04-18T13:34:49.233,1.828,-1.214,-0.461,-0.170
1681817689242,2023-04-18T13:34:49.242,1.837,-0.978,-0.484,-0.143
1681817689252,2023-04-18T13:34:49.252,1.847,-0.674,-0.466,-0.004
1681817689263,2023-04-18T13:34:49.263,1.858,-0.571,-0.391,0.259
1681817689273,2023-04-18T13:34:49.273,1.868,-0.458,-0.290,0.491
1681817689282,2023-04-18T13:34:49.282,1.877,-0.291,-0.277,0.471
1681817689292,2023-04-18T13:34:49.292,1.887,-0.141,-0.153,0.541
1681817689302,2023-04-18T13:34:49.302,1.897,-0.121,-0.081,0.513
