epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820143477,2023-04-18T14:15:43.477,0.000,0.003,-0.001,-0.001
1681820143488,2023-04-18T14:15:43.488,0.011,-0.024,0.014,0.032
1681820143498,2023-04-18T14:15:43.498,0.021,-0.015,0.003,0.003
1681820143508,2023-04-18T14:15:43.508,0.031,0.005,0.007,-0.011
1681820143518,2023-04-18T14:15:43.518,0.041,0.000,0.005,-0.006
1681820143527,2023-04-18T14:15:43.527,0.050,-0.004,0.002,-0.001
1681820143537,2023-04-18T14:15:43.537,0.060,-0.006,0.008,0.016
1681820143548,2023-04-18T14:15:43.548,0.071,-0.011,0.009,0.017
1681820143558,2023-04-18T14:15:43.558,0.081,-0.017,0.007,0.015
1681820143568,2023-04-18T14:15:43.568,0.091,-0.018,0.006,0.003
1681820143578,2023-04-18T14:15:43.578,0.101,-0.015,0.006,-0.002
1681820143587,2023-04-18T14:15:43.587,0.110,-0.016,0.004,0.005
1681820143597,2023-04-18T14:15:43.597,0.120,-0.017,0.006,0.005
1681820143608,2023-04-18T14:15:43.608,0.131,-0.013,0.008,0.003
1681820143618,2023-04-18T14:15:43.618,0.141,-0.013,0.007,0.001
1681820143628,2023-04-18T14:15:43.628,0.151,-0.016,0.013,0.008
1681820143637,2023-04-18T14:15:43.637,0.160,-0.016,0.014,0.011
1681820143647,2023-04-18T14:15:43.647,0.170,-0.010,0.015,0.003
1681820143657,2023-04-18T14:15:43.657,0.180,-0.008,0.015,0.003
1681820143668,2023-04-18T14:15:43.668,0.191,-0.012,0.014,0.009
1681820143678,2023-04-18T14:15:43.678,0.201,-0.018,0.009,0.010
1681820143688,2023-04-18T14:15:43.688,0.211,-0.015,0.008,0.005
1681820143697,2023-04-18T14:15:43.697,0.220,-0.013,-0.000,-0.013
1681820143707,2023-04-18T14:15:43.707,0.230,-0.012,0.000,-0.019
1681820143718,2023-04-18T14:15:43.718,0.241,-0.018,0.010,0.019
1681820143728,2023-04-18T14:15:43.728,0.251,-0.031,0.003,0.008
1681820143738,2023-04-18T14:15:43.738,0.261,-0.034,-0.003,-0.007
1681820143747,2023-04-18T14:15:43.747,0.270,-0.041,0.006,0.009
1681820143757,2023-04-18T14:15:43.757,0.280,-0.046,0.016,0.006
1681820143767,2023-04-18T14:15:43.767,0.290,-0.040,0.017,0.010
1681820143778,2023-04-18T14:15:43.778,0.301,-0.037,0.024,0.017
1681820143788,2023-04-18T14:15:43.788,0.311,-0.026,0.036,0.026
1681820143797,2023-04-18T14:15:43.797,0.320,-0.028,0.037,0.033
1681820143807,2023-04-18T14:15:43.807,0.330,-0.013,0.012,-0.008
1681820143817,2023-04-18T14:15:43.817,0.340,0.013,-0.006,0.002
1681820143827,2023-04-18T14:15:43.827,0.350,0.009,0.006,0.009
1681820143838,2023-04-18T14:15:43.838,0.361,0.006,0.002,0.007
1681820143848,2023-04-18T14:15:43.848,0.371,0.006,-0.010,0.006
1681820143857,2023-04-18T14:15:43.857,0.380,-0.004,-0.017,-0.012
1681820143867,2023-04-18T14:15:43.867,0.390,-0.005,-0.013,-0.006
1681820143877,2023-04-18T14:15:43.877,0.400,0.001,-0.015,0.013
1681820143887,2023-04-18T14:15:43.887,0.410,0.015,-0.031,0.005
1681820143898,2023-04-18T14:15:43.898,0.421,0.021,-0.020,-0.012
1681820143907,2023-04-18T14:15:43.907,0.430,-0.004,-0.008,-0.015
1681820143917,2023-04-18T14:15:43.917,0.440,-0.043,-0.005,-0.013
1681820143927,2023-04-18T14:15:43.927,0.450,-0.047,0.017,0.020
1681820143937,2023-04-18T14:15:43.937,0.460,-0.004,0.029,0.008
1681820143948,2023-04-18T14:15:43.948,0.471,0.023,0.051,-0.009
1681820143958,2023-04-18T14:15:43.958,0.481,-0.012,0.036,-0.004
1681820143967,2023-04-18T14:15:43.967,0.490,-0.034,0.002,-0.007
1681820143977,2023-04-18T14:15:43.977,0.500,-0.009,-0.003,-0.008
1681820143987,2023-04-18T14:15:43.987,0.510,0.011,0.008,0.009
1681820143997,2023-04-18T14:15:43.997,0.520,0.013,0.027,0.016
1681820144008,2023-04-18T14:15:44.008,0.531,0.010,0.038,0.010
1681820144016,2023-04-18T14:15:44.016,0.539,0.001,0.033,-0.017
1681820144028,2023-04-18T14:15:44.028,0.551,-0.017,0.028,-0.008
1681820144037,2023-04-18T14:15:44.037,0.560,-0.033,0.019,0.009
1681820144047,2023-04-18T14:15:44.047,0.570,-0.017,0.019,0.006
1681820144057,2023-04-18T14:15:44.057,0.580,0.003,0.011,-0.002
1681820144068,2023-04-18T14:15:44.068,0.591,-0.008,-0.001,0.005
1681820144076,2023-04-18T14:15:44.076,0.599,-0.027,-0.011,-0.002
1681820144087,2023-04-18T14:15:44.087,0.610,-0.031,0.001,-0.007
1681820144097,2023-04-18T14:15:44.097,0.620,-0.004,0.013,-0.001
1681820144107,2023-04-18T14:15:44.107,0.630,-0.014,0.007,0.009
1681820144117,2023-04-18T14:15:44.117,0.640,-0.023,0.001,0.026
1681820144126,2023-04-18T14:15:44.126,0.649,-0.011,0.007,0.045
1681820144136,2023-04-18T14:15:44.136,0.659,-0.020,0.002,0.040
1681820144147,2023-04-18T14:15:44.147,0.670,-0.016,-0.020,-0.004
1681820144157,2023-04-18T14:15:44.157,0.680,-0.017,-0.027,-0.011
1681820144167,2023-04-18T14:15:44.167,0.690,-0.033,-0.035,0.016
1681820144176,2023-04-18T14:15:44.176,0.699,-0.027,-0.030,0.025
1681820144188,2023-04-18T14:15:44.188,0.711,-0.018,-0.020,-0.005
1681820144197,2023-04-18T14:15:44.197,0.720,-0.016,-0.012,-0.012
1681820144207,2023-04-18T14:15:44.207,0.730,-0.035,-0.022,0.009
1681820144217,2023-04-18T14:15:44.217,0.740,-0.068,-0.024,0.030
1681820144227,2023-04-18T14:15:44.227,0.750,-0.039,-0.017,0.008
1681820144236,2023-04-18T14:15:44.236,0.759,0.026,0.004,0.021
1681820144246,2023-04-18T14:15:44.246,0.769,-0.046,0.001,0.034
1681820144257,2023-04-18T14:15:44.257,0.780,-0.066,0.027,-0.004
1681820144267,2023-04-18T14:15:44.267,0.790,-0.091,0.101,0.024
1681820144277,2023-04-18T14:15:44.277,0.800,0.063,0.027,0.044
1681820144286,2023-04-18T14:15:44.286,0.809,0.023,-0.053,-0.002
1681820144296,2023-04-18T14:15:44.296,0.819,0.002,-0.023,-0.048
1681820144306,2023-04-18T14:15:44.306,0.829,-0.028,-0.030,-0.040
1681820144317,2023-04-18T14:15:44.317,0.840,-0.060,0.015,-0.023
1681820144327,2023-04-18T14:15:44.327,0.850,-0.070,0.009,0.025
1681820144337,2023-04-18T14:15:44.337,0.860,-0.030,-0.013,0.043
1681820144347,2023-04-18T14:15:44.347,0.870,-0.019,-0.016,-0.009
1681820144356,2023-04-18T14:15:44.356,0.879,-0.036,0.013,-0.018
1681820144366,2023-04-18T14:15:44.366,0.889,-0.003,0.024,0.010
1681820144377,2023-04-18T14:15:44.377,0.900,-0.010,0.011,-0.001
1681820144387,2023-04-18T14:15:44.387,0.910,-0.014,0.010,-0.006
1681820144396,2023-04-18T14:15:44.396,0.919,-0.003,-0.002,-0.003
1681820144406,2023-04-18T14:15:44.406,0.929,0.017,0.007,-0.033
1681820144416,2023-04-18T14:15:44.416,0.939,0.003,0.007,0.010
1681820144427,2023-04-18T14:15:44.427,0.950,-0.034,0.020,0.009
1681820144437,2023-04-18T14:15:44.437,0.960,-0.012,0.040,-0.013
1681820144447,2023-04-18T14:15:44.447,0.970,-0.012,0.031,-0.004
1681820144456,2023-04-18T14:15:44.456,0.979,-0.029,0.017,0.012
1681820144466,2023-04-18T14:15:44.466,0.989,-0.035,-0.006,0.002
1681820144476,2023-04-18T14:15:44.476,0.999,-0.027,-0.002,-0.010
1681820144487,2023-04-18T14:15:44.487,1.010,-0.020,0.014,-0.008
1681820144497,2023-04-18T14:15:44.497,1.020,-0.012,0.028,-0.008
1681820144506,2023-04-18T14:15:44.506,1.029,-0.003,0.025,-0.005
1681820144517,2023-04-18T14:15:44.517,1.040,-0.011,0.023,-0.004
1681820144526,2023-04-18T14:15:44.526,1.049,-0.017,0.021,-0.015
1681820144536,2023-04-18T14:15:44.536,1.059,-0.004,0.019,0.029
1681820144547,2023-04-18T14:15:44.547,1.070,-0.027,0.007,0.024
1681820144557,2023-04-18T14:15:44.557,1.080,-0.021,0.001,0.014
1681820144566,2023-04-18T14:15:44.566,1.089,0.002,0.009,0.020
1681820144576,2023-04-18T14:15:44.576,1.099,0.007,0.008,0.009
1681820144586,2023-04-18T14:15:44.586,1.109,0.010,0.019,0.014
1681820144596,2023-04-18T14:15:44.596,1.119,0.011,0.027,0.017
1681820144607,2023-04-18T14:15:44.607,1.130,0.002,0.029,0.020
1681820144615,2023-04-18T14:15:44.615,1.138,-0.006,0.028,0.023
1681820144626,2023-04-18T14:15:44.626,1.149,-0.017,0.023,0.023
1681820144636,2023-04-18T14:15:44.636,1.159,-0.023,0.022,0.014
1681820144646,2023-04-18T14:15:44.646,1.169,-0.017,0.019,0.007
1681820144657,2023-04-18T14:15:44.657,1.180,-0.007,0.021,0.003
1681820144665,2023-04-18T14:15:44.665,1.188,0.002,0.026,0.005
1681820144677,2023-04-18T14:15:44.677,1.200,-0.003,0.026,0.001
1681820144686,2023-04-18T14:15:44.686,1.209,-0.002,0.019,0.005
1681820144696,2023-04-18T14:15:44.696,1.219,0.004,0.019,0.009
1681820144706,2023-04-18T14:15:44.706,1.229,0.006,0.018,-0.000
1681820144717,2023-04-18T14:15:44.717,1.240,0.010,0.022,-0.000
1681820144725,2023-04-18T14:15:44.725,1.248,0.011,0.023,-0.002
