epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817218157,2023-04-18T13:26:58.157,0.000,0.734,0.106,0.671,0.000
1681817218167,2023-04-18T13:26:58.167,0.010,0.734,0.106,0.671,0.000
1681817218177,2023-04-18T13:26:58.177,0.020,0.734,0.106,0.671,0.000
1681817218188,2023-04-18T13:26:58.188,0.031,0.734,0.106,0.671,0.000
1681817218198,2023-04-18T13:26:58.198,0.041,0.734,0.106,0.671,0.001
1681817218208,2023-04-18T13:26:58.208,0.051,0.734,0.107,0.671,0.001
1681817218217,2023-04-18T13:26:58.217,0.060,0.733,0.107,0.671,0.001
1681817218227,2023-04-18T13:26:58.227,0.070,0.733,0.107,0.671,0.001
1681817218237,2023-04-18T13:26:58.237,0.080,0.733,0.107,0.671,0.001
1681817218248,2023-04-18T13:26:58.248,0.091,0.733,0.108,0.671,0.001
1681817218258,2023-04-18T13:26:58.258,0.101,0.733,0.108,0.671,0.001
1681817218267,2023-04-18T13:26:58.267,0.110,0.733,0.108,0.671,0.001
1681817218277,2023-04-18T13:26:58.277,0.120,0.733,0.109,0.671,0.001
1681817218287,2023-04-18T13:26:58.287,0.130,0.733,0.109,0.671,0.000
1681817218297,2023-04-18T13:26:58.297,0.140,0.733,0.110,0.671,0.000
1681817218308,2023-04-18T13:26:58.308,0.151,0.733,0.110,0.671,0.000
1681817218317,2023-04-18T13:26:58.317,0.160,0.733,0.110,0.671,-0.000
1681817218327,2023-04-18T13:26:58.327,0.170,0.733,0.111,0.671,-0.000
1681817218337,2023-04-18T13:26:58.337,0.180,0.733,0.111,0.671,-0.001
1681817218347,2023-04-18T13:26:58.347,0.190,0.733,0.112,0.671,-0.001
1681817218358,2023-04-18T13:26:58.358,0.201,0.733,0.112,0.671,-0.001
1681817218368,2023-04-18T13:26:58.368,0.211,0.733,0.113,0.671,-0.001
1681817218377,2023-04-18T13:26:58.377,0.220,0.733,0.113,0.671,-0.002
1681817218387,2023-04-18T13:26:58.387,0.230,0.733,0.113,0.671,-0.002
1681817218397,2023-04-18T13:26:58.397,0.240,0.733,0.114,0.670,-0.002
1681817218407,2023-04-18T13:26:58.407,0.250,0.733,0.114,0.670,-0.002
1681817218418,2023-04-18T13:26:58.418,0.261,0.733,0.115,0.670,-0.002
1681817218426,2023-04-18T13:26:58.426,0.269,0.733,0.115,0.670,-0.002
1681817218437,2023-04-18T13:26:58.437,0.280,0.733,0.116,0.670,-0.003
1681817218447,2023-04-18T13:26:58.447,0.290,0.733,0.116,0.670,-0.003
1681817218457,2023-04-18T13:26:58.457,0.300,0.733,0.116,0.670,-0.003
1681817218467,2023-04-18T13:26:58.467,0.310,0.733,0.117,0.670,-0.003
1681817218478,2023-04-18T13:26:58.478,0.321,0.733,0.117,0.670,-0.003
1681817218486,2023-04-18T13:26:58.486,0.329,0.733,0.118,0.670,-0.003
1681817218497,2023-04-18T13:26:58.497,0.340,0.733,0.118,0.670,-0.003
1681817218507,2023-04-18T13:26:58.507,0.350,0.733,0.118,0.670,-0.003
1681817218517,2023-04-18T13:26:58.517,0.360,0.733,0.119,0.669,-0.003
1681817218527,2023-04-18T13:26:58.527,0.370,0.734,0.119,0.669,-0.003
1681817218538,2023-04-18T13:26:58.538,0.381,0.734,0.120,0.669,-0.003
1681817218547,2023-04-18T13:26:58.547,0.390,0.734,0.120,0.669,-0.003
1681817218557,2023-04-18T13:26:58.557,0.400,0.734,0.121,0.669,-0.004
1681817218567,2023-04-18T13:26:58.567,0.410,0.734,0.121,0.668,-0.004
1681817218577,2023-04-18T13:26:58.577,0.420,0.734,0.122,0.668,-0.004
1681817218588,2023-04-18T13:26:58.588,0.431,0.734,0.122,0.668,-0.004
1681817218596,2023-04-18T13:26:58.596,0.439,0.734,0.123,0.668,-0.004
1681817218607,2023-04-18T13:26:58.607,0.450,0.734,0.124,0.667,-0.005
1681817218617,2023-04-18T13:26:58.617,0.460,0.734,0.124,0.667,-0.005
1681817218627,2023-04-18T13:26:58.627,0.470,0.735,0.125,0.667,-0.005
1681817218637,2023-04-18T13:26:58.637,0.480,0.735,0.126,0.667,-0.005
1681817218646,2023-04-18T13:26:58.646,0.489,0.735,0.126,0.667,-0.005
1681817218656,2023-04-18T13:26:58.656,0.499,0.735,0.127,0.666,-0.006
1681817218667,2023-04-18T13:26:58.667,0.510,0.735,0.128,0.666,-0.006
1681817218677,2023-04-18T13:26:58.677,0.520,0.735,0.128,0.666,-0.006
