epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818919347,2023-04-18T13:55:19.347,0.000,-0.020,-0.004,0.002
1681818919357,2023-04-18T13:55:19.357,0.010,-0.029,-0.004,0.006
1681818919368,2023-04-18T13:55:19.368,0.021,-0.025,-0.004,0.005
1681818919377,2023-04-18T13:55:19.377,0.030,-0.026,-0.003,0.006
1681818919387,2023-04-18T13:55:19.387,0.040,-0.026,-0.006,0.005
1681818919397,2023-04-18T13:55:19.397,0.050,-0.024,-0.008,0.006
1681818919407,2023-04-18T13:55:19.407,0.060,-0.025,-0.006,0.005
1681818919418,2023-04-18T13:55:19.418,0.071,-0.023,-0.005,0.009
1681818919426,2023-04-18T13:55:19.426,0.079,-0.020,-0.008,0.013
1681818919437,2023-04-18T13:55:19.437,0.090,-0.022,-0.008,0.012
1681818919447,2023-04-18T13:55:19.447,0.100,-0.023,-0.005,0.011
1681818919457,2023-04-18T13:55:19.457,0.110,-0.022,-0.004,0.011
1681818919466,2023-04-18T13:55:19.466,0.119,-0.023,-0.003,0.008
1681818919476,2023-04-18T13:55:19.476,0.129,-0.021,-0.004,0.009
1681818919486,2023-04-18T13:55:19.486,0.139,-0.023,-0.007,0.007
1681818919497,2023-04-18T13:55:19.497,0.150,-0.025,-0.006,0.007
1681818919507,2023-04-18T13:55:19.507,0.160,-0.024,-0.004,0.007
1681818919516,2023-04-18T13:55:19.516,0.169,-0.027,-0.005,0.007
1681818919526,2023-04-18T13:55:19.526,0.179,-0.029,-0.005,0.008
1681818919536,2023-04-18T13:55:19.536,0.189,-0.028,-0.004,0.009
1681818919546,2023-04-18T13:55:19.546,0.199,-0.029,-0.004,0.011
1681818919557,2023-04-18T13:55:19.557,0.210,-0.030,-0.005,0.007
1681818919565,2023-04-18T13:55:19.565,0.218,-0.029,-0.006,0.009
1681818919576,2023-04-18T13:55:19.576,0.229,-0.024,-0.005,0.011
1681818919586,2023-04-18T13:55:19.586,0.239,-0.026,-0.004,0.011
1681818919596,2023-04-18T13:55:19.596,0.249,-0.025,-0.002,0.012
1681818919606,2023-04-18T13:55:19.606,0.259,-0.025,-0.001,0.009
1681818919615,2023-04-18T13:55:19.615,0.268,-0.023,0.000,0.008
1681818919626,2023-04-18T13:55:19.626,0.279,-0.022,0.000,0.010
1681818919636,2023-04-18T13:55:19.636,0.289,-0.026,-0.000,0.010
1681818919646,2023-04-18T13:55:19.646,0.299,-0.024,0.003,0.011
1681818919656,2023-04-18T13:55:19.656,0.309,-0.024,0.006,0.009
1681818919665,2023-04-18T13:55:19.665,0.318,-0.026,0.007,0.012
1681818919675,2023-04-18T13:55:19.675,0.328,-0.024,0.006,0.012
1681818919686,2023-04-18T13:55:19.686,0.339,-0.026,0.005,0.009
1681818919696,2023-04-18T13:55:19.696,0.349,-0.026,0.004,0.010
1681818919705,2023-04-18T13:55:19.705,0.358,-0.027,0.002,0.013
1681818919715,2023-04-18T13:55:19.715,0.368,-0.027,0.001,0.010
1681818919725,2023-04-18T13:55:19.725,0.378,-0.026,-0.000,0.011
1681818919735,2023-04-18T13:55:19.735,0.388,-0.025,-0.001,0.011
1681818919746,2023-04-18T13:55:19.746,0.399,-0.027,0.000,0.010
1681818919754,2023-04-18T13:55:19.754,0.407,-0.025,0.002,0.009
1681818919765,2023-04-18T13:55:19.765,0.418,-0.025,0.000,0.009
1681818919775,2023-04-18T13:55:19.775,0.428,-0.025,-0.001,0.009
