epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681819653883,2023-04-18T14:07:33.883,0.000,-0.010,0.002,0.004
1681819653893,2023-04-18T14:07:33.893,0.010,-0.020,0.004,0.007
1681819653903,2023-04-18T14:07:33.903,0.020,-0.017,0.002,0.005
1681819653914,2023-04-18T14:07:33.914,0.031,-0.017,0.001,0.006
1681819653922,2023-04-18T14:07:33.922,0.039,-0.020,0.002,0.004
1681819653933,2023-04-18T14:07:33.933,0.050,-0.022,0.003,0.005
1681819653943,2023-04-18T14:07:33.943,0.060,-0.019,0.004,0.006
1681819653953,2023-04-18T14:07:33.953,0.070,-0.017,0.003,0.005
1681819653963,2023-04-18T14:07:33.963,0.080,-0.018,0.003,0.003
1681819653972,2023-04-18T14:07:33.972,0.089,-0.019,-0.002,0.006
1681819653982,2023-04-18T14:07:33.982,0.099,-0.018,-0.003,0.006
1681819653993,2023-04-18T14:07:33.993,0.110,-0.016,-0.005,0.010
1681819654003,2023-04-18T14:07:34.003,0.120,-0.017,-0.007,0.008
1681819654013,2023-04-18T14:07:34.013,0.130,-0.016,-0.005,0.009
1681819654023,2023-04-18T14:07:34.023,0.140,-0.016,-0.007,0.008
1681819654032,2023-04-18T14:07:34.032,0.149,-0.017,-0.007,0.008
1681819654042,2023-04-18T14:07:34.042,0.159,-0.020,-0.006,0.008
1681819654053,2023-04-18T14:07:34.053,0.170,-0.017,-0.007,0.008
1681819654063,2023-04-18T14:07:34.063,0.180,-0.017,-0.007,0.010
1681819654073,2023-04-18T14:07:34.073,0.190,-0.022,-0.009,0.008
1681819654082,2023-04-18T14:07:34.082,0.199,-0.022,-0.008,0.008
1681819654092,2023-04-18T14:07:34.092,0.209,-0.020,-0.006,0.010
1681819654103,2023-04-18T14:07:34.103,0.220,-0.020,-0.006,0.008
1681819654113,2023-04-18T14:07:34.113,0.230,-0.019,-0.007,0.005
1681819654123,2023-04-18T14:07:34.123,0.240,-0.019,-0.007,0.006
1681819654132,2023-04-18T14:07:34.132,0.249,-0.021,-0.005,0.007
1681819654142,2023-04-18T14:07:34.142,0.259,-0.022,-0.005,0.005
