epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817777224,2023-04-18T13:36:17.224,0.000,-0.026,-0.011,0.009
1681817777233,2023-04-18T13:36:17.233,0.009,-0.035,-0.013,0.010
1681817777243,2023-04-18T13:36:17.243,0.019,-0.033,-0.010,0.012
1681817777253,2023-04-18T13:36:17.253,0.029,-0.033,-0.004,0.011
1681817777263,2023-04-18T13:36:17.263,0.039,-0.034,0.002,0.010
1681817777272,2023-04-18T13:36:17.272,0.048,-0.032,0.003,0.013
1681817777282,2023-04-18T13:36:17.282,0.058,-0.034,0.002,0.012
1681817777293,2023-04-18T13:36:17.293,0.069,-0.034,0.004,0.012
1681817777303,2023-04-18T13:36:17.303,0.079,-0.032,0.001,0.012
1681817777313,2023-04-18T13:36:17.313,0.089,-0.038,-0.001,0.011
1681817777322,2023-04-18T13:36:17.322,0.098,-0.039,-0.004,0.008
1681817777332,2023-04-18T13:36:17.332,0.108,-0.037,-0.003,0.009
1681817777342,2023-04-18T13:36:17.342,0.118,-0.035,-0.005,0.011
1681817777353,2023-04-18T13:36:17.353,0.129,-0.037,-0.006,0.008
1681817777361,2023-04-18T13:36:17.361,0.137,-0.037,-0.005,0.007
1681817777372,2023-04-18T13:36:17.372,0.148,-0.039,-0.005,0.005
1681817777382,2023-04-18T13:36:17.382,0.158,-0.037,-0.006,0.002
1681817777392,2023-04-18T13:36:17.392,0.168,-0.035,-0.010,-0.001
1681817777402,2023-04-18T13:36:17.402,0.178,-0.038,-0.023,-0.002
1681817777411,2023-04-18T13:36:17.411,0.187,-0.046,-0.027,0.000
1681817777421,2023-04-18T13:36:17.421,0.197,-0.045,-0.031,0.007
1681817777432,2023-04-18T13:36:17.432,0.208,-0.040,-0.035,-0.000
1681817777442,2023-04-18T13:36:17.442,0.218,-0.031,-0.034,-0.003
1681817777452,2023-04-18T13:36:17.452,0.228,-0.031,-0.036,-0.003
1681817777461,2023-04-18T13:36:17.461,0.237,-0.032,-0.033,-0.003
