epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817777179,2023-04-18T13:36:17.179,0.000,-0.005,0.001,0.000
1681817777189,2023-04-18T13:36:17.189,0.010,-0.008,-0.001,0.007
1681817777200,2023-04-18T13:36:17.200,0.021,-0.016,-0.004,-0.003
1681817777210,2023-04-18T13:36:17.210,0.031,-0.016,-0.006,0.003
1681817777219,2023-04-18T13:36:17.219,0.040,-0.023,-0.007,0.001
1681817777229,2023-04-18T13:36:17.229,0.050,-0.022,-0.008,-0.001
1681817777239,2023-04-18T13:36:17.239,0.060,-0.020,-0.007,0.001
1681817777250,2023-04-18T13:36:17.250,0.071,-0.021,-0.004,0.000
1681817777260,2023-04-18T13:36:17.260,0.081,-0.015,-0.001,0.005
1681817777270,2023-04-18T13:36:17.270,0.091,-0.019,-0.001,0.000
1681817777279,2023-04-18T13:36:17.279,0.100,-0.018,0.000,0.001
1681817777289,2023-04-18T13:36:17.289,0.110,-0.015,0.004,0.002
1681817777299,2023-04-18T13:36:17.299,0.120,-0.017,0.005,0.001
1681817777310,2023-04-18T13:36:17.310,0.131,-0.017,0.006,0.003
1681817777320,2023-04-18T13:36:17.320,0.141,-0.016,0.006,0.005
1681817777330,2023-04-18T13:36:17.330,0.151,-0.014,0.005,0.003
1681817777339,2023-04-18T13:36:17.339,0.160,-0.014,0.000,0.001
1681817777349,2023-04-18T13:36:17.349,0.170,-0.018,0.003,-0.001
1681817777359,2023-04-18T13:36:17.359,0.180,-0.012,0.003,-0.004
1681817777370,2023-04-18T13:36:17.370,0.191,-0.010,0.008,-0.007
1681817777380,2023-04-18T13:36:17.380,0.201,-0.006,0.011,-0.003
1681817777389,2023-04-18T13:36:17.389,0.210,-0.010,0.008,-0.002
1681817777399,2023-04-18T13:36:17.399,0.220,-0.022,0.002,-0.008
1681817777409,2023-04-18T13:36:17.409,0.230,-0.021,-0.003,-0.006
1681817777419,2023-04-18T13:36:17.419,0.240,-0.019,-0.012,-0.003
1681817777430,2023-04-18T13:36:17.430,0.251,-0.017,-0.019,-0.007
1681817777438,2023-04-18T13:36:17.438,0.259,-0.015,-0.014,-0.006
1681817777449,2023-04-18T13:36:17.449,0.270,-0.016,-0.011,-0.007
1681817777459,2023-04-18T13:36:17.459,0.280,-0.017,-0.007,-0.003
1681817777469,2023-04-18T13:36:17.469,0.290,-0.017,-0.003,-0.004
1681817777479,2023-04-18T13:36:17.479,0.300,-0.019,0.001,-0.007
1681817777490,2023-04-18T13:36:17.490,0.311,-0.016,0.001,-0.005
1681817777499,2023-04-18T13:36:17.499,0.320,-0.016,-0.001,-0.005
1681817777509,2023-04-18T13:36:17.509,0.330,-0.016,-0.001,-0.007
1681817777519,2023-04-18T13:36:17.519,0.340,-0.017,-0.006,-0.002
1681817777529,2023-04-18T13:36:17.529,0.350,-0.016,-0.010,-0.007
1681817777540,2023-04-18T13:36:17.540,0.361,-0.015,-0.011,-0.007
1681817777548,2023-04-18T13:36:17.548,0.369,-0.017,-0.010,-0.006
1681817777559,2023-04-18T13:36:17.559,0.380,-0.025,-0.008,-0.008
1681817777569,2023-04-18T13:36:17.569,0.390,-0.030,-0.007,-0.019
1681817777579,2023-04-18T13:36:17.579,0.400,-0.023,-0.005,-0.021
1681817777589,2023-04-18T13:36:17.589,0.410,-0.017,0.002,-0.022
1681817777600,2023-04-18T13:36:17.600,0.421,-0.006,0.015,-0.019
1681817777608,2023-04-18T13:36:17.608,0.429,-0.011,0.027,-0.019
1681817777619,2023-04-18T13:36:17.619,0.440,-0.020,0.036,-0.034
1681817777629,2023-04-18T13:36:17.629,0.450,-0.023,0.044,-0.021
1681817777639,2023-04-18T13:36:17.639,0.460,-0.023,0.052,-0.030
1681817777649,2023-04-18T13:36:17.649,0.470,-0.018,0.059,-0.023
1681817777658,2023-04-18T13:36:17.658,0.479,-0.019,0.058,-0.025
1681817777668,2023-04-18T13:36:17.668,0.489,-0.018,0.055,-0.022
1681817777679,2023-04-18T13:36:17.679,0.500,-0.017,0.050,-0.024
1681817777689,2023-04-18T13:36:17.689,0.510,-0.012,0.052,-0.033
1681817777699,2023-04-18T13:36:17.699,0.520,-0.014,0.058,-0.035
1681817777708,2023-04-18T13:36:17.708,0.529,-0.010,0.057,-0.023
1681817777718,2023-04-18T13:36:17.718,0.539,-0.023,0.053,-0.026
1681817777729,2023-04-18T13:36:17.729,0.550,-0.022,0.050,-0.031
1681817777739,2023-04-18T13:36:17.739,0.560,-0.021,0.048,-0.027
1681817777749,2023-04-18T13:36:17.749,0.570,-0.024,0.048,-0.025
1681817777759,2023-04-18T13:36:17.759,0.580,-0.020,0.045,-0.020
1681817777768,2023-04-18T13:36:17.768,0.589,-0.025,0.047,-0.018
1681817777778,2023-04-18T13:36:17.778,0.599,-0.031,0.057,-0.021
1681817777789,2023-04-18T13:36:17.789,0.610,-0.034,0.069,-0.012
1681817777799,2023-04-18T13:36:17.799,0.620,-0.036,0.075,-0.007
1681817777809,2023-04-18T13:36:17.809,0.630,-0.039,0.075,0.003
1681817777818,2023-04-18T13:36:17.818,0.639,-0.054,0.069,0.009
1681817777828,2023-04-18T13:36:17.828,0.649,-0.065,0.057,0.006
1681817777838,2023-04-18T13:36:17.838,0.659,-0.070,0.050,0.006
1681817777849,2023-04-18T13:36:17.849,0.670,-0.076,0.040,0.004
1681817777859,2023-04-18T13:36:17.859,0.680,-0.070,0.022,0.013
1681817777869,2023-04-18T13:36:17.869,0.690,-0.054,0.005,0.011
1681817777878,2023-04-18T13:36:17.878,0.699,-0.041,-0.017,-0.005
1681817777888,2023-04-18T13:36:17.888,0.709,-0.029,-0.026,-0.011
1681817777898,2023-04-18T13:36:17.898,0.719,-0.008,-0.017,0.006
1681817777909,2023-04-18T13:36:17.909,0.730,0.001,-0.005,0.022
1681817777919,2023-04-18T13:36:17.919,0.740,0.001,-0.008,0.037
1681817777928,2023-04-18T13:36:17.928,0.749,0.009,-0.016,0.038
1681817777938,2023-04-18T13:36:17.938,0.759,0.011,-0.020,0.051
1681817777948,2023-04-18T13:36:17.948,0.769,0.031,-0.008,0.052
1681817777958,2023-04-18T13:36:17.958,0.779,0.037,-0.001,0.035
1681817777969,2023-04-18T13:36:17.969,0.790,0.024,0.003,0.033
1681817777979,2023-04-18T13:36:17.979,0.800,0.016,0.002,0.035
1681817777988,2023-04-18T13:36:17.988,0.809,-0.014,0.001,0.032
1681817777998,2023-04-18T13:36:17.998,0.819,-0.041,-0.006,0.034
1681817778008,2023-04-18T13:36:18.008,0.829,-0.040,-0.021,0.040
1681817778019,2023-04-18T13:36:18.019,0.840,-0.026,-0.049,0.045
1681817778029,2023-04-18T13:36:18.029,0.850,-0.001,-0.072,0.053
1681817778039,2023-04-18T13:36:18.039,0.860,0.021,-0.080,0.063
1681817778049,2023-04-18T13:36:18.049,0.870,0.031,-0.079,0.067
1681817778058,2023-04-18T13:36:18.058,0.879,0.038,-0.077,0.051
1681817778068,2023-04-18T13:36:18.068,0.889,0.042,-0.071,0.037
1681817778079,2023-04-18T13:36:18.079,0.900,0.048,-0.054,0.033
1681817778089,2023-04-18T13:36:18.089,0.910,0.048,-0.029,0.026
1681817778098,2023-04-18T13:36:18.098,0.919,0.047,0.000,0.030
1681817778108,2023-04-18T13:36:18.108,0.929,0.049,0.021,0.028
1681817778118,2023-04-18T13:36:18.118,0.939,0.049,0.034,0.021
1681817778128,2023-04-18T13:36:18.128,0.949,0.049,0.048,0.018
1681817778139,2023-04-18T13:36:18.139,0.960,0.046,0.064,0.013
