epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818919332,2023-04-18T13:55:19.332,0.000,0.748,0.084,0.658,0.000
1681818919342,2023-04-18T13:55:19.342,0.010,0.748,0.084,0.658,0.000
1681818919352,2023-04-18T13:55:19.352,0.020,0.748,0.084,0.658,0.000
1681818919363,2023-04-18T13:55:19.363,0.031,0.748,0.084,0.658,0.000
1681818919371,2023-04-18T13:55:19.371,0.039,0.748,0.084,0.658,0.000
1681818919382,2023-04-18T13:55:19.382,0.050,0.748,0.083,0.658,0.000
1681818919392,2023-04-18T13:55:19.392,0.060,0.748,0.083,0.658,0.000
1681818919402,2023-04-18T13:55:19.402,0.070,0.748,0.083,0.658,0.000
1681818919412,2023-04-18T13:55:19.412,0.080,0.748,0.083,0.658,0.000
1681818919421,2023-04-18T13:55:19.421,0.089,0.748,0.083,0.658,0.000
1681818919431,2023-04-18T13:55:19.431,0.099,0.748,0.083,0.658,0.000
1681818919442,2023-04-18T13:55:19.442,0.110,0.748,0.083,0.658,0.000
1681818919452,2023-04-18T13:55:19.452,0.120,0.748,0.084,0.658,0.000
1681818919462,2023-04-18T13:55:19.462,0.130,0.748,0.084,0.658,0.000
1681818919472,2023-04-18T13:55:19.472,0.140,0.748,0.084,0.658,0.000
1681818919481,2023-04-18T13:55:19.481,0.149,0.748,0.084,0.658,0.000
1681818919492,2023-04-18T13:55:19.492,0.160,0.748,0.084,0.658,0.000
1681818919502,2023-04-18T13:55:19.502,0.170,0.748,0.084,0.658,0.000
1681818919512,2023-04-18T13:55:19.512,0.180,0.748,0.084,0.658,0.000
1681818919522,2023-04-18T13:55:19.522,0.190,0.748,0.084,0.659,0.000
1681818919531,2023-04-18T13:55:19.531,0.199,0.748,0.084,0.659,0.000
1681818919541,2023-04-18T13:55:19.541,0.209,0.748,0.084,0.659,0.000
1681818919552,2023-04-18T13:55:19.552,0.220,0.748,0.084,0.659,0.000
1681818919562,2023-04-18T13:55:19.562,0.230,0.748,0.084,0.659,0.000
1681818919572,2023-04-18T13:55:19.572,0.240,0.748,0.084,0.659,-0.000
1681818919581,2023-04-18T13:55:19.581,0.249,0.747,0.084,0.659,-0.000
1681818919591,2023-04-18T13:55:19.591,0.259,0.747,0.084,0.659,-0.000
1681818919601,2023-04-18T13:55:19.601,0.269,0.747,0.084,0.659,-0.000
1681818919612,2023-04-18T13:55:19.612,0.280,0.747,0.084,0.659,-0.000
1681818919622,2023-04-18T13:55:19.622,0.290,0.747,0.084,0.659,-0.001
1681818919632,2023-04-18T13:55:19.632,0.300,0.747,0.084,0.659,-0.001
1681818919641,2023-04-18T13:55:19.641,0.309,0.747,0.085,0.659,-0.001
1681818919651,2023-04-18T13:55:19.651,0.319,0.747,0.085,0.659,-0.001
1681818919661,2023-04-18T13:55:19.661,0.329,0.747,0.085,0.659,-0.001
1681818919672,2023-04-18T13:55:19.672,0.340,0.747,0.085,0.659,-0.001
1681818919682,2023-04-18T13:55:19.682,0.350,0.747,0.085,0.659,-0.001
1681818919691,2023-04-18T13:55:19.691,0.359,0.747,0.085,0.659,-0.001
1681818919701,2023-04-18T13:55:19.701,0.369,0.747,0.085,0.659,-0.001
1681818919711,2023-04-18T13:55:19.711,0.379,0.747,0.085,0.659,-0.001
1681818919722,2023-04-18T13:55:19.722,0.390,0.747,0.085,0.659,-0.001
1681818919732,2023-04-18T13:55:19.732,0.400,0.747,0.085,0.659,-0.001
1681818919742,2023-04-18T13:55:19.742,0.410,0.747,0.085,0.659,-0.001
1681818919751,2023-04-18T13:55:19.751,0.419,0.747,0.085,0.659,-0.001
1681818919761,2023-04-18T13:55:19.761,0.429,0.747,0.085,0.659,-0.001
1681818919771,2023-04-18T13:55:19.771,0.439,0.747,0.085,0.659,-0.001
1681818919782,2023-04-18T13:55:19.782,0.450,0.747,0.085,0.659,-0.001
1681818919792,2023-04-18T13:55:19.792,0.460,0.747,0.085,0.659,-0.001
1681818919801,2023-04-18T13:55:19.801,0.469,0.747,0.085,0.659,-0.001
1681818919811,2023-04-18T13:55:19.811,0.479,0.747,0.085,0.659,-0.001
1681818919821,2023-04-18T13:55:19.821,0.489,0.747,0.085,0.659,-0.001
1681818919831,2023-04-18T13:55:19.831,0.499,0.747,0.085,0.659,-0.001
1681818919842,2023-04-18T13:55:19.842,0.510,0.747,0.085,0.659,-0.001
1681818919852,2023-04-18T13:55:19.852,0.520,0.747,0.085,0.659,-0.001
1681818919861,2023-04-18T13:55:19.861,0.529,0.748,0.085,0.659,-0.001
1681818919871,2023-04-18T13:55:19.871,0.539,0.748,0.085,0.659,-0.002
1681818919881,2023-04-18T13:55:19.881,0.549,0.748,0.086,0.659,-0.002
1681818919891,2023-04-18T13:55:19.891,0.559,0.748,0.086,0.659,-0.002
1681818919902,2023-04-18T13:55:19.902,0.570,0.748,0.086,0.658,-0.002
1681818919910,2023-04-18T13:55:19.910,0.578,0.748,0.086,0.658,-0.002
1681818919921,2023-04-18T13:55:19.921,0.589,0.748,0.086,0.658,-0.003
1681818919931,2023-04-18T13:55:19.931,0.599,0.748,0.087,0.658,-0.003
1681818919941,2023-04-18T13:55:19.941,0.609,0.748,0.087,0.658,-0.003
1681818919951,2023-04-18T13:55:19.951,0.619,0.748,0.087,0.658,-0.003
1681818919962,2023-04-18T13:55:19.962,0.630,0.748,0.087,0.658,-0.003
1681818919971,2023-04-18T13:55:19.971,0.639,0.748,0.087,0.658,-0.003
1681818919981,2023-04-18T13:55:19.981,0.649,0.748,0.087,0.658,-0.003
1681818919991,2023-04-18T13:55:19.991,0.659,0.748,0.087,0.658,-0.003
1681818920001,2023-04-18T13:55:20.001,0.669,0.748,0.087,0.658,-0.003
1681818920012,2023-04-18T13:55:20.012,0.680,0.748,0.088,0.658,-0.003
1681818920020,2023-04-18T13:55:20.020,0.688,0.748,0.088,0.658,-0.003
1681818920031,2023-04-18T13:55:20.031,0.699,0.748,0.088,0.658,-0.003
1681818920041,2023-04-18T13:55:20.041,0.709,0.748,0.088,0.658,-0.003
1681818920051,2023-04-18T13:55:20.051,0.719,0.748,0.088,0.658,-0.003
1681818920061,2023-04-18T13:55:20.061,0.729,0.748,0.088,0.658,-0.003
1681818920070,2023-04-18T13:55:20.070,0.738,0.748,0.088,0.658,-0.003
1681818920080,2023-04-18T13:55:20.080,0.748,0.748,0.088,0.658,-0.003
1681818920091,2023-04-18T13:55:20.091,0.759,0.748,0.088,0.658,-0.003
1681818920101,2023-04-18T13:55:20.101,0.769,0.748,0.088,0.658,-0.003
1681818920111,2023-04-18T13:55:20.111,0.779,0.748,0.088,0.658,-0.003
1681818920121,2023-04-18T13:55:20.121,0.789,0.748,0.088,0.658,-0.003
1681818920130,2023-04-18T13:55:20.130,0.798,0.748,0.088,0.658,-0.002
1681818920140,2023-04-18T13:55:20.140,0.808,0.748,0.088,0.658,-0.002
1681818920151,2023-04-18T13:55:20.151,0.819,0.748,0.088,0.658,-0.002
1681818920161,2023-04-18T13:55:20.161,0.829,0.748,0.088,0.658,-0.002
1681818920171,2023-04-18T13:55:20.171,0.839,0.748,0.088,0.658,-0.002
1681818920180,2023-04-18T13:55:20.180,0.848,0.748,0.088,0.658,-0.002
1681818920190,2023-04-18T13:55:20.190,0.858,0.748,0.089,0.658,-0.002
1681818920201,2023-04-18T13:55:20.201,0.869,0.748,0.089,0.658,-0.002
1681818920211,2023-04-18T13:55:20.211,0.879,0.748,0.089,0.658,-0.001
1681818920221,2023-04-18T13:55:20.221,0.889,0.748,0.089,0.658,-0.001
1681818920231,2023-04-18T13:55:20.231,0.899,0.748,0.089,0.658,-0.001
1681818920240,2023-04-18T13:55:20.240,0.908,0.747,0.089,0.658,-0.001
1681818920250,2023-04-18T13:55:20.250,0.918,0.747,0.089,0.659,-0.001
1681818920261,2023-04-18T13:55:20.261,0.929,0.747,0.090,0.659,-0.000
1681818920271,2023-04-18T13:55:20.271,0.939,0.747,0.090,0.659,-0.000
1681818920281,2023-04-18T13:55:20.281,0.949,0.747,0.090,0.659,0.000
1681818920290,2023-04-18T13:55:20.290,0.958,0.746,0.090,0.659,0.000
1681818920300,2023-04-18T13:55:20.300,0.968,0.746,0.090,0.659,0.000
1681818920310,2023-04-18T13:55:20.310,0.978,0.746,0.090,0.660,0.001
1681818920321,2023-04-18T13:55:20.321,0.989,0.746,0.090,0.660,0.001
1681818920331,2023-04-18T13:55:20.331,0.999,0.746,0.090,0.660,0.001
1681818920340,2023-04-18T13:55:20.340,1.008,0.746,0.090,0.660,0.001
1681818920350,2023-04-18T13:55:20.350,1.018,0.746,0.090,0.660,0.001
1681818920360,2023-04-18T13:55:20.360,1.028,0.746,0.090,0.660,0.002
1681818920370,2023-04-18T13:55:20.370,1.038,0.746,0.090,0.660,0.002
1681818920381,2023-04-18T13:55:20.381,1.049,0.746,0.090,0.660,0.002
1681818920391,2023-04-18T13:55:20.391,1.059,0.746,0.089,0.660,0.003
1681818920400,2023-04-18T13:55:20.400,1.068,0.746,0.089,0.659,0.003
1681818920410,2023-04-18T13:55:20.410,1.078,0.747,0.089,0.659,0.003
1681818920420,2023-04-18T13:55:20.420,1.088,0.747,0.089,0.659,0.004
1681818920431,2023-04-18T13:55:20.431,1.099,0.747,0.089,0.659,0.004
1681818920441,2023-04-18T13:55:20.441,1.109,0.747,0.089,0.659,0.004
1681818920450,2023-04-18T13:55:20.450,1.118,0.747,0.088,0.659,0.005
1681818920460,2023-04-18T13:55:20.460,1.128,0.747,0.088,0.659,0.005
1681818920470,2023-04-18T13:55:20.470,1.138,0.747,0.088,0.659,0.005
1681818920480,2023-04-18T13:55:20.480,1.148,0.747,0.088,0.658,0.006
1681818920491,2023-04-18T13:55:20.491,1.159,0.748,0.087,0.658,0.006
1681818920501,2023-04-18T13:55:20.501,1.169,0.748,0.087,0.658,0.006
1681818920510,2023-04-18T13:55:20.510,1.178,0.748,0.087,0.658,0.007
1681818920520,2023-04-18T13:55:20.520,1.188,0.748,0.087,0.658,0.007
1681818920530,2023-04-18T13:55:20.530,1.198,0.748,0.086,0.658,0.007
1681818920540,2023-04-18T13:55:20.540,1.208,0.748,0.086,0.658,0.008
1681818920551,2023-04-18T13:55:20.551,1.219,0.748,0.086,0.658,0.008
1681818920559,2023-04-18T13:55:20.559,1.227,0.748,0.086,0.658,0.009
1681818920570,2023-04-18T13:55:20.570,1.238,0.748,0.086,0.658,0.009
1681818920580,2023-04-18T13:55:20.580,1.248,0.749,0.085,0.657,0.009
1681818920590,2023-04-18T13:55:20.590,1.258,0.749,0.085,0.657,0.010
1681818920600,2023-04-18T13:55:20.600,1.268,0.749,0.085,0.657,0.010
1681818920611,2023-04-18T13:55:20.611,1.279,0.749,0.085,0.657,0.010
1681818920619,2023-04-18T13:55:20.619,1.287,0.749,0.085,0.657,0.011
1681818920630,2023-04-18T13:55:20.630,1.298,0.749,0.084,0.657,0.011
1681818920640,2023-04-18T13:55:20.640,1.308,0.749,0.084,0.657,0.011
1681818920650,2023-04-18T13:55:20.650,1.318,0.749,0.084,0.657,0.012
1681818920660,2023-04-18T13:55:20.660,1.328,0.749,0.084,0.657,0.012
1681818920669,2023-04-18T13:55:20.669,1.337,0.749,0.084,0.657,0.012
1681818920681,2023-04-18T13:55:20.681,1.349,0.750,0.084,0.656,0.012
1681818920690,2023-04-18T13:55:20.690,1.358,0.750,0.084,0.656,0.013
1681818920700,2023-04-18T13:55:20.700,1.368,0.750,0.084,0.656,0.013
1681818920710,2023-04-18T13:55:20.710,1.378,0.750,0.084,0.656,0.013
1681818920721,2023-04-18T13:55:20.721,1.389,0.750,0.084,0.656,0.013
1681818920729,2023-04-18T13:55:20.729,1.397,0.750,0.084,0.656,0.013
1681818920740,2023-04-18T13:55:20.740,1.408,0.750,0.084,0.656,0.013
1681818920750,2023-04-18T13:55:20.750,1.418,0.750,0.084,0.656,0.013
1681818920760,2023-04-18T13:55:20.760,1.428,0.750,0.084,0.656,0.014
1681818920770,2023-04-18T13:55:20.770,1.438,0.750,0.083,0.656,0.014
1681818920779,2023-04-18T13:55:20.779,1.447,0.750,0.083,0.656,0.014
1681818920789,2023-04-18T13:55:20.789,1.457,0.750,0.083,0.656,0.015
1681818920800,2023-04-18T13:55:20.800,1.468,0.750,0.083,0.656,0.015
1681818920810,2023-04-18T13:55:20.810,1.478,0.750,0.083,0.656,0.015
1681818920820,2023-04-18T13:55:20.820,1.488,0.750,0.083,0.656,0.015
1681818920829,2023-04-18T13:55:20.829,1.497,0.750,0.082,0.656,0.015
1681818920841,2023-04-18T13:55:20.841,1.509,0.750,0.082,0.656,0.016
1681818920849,2023-04-18T13:55:20.849,1.517,0.751,0.082,0.656,0.016
1681818920860,2023-04-18T13:55:20.860,1.528,0.751,0.082,0.655,0.016
1681818920870,2023-04-18T13:55:20.870,1.538,0.751,0.081,0.655,0.016
1681818920880,2023-04-18T13:55:20.880,1.548,0.751,0.081,0.655,0.017
1681818920889,2023-04-18T13:55:20.889,1.557,0.751,0.081,0.655,0.017
1681818920899,2023-04-18T13:55:20.899,1.567,0.751,0.080,0.655,0.017
1681818920910,2023-04-18T13:55:20.910,1.578,0.751,0.080,0.655,0.018
1681818920920,2023-04-18T13:55:20.920,1.588,0.751,0.080,0.655,0.018
1681818920930,2023-04-18T13:55:20.930,1.598,0.751,0.079,0.655,0.018
1681818920939,2023-04-18T13:55:20.939,1.607,0.751,0.079,0.655,0.018
1681818920949,2023-04-18T13:55:20.949,1.617,0.752,0.079,0.655,0.019
1681818920959,2023-04-18T13:55:20.959,1.627,0.752,0.078,0.655,0.019
1681818920970,2023-04-18T13:55:20.970,1.638,0.752,0.078,0.654,0.019
1681818920980,2023-04-18T13:55:20.980,1.648,0.752,0.078,0.654,0.020
1681818920990,2023-04-18T13:55:20.990,1.658,0.752,0.077,0.654,0.020
1681818921000,2023-04-18T13:55:21.000,1.668,0.752,0.077,0.654,0.020
1681818921009,2023-04-18T13:55:21.009,1.677,0.752,0.077,0.654,0.021
1681818921019,2023-04-18T13:55:21.019,1.687,0.752,0.076,0.654,0.021
1681818921030,2023-04-18T13:55:21.030,1.698,0.752,0.076,0.654,0.021
1681818921040,2023-04-18T13:55:21.040,1.708,0.752,0.075,0.654,0.022
1681818921049,2023-04-18T13:55:21.049,1.717,0.753,0.075,0.654,0.022
1681818921059,2023-04-18T13:55:21.059,1.727,0.753,0.074,0.654,0.023
1681818921069,2023-04-18T13:55:21.069,1.737,0.753,0.074,0.654,0.023
1681818921079,2023-04-18T13:55:21.079,1.747,0.753,0.073,0.654,0.023
1681818921090,2023-04-18T13:55:21.090,1.758,0.753,0.073,0.654,0.024
1681818921100,2023-04-18T13:55:21.100,1.768,0.753,0.072,0.654,0.024
1681818921109,2023-04-18T13:55:21.109,1.777,0.753,0.072,0.654,0.025
1681818921119,2023-04-18T13:55:21.119,1.787,0.753,0.071,0.653,0.025
1681818921129,2023-04-18T13:55:21.129,1.797,0.753,0.071,0.653,0.025
1681818921139,2023-04-18T13:55:21.139,1.807,0.753,0.070,0.653,0.026
1681818921150,2023-04-18T13:55:21.150,1.818,0.753,0.070,0.653,0.026
1681818921159,2023-04-18T13:55:21.159,1.827,0.754,0.070,0.653,0.027
