epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681816498912,2023-04-18T13:14:58.912,0.000,0.814,-0.202,0.545,0.000
1681816498923,2023-04-18T13:14:58.923,0.011,0.814,-0.202,0.545,0.000
1681816498933,2023-04-18T13:14:58.933,0.021,0.814,-0.202,0.545,0.000
1681816498942,2023-04-18T13:14:58.942,0.030,0.814,-0.202,0.545,-0.000
1681816498952,2023-04-18T13:14:58.952,0.040,0.814,-0.202,0.545,-0.000
1681816498962,2023-04-18T13:14:58.962,0.050,0.814,-0.201,0.545,-0.000
1681816498972,2023-04-18T13:14:58.972,0.060,0.814,-0.201,0.545,-0.000
1681816498983,2023-04-18T13:14:58.983,0.071,0.814,-0.201,0.545,-0.000
1681816498991,2023-04-18T13:14:58.991,0.079,0.814,-0.201,0.544,-0.000
1681816499002,2023-04-18T13:14:59.002,0.090,0.814,-0.201,0.544,-0.000
1681816499012,2023-04-18T13:14:59.012,0.100,0.814,-0.201,0.544,-0.000
1681816499022,2023-04-18T13:14:59.022,0.110,0.815,-0.200,0.544,-0.000
1681816499032,2023-04-18T13:14:59.032,0.120,0.815,-0.200,0.544,-0.000
1681816499041,2023-04-18T13:14:59.041,0.129,0.815,-0.200,0.544,-0.000
1681816499052,2023-04-18T13:14:59.052,0.140,0.814,-0.200,0.544,-0.000
1681816499062,2023-04-18T13:14:59.062,0.150,0.814,-0.201,0.544,0.000
1681816499072,2023-04-18T13:14:59.072,0.160,0.814,-0.201,0.544,0.000
1681816499082,2023-04-18T13:14:59.082,0.170,0.814,-0.201,0.544,0.000
1681816499091,2023-04-18T13:14:59.091,0.179,0.814,-0.201,0.545,0.001
1681816499101,2023-04-18T13:14:59.101,0.189,0.814,-0.201,0.545,0.001
1681816499112,2023-04-18T13:14:59.112,0.200,0.814,-0.201,0.545,0.002
1681816499122,2023-04-18T13:14:59.122,0.210,0.814,-0.202,0.545,0.002
1681816499132,2023-04-18T13:14:59.132,0.220,0.814,-0.202,0.545,0.003
1681816499141,2023-04-18T13:14:59.141,0.229,0.814,-0.203,0.545,0.003
1681816499151,2023-04-18T13:14:59.151,0.239,0.814,-0.203,0.545,0.003
1681816499161,2023-04-18T13:14:59.161,0.249,0.813,-0.203,0.545,0.004
1681816499172,2023-04-18T13:14:59.172,0.260,0.813,-0.203,0.545,0.004
1681816499180,2023-04-18T13:14:59.180,0.268,0.813,-0.203,0.545,0.005
1681816499191,2023-04-18T13:14:59.191,0.279,0.813,-0.204,0.545,0.005
