epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818739450,2023-04-18T13:52:19.450,0.000,-0.021,-0.004,0.001
1681818739459,2023-04-18T13:52:19.459,0.009,-0.029,-0.005,0.002
1681818739469,2023-04-18T13:52:19.469,0.019,-0.027,-0.005,0.002
1681818739479,2023-04-18T13:52:19.479,0.029,-0.024,-0.004,0.001
1681818739490,2023-04-18T13:52:19.490,0.040,-0.021,-0.003,0.000
1681818739498,2023-04-18T13:52:19.498,0.048,-0.023,-0.003,0.001
1681818739509,2023-04-18T13:52:19.509,0.059,-0.022,-0.002,0.004
1681818739519,2023-04-18T13:52:19.519,0.069,-0.023,-0.002,0.001
1681818739529,2023-04-18T13:52:19.529,0.079,-0.026,-0.001,0.000
1681818739540,2023-04-18T13:52:19.540,0.090,-0.024,-0.002,0.001
1681818739548,2023-04-18T13:52:19.548,0.098,-0.024,-0.000,0.002
1681818739559,2023-04-18T13:52:19.559,0.109,-0.024,0.001,0.001
1681818739569,2023-04-18T13:52:19.569,0.119,-0.026,-0.000,0.000
1681818739579,2023-04-18T13:52:19.579,0.129,-0.027,-0.000,-0.002
1681818739589,2023-04-18T13:52:19.589,0.139,-0.026,-0.003,-0.000
1681818739598,2023-04-18T13:52:19.598,0.148,-0.025,-0.005,0.000
1681818739608,2023-04-18T13:52:19.608,0.158,-0.027,-0.003,0.000
1681818739619,2023-04-18T13:52:19.619,0.169,-0.022,-0.003,-0.001
1681818739629,2023-04-18T13:52:19.629,0.179,-0.021,-0.003,-0.003
1681818739638,2023-04-18T13:52:19.638,0.188,-0.023,0.000,-0.004
1681818739648,2023-04-18T13:52:19.648,0.198,-0.021,-0.001,-0.002
1681818739658,2023-04-18T13:52:19.658,0.208,-0.022,0.003,-0.003
1681818739668,2023-04-18T13:52:19.668,0.218,-0.024,0.003,-0.002
1681818739679,2023-04-18T13:52:19.679,0.229,-0.024,0.002,-0.002
1681818739689,2023-04-18T13:52:19.689,0.239,-0.024,0.001,-0.001
1681818739698,2023-04-18T13:52:19.698,0.248,-0.025,0.000,-0.001
1681818739708,2023-04-18T13:52:19.708,0.258,-0.025,-0.000,0.000
1681818739718,2023-04-18T13:52:19.718,0.268,-0.025,-0.002,-0.002
1681818739728,2023-04-18T13:52:19.728,0.278,-0.025,-0.004,-0.004
1681818739737,2023-04-18T13:52:19.737,0.287,-0.025,-0.005,-0.006
1681818739748,2023-04-18T13:52:19.748,0.298,-0.024,-0.004,-0.003
1681818739758,2023-04-18T13:52:19.758,0.308,-0.025,-0.005,-0.004
1681818739768,2023-04-18T13:52:19.768,0.318,-0.026,-0.006,-0.006
1681818739778,2023-04-18T13:52:19.778,0.328,-0.028,-0.005,-0.005
1681818739787,2023-04-18T13:52:19.787,0.337,-0.029,-0.007,-0.006
1681818739797,2023-04-18T13:52:19.797,0.347,-0.030,-0.008,-0.006
1681818739808,2023-04-18T13:52:19.808,0.358,-0.029,-0.007,-0.006
1681818739818,2023-04-18T13:52:19.818,0.368,-0.026,-0.008,-0.005
1681818739828,2023-04-18T13:52:19.828,0.378,-0.026,-0.009,-0.002
1681818739837,2023-04-18T13:52:19.837,0.387,-0.024,-0.011,-0.001
1681818739847,2023-04-18T13:52:19.847,0.397,-0.023,-0.009,-0.002
1681818739857,2023-04-18T13:52:19.857,0.407,-0.023,-0.007,-0.002
1681818739868,2023-04-18T13:52:19.868,0.418,-0.022,-0.006,0.000
1681818739878,2023-04-18T13:52:19.878,0.428,-0.025,-0.004,-0.002
1681818739887,2023-04-18T13:52:19.887,0.437,-0.027,-0.002,-0.001
1681818739897,2023-04-18T13:52:19.897,0.447,-0.026,-0.002,-0.002
1681818739907,2023-04-18T13:52:19.907,0.457,-0.024,-0.002,-0.001
1681818739917,2023-04-18T13:52:19.917,0.467,-0.026,-0.003,-0.003
1681818739928,2023-04-18T13:52:19.928,0.478,-0.028,-0.006,-0.004
1681818739936,2023-04-18T13:52:19.936,0.486,-0.029,-0.005,-0.004
1681818739947,2023-04-18T13:52:19.947,0.497,-0.031,-0.005,-0.006
1681818739957,2023-04-18T13:52:19.957,0.507,-0.031,-0.004,-0.007
1681818739967,2023-04-18T13:52:19.967,0.517,-0.026,-0.005,-0.002
1681818739976,2023-04-18T13:52:19.976,0.526,-0.024,-0.009,0.000
1681818739986,2023-04-18T13:52:19.986,0.536,-0.025,-0.008,-0.004
1681818739997,2023-04-18T13:52:19.997,0.547,-0.023,-0.003,-0.005
1681818740007,2023-04-18T13:52:20.007,0.557,-0.026,-0.006,-0.005
1681818740017,2023-04-18T13:52:20.017,0.567,-0.026,-0.006,-0.004
1681818740026,2023-04-18T13:52:20.026,0.576,-0.027,-0.004,-0.007
1681818740036,2023-04-18T13:52:20.036,0.586,-0.027,-0.004,-0.007
1681818740046,2023-04-18T13:52:20.046,0.596,-0.025,-0.003,-0.007
1681818740057,2023-04-18T13:52:20.057,0.607,-0.025,-0.003,-0.007
1681818740067,2023-04-18T13:52:20.067,0.617,-0.025,-0.003,-0.007
1681818740076,2023-04-18T13:52:20.076,0.626,-0.024,-0.003,-0.006
1681818740086,2023-04-18T13:52:20.086,0.636,-0.026,-0.005,-0.007
1681818740096,2023-04-18T13:52:20.096,0.646,-0.024,-0.004,-0.007
1681818740106,2023-04-18T13:52:20.106,0.656,-0.024,-0.000,-0.004
1681818740117,2023-04-18T13:52:20.117,0.667,-0.024,0.000,-0.006
1681818740125,2023-04-18T13:52:20.125,0.675,-0.023,0.003,-0.004
1681818740136,2023-04-18T13:52:20.136,0.686,-0.023,0.002,-0.002
1681818740146,2023-04-18T13:52:20.146,0.696,-0.022,0.004,-0.002
1681818740156,2023-04-18T13:52:20.156,0.706,-0.022,0.004,-0.003
1681818740166,2023-04-18T13:52:20.166,0.716,-0.022,0.005,-0.001
1681818740177,2023-04-18T13:52:20.177,0.727,-0.023,0.006,-0.001
1681818740186,2023-04-18T13:52:20.186,0.736,-0.025,0.005,-0.001
1681818740196,2023-04-18T13:52:20.196,0.746,-0.023,0.005,-0.001
1681818740206,2023-04-18T13:52:20.206,0.756,-0.023,0.005,0.001
1681818740216,2023-04-18T13:52:20.216,0.766,-0.024,0.003,-0.002
1681818740225,2023-04-18T13:52:20.225,0.775,-0.024,0.003,-0.001
1681818740235,2023-04-18T13:52:20.235,0.785,-0.025,0.003,-0.001
1681818740246,2023-04-18T13:52:20.246,0.796,-0.025,0.003,-0.001
1681818740256,2023-04-18T13:52:20.256,0.806,-0.023,0.001,-0.003
1681818740265,2023-04-18T13:52:20.265,0.815,-0.023,-0.001,-0.002
1681818740275,2023-04-18T13:52:20.275,0.825,-0.027,-0.004,-0.006
1681818740285,2023-04-18T13:52:20.285,0.835,-0.028,-0.005,-0.007
1681818740295,2023-04-18T13:52:20.295,0.845,-0.028,-0.008,-0.005
1681818740306,2023-04-18T13:52:20.306,0.856,-0.030,-0.007,-0.006
1681818740314,2023-04-18T13:52:20.314,0.864,-0.028,-0.011,-0.009
1681818740325,2023-04-18T13:52:20.325,0.875,-0.026,-0.012,-0.005
1681818740335,2023-04-18T13:52:20.335,0.885,-0.025,-0.014,-0.005
1681818740345,2023-04-18T13:52:20.345,0.895,-0.023,-0.016,-0.007
1681818740355,2023-04-18T13:52:20.355,0.905,-0.023,-0.016,-0.008
1681818740364,2023-04-18T13:52:20.364,0.914,-0.022,-0.016,-0.009
1681818740374,2023-04-18T13:52:20.374,0.924,-0.023,-0.016,-0.007
1681818740385,2023-04-18T13:52:20.385,0.935,-0.024,-0.012,-0.007
1681818740395,2023-04-18T13:52:20.395,0.945,-0.028,-0.014,-0.007
1681818740405,2023-04-18T13:52:20.405,0.955,-0.028,-0.016,-0.006
1681818740415,2023-04-18T13:52:20.415,0.965,-0.027,-0.017,-0.007
1681818740424,2023-04-18T13:52:20.424,0.974,-0.026,-0.017,-0.007
1681818740435,2023-04-18T13:52:20.435,0.985,-0.025,-0.014,-0.006
1681818740445,2023-04-18T13:52:20.445,0.995,-0.025,-0.015,-0.004
1681818740455,2023-04-18T13:52:20.455,1.005,-0.026,-0.013,-0.006
1681818740464,2023-04-18T13:52:20.464,1.014,-0.024,-0.013,-0.002
1681818740474,2023-04-18T13:52:20.474,1.024,-0.025,-0.010,-0.003
1681818740484,2023-04-18T13:52:20.484,1.034,-0.026,-0.007,-0.002
1681818740495,2023-04-18T13:52:20.495,1.045,-0.026,-0.011,-0.005
1681818740503,2023-04-18T13:52:20.503,1.053,-0.026,-0.007,-0.003
