epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820293540,2023-04-18T14:18:13.540,0.000,-0.008,0.001,0.001
1681820293550,2023-04-18T14:18:13.550,0.010,-0.015,0.002,0.001
1681820293559,2023-04-18T14:18:13.559,0.019,-0.014,0.003,0.002
1681820293569,2023-04-18T14:18:13.569,0.029,-0.013,0.008,0.003
1681820293579,2023-04-18T14:18:13.579,0.039,-0.013,0.006,0.003
1681820293590,2023-04-18T14:18:13.590,0.050,-0.021,-0.001,0.001
1681820293600,2023-04-18T14:18:13.600,0.060,-0.023,-0.001,0.004
1681820293609,2023-04-18T14:18:13.609,0.069,-0.021,-0.002,0.000
1681820293619,2023-04-18T14:18:13.619,0.079,-0.020,-0.004,-0.003
1681820293629,2023-04-18T14:18:13.629,0.089,-0.023,-0.005,0.003
1681820293640,2023-04-18T14:18:13.640,0.100,-0.023,-0.008,0.005
1681820293650,2023-04-18T14:18:13.650,0.110,-0.023,-0.014,0.005
1681820293660,2023-04-18T14:18:13.660,0.120,-0.018,-0.016,0.003
1681820293669,2023-04-18T14:18:13.669,0.129,-0.018,-0.010,0.007
1681820293679,2023-04-18T14:18:13.679,0.139,-0.017,-0.007,0.008
1681820293689,2023-04-18T14:18:13.689,0.149,-0.016,-0.010,0.007
1681820293700,2023-04-18T14:18:13.700,0.160,-0.017,-0.013,0.000
1681820293710,2023-04-18T14:18:13.710,0.170,-0.019,-0.015,-0.004
1681820293720,2023-04-18T14:18:13.720,0.180,-0.018,-0.013,-0.009
1681820293729,2023-04-18T14:18:13.729,0.189,-0.021,-0.008,-0.009
1681820293739,2023-04-18T14:18:13.739,0.199,-0.025,-0.008,-0.003
1681820293749,2023-04-18T14:18:13.749,0.209,-0.027,-0.012,0.005
1681820293760,2023-04-18T14:18:13.760,0.220,-0.024,-0.018,0.003
1681820293770,2023-04-18T14:18:13.770,0.230,-0.022,-0.016,0.007
1681820293779,2023-04-18T14:18:13.779,0.239,-0.018,-0.016,0.006
1681820293789,2023-04-18T14:18:13.789,0.249,-0.020,-0.020,0.004
1681820293799,2023-04-18T14:18:13.799,0.259,-0.016,-0.027,0.003
1681820293809,2023-04-18T14:18:13.809,0.269,-0.018,-0.033,-0.000
1681820293820,2023-04-18T14:18:13.820,0.280,-0.015,-0.033,0.004
1681820293828,2023-04-18T14:18:13.828,0.288,-0.016,-0.030,0.007
1681820293839,2023-04-18T14:18:13.839,0.299,-0.018,-0.031,0.005
