epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818739415,2023-04-18T13:52:19.415,0.000,-0.012,0.001,0.001
1681818739425,2023-04-18T13:52:19.425,0.010,-0.020,0.001,0.003
1681818739435,2023-04-18T13:52:19.435,0.020,-0.019,0.002,0.002
1681818739446,2023-04-18T13:52:19.446,0.031,-0.021,0.003,0.001
1681818739456,2023-04-18T13:52:19.456,0.041,-0.018,0.004,0.001
1681818739465,2023-04-18T13:52:19.465,0.050,-0.019,0.004,0.001
1681818739475,2023-04-18T13:52:19.475,0.060,-0.019,0.005,-0.001
1681818739485,2023-04-18T13:52:19.485,0.070,-0.018,0.007,-0.002
1681818739496,2023-04-18T13:52:19.496,0.081,-0.019,0.007,-0.003
1681818739506,2023-04-18T13:52:19.506,0.091,-0.017,0.006,-0.003
1681818739516,2023-04-18T13:52:19.516,0.101,-0.018,0.007,-0.003
1681818739525,2023-04-18T13:52:19.525,0.110,-0.017,0.008,-0.003
1681818739535,2023-04-18T13:52:19.535,0.120,-0.016,0.008,-0.002
1681818739545,2023-04-18T13:52:19.545,0.130,-0.017,0.008,-0.001
1681818739556,2023-04-18T13:52:19.556,0.141,-0.018,0.008,-0.002
1681818739566,2023-04-18T13:52:19.566,0.151,-0.016,0.006,-0.000
1681818739575,2023-04-18T13:52:19.575,0.160,-0.018,0.009,-0.001
1681818739585,2023-04-18T13:52:19.585,0.170,-0.018,0.012,-0.004
1681818739595,2023-04-18T13:52:19.595,0.180,-0.014,0.010,-0.006
1681818739605,2023-04-18T13:52:19.605,0.190,-0.013,0.010,-0.007
1681818739616,2023-04-18T13:52:19.616,0.201,-0.015,0.012,-0.008
1681818739626,2023-04-18T13:52:19.626,0.211,-0.014,0.012,-0.007
1681818739635,2023-04-18T13:52:19.635,0.220,-0.015,0.014,-0.006
1681818739645,2023-04-18T13:52:19.645,0.230,-0.015,0.011,-0.007
1681818739655,2023-04-18T13:52:19.655,0.240,-0.014,0.017,-0.005
1681818739665,2023-04-18T13:52:19.665,0.250,-0.013,0.017,-0.005
1681818739676,2023-04-18T13:52:19.676,0.261,-0.014,0.017,-0.006
1681818739684,2023-04-18T13:52:19.684,0.269,-0.015,0.017,-0.006
1681818739695,2023-04-18T13:52:19.695,0.280,-0.018,0.018,-0.006
1681818739705,2023-04-18T13:52:19.705,0.290,-0.017,0.016,-0.009
1681818739715,2023-04-18T13:52:19.715,0.300,-0.017,0.016,-0.009
1681818739725,2023-04-18T13:52:19.725,0.310,-0.016,0.014,-0.009
1681818739736,2023-04-18T13:52:19.736,0.321,-0.014,0.014,-0.007
1681818739745,2023-04-18T13:52:19.745,0.330,-0.014,0.013,-0.007
1681818739755,2023-04-18T13:52:19.755,0.340,-0.014,0.011,-0.005
1681818739765,2023-04-18T13:52:19.765,0.350,-0.014,0.010,-0.005
1681818739775,2023-04-18T13:52:19.775,0.360,-0.015,0.008,-0.007
1681818739786,2023-04-18T13:52:19.786,0.371,-0.016,0.010,-0.007
1681818739794,2023-04-18T13:52:19.794,0.379,-0.015,0.009,-0.006
1681818739805,2023-04-18T13:52:19.805,0.390,-0.016,0.008,-0.006
1681818739815,2023-04-18T13:52:19.815,0.400,-0.018,0.009,-0.009
1681818739825,2023-04-18T13:52:19.825,0.410,-0.018,0.008,-0.008
1681818739835,2023-04-18T13:52:19.835,0.420,-0.018,0.008,-0.008
1681818739846,2023-04-18T13:52:19.846,0.431,-0.018,0.010,-0.009
1681818739854,2023-04-18T13:52:19.854,0.439,-0.018,0.008,-0.007
1681818739865,2023-04-18T13:52:19.865,0.450,-0.019,0.009,-0.006
1681818739875,2023-04-18T13:52:19.875,0.460,-0.020,0.009,-0.007
1681818739885,2023-04-18T13:52:19.885,0.470,-0.018,0.009,-0.007
1681818739895,2023-04-18T13:52:19.895,0.480,-0.018,0.008,-0.006
