epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681816498912,2023-04-18T13:14:58.912,0.000,-0.027,-0.010,0.010
1681816498923,2023-04-18T13:14:58.923,0.011,-0.032,-0.016,0.017
1681816498933,2023-04-18T13:14:58.933,0.021,-0.028,-0.015,0.017
1681816498943,2023-04-18T13:14:58.943,0.031,-0.031,-0.009,0.015
1681816498952,2023-04-18T13:14:58.952,0.040,-0.031,-0.007,0.014
1681816498962,2023-04-18T13:14:58.962,0.050,-0.032,-0.008,0.012
1681816498972,2023-04-18T13:14:58.972,0.060,-0.033,-0.008,0.017
1681816498983,2023-04-18T13:14:58.983,0.071,-0.034,-0.005,0.022
1681816498991,2023-04-18T13:14:58.991,0.079,-0.032,-0.002,0.017
1681816499002,2023-04-18T13:14:59.002,0.090,-0.032,-0.002,0.018
1681816499012,2023-04-18T13:14:59.012,0.100,-0.031,-0.001,0.017
1681816499022,2023-04-18T13:14:59.022,0.110,-0.032,-0.001,0.016
1681816499032,2023-04-18T13:14:59.032,0.120,-0.029,0.000,0.020
1681816499041,2023-04-18T13:14:59.041,0.129,-0.030,-0.002,0.019
1681816499052,2023-04-18T13:14:59.052,0.140,-0.032,0.001,0.024
1681816499062,2023-04-18T13:14:59.062,0.150,-0.033,0.002,0.024
1681816499072,2023-04-18T13:14:59.072,0.160,-0.035,0.004,0.019
1681816499082,2023-04-18T13:14:59.082,0.170,-0.034,0.003,0.013
1681816499091,2023-04-18T13:14:59.091,0.179,-0.034,0.002,0.009
1681816499101,2023-04-18T13:14:59.101,0.189,-0.037,0.002,0.008
1681816499112,2023-04-18T13:14:59.112,0.200,-0.039,-0.001,0.009
1681816499122,2023-04-18T13:14:59.122,0.210,-0.034,-0.001,0.007
1681816499132,2023-04-18T13:14:59.132,0.220,-0.030,-0.005,0.012
1681816499141,2023-04-18T13:14:59.141,0.229,-0.030,-0.007,0.013
1681816499151,2023-04-18T13:14:59.151,0.239,-0.034,-0.009,0.015
1681816499161,2023-04-18T13:14:59.161,0.249,-0.035,-0.011,0.013
1681816499172,2023-04-18T13:14:59.172,0.260,-0.032,-0.013,0.009
1681816499182,2023-04-18T13:14:59.182,0.270,-0.027,-0.010,0.012
1681816499191,2023-04-18T13:14:59.191,0.279,-0.027,-0.006,0.017
1681816499201,2023-04-18T13:14:59.201,0.289,-0.028,-0.002,0.019
1681816499211,2023-04-18T13:14:59.211,0.299,-0.029,0.001,0.020
1681816499221,2023-04-18T13:14:59.221,0.309,-0.032,0.001,0.019
1681816499232,2023-04-18T13:14:59.232,0.320,-0.030,0.004,0.022
1681816499240,2023-04-18T13:14:59.240,0.328,-0.033,0.003,0.025
1681816499251,2023-04-18T13:14:59.251,0.339,-0.033,0.001,0.026
1681816499261,2023-04-18T13:14:59.261,0.349,-0.037,-0.002,0.026
1681816499271,2023-04-18T13:14:59.271,0.359,-0.040,-0.003,0.025
1681816499280,2023-04-18T13:14:59.280,0.368,-0.036,-0.003,0.025
1681816499290,2023-04-18T13:14:59.290,0.378,-0.037,-0.001,0.027
1681816499301,2023-04-18T13:14:59.301,0.389,-0.036,-0.001,0.023
1681816499311,2023-04-18T13:14:59.311,0.399,-0.034,-0.002,0.023
1681816499321,2023-04-18T13:14:59.321,0.409,-0.035,-0.002,0.023
1681816499330,2023-04-18T13:14:59.330,0.418,-0.035,-0.004,0.022
