epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681820205848,2023-04-18T14:16:45.848,0.000,0.757,0.080,0.648,0.000
1681820205858,2023-04-18T14:16:45.858,0.010,0.757,0.080,0.648,-0.000
1681820205868,2023-04-18T14:16:45.868,0.020,0.757,0.080,0.648,-0.000
1681820205877,2023-04-18T14:16:45.877,0.029,0.757,0.080,0.648,-0.000
1681820205887,2023-04-18T14:16:45.887,0.039,0.757,0.080,0.648,-0.000
1681820205897,2023-04-18T14:16:45.897,0.049,0.757,0.080,0.648,-0.000
1681820205908,2023-04-18T14:16:45.908,0.060,0.757,0.080,0.648,-0.000
1681820205918,2023-04-18T14:16:45.918,0.070,0.757,0.080,0.648,-0.000
1681820205928,2023-04-18T14:16:45.928,0.080,0.757,0.080,0.648,-0.000
1681820205937,2023-04-18T14:16:45.937,0.089,0.757,0.080,0.648,-0.000
1681820205947,2023-04-18T14:16:45.947,0.099,0.757,0.080,0.648,-0.000
1681820205957,2023-04-18T14:16:45.957,0.109,0.757,0.080,0.648,-0.000
1681820205968,2023-04-18T14:16:45.968,0.120,0.757,0.080,0.648,-0.000
1681820205978,2023-04-18T14:16:45.978,0.130,0.757,0.080,0.648,-0.000
1681820205987,2023-04-18T14:16:45.987,0.139,0.757,0.080,0.648,-0.000
1681820205997,2023-04-18T14:16:45.997,0.149,0.757,0.080,0.648,-0.000
1681820206007,2023-04-18T14:16:46.007,0.159,0.757,0.080,0.648,-0.000
1681820206017,2023-04-18T14:16:46.017,0.169,0.757,0.080,0.648,0.000
1681820206028,2023-04-18T14:16:46.028,0.180,0.757,0.080,0.648,0.000
1681820206038,2023-04-18T14:16:46.038,0.190,0.757,0.080,0.648,0.000
1681820206047,2023-04-18T14:16:46.047,0.199,0.757,0.080,0.648,0.000
1681820206057,2023-04-18T14:16:46.057,0.209,0.757,0.080,0.648,0.000
1681820206067,2023-04-18T14:16:46.067,0.219,0.757,0.080,0.648,0.000
1681820206078,2023-04-18T14:16:46.078,0.230,0.757,0.080,0.648,0.000
1681820206088,2023-04-18T14:16:46.088,0.240,0.757,0.080,0.648,0.000
1681820206097,2023-04-18T14:16:46.097,0.249,0.757,0.080,0.648,0.000
1681820206107,2023-04-18T14:16:46.107,0.259,0.757,0.080,0.648,0.000
