epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818228679,2023-04-18T13:43:48.679,0.000,0.653,0.124,0.747,0.000
1681818228690,2023-04-18T13:43:48.690,0.011,0.648,0.125,0.751,-0.000
1681818228700,2023-04-18T13:43:48.700,0.021,0.642,0.126,0.756,0.000
1681818228710,2023-04-18T13:43:48.710,0.031,0.637,0.127,0.761,0.001
1681818228720,2023-04-18T13:43:48.720,0.041,0.632,0.129,0.764,0.001
1681818228729,2023-04-18T13:43:48.729,0.050,0.629,0.131,0.766,0.000
1681818228739,2023-04-18T13:43:48.739,0.060,0.627,0.133,0.768,0.000
1681818228750,2023-04-18T13:43:48.750,0.071,0.625,0.135,0.769,0.001
1681818228760,2023-04-18T13:43:48.760,0.081,0.624,0.136,0.770,0.002
1681818228770,2023-04-18T13:43:48.770,0.091,0.622,0.137,0.771,0.003
1681818228779,2023-04-18T13:43:48.779,0.100,0.621,0.139,0.771,0.005
1681818228789,2023-04-18T13:43:48.789,0.110,0.621,0.140,0.771,0.007
1681818228799,2023-04-18T13:43:48.799,0.120,0.623,0.142,0.769,0.008
1681818228810,2023-04-18T13:43:48.810,0.131,0.625,0.144,0.767,0.009
1681818228820,2023-04-18T13:43:48.820,0.141,0.627,0.146,0.765,0.009
1681818228830,2023-04-18T13:43:48.830,0.151,0.629,0.148,0.763,0.009
1681818228839,2023-04-18T13:43:48.839,0.160,0.630,0.151,0.762,0.007
1681818228849,2023-04-18T13:43:48.849,0.170,0.630,0.153,0.761,0.005
1681818228860,2023-04-18T13:43:48.860,0.181,0.629,0.154,0.762,0.003
1681818228870,2023-04-18T13:43:48.870,0.191,0.627,0.156,0.763,0.001
1681818228880,2023-04-18T13:43:48.880,0.201,0.624,0.158,0.765,-0.001
1681818228889,2023-04-18T13:43:48.889,0.210,0.621,0.159,0.767,-0.002
1681818228899,2023-04-18T13:43:48.899,0.220,0.618,0.161,0.769,-0.003
1681818228909,2023-04-18T13:43:48.909,0.230,0.616,0.162,0.771,-0.004
1681818228920,2023-04-18T13:43:48.920,0.241,0.614,0.164,0.772,-0.004
1681818228930,2023-04-18T13:43:48.930,0.251,0.612,0.166,0.773,-0.004
1681818228939,2023-04-18T13:43:48.939,0.260,0.610,0.168,0.774,-0.005
1681818228949,2023-04-18T13:43:48.949,0.270,0.609,0.171,0.775,-0.005
1681818228959,2023-04-18T13:43:48.959,0.280,0.607,0.173,0.775,-0.006
1681818228969,2023-04-18T13:43:48.969,0.290,0.606,0.176,0.776,-0.006
1681818228980,2023-04-18T13:43:48.980,0.301,0.605,0.179,0.776,-0.007
1681818228990,2023-04-18T13:43:48.990,0.311,0.604,0.182,0.776,-0.007
1681818228999,2023-04-18T13:43:48.999,0.320,0.603,0.186,0.775,-0.008
1681818229009,2023-04-18T13:43:49.009,0.330,0.602,0.189,0.776,-0.010
1681818229019,2023-04-18T13:43:49.019,0.340,0.601,0.192,0.776,-0.011
1681818229029,2023-04-18T13:43:49.029,0.350,0.600,0.196,0.776,-0.012
1681818229040,2023-04-18T13:43:49.040,0.361,0.599,0.199,0.775,-0.013
1681818229049,2023-04-18T13:43:49.049,0.370,0.599,0.203,0.774,-0.013
1681818229059,2023-04-18T13:43:49.059,0.380,0.599,0.206,0.773,-0.013
1681818229069,2023-04-18T13:43:49.069,0.390,0.599,0.209,0.773,-0.013
1681818229079,2023-04-18T13:43:49.079,0.400,0.599,0.212,0.772,-0.013
1681818229090,2023-04-18T13:43:49.090,0.411,0.598,0.214,0.772,-0.013
1681818229100,2023-04-18T13:43:49.100,0.421,0.597,0.215,0.773,-0.012
1681818229109,2023-04-18T13:43:49.109,0.430,0.596,0.216,0.773,-0.012
1681818229119,2023-04-18T13:43:49.119,0.440,0.595,0.216,0.774,-0.011
1681818229129,2023-04-18T13:43:49.129,0.450,0.593,0.216,0.775,-0.011
1681818229139,2023-04-18T13:43:49.139,0.460,0.592,0.216,0.776,-0.010
1681818229150,2023-04-18T13:43:49.150,0.471,0.592,0.217,0.776,-0.010
1681818229158,2023-04-18T13:43:49.158,0.479,0.593,0.217,0.775,-0.009
1681818229169,2023-04-18T13:43:49.169,0.490,0.595,0.218,0.774,-0.009
1681818229179,2023-04-18T13:43:49.179,0.500,0.597,0.220,0.772,-0.009
1681818229189,2023-04-18T13:43:49.189,0.510,0.600,0.221,0.769,-0.009
