epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818407792,2023-04-18T13:46:47.792,0.000,0.738,0.051,0.672,0.000
1681818407802,2023-04-18T13:46:47.802,0.010,0.738,0.050,0.672,0.000
1681818407812,2023-04-18T13:46:47.812,0.020,0.738,0.050,0.672,0.000
1681818407821,2023-04-18T13:46:47.821,0.029,0.738,0.050,0.672,0.000
1681818407831,2023-04-18T13:46:47.831,0.039,0.738,0.050,0.672,0.000
1681818407842,2023-04-18T13:46:47.842,0.050,0.738,0.050,0.672,0.000
1681818407852,2023-04-18T13:46:47.852,0.060,0.739,0.050,0.672,0.000
1681818407862,2023-04-18T13:46:47.862,0.070,0.739,0.049,0.672,0.001
1681818407871,2023-04-18T13:46:47.871,0.079,0.739,0.049,0.672,0.001
1681818407881,2023-04-18T13:46:47.881,0.089,0.738,0.049,0.672,0.001
1681818407892,2023-04-18T13:46:47.892,0.100,0.738,0.049,0.672,0.001
1681818407902,2023-04-18T13:46:47.902,0.110,0.738,0.049,0.672,0.001
1681818407912,2023-04-18T13:46:47.912,0.120,0.738,0.049,0.672,0.001
1681818407921,2023-04-18T13:46:47.921,0.129,0.738,0.049,0.673,0.001
1681818407931,2023-04-18T13:46:47.931,0.139,0.738,0.049,0.673,0.001
1681818407941,2023-04-18T13:46:47.941,0.149,0.738,0.049,0.673,0.001
1681818407952,2023-04-18T13:46:47.952,0.160,0.738,0.049,0.673,0.001
1681818407962,2023-04-18T13:46:47.962,0.170,0.738,0.048,0.673,0.002
1681818407972,2023-04-18T13:46:47.972,0.180,0.738,0.048,0.673,0.002
1681818407981,2023-04-18T13:46:47.981,0.189,0.738,0.048,0.673,0.002
1681818407991,2023-04-18T13:46:47.991,0.199,0.738,0.048,0.673,0.002
1681818408001,2023-04-18T13:46:48.001,0.209,0.738,0.048,0.673,0.002
1681818408012,2023-04-18T13:46:48.012,0.220,0.738,0.047,0.673,0.002
1681818408022,2023-04-18T13:46:48.022,0.230,0.738,0.047,0.673,0.003
1681818408031,2023-04-18T13:46:48.031,0.239,0.738,0.047,0.673,0.003
1681818408041,2023-04-18T13:46:48.041,0.249,0.738,0.047,0.673,0.003
1681818408051,2023-04-18T13:46:48.051,0.259,0.738,0.047,0.673,0.003
1681818408061,2023-04-18T13:46:48.061,0.269,0.738,0.047,0.673,0.003
1681818408072,2023-04-18T13:46:48.072,0.280,0.738,0.047,0.673,0.003
1681818408082,2023-04-18T13:46:48.082,0.290,0.738,0.047,0.673,0.003
1681818408091,2023-04-18T13:46:48.091,0.299,0.738,0.047,0.673,0.003
1681818408101,2023-04-18T13:46:48.101,0.309,0.738,0.047,0.673,0.004
1681818408111,2023-04-18T13:46:48.111,0.319,0.738,0.047,0.673,0.004
1681818408122,2023-04-18T13:46:48.122,0.330,0.738,0.048,0.674,0.004
1681818408132,2023-04-18T13:46:48.132,0.340,0.737,0.048,0.674,0.004
1681818408141,2023-04-18T13:46:48.141,0.349,0.737,0.048,0.674,0.004
1681818408151,2023-04-18T13:46:48.151,0.359,0.737,0.048,0.674,0.005
1681818408161,2023-04-18T13:46:48.161,0.369,0.737,0.047,0.675,0.005
1681818408171,2023-04-18T13:46:48.171,0.379,0.736,0.047,0.675,0.005
1681818408182,2023-04-18T13:46:48.182,0.390,0.736,0.047,0.675,0.006
1681818408192,2023-04-18T13:46:48.192,0.400,0.736,0.047,0.675,0.006
