epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817777179,2023-04-18T13:36:17.179,0.000,0.740,0.114,0.663,0.000
1681817777189,2023-04-18T13:36:17.189,0.010,0.740,0.114,0.663,-0.000
1681817777200,2023-04-18T13:36:17.200,0.021,0.739,0.114,0.664,-0.000
1681817777210,2023-04-18T13:36:17.210,0.031,0.739,0.114,0.664,-0.000
1681817777219,2023-04-18T13:36:17.219,0.040,0.739,0.114,0.664,-0.000
1681817777229,2023-04-18T13:36:17.229,0.050,0.739,0.114,0.664,-0.000
1681817777239,2023-04-18T13:36:17.239,0.060,0.739,0.114,0.664,-0.000
1681817777250,2023-04-18T13:36:17.250,0.071,0.739,0.114,0.664,-0.000
1681817777260,2023-04-18T13:36:17.260,0.081,0.739,0.114,0.664,-0.000
1681817777270,2023-04-18T13:36:17.270,0.091,0.739,0.114,0.664,-0.001
1681817777279,2023-04-18T13:36:17.279,0.100,0.739,0.114,0.664,-0.001
1681817777289,2023-04-18T13:36:17.289,0.110,0.739,0.114,0.664,-0.001
1681817777299,2023-04-18T13:36:17.299,0.120,0.739,0.114,0.664,-0.001
1681817777310,2023-04-18T13:36:17.310,0.131,0.739,0.115,0.664,-0.001
1681817777320,2023-04-18T13:36:17.320,0.141,0.739,0.115,0.663,-0.001
1681817777329,2023-04-18T13:36:17.329,0.150,0.739,0.115,0.663,-0.001
1681817777339,2023-04-18T13:36:17.339,0.160,0.739,0.115,0.663,-0.001
1681817777349,2023-04-18T13:36:17.349,0.170,0.739,0.115,0.663,-0.001
1681817777359,2023-04-18T13:36:17.359,0.180,0.739,0.115,0.663,-0.002
1681817777370,2023-04-18T13:36:17.370,0.191,0.739,0.115,0.663,-0.002
1681817777380,2023-04-18T13:36:17.380,0.201,0.739,0.115,0.664,-0.002
1681817777389,2023-04-18T13:36:17.389,0.210,0.739,0.115,0.664,-0.001
1681817777399,2023-04-18T13:36:17.399,0.220,0.739,0.115,0.664,-0.001
1681817777409,2023-04-18T13:36:17.409,0.230,0.739,0.115,0.664,-0.001
1681817777419,2023-04-18T13:36:17.419,0.240,0.738,0.115,0.665,-0.001
1681817777430,2023-04-18T13:36:17.430,0.251,0.738,0.115,0.665,-0.001
1681817777438,2023-04-18T13:36:17.438,0.259,0.738,0.115,0.665,-0.001
1681817777449,2023-04-18T13:36:17.449,0.270,0.738,0.115,0.665,-0.001
1681817777459,2023-04-18T13:36:17.459,0.280,0.737,0.115,0.666,-0.002
1681817777469,2023-04-18T13:36:17.469,0.290,0.737,0.115,0.666,-0.002
1681817777479,2023-04-18T13:36:17.479,0.300,0.737,0.115,0.666,-0.002
1681817777490,2023-04-18T13:36:17.490,0.311,0.736,0.115,0.667,-0.002
1681817777499,2023-04-18T13:36:17.499,0.320,0.736,0.115,0.667,-0.002
1681817777509,2023-04-18T13:36:17.509,0.330,0.736,0.115,0.667,-0.003
1681817777519,2023-04-18T13:36:17.519,0.340,0.736,0.116,0.668,-0.003
1681817777529,2023-04-18T13:36:17.529,0.350,0.735,0.116,0.668,-0.003
1681817777540,2023-04-18T13:36:17.540,0.361,0.735,0.116,0.668,-0.003
1681817777548,2023-04-18T13:36:17.548,0.369,0.734,0.116,0.669,-0.004
