epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818572258,2023-04-18T13:49:32.258,0.000,-0.022,-0.004,0.004
1681818572269,2023-04-18T13:49:32.269,0.011,-0.027,-0.007,0.000
1681818572279,2023-04-18T13:49:32.279,0.021,-0.025,-0.007,-0.001
1681818572289,2023-04-18T13:49:32.289,0.031,-0.028,-0.007,-0.001
1681818572298,2023-04-18T13:49:32.298,0.040,-0.028,-0.011,-0.001
1681818572308,2023-04-18T13:49:32.308,0.050,-0.029,-0.012,-0.000
1681818572319,2023-04-18T13:49:32.319,0.061,-0.030,-0.016,-0.001
1681818572329,2023-04-18T13:49:32.329,0.071,-0.037,-0.022,-0.003
1681818572339,2023-04-18T13:49:32.339,0.081,-0.043,-0.027,-0.005
1681818572348,2023-04-18T13:49:32.348,0.090,-0.049,-0.041,-0.009
1681818572358,2023-04-18T13:49:32.358,0.100,-0.057,-0.056,-0.015
1681818572368,2023-04-18T13:49:32.368,0.110,-0.055,-0.070,-0.018
1681818572379,2023-04-18T13:49:32.379,0.121,-0.048,-0.093,-0.023
1681818572389,2023-04-18T13:49:32.389,0.131,-0.041,-0.112,-0.023
1681818572398,2023-04-18T13:49:32.398,0.140,-0.033,-0.124,-0.024
1681818572408,2023-04-18T13:49:32.408,0.150,-0.024,-0.121,-0.018
1681818572418,2023-04-18T13:49:32.418,0.160,-0.014,-0.106,-0.014
1681818572428,2023-04-18T13:49:32.428,0.170,-0.004,-0.081,-0.009
1681818572437,2023-04-18T13:49:32.437,0.179,0.002,-0.057,-0.004
1681818572447,2023-04-18T13:49:32.447,0.189,0.009,-0.047,-0.001
1681818572458,2023-04-18T13:49:32.458,0.200,0.013,-0.036,-0.001
1681818572468,2023-04-18T13:49:32.468,0.210,0.008,-0.024,0.001
1681818572478,2023-04-18T13:49:32.478,0.220,-0.003,-0.014,0.003
1681818572487,2023-04-18T13:49:32.487,0.229,-0.007,-0.006,0.002
1681818572497,2023-04-18T13:49:32.497,0.239,-0.001,0.001,-0.001
1681818572508,2023-04-18T13:49:32.508,0.250,-0.006,0.004,0.003
1681818572518,2023-04-18T13:49:32.518,0.260,-0.013,0.005,0.002
1681818572528,2023-04-18T13:49:32.528,0.270,-0.013,0.011,0.000
1681818572537,2023-04-18T13:49:32.537,0.279,-0.014,0.016,0.004
1681818572547,2023-04-18T13:49:32.547,0.289,-0.023,0.012,0.006
1681818572557,2023-04-18T13:49:32.557,0.299,-0.023,0.011,0.005
1681818572568,2023-04-18T13:49:32.568,0.310,-0.023,0.014,0.004
1681818572578,2023-04-18T13:49:32.578,0.320,-0.021,0.010,-0.000
1681818572587,2023-04-18T13:49:32.587,0.329,-0.031,0.009,0.005
1681818572597,2023-04-18T13:49:32.597,0.339,-0.028,0.013,0.004
1681818572607,2023-04-18T13:49:32.607,0.349,-0.037,0.008,0.005
1681818572617,2023-04-18T13:49:32.617,0.359,-0.046,0.002,0.002
1681818572628,2023-04-18T13:49:32.628,0.370,-0.054,0.007,-0.001
1681818572636,2023-04-18T13:49:32.636,0.378,-0.059,0.002,-0.004
1681818572647,2023-04-18T13:49:32.647,0.389,-0.052,-0.005,-0.001
1681818572657,2023-04-18T13:49:32.657,0.399,-0.045,-0.004,0.001
1681818572667,2023-04-18T13:49:32.667,0.409,-0.038,0.005,0.005
1681818572677,2023-04-18T13:49:32.677,0.419,-0.029,0.012,0.009
1681818572686,2023-04-18T13:49:32.686,0.428,-0.019,0.023,0.027
1681818572696,2023-04-18T13:49:32.696,0.438,-0.014,0.039,0.038
1681818572707,2023-04-18T13:49:32.707,0.449,-0.013,0.055,0.036
1681818572717,2023-04-18T13:49:32.717,0.459,-0.021,0.069,0.037
1681818572726,2023-04-18T13:49:32.726,0.468,-0.028,0.067,0.035
1681818572737,2023-04-18T13:49:32.737,0.479,-0.029,0.063,0.022
1681818572746,2023-04-18T13:49:32.746,0.488,-0.036,0.050,0.014
1681818572757,2023-04-18T13:49:32.757,0.499,-0.042,0.034,0.010
1681818572767,2023-04-18T13:49:32.767,0.509,-0.047,0.016,0.000
1681818572777,2023-04-18T13:49:32.777,0.519,-0.048,0.001,-0.008
1681818572786,2023-04-18T13:49:32.786,0.528,-0.038,-0.007,-0.013
1681818572796,2023-04-18T13:49:32.796,0.538,-0.020,-0.004,-0.007
1681818572806,2023-04-18T13:49:32.806,0.548,-0.010,0.003,-0.004
1681818572817,2023-04-18T13:49:32.817,0.559,-0.005,0.014,0.004
1681818572825,2023-04-18T13:49:32.825,0.567,-0.007,0.025,0.016
1681818572836,2023-04-18T13:49:32.836,0.578,-0.015,0.035,0.020
1681818572846,2023-04-18T13:49:32.846,0.588,-0.009,0.044,0.023
1681818572856,2023-04-18T13:49:32.856,0.598,-0.001,0.048,0.023
1681818572866,2023-04-18T13:49:32.866,0.608,-0.000,0.053,0.032
1681818572875,2023-04-18T13:49:32.875,0.617,-0.005,0.059,0.044
1681818572885,2023-04-18T13:49:32.885,0.627,-0.006,0.063,0.053
1681818572896,2023-04-18T13:49:32.896,0.638,-0.014,0.066,0.053
1681818572906,2023-04-18T13:49:32.906,0.648,-0.017,0.071,0.043
1681818572916,2023-04-18T13:49:32.916,0.658,-0.020,0.072,0.044
1681818572925,2023-04-18T13:49:32.925,0.667,-0.026,0.067,0.045
1681818572935,2023-04-18T13:49:32.935,0.677,-0.033,0.066,0.043
1681818572946,2023-04-18T13:49:32.946,0.688,-0.043,0.061,0.033
1681818572956,2023-04-18T13:49:32.956,0.698,-0.058,0.050,0.023
1681818572966,2023-04-18T13:49:32.966,0.708,-0.063,0.033,0.020
1681818572975,2023-04-18T13:49:32.975,0.717,-0.062,0.017,0.030
1681818572985,2023-04-18T13:49:32.985,0.727,-0.059,0.005,0.038
1681818572995,2023-04-18T13:49:32.995,0.737,-0.066,0.006,0.028
1681818573006,2023-04-18T13:49:33.006,0.748,-0.090,0.018,0.003
1681818573016,2023-04-18T13:49:33.016,0.758,-0.106,0.033,-0.023
1681818573025,2023-04-18T13:49:33.025,0.767,-0.114,0.043,-0.025
1681818573035,2023-04-18T13:49:33.035,0.777,-0.104,0.047,-0.016
1681818573045,2023-04-18T13:49:33.045,0.787,-0.078,0.055,0.007
1681818573055,2023-04-18T13:49:33.055,0.797,-0.043,0.052,0.029
1681818573066,2023-04-18T13:49:33.066,0.808,-0.018,0.056,0.029
1681818573074,2023-04-18T13:49:33.074,0.816,-0.002,0.062,0.041
