epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817417523,2023-04-18T13:30:17.523,0.000,-0.023,-0.009,0.008
1681817417533,2023-04-18T13:30:17.533,0.010,-0.032,-0.012,0.013
1681817417543,2023-04-18T13:30:17.543,0.020,-0.034,-0.009,0.010
1681817417554,2023-04-18T13:30:17.554,0.031,-0.032,-0.009,0.011
1681817417562,2023-04-18T13:30:17.562,0.039,-0.031,-0.008,0.012
1681817417573,2023-04-18T13:30:17.573,0.050,-0.030,-0.007,0.012
1681817417583,2023-04-18T13:30:17.583,0.060,-0.031,-0.007,0.013
1681817417593,2023-04-18T13:30:17.593,0.070,-0.031,-0.006,0.010
1681817417603,2023-04-18T13:30:17.603,0.080,-0.030,-0.002,0.012
1681817417612,2023-04-18T13:30:17.612,0.089,-0.032,-0.000,0.013
1681817417622,2023-04-18T13:30:17.622,0.099,-0.033,-0.004,0.014
1681817417633,2023-04-18T13:30:17.633,0.110,-0.030,-0.003,0.012
1681817417643,2023-04-18T13:30:17.643,0.120,-0.031,-0.000,0.013
1681817417652,2023-04-18T13:30:17.652,0.129,-0.034,-0.001,0.015
1681817417662,2023-04-18T13:30:17.662,0.139,-0.037,-0.005,0.013
1681817417672,2023-04-18T13:30:17.672,0.149,-0.039,-0.004,0.015
1681817417683,2023-04-18T13:30:17.683,0.160,-0.040,-0.005,0.015
1681817417693,2023-04-18T13:30:17.693,0.170,-0.039,-0.004,0.013
1681817417702,2023-04-18T13:30:17.702,0.179,-0.038,-0.005,0.012
1681817417712,2023-04-18T13:30:17.712,0.189,-0.038,-0.005,0.010
1681817417722,2023-04-18T13:30:17.722,0.199,-0.039,-0.006,0.012
1681817417732,2023-04-18T13:30:17.732,0.209,-0.038,-0.006,0.010
1681817417743,2023-04-18T13:30:17.743,0.220,-0.037,-0.005,0.008
1681817417751,2023-04-18T13:30:17.751,0.228,-0.037,0.001,0.010
1681817417762,2023-04-18T13:30:17.762,0.239,-0.038,-0.000,0.008
1681817417772,2023-04-18T13:30:17.772,0.249,-0.037,0.003,0.009
1681817417782,2023-04-18T13:30:17.782,0.259,-0.036,0.001,0.013
1681817417792,2023-04-18T13:30:17.792,0.269,-0.035,-0.003,0.012
1681817417801,2023-04-18T13:30:17.801,0.278,-0.034,-0.007,0.009
1681817417811,2023-04-18T13:30:17.811,0.288,-0.034,-0.009,0.011
1681817417822,2023-04-18T13:30:17.822,0.299,-0.038,-0.014,0.009
1681817417832,2023-04-18T13:30:17.832,0.309,-0.033,-0.019,0.007
1681817417842,2023-04-18T13:30:17.842,0.319,-0.031,-0.018,0.006
1681817417851,2023-04-18T13:30:17.851,0.328,-0.033,-0.018,0.005
1681817417861,2023-04-18T13:30:17.861,0.338,-0.033,-0.018,0.004
1681817417872,2023-04-18T13:30:17.872,0.349,-0.034,-0.016,0.000
1681817417882,2023-04-18T13:30:17.882,0.359,-0.034,-0.013,0.000
1681817417892,2023-04-18T13:30:17.892,0.369,-0.034,-0.012,-0.000
1681817417901,2023-04-18T13:30:17.901,0.378,-0.035,-0.012,0.001
1681817417911,2023-04-18T13:30:17.911,0.388,-0.035,-0.014,-0.003
1681817417921,2023-04-18T13:30:17.921,0.398,-0.030,-0.014,-0.002
1681817417932,2023-04-18T13:30:17.932,0.409,-0.031,-0.016,0.001
1681817417940,2023-04-18T13:30:17.940,0.417,-0.031,-0.019,0.003
1681817417951,2023-04-18T13:30:17.951,0.428,-0.031,-0.019,0.003
1681817417961,2023-04-18T13:30:17.961,0.438,-0.030,-0.020,0.003
1681817417971,2023-04-18T13:30:17.971,0.448,-0.029,-0.019,0.006
1681817417981,2023-04-18T13:30:17.981,0.458,-0.032,-0.020,0.005
1681817417990,2023-04-18T13:30:17.990,0.467,-0.037,-0.019,0.002
1681817418000,2023-04-18T13:30:18.000,0.477,-0.038,-0.023,-0.000
1681817418011,2023-04-18T13:30:18.011,0.488,-0.036,-0.026,-0.000
1681817418021,2023-04-18T13:30:18.021,0.498,-0.036,-0.025,-0.001
1681817418031,2023-04-18T13:30:18.031,0.508,-0.030,-0.023,-0.006
1681817418040,2023-04-18T13:30:18.040,0.517,-0.028,-0.024,-0.003
1681817418050,2023-04-18T13:30:18.050,0.527,-0.033,-0.019,-0.002
1681817418060,2023-04-18T13:30:18.060,0.537,-0.034,-0.017,-0.001
1681817418071,2023-04-18T13:30:18.071,0.548,-0.034,-0.016,0.000
1681817418081,2023-04-18T13:30:18.081,0.558,-0.033,-0.013,-0.002
1681817418091,2023-04-18T13:30:18.091,0.568,-0.033,-0.012,-0.003
1681817418100,2023-04-18T13:30:18.100,0.577,-0.037,-0.011,0.000
1681817418110,2023-04-18T13:30:18.110,0.587,-0.037,-0.013,0.001
1681817418121,2023-04-18T13:30:18.121,0.598,-0.041,-0.012,-0.000
1681817418131,2023-04-18T13:30:18.131,0.608,-0.038,-0.013,0.000
1681817418140,2023-04-18T13:30:18.140,0.617,-0.036,-0.010,0.003
1681817418150,2023-04-18T13:30:18.150,0.627,-0.034,-0.008,0.004
1681817418160,2023-04-18T13:30:18.160,0.637,-0.036,-0.010,0.001
1681817418170,2023-04-18T13:30:18.170,0.647,-0.036,-0.014,-0.007
1681817418181,2023-04-18T13:30:18.181,0.658,-0.031,-0.019,-0.002
1681817418189,2023-04-18T13:30:18.189,0.666,-0.031,-0.025,0.001
1681817418200,2023-04-18T13:30:18.200,0.677,-0.033,-0.024,0.002
1681817418210,2023-04-18T13:30:18.210,0.687,-0.029,-0.024,-0.000
1681817418220,2023-04-18T13:30:18.220,0.697,-0.029,-0.031,-0.004
1681817418229,2023-04-18T13:30:18.229,0.706,-0.032,-0.035,-0.006
1681817418239,2023-04-18T13:30:18.239,0.716,-0.035,-0.032,-0.011
1681817418249,2023-04-18T13:30:18.249,0.726,-0.040,-0.030,-0.014
1681817418260,2023-04-18T13:30:18.260,0.737,-0.043,-0.023,-0.015
1681817418270,2023-04-18T13:30:18.270,0.747,-0.037,-0.021,-0.013
1681817418279,2023-04-18T13:30:18.279,0.756,-0.035,-0.022,-0.015
1681817418289,2023-04-18T13:30:18.289,0.766,-0.033,-0.019,-0.014
1681817418299,2023-04-18T13:30:18.299,0.776,-0.028,-0.017,-0.009
1681817418309,2023-04-18T13:30:18.309,0.786,-0.027,-0.013,-0.003
1681817418320,2023-04-18T13:30:18.320,0.797,-0.021,-0.008,0.003
1681817418330,2023-04-18T13:30:18.330,0.807,-0.016,-0.004,0.007
1681817418339,2023-04-18T13:30:18.339,0.816,-0.015,-0.007,0.009
1681817418349,2023-04-18T13:30:18.349,0.826,-0.018,-0.006,0.014
1681817418359,2023-04-18T13:30:18.359,0.836,-0.021,-0.011,0.016
1681817418370,2023-04-18T13:30:18.370,0.847,-0.025,-0.012,0.017
1681817418378,2023-04-18T13:30:18.378,0.855,-0.031,-0.005,0.016
1681817418389,2023-04-18T13:30:18.389,0.866,-0.035,-0.001,0.017
1681817418399,2023-04-18T13:30:18.399,0.876,-0.035,-0.000,0.019
1681817418409,2023-04-18T13:30:18.409,0.886,-0.037,-0.005,0.019
1681817418419,2023-04-18T13:30:18.419,0.896,-0.042,-0.010,0.017
1681817418428,2023-04-18T13:30:18.428,0.905,-0.039,-0.013,0.014
1681817418438,2023-04-18T13:30:18.438,0.915,-0.037,-0.018,0.011
