epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818572189,2023-04-18T13:49:32.189,0.000,-0.017,0.000,0.001
1681818572199,2023-04-18T13:49:32.199,0.010,-0.024,0.000,-0.002
1681818572210,2023-04-18T13:49:32.210,0.021,-0.019,0.000,-0.003
1681818572218,2023-04-18T13:49:32.218,0.029,-0.016,-0.003,0.001
1681818572229,2023-04-18T13:49:32.229,0.040,-0.016,-0.005,0.002
1681818572239,2023-04-18T13:49:32.239,0.050,-0.016,-0.004,0.002
1681818572249,2023-04-18T13:49:32.249,0.060,-0.019,-0.007,0.006
1681818572260,2023-04-18T13:49:32.260,0.071,-0.019,-0.008,0.011
1681818572268,2023-04-18T13:49:32.268,0.079,-0.019,-0.011,0.005
1681818572279,2023-04-18T13:49:32.279,0.090,-0.024,-0.013,0.000
1681818572289,2023-04-18T13:49:32.289,0.100,-0.027,-0.008,0.008
1681818572299,2023-04-18T13:49:32.299,0.110,-0.019,-0.008,0.008
1681818572309,2023-04-18T13:49:32.309,0.120,-0.014,-0.008,-0.003
1681818572320,2023-04-18T13:49:32.320,0.131,-0.019,-0.017,-0.026
1681818572328,2023-04-18T13:49:32.328,0.139,-0.021,-0.023,-0.008
1681818572339,2023-04-18T13:49:32.339,0.150,-0.018,-0.043,0.011
1681818572349,2023-04-18T13:49:32.349,0.160,0.006,-0.078,-0.002
1681818572359,2023-04-18T13:49:32.359,0.170,0.010,-0.095,-0.012
1681818572369,2023-04-18T13:49:32.369,0.180,-0.004,-0.090,-0.014
1681818572378,2023-04-18T13:49:32.378,0.189,-0.013,-0.081,-0.016
1681818572388,2023-04-18T13:49:32.388,0.199,-0.029,-0.070,-0.000
1681818572399,2023-04-18T13:49:32.399,0.210,-0.041,-0.060,0.013
1681818572409,2023-04-18T13:49:32.409,0.220,-0.045,-0.048,0.009
1681818572419,2023-04-18T13:49:32.419,0.230,-0.044,-0.040,0.005
1681818572428,2023-04-18T13:49:32.428,0.239,-0.043,-0.035,0.005
