epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817687405,2023-04-18T13:34:47.405,0.000,0.734,0.137,0.665,0.000
1681817687415,2023-04-18T13:34:47.415,0.010,0.734,0.136,0.665,-0.001
1681817687426,2023-04-18T13:34:47.426,0.021,0.734,0.135,0.666,-0.001
1681817687434,2023-04-18T13:34:47.434,0.029,0.733,0.134,0.666,-0.002
1681817687445,2023-04-18T13:34:47.445,0.040,0.733,0.132,0.667,-0.002
1681817687455,2023-04-18T13:34:47.455,0.050,0.733,0.130,0.668,-0.003
1681817687465,2023-04-18T13:34:47.465,0.060,0.732,0.128,0.669,-0.003
1681817687475,2023-04-18T13:34:47.475,0.070,0.732,0.126,0.669,-0.003
1681817687484,2023-04-18T13:34:47.484,0.079,0.732,0.124,0.670,-0.003
1681817687494,2023-04-18T13:34:47.494,0.089,0.732,0.121,0.670,-0.003
1681817687505,2023-04-18T13:34:47.505,0.100,0.732,0.119,0.671,-0.003
1681817687515,2023-04-18T13:34:47.515,0.110,0.732,0.117,0.672,-0.003
1681817687525,2023-04-18T13:34:47.525,0.120,0.731,0.115,0.672,-0.002
1681817687535,2023-04-18T13:34:47.535,0.130,0.731,0.113,0.673,-0.002
1681817687544,2023-04-18T13:34:47.544,0.139,0.731,0.111,0.673,-0.003
1681817687555,2023-04-18T13:34:47.555,0.150,0.731,0.109,0.673,-0.003
1681817687565,2023-04-18T13:34:47.565,0.160,0.731,0.107,0.674,-0.004
1681817687575,2023-04-18T13:34:47.575,0.170,0.732,0.104,0.673,-0.005
1681817687585,2023-04-18T13:34:47.585,0.180,0.733,0.102,0.672,-0.006
1681817687594,2023-04-18T13:34:47.594,0.189,0.734,0.099,0.672,-0.008
1681817687604,2023-04-18T13:34:47.604,0.199,0.735,0.096,0.671,-0.009
1681817687615,2023-04-18T13:34:47.615,0.210,0.735,0.095,0.671,-0.009
1681817687625,2023-04-18T13:34:47.625,0.220,0.736,0.093,0.671,-0.009
1681817687635,2023-04-18T13:34:47.635,0.230,0.736,0.091,0.671,-0.009
1681817687645,2023-04-18T13:34:47.645,0.240,0.737,0.089,0.670,-0.009
1681817687654,2023-04-18T13:34:47.654,0.249,0.737,0.087,0.670,-0.010
1681817687664,2023-04-18T13:34:47.664,0.259,0.737,0.086,0.670,-0.010
1681817687675,2023-04-18T13:34:47.675,0.270,0.737,0.084,0.670,-0.010
1681817687685,2023-04-18T13:34:47.685,0.280,0.738,0.083,0.670,-0.010
1681817687695,2023-04-18T13:34:47.695,0.290,0.738,0.082,0.670,-0.010
1681817687704,2023-04-18T13:34:47.704,0.299,0.738,0.080,0.670,-0.011
1681817687714,2023-04-18T13:34:47.714,0.309,0.739,0.078,0.669,-0.012
1681817687724,2023-04-18T13:34:47.724,0.319,0.740,0.076,0.669,-0.012
1681817687735,2023-04-18T13:34:47.735,0.330,0.740,0.074,0.668,-0.013
1681817687745,2023-04-18T13:34:47.745,0.340,0.740,0.072,0.668,-0.014
1681817687755,2023-04-18T13:34:47.755,0.350,0.740,0.071,0.669,-0.014
1681817687764,2023-04-18T13:34:47.764,0.359,0.740,0.070,0.669,-0.014
