epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818056757,2023-04-18T13:40:56.757,0.000,0.819,0.063,0.571,0.000
1681818056767,2023-04-18T13:40:56.767,0.010,0.819,0.063,0.571,0.000
1681818056777,2023-04-18T13:40:56.777,0.020,0.819,0.063,0.571,-0.000
1681818056786,2023-04-18T13:40:56.786,0.029,0.819,0.063,0.571,-0.001
1681818056796,2023-04-18T13:40:56.796,0.039,0.819,0.063,0.571,-0.001
1681818056807,2023-04-18T13:40:56.807,0.050,0.819,0.064,0.571,-0.001
1681818056817,2023-04-18T13:40:56.817,0.060,0.819,0.064,0.571,-0.002
1681818056827,2023-04-18T13:40:56.827,0.070,0.819,0.064,0.571,-0.002
1681818056836,2023-04-18T13:40:56.836,0.079,0.819,0.064,0.571,-0.002
1681818056846,2023-04-18T13:40:56.846,0.089,0.819,0.064,0.571,-0.002
1681818056856,2023-04-18T13:40:56.856,0.099,0.819,0.064,0.571,-0.003
1681818056867,2023-04-18T13:40:56.867,0.110,0.819,0.064,0.571,-0.003
1681818056877,2023-04-18T13:40:56.877,0.120,0.819,0.064,0.571,-0.003
1681818056886,2023-04-18T13:40:56.886,0.129,0.819,0.064,0.571,-0.004
1681818056896,2023-04-18T13:40:56.896,0.139,0.819,0.065,0.571,-0.004
1681818056906,2023-04-18T13:40:56.906,0.149,0.819,0.065,0.571,-0.004
1681818056916,2023-04-18T13:40:56.916,0.159,0.819,0.065,0.571,-0.004
1681818056927,2023-04-18T13:40:56.927,0.170,0.819,0.065,0.570,-0.005
1681818056937,2023-04-18T13:40:56.937,0.180,0.819,0.065,0.570,-0.005
1681818056946,2023-04-18T13:40:56.946,0.189,0.819,0.065,0.570,-0.005
1681818056956,2023-04-18T13:40:56.956,0.199,0.819,0.065,0.570,-0.005
1681818056966,2023-04-18T13:40:56.966,0.209,0.819,0.065,0.570,-0.006
1681818056976,2023-04-18T13:40:56.976,0.219,0.819,0.065,0.571,-0.006
1681818056987,2023-04-18T13:40:56.987,0.230,0.819,0.065,0.571,-0.006
1681818056995,2023-04-18T13:40:56.995,0.238,0.819,0.065,0.571,-0.006
1681818057006,2023-04-18T13:40:57.006,0.249,0.819,0.065,0.571,-0.006
