epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818228679,2023-04-18T13:43:48.679,0.000,0.011,-0.002,0.002
1681818228690,2023-04-18T13:43:48.690,0.011,0.004,0.019,-0.003
1681818228700,2023-04-18T13:43:48.700,0.021,-0.015,0.043,-0.046
1681818228710,2023-04-18T13:43:48.710,0.031,-0.054,0.058,-0.095
1681818228720,2023-04-18T13:43:48.720,0.041,-0.094,0.093,-0.127
1681818228729,2023-04-18T13:43:48.729,0.050,-0.118,0.154,-0.136
1681818228739,2023-04-18T13:43:48.739,0.060,-0.127,0.211,-0.155
1681818228750,2023-04-18T13:43:48.750,0.071,-0.101,0.221,-0.163
1681818228760,2023-04-18T13:43:48.760,0.081,-0.057,0.192,-0.161
1681818228770,2023-04-18T13:43:48.770,0.091,-0.035,0.147,-0.147
1681818228779,2023-04-18T13:43:48.779,0.100,-0.022,0.096,-0.111
1681818228789,2023-04-18T13:43:48.789,0.110,0.010,0.028,-0.072
1681818228799,2023-04-18T13:43:48.799,0.120,0.015,-0.038,-0.073
1681818228810,2023-04-18T13:43:48.810,0.131,0.036,-0.122,-0.067
1681818228820,2023-04-18T13:43:48.820,0.141,0.075,-0.184,-0.051
1681818228830,2023-04-18T13:43:48.830,0.151,0.067,-0.206,-0.073
1681818228839,2023-04-18T13:43:48.839,0.160,0.048,-0.199,-0.102
1681818228849,2023-04-18T13:43:48.849,0.170,0.071,-0.173,-0.089
1681818228860,2023-04-18T13:43:48.860,0.181,0.040,-0.132,-0.066
1681818228870,2023-04-18T13:43:48.870,0.191,-0.021,-0.087,-0.045
1681818228880,2023-04-18T13:43:48.880,0.201,-0.057,-0.059,-0.043
1681818228889,2023-04-18T13:43:48.889,0.210,-0.064,-0.028,-0.040
1681818228899,2023-04-18T13:43:48.899,0.220,-0.098,-0.008,-0.048
1681818228909,2023-04-18T13:43:48.909,0.230,-0.114,-0.002,-0.066
1681818228920,2023-04-18T13:43:48.920,0.241,-0.080,-0.018,-0.077
1681818228930,2023-04-18T13:43:48.930,0.251,-0.037,-0.027,-0.084
1681818228939,2023-04-18T13:43:48.939,0.260,-0.006,-0.034,-0.084
1681818228949,2023-04-18T13:43:48.949,0.270,0.012,-0.044,-0.084
1681818228959,2023-04-18T13:43:48.959,0.280,0.015,-0.061,-0.078
1681818228969,2023-04-18T13:43:48.969,0.290,0.005,-0.065,-0.079
1681818228980,2023-04-18T13:43:48.980,0.301,-0.005,-0.067,-0.077
1681818228990,2023-04-18T13:43:48.990,0.311,-0.019,-0.063,-0.080
1681818228999,2023-04-18T13:43:48.999,0.320,-0.022,-0.067,-0.084
