epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681817417523,2023-04-18T13:30:17.523,0.000,0.806,-0.206,0.554,0.000
1681817417533,2023-04-18T13:30:17.533,0.010,0.806,-0.206,0.554,0.000
1681817417543,2023-04-18T13:30:17.543,0.020,0.806,-0.206,0.554,-0.000
1681817417554,2023-04-18T13:30:17.554,0.031,0.806,-0.206,0.554,-0.000
1681817417562,2023-04-18T13:30:17.562,0.039,0.806,-0.206,0.554,-0.000
1681817417573,2023-04-18T13:30:17.573,0.050,0.806,-0.206,0.554,-0.000
1681817417583,2023-04-18T13:30:17.583,0.060,0.806,-0.206,0.554,-0.000
1681817417593,2023-04-18T13:30:17.593,0.070,0.806,-0.206,0.555,-0.001
1681817417603,2023-04-18T13:30:17.603,0.080,0.806,-0.205,0.555,-0.001
1681817417612,2023-04-18T13:30:17.612,0.089,0.806,-0.205,0.555,-0.001
1681817417622,2023-04-18T13:30:17.622,0.099,0.806,-0.205,0.555,-0.001
1681817417633,2023-04-18T13:30:17.633,0.110,0.806,-0.205,0.555,-0.001
1681817417643,2023-04-18T13:30:17.643,0.120,0.806,-0.205,0.555,-0.001
1681817417652,2023-04-18T13:30:17.652,0.129,0.806,-0.205,0.555,-0.001
1681817417662,2023-04-18T13:30:17.662,0.139,0.806,-0.205,0.555,-0.001
1681817417672,2023-04-18T13:30:17.672,0.149,0.806,-0.205,0.555,-0.001
1681817417683,2023-04-18T13:30:17.683,0.160,0.806,-0.205,0.555,-0.001
1681817417693,2023-04-18T13:30:17.693,0.170,0.806,-0.205,0.555,-0.001
1681817417702,2023-04-18T13:30:17.702,0.179,0.806,-0.205,0.555,-0.001
1681817417712,2023-04-18T13:30:17.712,0.189,0.806,-0.205,0.555,-0.001
1681817417722,2023-04-18T13:30:17.722,0.199,0.806,-0.205,0.555,-0.000
1681817417732,2023-04-18T13:30:17.732,0.209,0.806,-0.204,0.555,-0.000
1681817417743,2023-04-18T13:30:17.743,0.220,0.806,-0.204,0.555,-0.000
1681817417751,2023-04-18T13:30:17.751,0.228,0.806,-0.204,0.555,-0.000
1681817417762,2023-04-18T13:30:17.762,0.239,0.806,-0.204,0.555,-0.000
1681817417772,2023-04-18T13:30:17.772,0.249,0.806,-0.204,0.555,0.000
1681817417782,2023-04-18T13:30:17.782,0.259,0.806,-0.204,0.555,0.000
1681817417792,2023-04-18T13:30:17.792,0.269,0.806,-0.204,0.555,0.000
1681817417801,2023-04-18T13:30:17.801,0.278,0.806,-0.204,0.555,0.000
1681817417811,2023-04-18T13:30:17.811,0.288,0.806,-0.204,0.555,0.000
1681817417822,2023-04-18T13:30:17.822,0.299,0.807,-0.204,0.555,0.000
1681817417832,2023-04-18T13:30:17.832,0.309,0.807,-0.204,0.555,0.001
1681817417842,2023-04-18T13:30:17.842,0.319,0.807,-0.204,0.555,0.001
1681817417851,2023-04-18T13:30:17.851,0.328,0.807,-0.204,0.555,0.001
1681817417861,2023-04-18T13:30:17.861,0.338,0.807,-0.203,0.555,0.001
1681817417872,2023-04-18T13:30:17.872,0.349,0.807,-0.203,0.554,0.001
1681817417882,2023-04-18T13:30:17.882,0.359,0.807,-0.203,0.554,0.001
1681817417892,2023-04-18T13:30:17.892,0.369,0.807,-0.203,0.554,0.001
1681817417901,2023-04-18T13:30:17.901,0.378,0.807,-0.203,0.554,0.001
1681817417911,2023-04-18T13:30:17.911,0.388,0.807,-0.203,0.554,0.001
1681817417921,2023-04-18T13:30:17.921,0.398,0.807,-0.203,0.554,0.001
1681817417932,2023-04-18T13:30:17.932,0.409,0.807,-0.203,0.554,0.001
1681817417940,2023-04-18T13:30:17.940,0.417,0.807,-0.203,0.554,0.001
1681817417951,2023-04-18T13:30:17.951,0.428,0.807,-0.203,0.554,0.001
1681817417961,2023-04-18T13:30:17.961,0.438,0.808,-0.203,0.554,0.001
1681817417971,2023-04-18T13:30:17.971,0.448,0.808,-0.203,0.554,0.001
1681817417981,2023-04-18T13:30:17.981,0.458,0.808,-0.202,0.554,0.001
1681817417990,2023-04-18T13:30:17.990,0.467,0.808,-0.202,0.554,0.001
1681817418000,2023-04-18T13:30:18.000,0.477,0.808,-0.202,0.554,0.001
1681817418011,2023-04-18T13:30:18.011,0.488,0.808,-0.202,0.554,0.001
1681817418021,2023-04-18T13:30:18.021,0.498,0.808,-0.202,0.554,0.001
1681817418031,2023-04-18T13:30:18.031,0.508,0.808,-0.202,0.553,0.001
1681817418040,2023-04-18T13:30:18.040,0.517,0.808,-0.202,0.553,0.001
1681817418050,2023-04-18T13:30:18.050,0.527,0.808,-0.202,0.553,0.000
