epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681819831616,2023-04-18T14:10:31.616,0.000,0.817,0.100,0.568,0.000
1681819831627,2023-04-18T14:10:31.627,0.011,0.817,0.100,0.568,0.000
1681819831637,2023-04-18T14:10:31.637,0.021,0.817,0.100,0.568,-0.000
1681819831647,2023-04-18T14:10:31.647,0.031,0.817,0.100,0.568,-0.000
1681819831657,2023-04-18T14:10:31.657,0.041,0.817,0.100,0.568,-0.000
1681819831666,2023-04-18T14:10:31.666,0.050,0.817,0.100,0.568,-0.000
1681819831676,2023-04-18T14:10:31.676,0.060,0.817,0.100,0.568,-0.001
1681819831687,2023-04-18T14:10:31.687,0.071,0.817,0.100,0.568,-0.001
1681819831697,2023-04-18T14:10:31.697,0.081,0.817,0.100,0.568,-0.001
1681819831707,2023-04-18T14:10:31.707,0.091,0.817,0.100,0.568,-0.001
1681819831717,2023-04-18T14:10:31.717,0.101,0.817,0.100,0.568,-0.002
1681819831726,2023-04-18T14:10:31.726,0.110,0.817,0.100,0.568,-0.002
1681819831736,2023-04-18T14:10:31.736,0.120,0.817,0.100,0.568,-0.002
1681819831747,2023-04-18T14:10:31.747,0.131,0.817,0.100,0.568,-0.003
1681819831757,2023-04-18T14:10:31.757,0.141,0.817,0.101,0.568,-0.003
1681819831767,2023-04-18T14:10:31.767,0.151,0.817,0.101,0.568,-0.004
1681819831776,2023-04-18T14:10:31.776,0.160,0.816,0.101,0.569,-0.004
1681819831786,2023-04-18T14:10:31.786,0.170,0.816,0.101,0.569,-0.005
1681819831796,2023-04-18T14:10:31.796,0.180,0.816,0.101,0.569,-0.005
1681819831807,2023-04-18T14:10:31.807,0.191,0.816,0.102,0.569,-0.006
1681819831817,2023-04-18T14:10:31.817,0.201,0.816,0.102,0.570,-0.006
1681819831827,2023-04-18T14:10:31.827,0.211,0.815,0.102,0.570,-0.007
1681819831836,2023-04-18T14:10:31.836,0.220,0.815,0.102,0.570,-0.007
1681819831846,2023-04-18T14:10:31.846,0.230,0.815,0.102,0.570,-0.008
1681819831857,2023-04-18T14:10:31.857,0.241,0.815,0.103,0.570,-0.008
1681819831867,2023-04-18T14:10:31.867,0.251,0.815,0.103,0.570,-0.009
1681819831877,2023-04-18T14:10:31.877,0.261,0.816,0.103,0.569,-0.009
1681819831886,2023-04-18T14:10:31.886,0.270,0.816,0.103,0.569,-0.010
1681819831896,2023-04-18T14:10:31.896,0.280,0.816,0.104,0.568,-0.010
1681819831906,2023-04-18T14:10:31.906,0.290,0.817,0.105,0.567,-0.011
1681819831917,2023-04-18T14:10:31.917,0.301,0.818,0.105,0.566,-0.012
1681819831927,2023-04-18T14:10:31.927,0.311,0.819,0.106,0.564,-0.013
1681819831937,2023-04-18T14:10:31.937,0.321,0.820,0.107,0.563,-0.014
1681819831946,2023-04-18T14:10:31.946,0.330,0.820,0.108,0.561,-0.015
1681819831956,2023-04-18T14:10:31.956,0.340,0.821,0.109,0.560,-0.016
1681819831966,2023-04-18T14:10:31.966,0.350,0.821,0.110,0.560,-0.018
1681819831977,2023-04-18T14:10:31.977,0.361,0.822,0.110,0.559,-0.019
1681819831987,2023-04-18T14:10:31.987,0.371,0.822,0.111,0.558,-0.021
1681819831996,2023-04-18T14:10:31.996,0.380,0.821,0.112,0.559,-0.023
1681819832007,2023-04-18T14:10:32.007,0.391,0.821,0.113,0.559,-0.024
1681819832016,2023-04-18T14:10:32.016,0.400,0.821,0.114,0.558,-0.026
1681819832026,2023-04-18T14:10:32.026,0.410,0.822,0.115,0.558,-0.028
1681819832037,2023-04-18T14:10:32.037,0.421,0.822,0.116,0.557,-0.029
1681819832046,2023-04-18T14:10:32.046,0.430,0.822,0.117,0.557,-0.031
1681819832056,2023-04-18T14:10:32.056,0.440,0.821,0.117,0.559,-0.032
1681819832066,2023-04-18T14:10:32.066,0.450,0.820,0.117,0.560,-0.033
1681819832076,2023-04-18T14:10:32.076,0.460,0.819,0.118,0.560,-0.034
1681819832087,2023-04-18T14:10:32.087,0.471,0.819,0.118,0.561,-0.035
1681819832097,2023-04-18T14:10:32.097,0.481,0.818,0.118,0.561,-0.035
1681819832106,2023-04-18T14:10:32.106,0.490,0.818,0.119,0.562,-0.036
1681819832116,2023-04-18T14:10:32.116,0.500,0.818,0.119,0.562,-0.036
1681819832126,2023-04-18T14:10:32.126,0.510,0.817,0.119,0.563,-0.036
1681819832136,2023-04-18T14:10:32.136,0.520,0.817,0.118,0.564,-0.036
1681819832147,2023-04-18T14:10:32.147,0.531,0.816,0.119,0.565,-0.037
1681819832155,2023-04-18T14:10:32.155,0.539,0.816,0.119,0.565,-0.037
1681819832166,2023-04-18T14:10:32.166,0.550,0.816,0.119,0.565,-0.038
1681819832176,2023-04-18T14:10:32.176,0.560,0.815,0.120,0.565,-0.038
1681819832186,2023-04-18T14:10:32.186,0.570,0.815,0.121,0.565,-0.039
1681819832196,2023-04-18T14:10:32.196,0.580,0.815,0.122,0.565,-0.040
1681819832207,2023-04-18T14:10:32.207,0.591,0.815,0.123,0.565,-0.040
1681819832215,2023-04-18T14:10:32.215,0.599,0.815,0.124,0.565,-0.041
1681819832226,2023-04-18T14:10:32.226,0.610,0.816,0.125,0.563,-0.042
1681819832236,2023-04-18T14:10:32.236,0.620,0.816,0.126,0.562,-0.043
1681819832246,2023-04-18T14:10:32.246,0.630,0.817,0.127,0.561,-0.043
1681819832256,2023-04-18T14:10:32.256,0.640,0.818,0.128,0.560,-0.044
1681819832265,2023-04-18T14:10:32.265,0.649,0.818,0.129,0.558,-0.045
1681819832275,2023-04-18T14:10:32.275,0.659,0.820,0.130,0.556,-0.046
1681819832286,2023-04-18T14:10:32.286,0.670,0.821,0.131,0.554,-0.047
1681819832296,2023-04-18T14:10:32.296,0.680,0.822,0.132,0.551,-0.048
1681819832306,2023-04-18T14:10:32.306,0.690,0.824,0.133,0.549,-0.049
1681819832315,2023-04-18T14:10:32.315,0.699,0.825,0.134,0.546,-0.050
1681819832325,2023-04-18T14:10:32.325,0.709,0.827,0.135,0.543,-0.051
1681819832336,2023-04-18T14:10:32.336,0.720,0.829,0.136,0.540,-0.053
1681819832346,2023-04-18T14:10:32.346,0.730,0.831,0.137,0.537,-0.054
1681819832356,2023-04-18T14:10:32.356,0.740,0.833,0.139,0.533,-0.056
1681819832366,2023-04-18T14:10:32.366,0.750,0.835,0.140,0.530,-0.057
1681819832375,2023-04-18T14:10:32.375,0.759,0.837,0.141,0.526,-0.059
1681819832385,2023-04-18T14:10:32.385,0.769,0.838,0.143,0.523,-0.060
1681819832396,2023-04-18T14:10:32.396,0.780,0.840,0.144,0.520,-0.061
1681819832406,2023-04-18T14:10:32.406,0.790,0.841,0.144,0.518,-0.062
1681819832416,2023-04-18T14:10:32.416,0.800,0.842,0.145,0.516,-0.063
1681819832425,2023-04-18T14:10:32.425,0.809,0.843,0.145,0.513,-0.064
1681819832435,2023-04-18T14:10:32.435,0.819,0.845,0.145,0.511,-0.065
1681819832445,2023-04-18T14:10:32.445,0.829,0.846,0.145,0.510,-0.065
1681819832456,2023-04-18T14:10:32.456,0.840,0.846,0.144,0.509,-0.066
1681819832466,2023-04-18T14:10:32.466,0.850,0.847,0.143,0.507,-0.066
1681819832476,2023-04-18T14:10:32.476,0.860,0.848,0.143,0.505,-0.067
1681819832485,2023-04-18T14:10:32.485,0.869,0.850,0.142,0.503,-0.067
1681819832497,2023-04-18T14:10:32.497,0.881,0.852,0.141,0.501,-0.068
1681819832505,2023-04-18T14:10:32.505,0.889,0.853,0.140,0.498,-0.068
1681819832516,2023-04-18T14:10:32.516,0.900,0.855,0.139,0.495,-0.068
1681819832526,2023-04-18T14:10:32.526,0.910,0.857,0.138,0.492,-0.068
1681819832535,2023-04-18T14:10:32.535,0.919,0.859,0.138,0.488,-0.068
1681819832545,2023-04-18T14:10:32.545,0.929,0.862,0.138,0.483,-0.069
1681819832555,2023-04-18T14:10:32.555,0.939,0.865,0.137,0.478,-0.069
1681819832566,2023-04-18T14:10:32.566,0.950,0.868,0.136,0.473,-0.068
1681819832576,2023-04-18T14:10:32.576,0.960,0.871,0.134,0.468,-0.068
1681819832586,2023-04-18T14:10:32.586,0.970,0.874,0.135,0.462,-0.069
1681819832595,2023-04-18T14:10:32.595,0.979,0.877,0.136,0.456,-0.070
1681819832605,2023-04-18T14:10:32.605,0.989,0.878,0.138,0.453,-0.071
1681819832615,2023-04-18T14:10:32.615,0.999,0.877,0.140,0.454,-0.070
1681819832626,2023-04-18T14:10:32.626,1.010,0.875,0.141,0.457,-0.069
1681819832636,2023-04-18T14:10:32.636,1.020,0.874,0.143,0.459,-0.068
1681819832645,2023-04-18T14:10:32.645,1.029,0.874,0.144,0.460,-0.068
1681819832656,2023-04-18T14:10:32.656,1.040,0.874,0.146,0.459,-0.068
1681819832665,2023-04-18T14:10:32.665,1.049,0.874,0.147,0.458,-0.068
1681819832675,2023-04-18T14:10:32.675,1.059,0.875,0.148,0.456,-0.069
1681819832686,2023-04-18T14:10:32.686,1.070,0.875,0.150,0.454,-0.070
1681819832696,2023-04-18T14:10:32.696,1.080,0.876,0.151,0.453,-0.070
1681819832705,2023-04-18T14:10:32.705,1.089,0.876,0.152,0.452,-0.071
1681819832715,2023-04-18T14:10:32.715,1.099,0.876,0.152,0.452,-0.071
1681819832725,2023-04-18T14:10:32.725,1.109,0.876,0.151,0.452,-0.071
1681819832735,2023-04-18T14:10:32.735,1.119,0.877,0.150,0.451,-0.071
1681819832746,2023-04-18T14:10:32.746,1.130,0.877,0.149,0.451,-0.070
1681819832755,2023-04-18T14:10:32.755,1.139,0.878,0.147,0.450,-0.070
1681819832765,2023-04-18T14:10:32.765,1.149,0.879,0.146,0.449,-0.070
1681819832775,2023-04-18T14:10:32.775,1.159,0.879,0.145,0.449,-0.069
1681819832785,2023-04-18T14:10:32.785,1.169,0.879,0.143,0.449,-0.069
1681819832796,2023-04-18T14:10:32.796,1.180,0.879,0.143,0.450,-0.069
