epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681820293540,2023-04-18T14:18:13.540,0.000,0.768,0.094,0.634,0.000
1681820293550,2023-04-18T14:18:13.550,0.010,0.768,0.094,0.634,0.000
1681820293559,2023-04-18T14:18:13.559,0.019,0.768,0.094,0.634,0.001
1681820293569,2023-04-18T14:18:13.569,0.029,0.768,0.093,0.634,0.002
1681820293579,2023-04-18T14:18:13.579,0.039,0.768,0.092,0.634,0.003
1681820293590,2023-04-18T14:18:13.590,0.050,0.768,0.092,0.634,0.003
1681820293600,2023-04-18T14:18:13.600,0.060,0.768,0.091,0.634,0.004
1681820293609,2023-04-18T14:18:13.609,0.069,0.768,0.091,0.633,0.005
1681820293619,2023-04-18T14:18:13.619,0.079,0.769,0.090,0.633,0.006
1681820293629,2023-04-18T14:18:13.629,0.089,0.769,0.089,0.633,0.007
1681820293640,2023-04-18T14:18:13.640,0.100,0.769,0.089,0.633,0.008
1681820293650,2023-04-18T14:18:13.650,0.110,0.769,0.088,0.633,0.009
1681820293660,2023-04-18T14:18:13.660,0.120,0.769,0.087,0.633,0.010
1681820293669,2023-04-18T14:18:13.669,0.129,0.769,0.087,0.633,0.011
1681820293679,2023-04-18T14:18:13.679,0.139,0.769,0.086,0.633,0.012
1681820293689,2023-04-18T14:18:13.689,0.149,0.770,0.086,0.633,0.013
1681820293700,2023-04-18T14:18:13.700,0.160,0.770,0.085,0.632,0.014
1681820293710,2023-04-18T14:18:13.710,0.170,0.770,0.084,0.632,0.015
1681820293720,2023-04-18T14:18:13.720,0.180,0.770,0.084,0.632,0.016
1681820293729,2023-04-18T14:18:13.729,0.189,0.770,0.083,0.632,0.017
1681820293739,2023-04-18T14:18:13.739,0.199,0.771,0.083,0.632,0.018
1681820293749,2023-04-18T14:18:13.749,0.209,0.771,0.083,0.632,0.018
1681820293760,2023-04-18T14:18:13.760,0.220,0.771,0.082,0.631,0.019
1681820293770,2023-04-18T14:18:13.770,0.230,0.771,0.082,0.631,0.020
1681820293779,2023-04-18T14:18:13.779,0.239,0.771,0.081,0.631,0.021
1681820293789,2023-04-18T14:18:13.789,0.249,0.772,0.081,0.631,0.022
1681820293799,2023-04-18T14:18:13.799,0.259,0.772,0.080,0.630,0.023
1681820293809,2023-04-18T14:18:13.809,0.269,0.772,0.080,0.630,0.024
1681820293820,2023-04-18T14:18:13.820,0.280,0.772,0.079,0.630,0.024
1681820293828,2023-04-18T14:18:13.828,0.288,0.772,0.079,0.630,0.025
1681820293839,2023-04-18T14:18:13.839,0.299,0.773,0.079,0.629,0.026
1681820293849,2023-04-18T14:18:13.849,0.309,0.773,0.079,0.629,0.027
1681820293859,2023-04-18T14:18:13.859,0.319,0.773,0.078,0.629,0.027
1681820293869,2023-04-18T14:18:13.869,0.329,0.773,0.078,0.629,0.028
1681820293878,2023-04-18T14:18:13.878,0.338,0.773,0.078,0.629,0.029
1681820293889,2023-04-18T14:18:13.889,0.349,0.773,0.077,0.629,0.029
1681820293899,2023-04-18T14:18:13.899,0.359,0.773,0.077,0.629,0.030
1681820293909,2023-04-18T14:18:13.909,0.369,0.773,0.076,0.629,0.031
1681820293919,2023-04-18T14:18:13.919,0.379,0.773,0.076,0.629,0.031
1681820293930,2023-04-18T14:18:13.930,0.390,0.773,0.075,0.629,0.032
1681820293938,2023-04-18T14:18:13.938,0.398,0.773,0.075,0.629,0.032
1681820293949,2023-04-18T14:18:13.949,0.409,0.773,0.075,0.629,0.032
