epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817862920,2023-04-18T13:37:42.920,0.000,-0.029,-0.011,0.016
1681817862931,2023-04-18T13:37:42.931,0.011,-0.035,-0.015,0.017
1681817862941,2023-04-18T13:37:42.941,0.021,-0.034,-0.014,0.014
1681817862951,2023-04-18T13:37:42.951,0.031,-0.033,-0.013,0.015
1681817862960,2023-04-18T13:37:42.960,0.040,-0.032,-0.014,0.015
1681817862970,2023-04-18T13:37:42.970,0.050,-0.035,-0.014,0.015
1681817862980,2023-04-18T13:37:42.980,0.060,-0.035,-0.014,0.016
1681817862991,2023-04-18T13:37:42.991,0.071,-0.037,-0.014,0.016
1681817862999,2023-04-18T13:37:42.999,0.079,-0.037,-0.012,0.014
1681817863010,2023-04-18T13:37:43.010,0.090,-0.038,-0.013,0.015
1681817863020,2023-04-18T13:37:43.020,0.100,-0.036,-0.014,0.017
1681817863030,2023-04-18T13:37:43.030,0.110,-0.036,-0.015,0.018
1681817863040,2023-04-18T13:37:43.040,0.120,-0.038,-0.016,0.018
1681817863049,2023-04-18T13:37:43.049,0.129,-0.035,-0.018,0.018
1681817863059,2023-04-18T13:37:43.059,0.139,-0.034,-0.014,0.018
1681817863070,2023-04-18T13:37:43.070,0.150,-0.032,-0.013,0.018
1681817863080,2023-04-18T13:37:43.080,0.160,-0.033,-0.014,0.018
1681817863090,2023-04-18T13:37:43.090,0.170,-0.034,-0.016,0.016
1681817863099,2023-04-18T13:37:43.099,0.179,-0.031,-0.020,0.018
1681817863109,2023-04-18T13:37:43.109,0.189,-0.031,-0.020,0.017
1681817863119,2023-04-18T13:37:43.119,0.199,-0.032,-0.019,0.019
1681817863130,2023-04-18T13:37:43.130,0.210,-0.033,-0.017,0.015
1681817863140,2023-04-18T13:37:43.140,0.220,-0.033,-0.014,0.017
1681817863149,2023-04-18T13:37:43.149,0.229,-0.034,-0.015,0.021
1681817863159,2023-04-18T13:37:43.159,0.239,-0.035,-0.014,0.019
1681817863169,2023-04-18T13:37:43.169,0.249,-0.034,-0.012,0.018
