epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818491127,2023-04-18T13:48:11.127,0.000,0.741,-0.016,0.671,0.000
1681818491137,2023-04-18T13:48:11.137,0.010,0.741,-0.016,0.672,0.000
1681818491147,2023-04-18T13:48:11.147,0.020,0.740,-0.016,0.672,0.000
1681818491158,2023-04-18T13:48:11.158,0.031,0.740,-0.015,0.672,0.000
1681818491166,2023-04-18T13:48:11.166,0.039,0.740,-0.015,0.672,0.001
1681818491177,2023-04-18T13:48:11.177,0.050,0.740,-0.015,0.672,0.001
1681818491187,2023-04-18T13:48:11.187,0.060,0.740,-0.014,0.672,0.001
1681818491197,2023-04-18T13:48:11.197,0.070,0.740,-0.014,0.672,0.001
1681818491207,2023-04-18T13:48:11.207,0.080,0.740,-0.013,0.672,0.001
1681818491216,2023-04-18T13:48:11.216,0.089,0.741,-0.012,0.672,0.001
1681818491226,2023-04-18T13:48:11.226,0.099,0.741,-0.012,0.671,0.002
1681818491237,2023-04-18T13:48:11.237,0.110,0.742,-0.011,0.671,0.002
1681818491247,2023-04-18T13:48:11.247,0.120,0.742,-0.010,0.670,0.002
1681818491257,2023-04-18T13:48:11.257,0.130,0.743,-0.009,0.669,0.002
1681818491268,2023-04-18T13:48:11.268,0.141,0.744,-0.009,0.669,0.002
1681818491276,2023-04-18T13:48:11.276,0.149,0.744,-0.008,0.668,0.002
1681818491287,2023-04-18T13:48:11.287,0.160,0.745,-0.008,0.667,0.002
1681818491297,2023-04-18T13:48:11.297,0.170,0.746,-0.008,0.666,0.002
1681818491307,2023-04-18T13:48:11.307,0.180,0.746,-0.007,0.665,0.002
1681818491317,2023-04-18T13:48:11.317,0.190,0.747,-0.007,0.664,0.002
1681818491326,2023-04-18T13:48:11.326,0.199,0.748,-0.007,0.663,0.002
1681818491336,2023-04-18T13:48:11.336,0.209,0.749,-0.007,0.662,0.002
1681818491347,2023-04-18T13:48:11.347,0.220,0.750,-0.007,0.661,0.002
1681818491357,2023-04-18T13:48:11.357,0.230,0.750,-0.006,0.661,0.003
1681818491367,2023-04-18T13:48:11.367,0.240,0.751,-0.006,0.661,0.004
