epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681820077788,2023-04-18T14:14:37.788,0.000,0.812,-0.194,0.550,0.000
1681820077798,2023-04-18T14:14:37.798,0.010,0.812,-0.194,0.551,-0.000
1681820077809,2023-04-18T14:14:37.809,0.021,0.812,-0.194,0.551,-0.000
1681820077817,2023-04-18T14:14:37.817,0.029,0.812,-0.194,0.551,-0.000
1681820077828,2023-04-18T14:14:37.828,0.040,0.811,-0.194,0.552,-0.001
1681820077838,2023-04-18T14:14:37.838,0.050,0.811,-0.194,0.552,-0.001
1681820077848,2023-04-18T14:14:37.848,0.060,0.811,-0.193,0.552,-0.001
1681820077858,2023-04-18T14:14:37.858,0.070,0.811,-0.193,0.552,-0.002
1681820077867,2023-04-18T14:14:37.867,0.079,0.811,-0.193,0.552,-0.002
1681820077877,2023-04-18T14:14:37.877,0.089,0.811,-0.193,0.552,-0.002
1681820077888,2023-04-18T14:14:37.888,0.100,0.811,-0.193,0.552,-0.002
1681820077898,2023-04-18T14:14:37.898,0.110,0.811,-0.193,0.552,-0.001
1681820077908,2023-04-18T14:14:37.908,0.120,0.811,-0.193,0.552,-0.001
1681820077917,2023-04-18T14:14:37.917,0.129,0.811,-0.194,0.552,0.000
1681820077927,2023-04-18T14:14:37.927,0.139,0.811,-0.194,0.552,0.001
1681820077938,2023-04-18T14:14:37.938,0.150,0.811,-0.194,0.552,0.001
1681820077948,2023-04-18T14:14:37.948,0.160,0.811,-0.194,0.553,0.002
1681820077958,2023-04-18T14:14:37.958,0.170,0.811,-0.194,0.552,0.003
1681820077967,2023-04-18T14:14:37.967,0.179,0.811,-0.194,0.552,0.003
1681820077977,2023-04-18T14:14:37.977,0.189,0.811,-0.194,0.553,0.004
1681820077987,2023-04-18T14:14:37.987,0.199,0.811,-0.194,0.552,0.004
1681820077998,2023-04-18T14:14:37.998,0.210,0.811,-0.194,0.552,0.005
1681820078008,2023-04-18T14:14:38.008,0.220,0.811,-0.194,0.552,0.005
