epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818818344,2023-04-18T13:53:38.344,0.000,0.718,-0.163,0.676,0.000
1681818818354,2023-04-18T13:53:38.354,0.010,0.719,-0.163,0.676,-0.000
1681818818365,2023-04-18T13:53:38.365,0.021,0.719,-0.163,0.676,-0.000
1681818818375,2023-04-18T13:53:38.375,0.031,0.719,-0.163,0.676,-0.000
1681818818385,2023-04-18T13:53:38.385,0.041,0.719,-0.163,0.676,-0.000
1681818818394,2023-04-18T13:53:38.394,0.050,0.719,-0.163,0.676,-0.000
1681818818404,2023-04-18T13:53:38.404,0.060,0.719,-0.163,0.676,-0.001
1681818818414,2023-04-18T13:53:38.414,0.070,0.719,-0.163,0.675,-0.001
1681818818425,2023-04-18T13:53:38.425,0.081,0.720,-0.163,0.675,-0.001
1681818818435,2023-04-18T13:53:38.435,0.091,0.720,-0.163,0.675,-0.001
1681818818444,2023-04-18T13:53:38.444,0.100,0.720,-0.162,0.675,-0.002
1681818818454,2023-04-18T13:53:38.454,0.110,0.720,-0.162,0.675,-0.002
1681818818464,2023-04-18T13:53:38.464,0.120,0.720,-0.162,0.674,-0.002
1681818818474,2023-04-18T13:53:38.474,0.130,0.720,-0.162,0.674,-0.002
1681818818485,2023-04-18T13:53:38.485,0.141,0.721,-0.162,0.674,-0.003
1681818818493,2023-04-18T13:53:38.493,0.149,0.721,-0.162,0.674,-0.003
1681818818504,2023-04-18T13:53:38.504,0.160,0.721,-0.161,0.674,-0.003
1681818818514,2023-04-18T13:53:38.514,0.170,0.721,-0.161,0.674,-0.004
1681818818524,2023-04-18T13:53:38.524,0.180,0.721,-0.161,0.674,-0.004
1681818818533,2023-04-18T13:53:38.533,0.189,0.722,-0.161,0.673,-0.004
1681818818543,2023-04-18T13:53:38.543,0.199,0.722,-0.161,0.673,-0.004
1681818818554,2023-04-18T13:53:38.554,0.210,0.722,-0.161,0.673,-0.004
1681818818564,2023-04-18T13:53:38.564,0.220,0.722,-0.161,0.673,-0.004
1681818818574,2023-04-18T13:53:38.574,0.230,0.722,-0.161,0.673,-0.004
1681818818583,2023-04-18T13:53:38.583,0.239,0.722,-0.161,0.673,-0.004
1681818818593,2023-04-18T13:53:38.593,0.249,0.721,-0.161,0.673,-0.005
1681818818603,2023-04-18T13:53:38.603,0.259,0.721,-0.161,0.674,-0.005
1681818818614,2023-04-18T13:53:38.614,0.270,0.721,-0.161,0.674,-0.005
1681818818624,2023-04-18T13:53:38.624,0.280,0.721,-0.161,0.674,-0.005
1681818818633,2023-04-18T13:53:38.633,0.289,0.721,-0.160,0.674,-0.005
1681818818643,2023-04-18T13:53:38.643,0.299,0.721,-0.160,0.675,-0.005
1681818818653,2023-04-18T13:53:38.653,0.309,0.720,-0.160,0.675,-0.005
1681818818663,2023-04-18T13:53:38.663,0.319,0.720,-0.159,0.675,-0.006
1681818818674,2023-04-18T13:53:38.674,0.330,0.720,-0.159,0.676,-0.006
1681818818682,2023-04-18T13:53:38.682,0.338,0.720,-0.158,0.676,-0.006
1681818818693,2023-04-18T13:53:38.693,0.349,0.719,-0.158,0.676,-0.007
1681818818703,2023-04-18T13:53:38.703,0.359,0.719,-0.157,0.677,-0.007
1681818818713,2023-04-18T13:53:38.713,0.369,0.719,-0.157,0.677,-0.007
1681818818723,2023-04-18T13:53:38.723,0.379,0.719,-0.156,0.678,-0.008
1681818818732,2023-04-18T13:53:38.732,0.388,0.719,-0.155,0.678,-0.009
1681818818743,2023-04-18T13:53:38.743,0.399,0.718,-0.155,0.678,-0.009
1681818818753,2023-04-18T13:53:38.753,0.409,0.718,-0.154,0.679,-0.010
1681818818763,2023-04-18T13:53:38.763,0.419,0.718,-0.154,0.679,-0.010
1681818818773,2023-04-18T13:53:38.773,0.429,0.718,-0.153,0.679,-0.011
1681818818782,2023-04-18T13:53:38.782,0.438,0.718,-0.152,0.679,-0.011
1681818818792,2023-04-18T13:53:38.792,0.448,0.718,-0.152,0.680,-0.012
1681818818803,2023-04-18T13:53:38.803,0.459,0.718,-0.151,0.680,-0.013
1681818818813,2023-04-18T13:53:38.813,0.469,0.718,-0.150,0.680,-0.014
1681818818823,2023-04-18T13:53:38.823,0.479,0.717,-0.149,0.680,-0.014
1681818818833,2023-04-18T13:53:38.833,0.489,0.717,-0.148,0.681,-0.015
1681818818842,2023-04-18T13:53:38.842,0.498,0.717,-0.148,0.681,-0.016
1681818818852,2023-04-18T13:53:38.852,0.508,0.717,-0.147,0.681,-0.017
1681818818863,2023-04-18T13:53:38.863,0.519,0.717,-0.146,0.681,-0.017
1681818818871,2023-04-18T13:53:38.871,0.527,0.717,-0.145,0.681,-0.018
1681818818882,2023-04-18T13:53:38.882,0.538,0.717,-0.144,0.681,-0.019
1681818818892,2023-04-18T13:53:38.892,0.548,0.718,-0.143,0.681,-0.020
1681818818902,2023-04-18T13:53:38.902,0.558,0.718,-0.143,0.681,-0.020
1681818818912,2023-04-18T13:53:38.912,0.568,0.718,-0.142,0.681,-0.021
1681818818921,2023-04-18T13:53:38.921,0.577,0.718,-0.141,0.681,-0.022
1681818818931,2023-04-18T13:53:38.931,0.587,0.718,-0.140,0.681,-0.023
1681818818942,2023-04-18T13:53:38.942,0.598,0.718,-0.139,0.682,-0.024
1681818818952,2023-04-18T13:53:38.952,0.608,0.718,-0.138,0.682,-0.025
1681818818962,2023-04-18T13:53:38.962,0.618,0.718,-0.136,0.682,-0.026
1681818818971,2023-04-18T13:53:38.971,0.627,0.718,-0.135,0.682,-0.027
1681818818981,2023-04-18T13:53:38.981,0.637,0.718,-0.134,0.683,-0.027
1681818818992,2023-04-18T13:53:38.992,0.648,0.717,-0.134,0.683,-0.028
1681818819002,2023-04-18T13:53:39.002,0.658,0.717,-0.133,0.684,-0.028
1681818819012,2023-04-18T13:53:39.012,0.668,0.717,-0.133,0.684,-0.029
1681818819021,2023-04-18T13:53:39.021,0.677,0.716,-0.132,0.685,-0.030
1681818819031,2023-04-18T13:53:39.031,0.687,0.716,-0.132,0.685,-0.031
1681818819041,2023-04-18T13:53:39.041,0.697,0.715,-0.132,0.685,-0.032
1681818819052,2023-04-18T13:53:39.052,0.708,0.715,-0.132,0.686,-0.033
1681818819062,2023-04-18T13:53:39.062,0.718,0.715,-0.132,0.686,-0.033
1681818819072,2023-04-18T13:53:39.072,0.728,0.714,-0.132,0.686,-0.034
1681818819081,2023-04-18T13:53:39.081,0.737,0.714,-0.131,0.687,-0.034
1681818819091,2023-04-18T13:53:39.091,0.747,0.714,-0.131,0.687,-0.034
1681818819101,2023-04-18T13:53:39.101,0.757,0.713,-0.131,0.688,-0.034
1681818819112,2023-04-18T13:53:39.112,0.768,0.713,-0.131,0.688,-0.034
1681818819120,2023-04-18T13:53:39.120,0.776,0.712,-0.131,0.689,-0.034
1681818819131,2023-04-18T13:53:39.131,0.787,0.712,-0.131,0.689,-0.035
1681818819141,2023-04-18T13:53:39.141,0.797,0.711,-0.131,0.690,-0.035
1681818819151,2023-04-18T13:53:39.151,0.807,0.711,-0.131,0.690,-0.035
1681818819160,2023-04-18T13:53:39.160,0.816,0.710,-0.131,0.691,-0.035
1681818819170,2023-04-18T13:53:39.170,0.826,0.710,-0.131,0.691,-0.035
1681818819180,2023-04-18T13:53:39.180,0.836,0.709,-0.131,0.692,-0.035
1681818819191,2023-04-18T13:53:39.191,0.847,0.709,-0.131,0.692,-0.035
1681818819201,2023-04-18T13:53:39.201,0.857,0.708,-0.131,0.693,-0.035
1681818819210,2023-04-18T13:53:39.210,0.866,0.707,-0.131,0.694,-0.035
1681818819220,2023-04-18T13:53:39.220,0.876,0.707,-0.131,0.694,-0.036
1681818819230,2023-04-18T13:53:39.230,0.886,0.706,-0.131,0.695,-0.036
1681818819241,2023-04-18T13:53:39.241,0.897,0.706,-0.132,0.695,-0.036
1681818819251,2023-04-18T13:53:39.251,0.907,0.705,-0.132,0.696,-0.036
1681818819260,2023-04-18T13:53:39.260,0.916,0.705,-0.132,0.696,-0.036
1681818819270,2023-04-18T13:53:39.270,0.926,0.704,-0.133,0.697,-0.036
1681818819280,2023-04-18T13:53:39.280,0.936,0.704,-0.133,0.697,-0.036
1681818819290,2023-04-18T13:53:39.290,0.946,0.703,-0.133,0.697,-0.036
1681818819301,2023-04-18T13:53:39.301,0.957,0.703,-0.134,0.698,-0.036
1681818819311,2023-04-18T13:53:39.311,0.967,0.702,-0.134,0.698,-0.036
1681818819320,2023-04-18T13:53:39.320,0.976,0.702,-0.134,0.699,-0.036
1681818819330,2023-04-18T13:53:39.330,0.986,0.701,-0.135,0.699,-0.036
1681818819340,2023-04-18T13:53:39.340,0.996,0.701,-0.135,0.700,-0.036
1681818819350,2023-04-18T13:53:39.350,1.006,0.700,-0.136,0.700,-0.036
1681818819359,2023-04-18T13:53:39.359,1.015,0.699,-0.137,0.701,-0.036
1681818819369,2023-04-18T13:53:39.369,1.025,0.699,-0.137,0.701,-0.036
1681818819380,2023-04-18T13:53:39.380,1.036,0.698,-0.138,0.701,-0.036
1681818819390,2023-04-18T13:53:39.390,1.046,0.698,-0.138,0.702,-0.036
1681818819399,2023-04-18T13:53:39.399,1.055,0.697,-0.139,0.702,-0.036
1681818819409,2023-04-18T13:53:39.409,1.065,0.697,-0.139,0.702,-0.037
1681818819419,2023-04-18T13:53:39.419,1.075,0.697,-0.140,0.703,-0.037
1681818819430,2023-04-18T13:53:39.430,1.086,0.696,-0.140,0.703,-0.037
1681818819440,2023-04-18T13:53:39.440,1.096,0.696,-0.141,0.703,-0.037
1681818819449,2023-04-18T13:53:39.449,1.105,0.695,-0.141,0.704,-0.038
1681818819459,2023-04-18T13:53:39.459,1.115,0.695,-0.141,0.704,-0.038
1681818819469,2023-04-18T13:53:39.469,1.125,0.695,-0.142,0.704,-0.038
1681818819479,2023-04-18T13:53:39.479,1.135,0.694,-0.142,0.704,-0.039
1681818819490,2023-04-18T13:53:39.490,1.146,0.694,-0.142,0.705,-0.039
1681818819498,2023-04-18T13:53:39.498,1.154,0.694,-0.142,0.705,-0.040
1681818819509,2023-04-18T13:53:39.509,1.165,0.694,-0.141,0.705,-0.040
1681818819519,2023-04-18T13:53:39.519,1.175,0.694,-0.141,0.705,-0.041
1681818819529,2023-04-18T13:53:39.529,1.185,0.693,-0.141,0.705,-0.042
1681818819539,2023-04-18T13:53:39.539,1.195,0.693,-0.140,0.706,-0.042
1681818819548,2023-04-18T13:53:39.548,1.204,0.693,-0.140,0.706,-0.043
1681818819558,2023-04-18T13:53:39.558,1.214,0.693,-0.140,0.706,-0.043
1681818819569,2023-04-18T13:53:39.569,1.225,0.693,-0.140,0.706,-0.043
1681818819579,2023-04-18T13:53:39.579,1.235,0.693,-0.139,0.706,-0.044
1681818819589,2023-04-18T13:53:39.589,1.245,0.693,-0.139,0.706,-0.044
1681818819598,2023-04-18T13:53:39.598,1.254,0.693,-0.139,0.706,-0.044
1681818819608,2023-04-18T13:53:39.608,1.264,0.693,-0.139,0.706,-0.045
1681818819618,2023-04-18T13:53:39.618,1.274,0.693,-0.139,0.706,-0.045
1681818819629,2023-04-18T13:53:39.629,1.285,0.693,-0.139,0.706,-0.045
1681818819639,2023-04-18T13:53:39.639,1.295,0.693,-0.140,0.705,-0.046
1681818819648,2023-04-18T13:53:39.648,1.304,0.693,-0.140,0.705,-0.046
1681818819658,2023-04-18T13:53:39.658,1.314,0.693,-0.140,0.705,-0.046
1681818819668,2023-04-18T13:53:39.668,1.324,0.694,-0.141,0.705,-0.046
1681818819679,2023-04-18T13:53:39.679,1.335,0.694,-0.141,0.705,-0.046
1681818819689,2023-04-18T13:53:39.689,1.345,0.694,-0.142,0.704,-0.047
1681818819698,2023-04-18T13:53:39.698,1.354,0.695,-0.142,0.704,-0.047
1681818819708,2023-04-18T13:53:39.708,1.364,0.695,-0.142,0.703,-0.047
1681818819718,2023-04-18T13:53:39.718,1.374,0.696,-0.143,0.703,-0.047
1681818819728,2023-04-18T13:53:39.728,1.384,0.696,-0.143,0.702,-0.047
1681818819737,2023-04-18T13:53:39.737,1.393,0.697,-0.143,0.701,-0.048
1681818819747,2023-04-18T13:53:39.747,1.403,0.698,-0.143,0.700,-0.048
1681818819758,2023-04-18T13:53:39.758,1.414,0.698,-0.143,0.700,-0.048
1681818819768,2023-04-18T13:53:39.768,1.424,0.699,-0.143,0.699,-0.048
1681818819778,2023-04-18T13:53:39.778,1.434,0.700,-0.143,0.698,-0.048
1681818819787,2023-04-18T13:53:39.787,1.443,0.701,-0.143,0.697,-0.048
1681818819799,2023-04-18T13:53:39.799,1.455,0.701,-0.143,0.697,-0.048
1681818819807,2023-04-18T13:53:39.807,1.463,0.702,-0.144,0.696,-0.048
1681818819818,2023-04-18T13:53:39.818,1.474,0.702,-0.144,0.696,-0.048
1681818819828,2023-04-18T13:53:39.828,1.484,0.703,-0.144,0.695,-0.048
1681818819837,2023-04-18T13:53:39.837,1.493,0.703,-0.144,0.694,-0.048
1681818819847,2023-04-18T13:53:39.847,1.503,0.704,-0.144,0.694,-0.048
1681818819857,2023-04-18T13:53:39.857,1.513,0.704,-0.145,0.693,-0.048
1681818819868,2023-04-18T13:53:39.868,1.524,0.705,-0.145,0.693,-0.049
1681818819878,2023-04-18T13:53:39.878,1.534,0.705,-0.145,0.692,-0.049
1681818819887,2023-04-18T13:53:39.887,1.543,0.705,-0.145,0.692,-0.049
1681818819897,2023-04-18T13:53:39.897,1.553,0.706,-0.145,0.692,-0.050
1681818819907,2023-04-18T13:53:39.907,1.563,0.706,-0.145,0.691,-0.050
1681818819917,2023-04-18T13:53:39.917,1.573,0.706,-0.145,0.691,-0.051
1681818819928,2023-04-18T13:53:39.928,1.584,0.706,-0.145,0.691,-0.051
1681818819936,2023-04-18T13:53:39.936,1.592,0.706,-0.145,0.691,-0.051
1681818819947,2023-04-18T13:53:39.947,1.603,0.707,-0.145,0.691,-0.051
1681818819957,2023-04-18T13:53:39.957,1.613,0.707,-0.145,0.690,-0.051
1681818819967,2023-04-18T13:53:39.967,1.623,0.707,-0.146,0.690,-0.051
1681818819976,2023-04-18T13:53:39.976,1.632,0.707,-0.146,0.690,-0.051
1681818819986,2023-04-18T13:53:39.986,1.642,0.707,-0.146,0.690,-0.051
1681818819996,2023-04-18T13:53:39.996,1.652,0.708,-0.146,0.690,-0.050
1681818820007,2023-04-18T13:53:40.007,1.663,0.708,-0.147,0.689,-0.050
