epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818407844,2023-04-18T13:46:47.844,0.000,0.784,0.002,0.621,0.000
1681818407855,2023-04-18T13:46:47.855,0.011,0.784,0.002,0.621,0.000
1681818407865,2023-04-18T13:46:47.865,0.021,0.784,0.002,0.620,0.000
1681818407874,2023-04-18T13:46:47.874,0.030,0.784,0.002,0.620,0.000
1681818407884,2023-04-18T13:46:47.884,0.040,0.785,0.002,0.620,0.000
1681818407894,2023-04-18T13:46:47.894,0.050,0.785,0.002,0.620,0.000
1681818407904,2023-04-18T13:46:47.904,0.060,0.785,0.002,0.620,0.000
1681818407915,2023-04-18T13:46:47.915,0.071,0.785,0.002,0.620,0.000
1681818407924,2023-04-18T13:46:47.924,0.080,0.785,0.002,0.619,0.000
1681818407934,2023-04-18T13:46:47.934,0.090,0.785,0.002,0.619,0.000
1681818407944,2023-04-18T13:46:47.944,0.100,0.785,0.002,0.619,0.001
1681818407954,2023-04-18T13:46:47.954,0.110,0.785,0.002,0.619,0.001
1681818407965,2023-04-18T13:46:47.965,0.121,0.786,0.002,0.619,0.001
1681818407973,2023-04-18T13:46:47.973,0.129,0.786,0.001,0.619,0.001
1681818407984,2023-04-18T13:46:47.984,0.140,0.786,0.001,0.619,0.001
1681818407994,2023-04-18T13:46:47.994,0.150,0.786,0.001,0.619,0.001
1681818408004,2023-04-18T13:46:48.004,0.160,0.786,0.001,0.619,0.001
1681818408014,2023-04-18T13:46:48.014,0.170,0.786,0.001,0.619,0.002
1681818408023,2023-04-18T13:46:48.023,0.179,0.786,0.000,0.619,0.002
1681818408033,2023-04-18T13:46:48.033,0.189,0.786,0.000,0.619,0.002
1681818408044,2023-04-18T13:46:48.044,0.200,0.786,-0.000,0.619,0.002
1681818408054,2023-04-18T13:46:48.054,0.210,0.786,-0.000,0.619,0.002
1681818408064,2023-04-18T13:46:48.064,0.220,0.786,-0.001,0.619,0.003
1681818408073,2023-04-18T13:46:48.073,0.229,0.786,-0.001,0.619,0.003
1681818408083,2023-04-18T13:46:48.083,0.239,0.786,-0.001,0.619,0.003
1681818408093,2023-04-18T13:46:48.093,0.249,0.786,-0.002,0.619,0.003
1681818408104,2023-04-18T13:46:48.104,0.260,0.786,-0.002,0.619,0.003
1681818408114,2023-04-18T13:46:48.114,0.270,0.786,-0.002,0.619,0.003
1681818408123,2023-04-18T13:46:48.123,0.279,0.786,-0.003,0.619,0.004
1681818408133,2023-04-18T13:46:48.133,0.289,0.786,-0.003,0.619,0.004
1681818408143,2023-04-18T13:46:48.143,0.299,0.786,-0.003,0.618,0.004
1681818408153,2023-04-18T13:46:48.153,0.309,0.786,-0.004,0.618,0.004
1681818408162,2023-04-18T13:46:48.162,0.318,0.786,-0.004,0.618,0.004
1681818408173,2023-04-18T13:46:48.173,0.329,0.786,-0.005,0.618,0.004
1681818408183,2023-04-18T13:46:48.183,0.339,0.786,-0.005,0.618,0.004
1681818408193,2023-04-18T13:46:48.193,0.349,0.786,-0.006,0.618,0.004
1681818408203,2023-04-18T13:46:48.203,0.359,0.786,-0.006,0.619,0.005
1681818408212,2023-04-18T13:46:48.212,0.368,0.786,-0.007,0.619,0.005
1681818408222,2023-04-18T13:46:48.222,0.378,0.785,-0.008,0.619,0.005
1681818408233,2023-04-18T13:46:48.233,0.389,0.785,-0.008,0.619,0.005
1681818408243,2023-04-18T13:46:48.243,0.399,0.785,-0.009,0.620,0.005
1681818408253,2023-04-18T13:46:48.253,0.409,0.784,-0.009,0.620,0.005
1681818408262,2023-04-18T13:46:48.262,0.418,0.784,-0.010,0.620,0.005
1681818408272,2023-04-18T13:46:48.272,0.428,0.784,-0.010,0.621,0.005
1681818408282,2023-04-18T13:46:48.282,0.438,0.784,-0.011,0.621,0.006
1681818408293,2023-04-18T13:46:48.293,0.449,0.783,-0.011,0.622,0.006
1681818408303,2023-04-18T13:46:48.303,0.459,0.783,-0.012,0.622,0.006
1681818408313,2023-04-18T13:46:48.313,0.469,0.783,-0.012,0.622,0.006
1681818408322,2023-04-18T13:46:48.322,0.478,0.783,-0.012,0.622,0.006
1681818408332,2023-04-18T13:46:48.332,0.488,0.783,-0.012,0.622,0.006
1681818408342,2023-04-18T13:46:48.342,0.498,0.782,-0.013,0.623,0.006
1681818408353,2023-04-18T13:46:48.353,0.509,0.782,-0.013,0.623,0.006
1681818408362,2023-04-18T13:46:48.362,0.518,0.782,-0.013,0.623,0.007
1681818408372,2023-04-18T13:46:48.372,0.528,0.782,-0.013,0.623,0.007
1681818408382,2023-04-18T13:46:48.382,0.538,0.782,-0.014,0.623,0.007
1681818408392,2023-04-18T13:46:48.392,0.548,0.782,-0.014,0.623,0.008
1681818408403,2023-04-18T13:46:48.403,0.559,0.782,-0.014,0.623,0.008
1681818408411,2023-04-18T13:46:48.411,0.567,0.782,-0.014,0.623,0.009
1681818408422,2023-04-18T13:46:48.422,0.578,0.782,-0.015,0.623,0.009
1681818408432,2023-04-18T13:46:48.432,0.588,0.782,-0.015,0.623,0.010
1681818408442,2023-04-18T13:46:48.442,0.598,0.782,-0.016,0.623,0.011
1681818408451,2023-04-18T13:46:48.451,0.607,0.782,-0.016,0.624,0.011
