epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818656852,2023-04-18T13:50:56.852,0.000,0.178,-0.042,-0.004
1681818656862,2023-04-18T13:50:56.862,0.010,0.209,-0.031,0.013
1681818656871,2023-04-18T13:50:56.871,0.019,0.231,-0.044,0.039
1681818656881,2023-04-18T13:50:56.881,0.029,0.228,-0.067,0.085
1681818656891,2023-04-18T13:50:56.891,0.039,0.189,-0.106,0.147
1681818656902,2023-04-18T13:50:56.902,0.050,0.133,-0.141,0.197
1681818656912,2023-04-18T13:50:56.912,0.060,0.071,-0.174,0.182
1681818656921,2023-04-18T13:50:56.921,0.069,-0.023,-0.179,0.176
1681818656931,2023-04-18T13:50:56.931,0.079,-0.148,-0.165,0.197
1681818656941,2023-04-18T13:50:56.941,0.089,-0.258,-0.139,0.175
1681818656951,2023-04-18T13:50:56.951,0.099,-0.297,-0.092,0.139
1681818656962,2023-04-18T13:50:56.962,0.110,-0.259,-0.050,0.142
1681818656972,2023-04-18T13:50:56.972,0.120,-0.247,-0.032,0.196
1681818656981,2023-04-18T13:50:56.981,0.129,-0.237,-0.027,0.240
1681818656991,2023-04-18T13:50:56.991,0.139,-0.176,-0.027,0.230
1681818657001,2023-04-18T13:50:57.001,0.149,-0.152,-0.036,0.246
1681818657012,2023-04-18T13:50:57.012,0.160,-0.139,-0.035,0.281
1681818657022,2023-04-18T13:50:57.022,0.170,-0.092,-0.062,0.312
1681818657031,2023-04-18T13:50:57.031,0.179,-0.053,-0.091,0.312
1681818657041,2023-04-18T13:50:57.041,0.189,-0.065,-0.099,0.297
1681818657051,2023-04-18T13:50:57.051,0.199,-0.098,-0.103,0.293
1681818657061,2023-04-18T13:50:57.061,0.209,-0.097,-0.096,0.254
1681818657072,2023-04-18T13:50:57.072,0.220,-0.067,-0.069,0.243
1681818657082,2023-04-18T13:50:57.082,0.230,-0.013,-0.056,0.246
1681818657091,2023-04-18T13:50:57.091,0.239,0.036,-0.058,0.230
1681818657101,2023-04-18T13:50:57.101,0.249,0.077,-0.062,0.228
1681818657111,2023-04-18T13:50:57.111,0.259,0.121,-0.072,0.211
1681818657121,2023-04-18T13:50:57.121,0.269,0.145,-0.096,0.216
1681818657132,2023-04-18T13:50:57.132,0.280,0.157,-0.113,0.232
1681818657140,2023-04-18T13:50:57.140,0.288,0.183,-0.115,0.217
1681818657151,2023-04-18T13:50:57.151,0.299,0.196,-0.117,0.202
1681818657161,2023-04-18T13:50:57.161,0.309,0.186,-0.127,0.195
1681818657171,2023-04-18T13:50:57.171,0.319,0.168,-0.128,0.180
1681818657181,2023-04-18T13:50:57.181,0.329,0.158,-0.121,0.173
1681818657190,2023-04-18T13:50:57.190,0.338,0.133,-0.120,0.187
1681818657201,2023-04-18T13:50:57.201,0.349,0.117,-0.123,0.187
1681818657211,2023-04-18T13:50:57.211,0.359,0.129,-0.144,0.197
1681818657221,2023-04-18T13:50:57.221,0.369,0.127,-0.155,0.189
1681818657231,2023-04-18T13:50:57.231,0.379,0.118,-0.156,0.165
1681818657242,2023-04-18T13:50:57.242,0.390,0.109,-0.147,0.152
1681818657250,2023-04-18T13:50:57.250,0.398,0.096,-0.120,0.139
1681818657261,2023-04-18T13:50:57.261,0.409,0.086,-0.099,0.135
1681818657271,2023-04-18T13:50:57.271,0.419,0.072,-0.075,0.157
1681818657281,2023-04-18T13:50:57.281,0.429,0.064,-0.047,0.123
1681818657291,2023-04-18T13:50:57.291,0.439,0.059,-0.028,0.093
1681818657300,2023-04-18T13:50:57.300,0.448,0.009,-0.017,0.084
1681818657310,2023-04-18T13:50:57.310,0.458,-0.057,-0.016,0.108
1681818657321,2023-04-18T13:50:57.321,0.469,-0.094,-0.020,0.100
1681818657331,2023-04-18T13:50:57.331,0.479,-0.095,-0.015,0.066
1681818657341,2023-04-18T13:50:57.341,0.489,-0.111,0.004,0.061
1681818657351,2023-04-18T13:50:57.351,0.499,-0.152,0.017,0.082
1681818657360,2023-04-18T13:50:57.360,0.508,-0.236,0.034,0.091
1681818657370,2023-04-18T13:50:57.370,0.518,-0.403,0.063,0.070
1681818657381,2023-04-18T13:50:57.381,0.529,-0.464,0.100,0.103
1681818657391,2023-04-18T13:50:57.391,0.539,-0.380,0.090,0.191
1681818657401,2023-04-18T13:50:57.401,0.549,-0.279,0.029,0.146
1681818657410,2023-04-18T13:50:57.410,0.558,-0.157,-0.063,0.015
1681818657420,2023-04-18T13:50:57.420,0.568,-0.111,-0.147,-0.017
1681818657430,2023-04-18T13:50:57.430,0.578,-0.118,-0.153,0.054
1681818657441,2023-04-18T13:50:57.441,0.589,-0.053,-0.147,0.070
1681818657451,2023-04-18T13:50:57.451,0.599,0.010,-0.154,0.069
1681818657461,2023-04-18T13:50:57.461,0.609,0.033,-0.142,0.114
1681818657470,2023-04-18T13:50:57.470,0.618,0.067,-0.124,0.129
1681818657480,2023-04-18T13:50:57.480,0.628,0.091,-0.122,0.121
1681818657491,2023-04-18T13:50:57.491,0.639,0.077,-0.115,0.115
1681818657501,2023-04-18T13:50:57.501,0.649,0.083,-0.114,0.095
1681818657511,2023-04-18T13:50:57.511,0.659,0.068,-0.123,0.089
1681818657520,2023-04-18T13:50:57.520,0.668,0.029,-0.118,0.077
1681818657530,2023-04-18T13:50:57.530,0.678,-0.007,-0.104,0.050
1681818657540,2023-04-18T13:50:57.540,0.688,-0.046,-0.090,0.040
1681818657551,2023-04-18T13:50:57.551,0.699,-0.067,-0.073,0.025
1681818657561,2023-04-18T13:50:57.561,0.709,-0.080,-0.059,0.000
1681818657571,2023-04-18T13:50:57.571,0.719,-0.086,-0.050,0.011
1681818657580,2023-04-18T13:50:57.580,0.728,-0.068,-0.052,0.021
1681818657590,2023-04-18T13:50:57.590,0.738,-0.054,-0.060,0.031
1681818657600,2023-04-18T13:50:57.600,0.748,-0.029,-0.065,0.042
1681818657611,2023-04-18T13:50:57.611,0.759,-0.008,-0.072,0.043
1681818657621,2023-04-18T13:50:57.621,0.769,-0.004,-0.079,0.042
1681818657630,2023-04-18T13:50:57.630,0.778,0.002,-0.081,0.042
1681818657641,2023-04-18T13:50:57.641,0.789,0.008,-0.078,0.052
1681818657650,2023-04-18T13:50:57.650,0.798,0.008,-0.068,0.064
1681818657660,2023-04-18T13:50:57.660,0.808,0.006,-0.053,0.091
1681818657671,2023-04-18T13:50:57.671,0.819,0.012,-0.043,0.098
1681818657681,2023-04-18T13:50:57.681,0.829,0.025,-0.043,0.092
1681818657690,2023-04-18T13:50:57.690,0.838,0.037,-0.039,0.090
1681818657700,2023-04-18T13:50:57.700,0.848,0.039,-0.039,0.079
1681818657710,2023-04-18T13:50:57.710,0.858,0.031,-0.038,0.054
1681818657721,2023-04-18T13:50:57.721,0.869,0.023,-0.041,0.027
1681818657731,2023-04-18T13:50:57.731,0.879,0.019,-0.053,-0.008
1681818657740,2023-04-18T13:50:57.740,0.888,0.005,-0.060,-0.045
1681818657750,2023-04-18T13:50:57.750,0.898,-0.024,-0.062,-0.061
1681818657760,2023-04-18T13:50:57.760,0.908,-0.053,-0.072,-0.069
1681818657770,2023-04-18T13:50:57.770,0.918,-0.074,-0.082,-0.063
1681818657781,2023-04-18T13:50:57.781,0.929,-0.089,-0.097,-0.032
1681818657789,2023-04-18T13:50:57.789,0.937,-0.098,-0.108,-0.005
1681818657800,2023-04-18T13:50:57.800,0.948,-0.100,-0.122,0.019
1681818657810,2023-04-18T13:50:57.810,0.958,-0.089,-0.138,0.045
1681818657820,2023-04-18T13:50:57.820,0.968,-0.076,-0.147,0.066
1681818657830,2023-04-18T13:50:57.830,0.978,-0.063,-0.160,0.083
1681818657841,2023-04-18T13:50:57.841,0.989,-0.053,-0.174,0.097
1681818657849,2023-04-18T13:50:57.849,0.997,-0.036,-0.186,0.104
1681818657860,2023-04-18T13:50:57.860,1.008,-0.032,-0.197,0.110
1681818657870,2023-04-18T13:50:57.870,1.018,-0.029,-0.207,0.112
1681818657880,2023-04-18T13:50:57.880,1.028,-0.020,-0.207,0.113
1681818657890,2023-04-18T13:50:57.890,1.038,-0.006,-0.204,0.109
1681818657899,2023-04-18T13:50:57.899,1.047,0.002,-0.195,0.098
1681818657909,2023-04-18T13:50:57.909,1.057,0.008,-0.184,0.092
1681818657920,2023-04-18T13:50:57.920,1.068,0.010,-0.177,0.090
1681818657930,2023-04-18T13:50:57.930,1.078,-0.000,-0.170,0.089
1681818657940,2023-04-18T13:50:57.940,1.088,-0.005,-0.158,0.089
1681818657951,2023-04-18T13:50:57.951,1.099,-0.006,-0.147,0.092
1681818657959,2023-04-18T13:50:57.959,1.107,-0.014,-0.137,0.099
1681818657970,2023-04-18T13:50:57.970,1.118,-0.021,-0.128,0.106
1681818657980,2023-04-18T13:50:57.980,1.128,-0.027,-0.127,0.103
1681818657990,2023-04-18T13:50:57.990,1.138,-0.028,-0.123,0.103
1681818658000,2023-04-18T13:50:58.000,1.148,-0.030,-0.120,0.105
1681818658009,2023-04-18T13:50:58.009,1.157,-0.026,-0.111,0.099
1681818658019,2023-04-18T13:50:58.019,1.167,-0.031,-0.108,0.092
1681818658030,2023-04-18T13:50:58.030,1.178,-0.036,-0.105,0.087
1681818658040,2023-04-18T13:50:58.040,1.188,-0.029,-0.105,0.080
1681818658050,2023-04-18T13:50:58.050,1.198,-0.031,-0.102,0.083
1681818658060,2023-04-18T13:50:58.060,1.208,-0.037,-0.097,0.078
1681818658069,2023-04-18T13:50:58.069,1.217,-0.031,-0.090,0.070
1681818658079,2023-04-18T13:50:58.079,1.227,-0.032,-0.087,0.068
1681818658090,2023-04-18T13:50:58.090,1.238,-0.039,-0.078,0.069
1681818658100,2023-04-18T13:50:58.100,1.248,-0.041,-0.072,0.073
1681818658110,2023-04-18T13:50:58.110,1.258,-0.044,-0.065,0.081
1681818658119,2023-04-18T13:50:58.119,1.267,-0.041,-0.065,0.087
1681818658131,2023-04-18T13:50:58.131,1.279,-0.033,-0.068,0.081
1681818658139,2023-04-18T13:50:58.139,1.287,-0.028,-0.064,0.076
1681818658150,2023-04-18T13:50:58.150,1.298,-0.036,-0.061,0.073
1681818658160,2023-04-18T13:50:58.160,1.308,-0.037,-0.059,0.071
1681818658170,2023-04-18T13:50:58.170,1.318,-0.032,-0.061,0.075
1681818658179,2023-04-18T13:50:58.179,1.327,-0.033,-0.058,0.080
1681818658189,2023-04-18T13:50:58.189,1.337,-0.046,-0.051,0.075
1681818658200,2023-04-18T13:50:58.200,1.348,-0.039,-0.052,0.075
1681818658210,2023-04-18T13:50:58.210,1.358,-0.030,-0.060,0.074
1681818658220,2023-04-18T13:50:58.220,1.368,-0.025,-0.069,0.073
1681818658229,2023-04-18T13:50:58.229,1.377,-0.026,-0.072,0.066
1681818658239,2023-04-18T13:50:58.239,1.387,-0.018,-0.069,0.063
1681818658249,2023-04-18T13:50:58.249,1.397,-0.019,-0.062,0.066
1681818658260,2023-04-18T13:50:58.260,1.408,-0.025,-0.060,0.065
1681818658270,2023-04-18T13:50:58.270,1.418,-0.031,-0.054,0.058
1681818658279,2023-04-18T13:50:58.279,1.427,-0.034,-0.045,0.060
1681818658290,2023-04-18T13:50:58.290,1.438,-0.030,-0.039,0.064
1681818658299,2023-04-18T13:50:58.299,1.447,-0.022,-0.036,0.057
1681818658309,2023-04-18T13:50:58.309,1.457,-0.015,-0.036,0.054
1681818658320,2023-04-18T13:50:58.320,1.468,0.001,-0.043,0.050
1681818658330,2023-04-18T13:50:58.330,1.478,0.007,-0.053,0.047
1681818658339,2023-04-18T13:50:58.339,1.487,0.009,-0.056,0.046
1681818658349,2023-04-18T13:50:58.349,1.497,0.013,-0.060,0.051
1681818658359,2023-04-18T13:50:58.359,1.507,0.009,-0.067,0.047
1681818658369,2023-04-18T13:50:58.369,1.517,0.004,-0.069,0.043
1681818658380,2023-04-18T13:50:58.380,1.528,-0.000,-0.065,0.041
1681818658388,2023-04-18T13:50:58.388,1.536,-0.007,-0.058,0.037
1681818658399,2023-04-18T13:50:58.399,1.547,-0.010,-0.049,0.027
1681818658409,2023-04-18T13:50:58.409,1.557,-0.009,-0.041,0.025
1681818658419,2023-04-18T13:50:58.419,1.567,-0.005,-0.031,0.023
1681818658430,2023-04-18T13:50:58.430,1.578,-0.001,-0.029,0.023
