epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818310604,2023-04-18T13:45:10.604,0.000,-0.013,-0.002,0.003
1681818310615,2023-04-18T13:45:10.615,0.011,-0.020,-0.002,0.004
1681818310623,2023-04-18T13:45:10.623,0.019,-0.019,-0.004,0.005
1681818310634,2023-04-18T13:45:10.634,0.030,-0.018,-0.007,0.005
1681818310644,2023-04-18T13:45:10.644,0.040,-0.023,-0.006,0.006
1681818310654,2023-04-18T13:45:10.654,0.050,-0.029,-0.004,0.007
1681818310664,2023-04-18T13:45:10.664,0.060,-0.032,-0.003,0.007
1681818310673,2023-04-18T13:45:10.673,0.069,-0.026,-0.007,0.005
1681818310683,2023-04-18T13:45:10.683,0.079,-0.021,-0.009,0.008
1681818310694,2023-04-18T13:45:10.694,0.090,-0.020,-0.019,0.004
1681818310704,2023-04-18T13:45:10.704,0.100,-0.024,-0.025,0.002
1681818310714,2023-04-18T13:45:10.714,0.110,-0.026,-0.030,0.002
1681818310723,2023-04-18T13:45:10.723,0.119,-0.030,-0.034,-0.002
1681818310733,2023-04-18T13:45:10.733,0.129,-0.032,-0.035,-0.003
1681818310744,2023-04-18T13:45:10.744,0.140,-0.031,-0.036,-0.003
1681818310754,2023-04-18T13:45:10.754,0.150,-0.028,-0.034,0.000
1681818310764,2023-04-18T13:45:10.764,0.160,-0.027,-0.030,-0.001
1681818310773,2023-04-18T13:45:10.773,0.169,-0.028,-0.027,-0.000
1681818310783,2023-04-18T13:45:10.783,0.179,-0.024,-0.022,-0.002
1681818310793,2023-04-18T13:45:10.793,0.189,-0.023,-0.023,-0.001
1681818310804,2023-04-18T13:45:10.804,0.200,-0.019,-0.024,-0.001
1681818310814,2023-04-18T13:45:10.814,0.210,-0.021,-0.023,0.002
1681818310823,2023-04-18T13:45:10.823,0.219,-0.019,-0.026,0.002
1681818310833,2023-04-18T13:45:10.833,0.229,-0.021,-0.025,0.002
1681818310843,2023-04-18T13:45:10.843,0.239,-0.024,-0.023,0.002
1681818310853,2023-04-18T13:45:10.853,0.249,-0.024,-0.025,0.002
1681818310864,2023-04-18T13:45:10.864,0.260,-0.024,-0.024,0.000
1681818310872,2023-04-18T13:45:10.872,0.268,-0.028,-0.024,-0.002
1681818310883,2023-04-18T13:45:10.883,0.279,-0.028,-0.024,-0.001
1681818310893,2023-04-18T13:45:10.893,0.289,-0.030,-0.024,-0.001
1681818310903,2023-04-18T13:45:10.903,0.299,-0.032,-0.023,-0.003
1681818310912,2023-04-18T13:45:10.912,0.308,-0.030,-0.024,-0.000
1681818310922,2023-04-18T13:45:10.922,0.318,-0.028,-0.024,-0.002
1681818310933,2023-04-18T13:45:10.933,0.329,-0.026,-0.024,-0.002
1681818310943,2023-04-18T13:45:10.943,0.339,-0.027,-0.023,-0.002
1681818310953,2023-04-18T13:45:10.953,0.349,-0.026,-0.020,0.002
1681818310962,2023-04-18T13:45:10.962,0.358,-0.027,-0.018,-0.000
1681818310972,2023-04-18T13:45:10.972,0.368,-0.025,-0.017,-0.004
1681818310982,2023-04-18T13:45:10.982,0.378,-0.025,-0.019,-0.000
1681818310993,2023-04-18T13:45:10.993,0.389,-0.028,-0.022,-0.003
1681818311003,2023-04-18T13:45:11.003,0.399,-0.031,-0.023,-0.007
1681818311012,2023-04-18T13:45:11.012,0.408,-0.030,-0.024,-0.007
1681818311022,2023-04-18T13:45:11.022,0.418,-0.030,-0.026,-0.007
1681818311032,2023-04-18T13:45:11.032,0.428,-0.029,-0.026,-0.008
1681818311042,2023-04-18T13:45:11.042,0.438,-0.028,-0.024,-0.005
1681818311053,2023-04-18T13:45:11.053,0.449,-0.025,-0.024,-0.005
1681818311061,2023-04-18T13:45:11.061,0.457,-0.022,-0.021,-0.002
1681818311072,2023-04-18T13:45:11.072,0.468,-0.021,-0.021,0.001
1681818311082,2023-04-18T13:45:11.082,0.478,-0.023,-0.023,0.002
1681818311092,2023-04-18T13:45:11.092,0.488,-0.023,-0.023,0.001
1681818311102,2023-04-18T13:45:11.102,0.498,-0.022,-0.022,-0.000
1681818311111,2023-04-18T13:45:11.111,0.507,-0.026,-0.023,-0.001
1681818311121,2023-04-18T13:45:11.121,0.517,-0.028,-0.026,-0.001
1681818311132,2023-04-18T13:45:11.132,0.528,-0.030,-0.027,-0.005
1681818311142,2023-04-18T13:45:11.142,0.538,-0.032,-0.029,-0.006
1681818311152,2023-04-18T13:45:11.152,0.548,-0.029,-0.028,-0.006
1681818311161,2023-04-18T13:45:11.161,0.557,-0.027,-0.027,-0.008
1681818311171,2023-04-18T13:45:11.171,0.567,-0.029,-0.028,-0.006
1681818311182,2023-04-18T13:45:11.182,0.578,-0.027,-0.025,-0.004
1681818311192,2023-04-18T13:45:11.192,0.588,-0.028,-0.023,-0.002
1681818311202,2023-04-18T13:45:11.202,0.598,-0.028,-0.018,0.002
1681818311211,2023-04-18T13:45:11.211,0.607,-0.026,-0.015,0.003
1681818311221,2023-04-18T13:45:11.221,0.617,-0.021,-0.013,0.003
1681818311231,2023-04-18T13:45:11.231,0.627,-0.018,-0.014,0.001
1681818311242,2023-04-18T13:45:11.242,0.638,-0.018,-0.014,-0.002
1681818311252,2023-04-18T13:45:11.252,0.648,-0.019,-0.015,-0.001
1681818311261,2023-04-18T13:45:11.261,0.657,-0.022,-0.019,-0.004
1681818311271,2023-04-18T13:45:11.271,0.667,-0.027,-0.023,-0.007
1681818311281,2023-04-18T13:45:11.281,0.677,-0.030,-0.023,-0.007
1681818311291,2023-04-18T13:45:11.291,0.687,-0.032,-0.023,-0.006
1681818311300,2023-04-18T13:45:11.300,0.696,-0.029,-0.025,-0.004
1681818311310,2023-04-18T13:45:11.310,0.706,-0.026,-0.022,-0.002
1681818311321,2023-04-18T13:45:11.321,0.717,-0.025,-0.021,0.004
1681818311331,2023-04-18T13:45:11.331,0.727,-0.026,-0.018,0.005
1681818311341,2023-04-18T13:45:11.341,0.737,-0.027,-0.015,0.003
1681818311350,2023-04-18T13:45:11.350,0.746,-0.028,-0.013,0.003
1681818311360,2023-04-18T13:45:11.360,0.756,-0.025,-0.017,0.003
1681818311370,2023-04-18T13:45:11.370,0.766,-0.026,-0.020,0.001
1681818311381,2023-04-18T13:45:11.381,0.777,-0.024,-0.023,-0.003
1681818311391,2023-04-18T13:45:11.391,0.787,-0.024,-0.027,-0.004
1681818311400,2023-04-18T13:45:11.400,0.796,-0.024,-0.029,-0.003
1681818311410,2023-04-18T13:45:11.410,0.806,-0.026,-0.030,-0.004
1681818311420,2023-04-18T13:45:11.420,0.816,-0.029,-0.032,-0.005
1681818311431,2023-04-18T13:45:11.431,0.827,-0.030,-0.027,-0.005
1681818311441,2023-04-18T13:45:11.441,0.837,-0.028,-0.022,-0.004
1681818311450,2023-04-18T13:45:11.450,0.846,-0.021,-0.018,-0.002
1681818311460,2023-04-18T13:45:11.460,0.856,-0.016,-0.009,-0.001
1681818311470,2023-04-18T13:45:11.470,0.866,-0.014,0.003,0.001
1681818311480,2023-04-18T13:45:11.480,0.876,-0.017,0.006,0.003
1681818311491,2023-04-18T13:45:11.491,0.887,-0.014,0.002,0.006
1681818311501,2023-04-18T13:45:11.501,0.897,-0.018,-0.006,0.005
1681818311510,2023-04-18T13:45:11.510,0.906,-0.020,-0.007,0.004
1681818311520,2023-04-18T13:45:11.520,0.916,-0.022,-0.004,0.005
1681818311530,2023-04-18T13:45:11.530,0.926,-0.025,-0.005,0.004
1681818311540,2023-04-18T13:45:11.540,0.936,-0.028,-0.002,0.006
1681818311549,2023-04-18T13:45:11.549,0.945,-0.032,0.000,0.007
1681818311559,2023-04-18T13:45:11.559,0.955,-0.038,0.001,0.007
1681818311570,2023-04-18T13:45:11.570,0.966,-0.035,-0.000,0.004
1681818311580,2023-04-18T13:45:11.580,0.976,-0.028,-0.006,0.006
1681818311589,2023-04-18T13:45:11.589,0.985,-0.022,-0.011,0.007
1681818311599,2023-04-18T13:45:11.599,0.995,-0.017,-0.020,0.003
1681818311609,2023-04-18T13:45:11.609,1.005,-0.020,-0.025,0.002
1681818311620,2023-04-18T13:45:11.620,1.016,-0.025,-0.026,0.001
1681818311630,2023-04-18T13:45:11.630,1.026,-0.029,-0.026,-0.001
1681818311639,2023-04-18T13:45:11.639,1.035,-0.035,-0.022,-0.001
1681818311649,2023-04-18T13:45:11.649,1.045,-0.034,-0.020,-0.004
1681818311659,2023-04-18T13:45:11.659,1.055,-0.032,-0.016,-0.001
1681818311669,2023-04-18T13:45:11.669,1.065,-0.032,-0.009,0.005
1681818311680,2023-04-18T13:45:11.680,1.076,-0.030,-0.008,0.009
1681818311688,2023-04-18T13:45:11.688,1.084,-0.027,-0.010,0.007
1681818311699,2023-04-18T13:45:11.699,1.095,-0.019,-0.013,0.007
1681818311709,2023-04-18T13:45:11.709,1.105,-0.012,-0.013,0.009
1681818311719,2023-04-18T13:45:11.719,1.115,-0.010,-0.013,0.009
1681818311729,2023-04-18T13:45:11.729,1.125,-0.013,-0.016,0.005
1681818311740,2023-04-18T13:45:11.740,1.136,-0.019,-0.018,0.001
1681818311748,2023-04-18T13:45:11.748,1.144,-0.027,-0.021,-0.001
1681818311759,2023-04-18T13:45:11.759,1.155,-0.032,-0.022,-0.005
1681818311769,2023-04-18T13:45:11.769,1.165,-0.031,-0.020,-0.006
1681818311779,2023-04-18T13:45:11.779,1.175,-0.035,-0.018,-0.006
1681818311788,2023-04-18T13:45:11.788,1.184,-0.038,-0.020,-0.006
1681818311798,2023-04-18T13:45:11.798,1.194,-0.036,-0.018,-0.005
1681818311808,2023-04-18T13:45:11.808,1.204,-0.033,-0.016,-0.006
1681818311819,2023-04-18T13:45:11.819,1.215,-0.031,-0.015,-0.007
1681818311828,2023-04-18T13:45:11.828,1.224,-0.027,-0.013,-0.009
1681818311838,2023-04-18T13:45:11.838,1.234,-0.025,-0.012,-0.008
1681818311848,2023-04-18T13:45:11.848,1.244,-0.029,-0.010,-0.007
1681818311858,2023-04-18T13:45:11.858,1.254,-0.029,-0.010,-0.005
1681818311869,2023-04-18T13:45:11.869,1.265,-0.030,-0.016,-0.006
1681818311877,2023-04-18T13:45:11.877,1.273,-0.027,-0.017,-0.008
1681818311888,2023-04-18T13:45:11.888,1.284,-0.027,-0.017,-0.010
1681818311898,2023-04-18T13:45:11.898,1.294,-0.029,-0.016,-0.011
1681818311908,2023-04-18T13:45:11.908,1.304,-0.027,-0.013,-0.005
1681818311918,2023-04-18T13:45:11.918,1.314,-0.022,-0.010,-0.008
1681818311927,2023-04-18T13:45:11.927,1.323,-0.022,-0.008,-0.006
1681818311937,2023-04-18T13:45:11.937,1.333,-0.024,-0.008,-0.006
1681818311948,2023-04-18T13:45:11.948,1.344,-0.030,-0.009,-0.007
1681818311958,2023-04-18T13:45:11.958,1.354,-0.036,-0.010,-0.013
1681818311968,2023-04-18T13:45:11.968,1.364,-0.037,-0.013,-0.009
1681818311978,2023-04-18T13:45:11.978,1.374,-0.038,-0.015,-0.008
1681818311987,2023-04-18T13:45:11.987,1.383,-0.039,-0.013,-0.005
1681818311997,2023-04-18T13:45:11.997,1.393,-0.034,-0.014,-0.004
1681818312008,2023-04-18T13:45:12.008,1.404,-0.026,-0.012,-0.004
1681818312018,2023-04-18T13:45:12.018,1.414,-0.020,-0.010,-0.001
1681818312027,2023-04-18T13:45:12.027,1.423,-0.024,-0.011,-0.001
1681818312037,2023-04-18T13:45:12.037,1.433,-0.023,-0.013,-0.003
1681818312047,2023-04-18T13:45:12.047,1.443,-0.026,-0.013,-0.005
1681818312058,2023-04-18T13:45:12.058,1.454,-0.032,-0.013,-0.006
1681818312068,2023-04-18T13:45:12.068,1.464,-0.036,-0.015,-0.009
1681818312077,2023-04-18T13:45:12.077,1.473,-0.037,-0.015,-0.008
1681818312087,2023-04-18T13:45:12.087,1.483,-0.032,-0.014,-0.008
1681818312097,2023-04-18T13:45:12.097,1.493,-0.030,-0.012,-0.009
