epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820205848,2023-04-18T14:16:45.848,0.000,-0.013,0.002,0.002
1681820205858,2023-04-18T14:16:45.858,0.010,-0.019,0.006,0.001
1681820205868,2023-04-18T14:16:45.868,0.020,-0.019,0.005,0.004
1681820205877,2023-04-18T14:16:45.877,0.029,-0.019,0.004,0.004
1681820205887,2023-04-18T14:16:45.887,0.039,-0.017,0.005,-0.002
1681820205897,2023-04-18T14:16:45.897,0.049,-0.018,0.005,-0.004
1681820205908,2023-04-18T14:16:45.908,0.060,-0.019,0.009,-0.005
1681820205918,2023-04-18T14:16:45.918,0.070,-0.018,0.013,0.001
1681820205928,2023-04-18T14:16:45.928,0.080,-0.018,0.017,0.002
1681820205937,2023-04-18T14:16:45.937,0.089,-0.016,0.011,0.005
1681820205947,2023-04-18T14:16:45.947,0.099,-0.017,0.009,0.000
1681820205957,2023-04-18T14:16:45.957,0.109,-0.017,0.015,0.001
1681820205968,2023-04-18T14:16:45.968,0.120,-0.016,0.012,0.000
1681820205978,2023-04-18T14:16:45.978,0.130,-0.016,0.009,-0.001
1681820205987,2023-04-18T14:16:45.987,0.139,-0.013,0.007,-0.001
1681820205997,2023-04-18T14:16:45.997,0.149,-0.014,0.006,0.001
1681820206007,2023-04-18T14:16:46.007,0.159,-0.017,0.003,-0.001
1681820206017,2023-04-18T14:16:46.017,0.169,-0.014,0.003,0.002
1681820206028,2023-04-18T14:16:46.028,0.180,-0.015,0.002,0.005
1681820206038,2023-04-18T14:16:46.038,0.190,-0.014,-0.001,0.005
1681820206047,2023-04-18T14:16:46.047,0.199,-0.017,0.002,0.003
1681820206057,2023-04-18T14:16:46.057,0.209,-0.013,0.004,0.004
1681820206067,2023-04-18T14:16:46.067,0.219,-0.012,0.003,0.005
1681820206078,2023-04-18T14:16:46.078,0.230,-0.014,0.004,0.008
1681820206088,2023-04-18T14:16:46.088,0.240,-0.020,0.004,0.010
1681820206097,2023-04-18T14:16:46.097,0.249,-0.022,0.002,0.009
1681820206107,2023-04-18T14:16:46.107,0.259,-0.023,0.003,0.005
1681820206117,2023-04-18T14:16:46.117,0.269,-0.022,0.004,0.006
1681820206127,2023-04-18T14:16:46.127,0.279,-0.018,0.003,0.003
1681820206138,2023-04-18T14:16:46.138,0.290,-0.016,0.004,0.002
1681820206148,2023-04-18T14:16:46.148,0.300,-0.019,0.004,0.007
1681820206157,2023-04-18T14:16:46.157,0.309,-0.022,0.000,0.005
1681820206167,2023-04-18T14:16:46.167,0.319,-0.020,0.002,0.006
1681820206177,2023-04-18T14:16:46.177,0.329,-0.021,0.004,0.005
1681820206187,2023-04-18T14:16:46.187,0.339,-0.017,0.003,-0.001
1681820206198,2023-04-18T14:16:46.198,0.350,-0.012,0.001,0.005
1681820206206,2023-04-18T14:16:46.206,0.358,-0.017,0.003,0.002
1681820206217,2023-04-18T14:16:46.217,0.369,-0.018,0.001,0.005
1681820206227,2023-04-18T14:16:46.227,0.379,-0.017,0.002,0.008
1681820206237,2023-04-18T14:16:46.237,0.389,-0.019,0.003,0.006
1681820206247,2023-04-18T14:16:46.247,0.399,-0.019,0.002,0.008
1681820206256,2023-04-18T14:16:46.256,0.408,-0.014,-0.000,0.005
1681820206266,2023-04-18T14:16:46.266,0.418,-0.012,-0.004,0.000
1681820206277,2023-04-18T14:16:46.277,0.429,-0.013,-0.002,0.005
1681820206287,2023-04-18T14:16:46.287,0.439,-0.018,-0.002,0.004
1681820206297,2023-04-18T14:16:46.297,0.449,-0.017,-0.004,0.005
1681820206308,2023-04-18T14:16:46.308,0.460,-0.019,-0.003,0.004
1681820206316,2023-04-18T14:16:46.316,0.468,-0.019,-0.005,0.008
1681820206328,2023-04-18T14:16:46.328,0.480,-0.017,-0.001,0.007
1681820206337,2023-04-18T14:16:46.337,0.489,-0.016,-0.001,0.006
1681820206347,2023-04-18T14:16:46.347,0.499,-0.012,-0.002,0.008
1681820206357,2023-04-18T14:16:46.357,0.509,-0.014,0.000,0.009
1681820206368,2023-04-18T14:16:46.368,0.520,-0.016,-0.004,0.011
1681820206376,2023-04-18T14:16:46.376,0.528,-0.018,-0.007,0.007
1681820206387,2023-04-18T14:16:46.387,0.539,-0.020,-0.005,0.008
1681820206397,2023-04-18T14:16:46.397,0.549,-0.021,-0.002,0.011
1681820206407,2023-04-18T14:16:46.407,0.559,-0.019,-0.002,0.008
1681820206417,2023-04-18T14:16:46.417,0.569,-0.014,-0.003,0.009
1681820206426,2023-04-18T14:16:46.426,0.578,-0.015,-0.002,0.007
1681820206436,2023-04-18T14:16:46.436,0.588,-0.019,-0.004,0.004
1681820206447,2023-04-18T14:16:46.447,0.599,-0.021,-0.003,0.006
1681820206457,2023-04-18T14:16:46.457,0.609,-0.021,-0.003,0.005
1681820206467,2023-04-18T14:16:46.467,0.619,-0.021,0.000,0.006
1681820206476,2023-04-18T14:16:46.476,0.628,-0.019,-0.000,0.005
1681820206488,2023-04-18T14:16:46.488,0.640,-0.018,0.002,0.007
1681820206496,2023-04-18T14:16:46.496,0.648,-0.018,0.003,0.009
1681820206507,2023-04-18T14:16:46.507,0.659,-0.015,0.003,0.009
1681820206517,2023-04-18T14:16:46.517,0.669,-0.014,0.003,0.008
1681820206527,2023-04-18T14:16:46.527,0.679,-0.018,0.002,0.008
1681820206536,2023-04-18T14:16:46.536,0.688,-0.018,0.000,0.007
1681820206546,2023-04-18T14:16:46.546,0.698,-0.018,-0.000,0.007
1681820206557,2023-04-18T14:16:46.557,0.709,-0.016,-0.000,0.007
1681820206567,2023-04-18T14:16:46.567,0.719,-0.013,-0.004,0.004
1681820206577,2023-04-18T14:16:46.577,0.729,-0.012,-0.003,0.003
1681820206586,2023-04-18T14:16:46.586,0.738,-0.014,0.000,0.006
1681820206596,2023-04-18T14:16:46.596,0.748,-0.013,0.001,0.010
1681820206606,2023-04-18T14:16:46.606,0.758,-0.020,0.000,0.014
1681820206617,2023-04-18T14:16:46.617,0.769,-0.023,0.001,0.010
1681820206627,2023-04-18T14:16:46.627,0.779,-0.018,0.001,0.003
1681820206637,2023-04-18T14:16:46.637,0.789,-0.014,-0.003,0.004
1681820206646,2023-04-18T14:16:46.646,0.798,-0.010,-0.002,0.009
