epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818818317,2023-04-18T13:53:38.317,0.000,-0.012,0.002,0.001
1681818818327,2023-04-18T13:53:38.327,0.010,-0.018,0.003,0.005
1681818818337,2023-04-18T13:53:38.337,0.020,-0.016,-0.002,0.012
1681818818348,2023-04-18T13:53:38.348,0.031,-0.013,-0.005,0.016
1681818818358,2023-04-18T13:53:38.358,0.041,-0.015,-0.007,0.011
1681818818368,2023-04-18T13:53:38.368,0.051,-0.014,-0.007,0.009
1681818818377,2023-04-18T13:53:38.377,0.060,-0.014,-0.003,0.009
1681818818387,2023-04-18T13:53:38.387,0.070,-0.013,0.000,0.009
1681818818397,2023-04-18T13:53:38.397,0.080,-0.011,-0.001,0.011
1681818818408,2023-04-18T13:53:38.408,0.091,-0.013,0.000,0.014
1681818818418,2023-04-18T13:53:38.418,0.101,-0.014,0.001,0.013
1681818818427,2023-04-18T13:53:38.427,0.110,-0.010,0.006,0.011
1681818818437,2023-04-18T13:53:38.437,0.120,-0.008,0.010,0.012
1681818818447,2023-04-18T13:53:38.447,0.130,-0.010,0.012,0.011
1681818818458,2023-04-18T13:53:38.458,0.141,-0.016,0.011,0.014
1681818818468,2023-04-18T13:53:38.468,0.151,-0.023,0.010,0.012
1681818818477,2023-04-18T13:53:38.477,0.160,-0.027,0.009,0.010
1681818818487,2023-04-18T13:53:38.487,0.170,-0.029,0.011,0.008
1681818818497,2023-04-18T13:53:38.497,0.180,-0.025,0.013,0.009
1681818818507,2023-04-18T13:53:38.507,0.190,-0.019,0.014,0.013
1681818818518,2023-04-18T13:53:38.518,0.201,-0.017,0.011,0.013
1681818818528,2023-04-18T13:53:38.528,0.211,-0.020,0.011,0.012
1681818818537,2023-04-18T13:53:38.537,0.220,-0.024,0.013,0.011
1681818818547,2023-04-18T13:53:38.547,0.230,-0.030,0.013,0.013
1681818818557,2023-04-18T13:53:38.557,0.240,-0.032,0.015,0.018
1681818818567,2023-04-18T13:53:38.567,0.250,-0.030,0.014,0.022
1681818818578,2023-04-18T13:53:38.578,0.261,-0.030,0.007,0.029
1681818818586,2023-04-18T13:53:38.586,0.269,-0.038,-0.002,0.029
1681818818597,2023-04-18T13:53:38.597,0.280,-0.035,-0.006,0.025
1681818818607,2023-04-18T13:53:38.607,0.290,-0.028,-0.012,0.026
1681818818617,2023-04-18T13:53:38.617,0.300,-0.022,-0.013,0.029
1681818818627,2023-04-18T13:53:38.627,0.310,-0.018,-0.013,0.033
1681818818638,2023-04-18T13:53:38.638,0.321,-0.014,-0.014,0.037
1681818818646,2023-04-18T13:53:38.646,0.329,-0.010,-0.017,0.035
1681818818657,2023-04-18T13:53:38.657,0.340,-0.007,-0.015,0.037
1681818818667,2023-04-18T13:53:38.667,0.350,-0.008,-0.011,0.042
1681818818677,2023-04-18T13:53:38.677,0.360,-0.005,-0.012,0.044
1681818818687,2023-04-18T13:53:38.687,0.370,0.001,-0.009,0.043
1681818818698,2023-04-18T13:53:38.698,0.381,0.004,-0.008,0.042
1681818818707,2023-04-18T13:53:38.707,0.390,0.004,-0.011,0.041
1681818818717,2023-04-18T13:53:38.717,0.400,0.003,-0.013,0.041
1681818818727,2023-04-18T13:53:38.727,0.410,-0.001,-0.010,0.049
1681818818737,2023-04-18T13:53:38.737,0.420,-0.011,-0.008,0.055
1681818818748,2023-04-18T13:53:38.748,0.431,-0.013,-0.007,0.057
1681818818756,2023-04-18T13:53:38.756,0.439,-0.015,-0.010,0.062
1681818818767,2023-04-18T13:53:38.767,0.450,-0.017,-0.013,0.058
1681818818777,2023-04-18T13:53:38.777,0.460,-0.015,-0.013,0.054
1681818818787,2023-04-18T13:53:38.787,0.470,-0.013,-0.012,0.053
1681818818797,2023-04-18T13:53:38.797,0.480,-0.009,-0.013,0.049
1681818818806,2023-04-18T13:53:38.806,0.489,-0.002,-0.017,0.051
1681818818816,2023-04-18T13:53:38.816,0.499,-0.002,-0.015,0.049
1681818818827,2023-04-18T13:53:38.827,0.510,-0.002,-0.010,0.056
1681818818837,2023-04-18T13:53:38.837,0.520,-0.011,-0.008,0.060
1681818818847,2023-04-18T13:53:38.847,0.530,-0.010,-0.011,0.060
1681818818857,2023-04-18T13:53:38.857,0.540,-0.007,-0.009,0.065
