epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681820143477,2023-04-18T14:15:43.477,0.000,0.853,0.148,0.501,0.000
1681820143488,2023-04-18T14:15:43.488,0.011,0.853,0.148,0.501,0.000
1681820143498,2023-04-18T14:15:43.498,0.021,0.852,0.148,0.501,-0.000
1681820143508,2023-04-18T14:15:43.508,0.031,0.852,0.148,0.502,-0.000
1681820143518,2023-04-18T14:15:43.518,0.041,0.852,0.148,0.502,-0.000
1681820143527,2023-04-18T14:15:43.527,0.050,0.852,0.148,0.502,-0.000
1681820143537,2023-04-18T14:15:43.537,0.060,0.852,0.149,0.503,-0.000
1681820143548,2023-04-18T14:15:43.548,0.071,0.852,0.149,0.503,-0.000
1681820143558,2023-04-18T14:15:43.558,0.081,0.851,0.149,0.503,-0.000
1681820143568,2023-04-18T14:15:43.568,0.091,0.851,0.149,0.503,-0.000
1681820143578,2023-04-18T14:15:43.578,0.101,0.851,0.149,0.503,-0.001
1681820143587,2023-04-18T14:15:43.587,0.110,0.851,0.149,0.503,-0.001
1681820143597,2023-04-18T14:15:43.597,0.120,0.851,0.150,0.503,-0.001
1681820143608,2023-04-18T14:15:43.608,0.131,0.851,0.150,0.503,-0.001
1681820143618,2023-04-18T14:15:43.618,0.141,0.851,0.150,0.503,-0.001
1681820143628,2023-04-18T14:15:43.628,0.151,0.851,0.150,0.503,-0.001
1681820143637,2023-04-18T14:15:43.637,0.160,0.851,0.150,0.503,-0.001
1681820143647,2023-04-18T14:15:43.647,0.170,0.851,0.150,0.503,-0.001
1681820143657,2023-04-18T14:15:43.657,0.180,0.851,0.150,0.504,-0.001
1681820143668,2023-04-18T14:15:43.668,0.191,0.851,0.150,0.504,-0.001
1681820143678,2023-04-18T14:15:43.678,0.201,0.851,0.150,0.504,-0.001
1681820143687,2023-04-18T14:15:43.687,0.210,0.851,0.150,0.504,-0.001
1681820143697,2023-04-18T14:15:43.697,0.220,0.851,0.150,0.504,-0.001
1681820143707,2023-04-18T14:15:43.707,0.230,0.850,0.151,0.504,-0.001
1681820143718,2023-04-18T14:15:43.718,0.241,0.850,0.151,0.505,-0.001
1681820143728,2023-04-18T14:15:43.728,0.251,0.849,0.151,0.505,-0.001
1681820143738,2023-04-18T14:15:43.738,0.261,0.849,0.152,0.506,-0.001
1681820143747,2023-04-18T14:15:43.747,0.270,0.848,0.153,0.507,-0.001
1681820143757,2023-04-18T14:15:43.757,0.280,0.848,0.153,0.508,-0.000
1681820143767,2023-04-18T14:15:43.767,0.290,0.847,0.154,0.509,0.000
1681820143778,2023-04-18T14:15:43.778,0.301,0.846,0.154,0.510,0.001
1681820143788,2023-04-18T14:15:43.788,0.311,0.845,0.154,0.512,0.002
1681820143797,2023-04-18T14:15:43.797,0.320,0.844,0.153,0.515,0.004
1681820143807,2023-04-18T14:15:43.807,0.330,0.843,0.152,0.516,0.005
1681820143817,2023-04-18T14:15:43.817,0.340,0.842,0.151,0.518,0.006
1681820143827,2023-04-18T14:15:43.827,0.350,0.841,0.150,0.520,0.007
1681820143838,2023-04-18T14:15:43.838,0.361,0.840,0.149,0.521,0.008
1681820143848,2023-04-18T14:15:43.848,0.371,0.839,0.149,0.523,0.009
1681820143857,2023-04-18T14:15:43.857,0.380,0.839,0.148,0.524,0.010
1681820143867,2023-04-18T14:15:43.867,0.390,0.839,0.148,0.524,0.010
1681820143877,2023-04-18T14:15:43.877,0.400,0.839,0.148,0.523,0.010
1681820143887,2023-04-18T14:15:43.887,0.410,0.840,0.149,0.522,0.009
1681820143898,2023-04-18T14:15:43.898,0.421,0.841,0.150,0.520,0.008
1681820143907,2023-04-18T14:15:43.907,0.430,0.842,0.151,0.518,0.008
1681820143917,2023-04-18T14:15:43.917,0.440,0.843,0.152,0.516,0.006
1681820143927,2023-04-18T14:15:43.927,0.450,0.844,0.153,0.513,0.006
1681820143937,2023-04-18T14:15:43.937,0.460,0.845,0.154,0.513,0.005
1681820143948,2023-04-18T14:15:43.948,0.471,0.844,0.154,0.514,0.006
1681820143958,2023-04-18T14:15:43.958,0.481,0.842,0.153,0.517,0.007
1681820143967,2023-04-18T14:15:43.967,0.490,0.842,0.152,0.518,0.008
1681820143977,2023-04-18T14:15:43.977,0.500,0.841,0.152,0.519,0.008
1681820143987,2023-04-18T14:15:43.987,0.510,0.841,0.152,0.519,0.008
1681820143997,2023-04-18T14:15:43.997,0.520,0.841,0.152,0.519,0.008
1681820144008,2023-04-18T14:15:44.008,0.531,0.840,0.152,0.520,0.008
1681820144016,2023-04-18T14:15:44.016,0.539,0.840,0.152,0.521,0.009
1681820144028,2023-04-18T14:15:44.028,0.551,0.839,0.152,0.523,0.010
1681820144037,2023-04-18T14:15:44.037,0.560,0.838,0.151,0.524,0.011
1681820144047,2023-04-18T14:15:44.047,0.570,0.837,0.150,0.526,0.012
1681820144057,2023-04-18T14:15:44.057,0.580,0.836,0.149,0.529,0.014
1681820144068,2023-04-18T14:15:44.068,0.591,0.834,0.149,0.531,0.015
1681820144076,2023-04-18T14:15:44.076,0.599,0.833,0.148,0.533,0.016
1681820144087,2023-04-18T14:15:44.087,0.610,0.832,0.148,0.534,0.017
1681820144097,2023-04-18T14:15:44.097,0.620,0.831,0.147,0.536,0.018
1681820144107,2023-04-18T14:15:44.107,0.630,0.831,0.147,0.537,0.018
1681820144117,2023-04-18T14:15:44.117,0.640,0.830,0.147,0.538,0.019
1681820144126,2023-04-18T14:15:44.126,0.649,0.830,0.146,0.538,0.020
1681820144136,2023-04-18T14:15:44.136,0.659,0.829,0.145,0.539,0.021
1681820144147,2023-04-18T14:15:44.147,0.670,0.829,0.145,0.540,0.021
1681820144157,2023-04-18T14:15:44.157,0.680,0.828,0.144,0.541,0.022
1681820144167,2023-04-18T14:15:44.167,0.690,0.828,0.144,0.541,0.022
1681820144176,2023-04-18T14:15:44.176,0.699,0.828,0.145,0.542,0.022
1681820144188,2023-04-18T14:15:44.188,0.711,0.827,0.145,0.542,0.023
1681820144197,2023-04-18T14:15:44.197,0.720,0.827,0.145,0.543,0.023
1681820144207,2023-04-18T14:15:44.207,0.730,0.826,0.145,0.544,0.023
1681820144217,2023-04-18T14:15:44.217,0.740,0.827,0.145,0.543,0.023
1681820144227,2023-04-18T14:15:44.227,0.750,0.827,0.145,0.542,0.022
1681820144236,2023-04-18T14:15:44.236,0.759,0.828,0.145,0.541,0.022
1681820144246,2023-04-18T14:15:44.246,0.769,0.828,0.146,0.541,0.021
1681820144257,2023-04-18T14:15:44.257,0.780,0.829,0.147,0.539,0.020
1681820144267,2023-04-18T14:15:44.267,0.790,0.831,0.145,0.536,0.020
1681820144277,2023-04-18T14:15:44.277,0.800,0.832,0.143,0.535,0.021
1681820144286,2023-04-18T14:15:44.286,0.809,0.833,0.142,0.534,0.021
1681820144296,2023-04-18T14:15:44.296,0.819,0.834,0.141,0.533,0.021
1681820144306,2023-04-18T14:15:44.306,0.829,0.834,0.141,0.533,0.020
1681820144317,2023-04-18T14:15:44.317,0.840,0.834,0.142,0.533,0.020
1681820144327,2023-04-18T14:15:44.327,0.850,0.835,0.142,0.531,0.020
1681820144336,2023-04-18T14:15:44.336,0.859,0.836,0.142,0.530,0.020
1681820144347,2023-04-18T14:15:44.347,0.870,0.836,0.143,0.529,0.019
1681820144356,2023-04-18T14:15:44.356,0.879,0.836,0.143,0.529,0.019
1681820144366,2023-04-18T14:15:44.366,0.889,0.837,0.143,0.529,0.019
1681820144377,2023-04-18T14:15:44.377,0.900,0.837,0.143,0.528,0.019
1681820144387,2023-04-18T14:15:44.387,0.910,0.837,0.143,0.528,0.019
1681820144396,2023-04-18T14:15:44.396,0.919,0.838,0.143,0.527,0.019
1681820144406,2023-04-18T14:15:44.406,0.929,0.838,0.143,0.526,0.019
1681820144416,2023-04-18T14:15:44.416,0.939,0.838,0.143,0.526,0.019
1681820144427,2023-04-18T14:15:44.427,0.950,0.839,0.143,0.525,0.019
1681820144437,2023-04-18T14:15:44.437,0.960,0.839,0.143,0.525,0.019
1681820144446,2023-04-18T14:15:44.446,0.969,0.839,0.143,0.525,0.019
1681820144456,2023-04-18T14:15:44.456,0.979,0.839,0.143,0.524,0.019
1681820144466,2023-04-18T14:15:44.466,0.989,0.840,0.143,0.523,0.019
1681820144476,2023-04-18T14:15:44.476,0.999,0.840,0.142,0.523,0.019
1681820144487,2023-04-18T14:15:44.487,1.010,0.841,0.141,0.522,0.019
1681820144497,2023-04-18T14:15:44.497,1.020,0.841,0.141,0.522,0.020
1681820144506,2023-04-18T14:15:44.506,1.029,0.842,0.140,0.521,0.020
1681820144517,2023-04-18T14:15:44.517,1.040,0.842,0.139,0.521,0.021
1681820144526,2023-04-18T14:15:44.526,1.049,0.842,0.138,0.521,0.021
1681820144536,2023-04-18T14:15:44.536,1.059,0.842,0.137,0.521,0.022
1681820144547,2023-04-18T14:15:44.547,1.070,0.842,0.137,0.521,0.022
1681820144555,2023-04-18T14:15:44.555,1.078,0.843,0.137,0.520,0.022
1681820144566,2023-04-18T14:15:44.566,1.089,0.843,0.137,0.520,0.022
1681820144576,2023-04-18T14:15:44.576,1.099,0.843,0.137,0.519,0.022
1681820144586,2023-04-18T14:15:44.586,1.109,0.844,0.136,0.519,0.022
1681820144596,2023-04-18T14:15:44.596,1.119,0.844,0.136,0.519,0.022
1681820144607,2023-04-18T14:15:44.607,1.130,0.844,0.136,0.518,0.022
1681820144615,2023-04-18T14:15:44.615,1.138,0.844,0.136,0.518,0.022
1681820144626,2023-04-18T14:15:44.626,1.149,0.845,0.135,0.517,0.023
1681820144636,2023-04-18T14:15:44.636,1.159,0.845,0.135,0.517,0.023
1681820144646,2023-04-18T14:15:44.646,1.169,0.845,0.136,0.516,0.023
1681820144657,2023-04-18T14:15:44.657,1.180,0.846,0.136,0.516,0.023
1681820144665,2023-04-18T14:15:44.665,1.188,0.846,0.136,0.515,0.023
1681820144677,2023-04-18T14:15:44.677,1.200,0.846,0.136,0.515,0.024
1681820144686,2023-04-18T14:15:44.686,1.209,0.846,0.136,0.515,0.024
1681820144696,2023-04-18T14:15:44.696,1.219,0.846,0.135,0.515,0.025
1681820144706,2023-04-18T14:15:44.706,1.229,0.846,0.135,0.514,0.025
1681820144717,2023-04-18T14:15:44.717,1.240,0.846,0.135,0.514,0.026
1681820144725,2023-04-18T14:15:44.725,1.248,0.847,0.135,0.514,0.026
1681820144736,2023-04-18T14:15:44.736,1.259,0.846,0.135,0.514,0.027
1681820144746,2023-04-18T14:15:44.746,1.269,0.846,0.135,0.514,0.028
1681820144756,2023-04-18T14:15:44.756,1.279,0.846,0.135,0.515,0.028
1681820144766,2023-04-18T14:15:44.766,1.289,0.846,0.135,0.515,0.029
1681820144775,2023-04-18T14:15:44.775,1.298,0.846,0.135,0.515,0.030
1681820144785,2023-04-18T14:15:44.785,1.308,0.846,0.134,0.515,0.031
1681820144796,2023-04-18T14:15:44.796,1.319,0.846,0.134,0.515,0.032
1681820144806,2023-04-18T14:15:44.806,1.329,0.846,0.133,0.515,0.033
1681820144816,2023-04-18T14:15:44.816,1.339,0.846,0.133,0.515,0.033
1681820144825,2023-04-18T14:15:44.825,1.348,0.846,0.133,0.515,0.034
1681820144837,2023-04-18T14:15:44.837,1.360,0.846,0.133,0.515,0.035
1681820144845,2023-04-18T14:15:44.845,1.368,0.846,0.133,0.515,0.036
1681820144856,2023-04-18T14:15:44.856,1.379,0.846,0.133,0.515,0.037
1681820144866,2023-04-18T14:15:44.866,1.389,0.846,0.132,0.515,0.038
1681820144876,2023-04-18T14:15:44.876,1.399,0.846,0.132,0.515,0.038
1681820144885,2023-04-18T14:15:44.885,1.408,0.847,0.132,0.514,0.039
1681820144895,2023-04-18T14:15:44.895,1.418,0.847,0.132,0.514,0.040
1681820144906,2023-04-18T14:15:44.906,1.429,0.847,0.131,0.513,0.040
1681820144916,2023-04-18T14:15:44.916,1.439,0.848,0.131,0.513,0.041
1681820144926,2023-04-18T14:15:44.926,1.449,0.848,0.131,0.512,0.041
1681820144935,2023-04-18T14:15:44.935,1.458,0.848,0.131,0.512,0.041
1681820144945,2023-04-18T14:15:44.945,1.468,0.848,0.131,0.511,0.041
1681820144955,2023-04-18T14:15:44.955,1.478,0.849,0.131,0.511,0.042
1681820144966,2023-04-18T14:15:44.966,1.489,0.849,0.131,0.510,0.042
