epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681818491154,2023-04-18T13:48:11.154,0.000,-0.005,-0.000,0.001
1681818491163,2023-04-18T13:48:11.163,0.009,-0.010,-0.004,0.011
1681818491173,2023-04-18T13:48:11.173,0.019,-0.011,-0.008,0.011
1681818491183,2023-04-18T13:48:11.183,0.029,-0.015,-0.012,0.010
1681818491193,2023-04-18T13:48:11.193,0.039,-0.020,-0.018,0.004
1681818491202,2023-04-18T13:48:11.202,0.048,-0.019,-0.028,-0.006
1681818491212,2023-04-18T13:48:11.212,0.058,-0.021,-0.037,-0.016
1681818491223,2023-04-18T13:48:11.223,0.069,-0.029,-0.050,-0.020
1681818491233,2023-04-18T13:48:11.233,0.079,-0.039,-0.064,-0.025
1681818491243,2023-04-18T13:48:11.243,0.089,-0.042,-0.071,-0.030
1681818491252,2023-04-18T13:48:11.252,0.098,-0.041,-0.070,-0.032
1681818491262,2023-04-18T13:48:11.262,0.108,-0.042,-0.063,-0.031
1681818491272,2023-04-18T13:48:11.272,0.118,-0.043,-0.054,-0.033
1681818491283,2023-04-18T13:48:11.283,0.129,-0.041,-0.045,-0.030
1681818491293,2023-04-18T13:48:11.293,0.139,-0.042,-0.030,-0.031
1681818491302,2023-04-18T13:48:11.302,0.148,-0.040,-0.016,-0.030
1681818491312,2023-04-18T13:48:11.312,0.158,-0.035,-0.010,-0.029
1681818491322,2023-04-18T13:48:11.322,0.168,-0.032,-0.011,-0.028
1681818491332,2023-04-18T13:48:11.332,0.178,-0.026,-0.012,-0.027
1681818491343,2023-04-18T13:48:11.343,0.189,-0.021,-0.008,-0.029
1681818491351,2023-04-18T13:48:11.351,0.197,-0.019,-0.008,-0.027
1681818491362,2023-04-18T13:48:11.362,0.208,-0.019,-0.012,-0.027
1681818491372,2023-04-18T13:48:11.372,0.218,-0.019,-0.012,-0.027
1681818491382,2023-04-18T13:48:11.382,0.228,-0.019,-0.009,-0.026
1681818491392,2023-04-18T13:48:11.392,0.238,-0.020,-0.009,-0.025
1681818491401,2023-04-18T13:48:11.401,0.247,-0.024,-0.005,-0.026
1681818491412,2023-04-18T13:48:11.412,0.258,-0.021,-0.004,-0.032
1681818491422,2023-04-18T13:48:11.422,0.268,-0.023,-0.004,-0.035
1681818491432,2023-04-18T13:48:11.432,0.278,-0.022,-0.008,-0.042
1681818491441,2023-04-18T13:48:11.441,0.287,-0.025,-0.023,-0.041
1681818491451,2023-04-18T13:48:11.451,0.297,-0.029,-0.037,-0.045
1681818491461,2023-04-18T13:48:11.461,0.307,-0.034,-0.049,-0.050
1681818491472,2023-04-18T13:48:11.472,0.318,-0.036,-0.060,-0.049
1681818491482,2023-04-18T13:48:11.482,0.328,-0.037,-0.070,-0.055
1681818491491,2023-04-18T13:48:11.491,0.337,-0.041,-0.078,-0.059
1681818491501,2023-04-18T13:48:11.501,0.347,-0.043,-0.090,-0.061
1681818491511,2023-04-18T13:48:11.511,0.357,-0.044,-0.102,-0.063
1681818491521,2023-04-18T13:48:11.521,0.367,-0.043,-0.110,-0.067
1681818491532,2023-04-18T13:48:11.532,0.378,-0.039,-0.118,-0.067
1681818491542,2023-04-18T13:48:11.542,0.388,-0.035,-0.125,-0.069
1681818491551,2023-04-18T13:48:11.551,0.397,-0.030,-0.132,-0.068
1681818491561,2023-04-18T13:48:11.561,0.407,-0.024,-0.135,-0.066
1681818491571,2023-04-18T13:48:11.571,0.417,-0.023,-0.135,-0.059
1681818491581,2023-04-18T13:48:11.581,0.427,-0.014,-0.132,-0.064
1681818491590,2023-04-18T13:48:11.590,0.436,-0.018,-0.126,-0.053
1681818491600,2023-04-18T13:48:11.600,0.446,-0.020,-0.124,-0.053
1681818491611,2023-04-18T13:48:11.611,0.457,-0.023,-0.119,-0.049
1681818491621,2023-04-18T13:48:11.621,0.467,-0.022,-0.113,-0.041
1681818491631,2023-04-18T13:48:11.631,0.477,-0.022,-0.106,-0.039
1681818491640,2023-04-18T13:48:11.640,0.486,-0.023,-0.100,-0.038
1681818491650,2023-04-18T13:48:11.650,0.496,-0.023,-0.092,-0.031
1681818491661,2023-04-18T13:48:11.661,0.507,-0.021,-0.088,-0.029
1681818491671,2023-04-18T13:48:11.671,0.517,-0.025,-0.079,-0.028
1681818491681,2023-04-18T13:48:11.681,0.527,-0.027,-0.067,-0.029
1681818491690,2023-04-18T13:48:11.690,0.536,-0.025,-0.056,-0.023
1681818491700,2023-04-18T13:48:11.700,0.546,-0.024,-0.051,-0.020
