epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681816959796,2023-04-18T13:22:39.796,0.000,0.813,-0.150,0.562,0.000
1681816959805,2023-04-18T13:22:39.805,0.009,0.813,-0.149,0.562,-0.001
1681816959815,2023-04-18T13:22:39.815,0.019,0.813,-0.149,0.563,-0.002
1681816959825,2023-04-18T13:22:39.825,0.029,0.813,-0.148,0.563,-0.003
1681816959835,2023-04-18T13:22:39.835,0.039,0.813,-0.147,0.564,-0.005
1681816959846,2023-04-18T13:22:39.846,0.050,0.813,-0.146,0.564,-0.006
1681816959854,2023-04-18T13:22:39.854,0.058,0.813,-0.146,0.564,-0.007
1681816959865,2023-04-18T13:22:39.865,0.069,0.812,-0.145,0.565,-0.008
1681816959875,2023-04-18T13:22:39.875,0.079,0.812,-0.145,0.565,-0.009
1681816959885,2023-04-18T13:22:39.885,0.089,0.812,-0.145,0.565,-0.010
1681816959894,2023-04-18T13:22:39.894,0.098,0.812,-0.144,0.566,-0.011
1681816959904,2023-04-18T13:22:39.904,0.108,0.812,-0.144,0.566,-0.011
1681816959914,2023-04-18T13:22:39.914,0.118,0.812,-0.144,0.566,-0.012
1681816959925,2023-04-18T13:22:39.925,0.129,0.811,-0.144,0.566,-0.012
1681816959935,2023-04-18T13:22:39.935,0.139,0.811,-0.145,0.566,-0.012
1681816959944,2023-04-18T13:22:39.944,0.148,0.811,-0.144,0.567,-0.012
1681816959954,2023-04-18T13:22:39.954,0.158,0.811,-0.144,0.567,-0.012
1681816959964,2023-04-18T13:22:39.964,0.168,0.811,-0.143,0.567,-0.011
1681816959975,2023-04-18T13:22:39.975,0.179,0.811,-0.143,0.567,-0.011
1681816959985,2023-04-18T13:22:39.985,0.189,0.811,-0.143,0.567,-0.011
1681816959994,2023-04-18T13:22:39.994,0.198,0.812,-0.143,0.567,-0.011
1681816960004,2023-04-18T13:22:40.004,0.208,0.812,-0.143,0.566,-0.011
1681816960014,2023-04-18T13:22:40.014,0.218,0.812,-0.143,0.566,-0.011
1681816960024,2023-04-18T13:22:40.024,0.228,0.812,-0.143,0.566,-0.012
1681816960035,2023-04-18T13:22:40.035,0.239,0.812,-0.143,0.565,-0.012
1681816960043,2023-04-18T13:22:40.043,0.247,0.813,-0.143,0.565,-0.013
1681816960054,2023-04-18T13:22:40.054,0.258,0.813,-0.143,0.564,-0.013
1681816960064,2023-04-18T13:22:40.064,0.268,0.813,-0.143,0.564,-0.014
1681816960074,2023-04-18T13:22:40.074,0.278,0.814,-0.142,0.563,-0.015
1681816960084,2023-04-18T13:22:40.084,0.288,0.814,-0.142,0.563,-0.016
1681816960093,2023-04-18T13:22:40.093,0.297,0.814,-0.142,0.563,-0.017
1681816960103,2023-04-18T13:22:40.103,0.307,0.814,-0.141,0.563,-0.018
1681816960114,2023-04-18T13:22:40.114,0.318,0.814,-0.141,0.564,-0.019
1681816960124,2023-04-18T13:22:40.124,0.328,0.814,-0.140,0.564,-0.021
1681816960133,2023-04-18T13:22:40.133,0.337,0.813,-0.140,0.564,-0.022
1681816960143,2023-04-18T13:22:40.143,0.347,0.813,-0.139,0.564,-0.024
1681816960153,2023-04-18T13:22:40.153,0.357,0.813,-0.138,0.565,-0.025
1681816960164,2023-04-18T13:22:40.164,0.368,0.813,-0.138,0.565,-0.027
1681816960174,2023-04-18T13:22:40.174,0.378,0.813,-0.138,0.565,-0.028
1681816960184,2023-04-18T13:22:40.184,0.388,0.813,-0.137,0.565,-0.029
1681816960193,2023-04-18T13:22:40.193,0.397,0.813,-0.137,0.565,-0.030
