epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681819097301,2023-04-18T13:58:17.301,0.000,-0.018,0.001,-0.001
1681819097311,2023-04-18T13:58:17.311,0.010,-0.032,0.013,-0.014
1681819097322,2023-04-18T13:58:17.322,0.021,-0.032,0.021,-0.026
1681819097332,2023-04-18T13:58:17.332,0.031,-0.042,0.035,-0.055
1681819097341,2023-04-18T13:58:17.341,0.040,-0.051,0.039,-0.069
1681819097351,2023-04-18T13:58:17.351,0.050,-0.058,0.050,-0.073
1681819097361,2023-04-18T13:58:17.361,0.060,-0.065,0.059,-0.089
1681819097371,2023-04-18T13:58:17.371,0.070,-0.072,0.066,-0.090
1681819097382,2023-04-18T13:58:17.382,0.081,-0.088,0.086,-0.104
1681819097392,2023-04-18T13:58:17.392,0.091,-0.100,0.109,-0.121
1681819097401,2023-04-18T13:58:17.401,0.100,-0.099,0.125,-0.120
1681819097411,2023-04-18T13:58:17.411,0.110,-0.095,0.155,-0.102
1681819097421,2023-04-18T13:58:17.421,0.120,-0.083,0.178,-0.110
1681819097431,2023-04-18T13:58:17.431,0.130,-0.057,0.156,-0.122
1681819097442,2023-04-18T13:58:17.442,0.141,-0.040,0.153,-0.132
1681819097450,2023-04-18T13:58:17.450,0.149,-0.022,0.147,-0.137
1681819097461,2023-04-18T13:58:17.461,0.160,-0.026,0.149,-0.154
1681819097471,2023-04-18T13:58:17.471,0.170,-0.035,0.154,-0.167
1681819097481,2023-04-18T13:58:17.481,0.180,-0.028,0.164,-0.160
1681819097491,2023-04-18T13:58:17.491,0.190,-0.010,0.169,-0.152
1681819097500,2023-04-18T13:58:17.500,0.199,0.020,0.180,-0.150
1681819097511,2023-04-18T13:58:17.511,0.210,0.049,0.181,-0.163
1681819097521,2023-04-18T13:58:17.521,0.220,0.076,0.188,-0.160
1681819097531,2023-04-18T13:58:17.531,0.230,0.139,0.185,-0.128
1681819097541,2023-04-18T13:58:17.541,0.240,0.197,0.161,-0.108
1681819097552,2023-04-18T13:58:17.552,0.251,0.226,0.144,-0.060
1681819097560,2023-04-18T13:58:17.560,0.259,0.259,0.128,0.013
1681819097571,2023-04-18T13:58:17.571,0.270,0.282,0.106,0.069
1681819097581,2023-04-18T13:58:17.581,0.280,0.277,0.081,0.096
1681819097591,2023-04-18T13:58:17.591,0.290,0.235,0.037,0.103
1681819097601,2023-04-18T13:58:17.601,0.300,0.146,-0.001,0.109
1681819097610,2023-04-18T13:58:17.610,0.309,0.049,-0.014,0.099
1681819097620,2023-04-18T13:58:17.620,0.319,-0.006,-0.003,0.072
1681819097631,2023-04-18T13:58:17.631,0.330,-0.055,0.005,0.056
1681819097641,2023-04-18T13:58:17.641,0.340,-0.082,-0.010,0.089
1681819097651,2023-04-18T13:58:17.651,0.350,-0.104,-0.021,0.128
1681819097661,2023-04-18T13:58:17.661,0.360,-0.130,-0.001,0.148
1681819097670,2023-04-18T13:58:17.670,0.369,-0.163,0.010,0.218
1681819097680,2023-04-18T13:58:17.680,0.379,-0.201,0.026,0.255
1681819097691,2023-04-18T13:58:17.691,0.390,-0.203,0.047,0.249
1681819097701,2023-04-18T13:58:17.701,0.400,-0.172,0.053,0.214
1681819097711,2023-04-18T13:58:17.711,0.410,-0.138,0.043,0.165
1681819097720,2023-04-18T13:58:17.720,0.419,-0.161,0.042,0.189
1681819097730,2023-04-18T13:58:17.730,0.429,-0.175,0.088,0.171
1681819097740,2023-04-18T13:58:17.740,0.439,-0.117,0.106,0.136
1681819097751,2023-04-18T13:58:17.751,0.450,-0.088,0.100,0.176
1681819097761,2023-04-18T13:58:17.761,0.460,-0.088,0.119,0.221
1681819097771,2023-04-18T13:58:17.771,0.470,-0.052,0.138,0.227
1681819097780,2023-04-18T13:58:17.780,0.479,-0.007,0.136,0.213
1681819097790,2023-04-18T13:58:17.790,0.489,0.031,0.132,0.181
1681819097801,2023-04-18T13:58:17.801,0.500,0.063,0.133,0.148
1681819097811,2023-04-18T13:58:17.811,0.510,0.079,0.142,0.131
1681819097821,2023-04-18T13:58:17.821,0.520,0.092,0.166,0.134
1681819097830,2023-04-18T13:58:17.830,0.529,0.116,0.170,0.136
1681819097842,2023-04-18T13:58:17.842,0.541,0.145,0.140,0.135
1681819097850,2023-04-18T13:58:17.850,0.549,0.167,0.102,0.124
1681819097861,2023-04-18T13:58:17.861,0.560,0.176,0.052,0.121
1681819097871,2023-04-18T13:58:17.871,0.570,0.159,0.006,0.132
1681819097881,2023-04-18T13:58:17.881,0.580,0.166,-0.024,0.147
1681819097890,2023-04-18T13:58:17.890,0.589,0.197,-0.044,0.128
1681819097900,2023-04-18T13:58:17.900,0.599,0.225,-0.068,0.109
1681819097910,2023-04-18T13:58:17.910,0.609,0.230,-0.085,0.123
1681819097921,2023-04-18T13:58:17.921,0.620,0.222,-0.088,0.129
1681819097931,2023-04-18T13:58:17.931,0.630,0.207,-0.078,0.114
1681819097940,2023-04-18T13:58:17.940,0.639,0.187,-0.065,0.095
1681819097950,2023-04-18T13:58:17.950,0.649,0.151,-0.041,0.059
1681819097960,2023-04-18T13:58:17.960,0.659,0.043,0.029,-0.005
1681819097970,2023-04-18T13:58:17.970,0.669,-0.009,0.126,0.016
1681819097981,2023-04-18T13:58:17.981,0.680,-0.018,0.191,0.110
1681819097990,2023-04-18T13:58:17.990,0.689,-0.077,0.215,0.123
1681819098001,2023-04-18T13:58:18.001,0.700,-0.154,0.187,0.082
1681819098010,2023-04-18T13:58:18.010,0.709,-0.192,0.161,0.009
1681819098020,2023-04-18T13:58:18.020,0.719,-0.197,0.158,-0.013
1681819098031,2023-04-18T13:58:18.031,0.730,-0.235,0.192,-0.018
