epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681816959772,2023-04-18T13:22:39.772,0.000,0.010,-0.001,-0.001
1681816959782,2023-04-18T13:22:39.782,0.010,-0.002,-0.003,0.001
1681816959791,2023-04-18T13:22:39.791,0.019,-0.004,-0.010,-0.007
1681816959802,2023-04-18T13:22:39.802,0.030,-0.013,-0.014,-0.020
1681816959812,2023-04-18T13:22:39.812,0.040,-0.009,-0.012,-0.031
1681816959822,2023-04-18T13:22:39.822,0.050,-0.010,-0.004,-0.034
1681816959832,2023-04-18T13:22:39.832,0.060,-0.018,0.003,-0.032
1681816959841,2023-04-18T13:22:39.841,0.069,-0.018,0.008,-0.032
1681816959851,2023-04-18T13:22:39.851,0.079,-0.020,0.014,-0.033
1681816959862,2023-04-18T13:22:39.862,0.090,-0.018,0.023,-0.030
1681816959872,2023-04-18T13:22:39.872,0.100,-0.019,0.036,-0.027
1681816959882,2023-04-18T13:22:39.882,0.110,-0.020,0.047,-0.016
1681816959892,2023-04-18T13:22:39.892,0.120,-0.015,0.050,-0.004
1681816959901,2023-04-18T13:22:39.901,0.129,-0.012,0.050,-0.004
1681816959911,2023-04-18T13:22:39.911,0.139,-0.016,0.046,-0.002
1681816959922,2023-04-18T13:22:39.922,0.150,-0.013,0.038,-0.000
1681816959932,2023-04-18T13:22:39.932,0.160,-0.006,0.033,-0.002
1681816959942,2023-04-18T13:22:39.942,0.170,-0.009,0.032,0.003
1681816959951,2023-04-18T13:22:39.951,0.179,-0.014,0.030,0.005
1681816959961,2023-04-18T13:22:39.961,0.189,-0.001,0.026,0.007
1681816959971,2023-04-18T13:22:39.971,0.199,0.009,0.014,0.020
1681816959982,2023-04-18T13:22:39.982,0.210,0.013,0.003,0.022
1681816959992,2023-04-18T13:22:39.992,0.220,0.028,-0.009,0.010
1681816960001,2023-04-18T13:22:40.001,0.229,0.044,-0.018,0.002
1681816960011,2023-04-18T13:22:40.011,0.239,0.048,-0.023,0.001
1681816960021,2023-04-18T13:22:40.021,0.249,0.053,-0.028,0.014
1681816960031,2023-04-18T13:22:40.031,0.259,0.057,-0.041,0.030
1681816960042,2023-04-18T13:22:40.042,0.270,0.056,-0.046,0.034
1681816960052,2023-04-18T13:22:40.052,0.280,0.051,-0.044,0.038
1681816960061,2023-04-18T13:22:40.061,0.289,0.023,-0.031,0.047
1681816960071,2023-04-18T13:22:40.071,0.299,-0.043,-0.008,0.035
1681816960081,2023-04-18T13:22:40.081,0.309,-0.099,0.015,0.052
1681816960092,2023-04-18T13:22:40.092,0.320,-0.144,0.031,0.041
1681816960102,2023-04-18T13:22:40.102,0.330,-0.123,0.020,0.022
1681816960111,2023-04-18T13:22:40.111,0.339,-0.080,-0.025,0.001
1681816960121,2023-04-18T13:22:40.121,0.349,-0.078,-0.043,-0.009
1681816960131,2023-04-18T13:22:40.131,0.359,-0.058,-0.031,0.010
1681816960141,2023-04-18T13:22:40.141,0.369,-0.012,-0.012,0.017
1681816960152,2023-04-18T13:22:40.152,0.380,0.002,0.020,0.003
1681816960162,2023-04-18T13:22:40.162,0.390,0.003,0.037,-0.006
1681816960172,2023-04-18T13:22:40.172,0.400,0.009,0.045,-0.010
1681816960181,2023-04-18T13:22:40.181,0.409,0.017,0.051,-0.042
1681816960191,2023-04-18T13:22:40.191,0.419,0.051,0.036,-0.049
1681816960201,2023-04-18T13:22:40.201,0.429,0.054,0.019,-0.053
1681816960212,2023-04-18T13:22:40.212,0.440,0.033,0.019,-0.070
1681816960220,2023-04-18T13:22:40.220,0.448,0.041,0.026,-0.071
1681816960231,2023-04-18T13:22:40.231,0.459,0.037,0.026,-0.036
1681816960241,2023-04-18T13:22:40.241,0.469,0.038,0.018,-0.041
1681816960251,2023-04-18T13:22:40.251,0.479,0.032,0.019,-0.054
1681816960261,2023-04-18T13:22:40.261,0.489,0.021,0.050,-0.087
1681816960272,2023-04-18T13:22:40.272,0.500,0.012,0.084,-0.123
1681816960281,2023-04-18T13:22:40.281,0.509,-0.038,0.115,-0.138
1681816960291,2023-04-18T13:22:40.291,0.519,-0.056,0.141,-0.120
1681816960301,2023-04-18T13:22:40.301,0.529,-0.040,0.146,-0.072
1681816960311,2023-04-18T13:22:40.311,0.539,-0.074,0.103,0.002
1681816960322,2023-04-18T13:22:40.322,0.550,-0.046,0.050,-0.017
1681816960332,2023-04-18T13:22:40.332,0.560,0.024,-0.005,-0.042
