epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817862902,2023-04-18T13:37:42.902,0.000,-0.009,0.001,0.001
1681817862911,2023-04-18T13:37:42.911,0.009,-0.017,0.001,0.001
1681817862921,2023-04-18T13:37:42.921,0.019,-0.016,0.001,0.000
1681817862932,2023-04-18T13:37:42.932,0.030,-0.020,0.001,0.001
1681817862942,2023-04-18T13:37:42.942,0.040,-0.017,0.003,0.000
1681817862952,2023-04-18T13:37:42.952,0.050,-0.016,0.002,-0.003
1681817862961,2023-04-18T13:37:42.961,0.059,-0.019,0.005,-0.003
1681817862971,2023-04-18T13:37:42.971,0.069,-0.018,0.005,-0.003
1681817862981,2023-04-18T13:37:42.981,0.079,-0.021,0.006,-0.005
1681817862992,2023-04-18T13:37:42.992,0.090,-0.022,0.009,-0.002
1681817863002,2023-04-18T13:37:43.002,0.100,-0.019,0.007,-0.004
1681817863012,2023-04-18T13:37:43.012,0.110,-0.014,0.004,-0.003
1681817863021,2023-04-18T13:37:43.021,0.119,-0.017,0.004,-0.005
1681817863031,2023-04-18T13:37:43.031,0.129,-0.019,0.003,-0.004
1681817863041,2023-04-18T13:37:43.041,0.139,-0.018,0.002,-0.002
1681817863052,2023-04-18T13:37:43.052,0.150,-0.017,0.001,-0.005
1681817863062,2023-04-18T13:37:43.062,0.160,-0.011,0.001,-0.003
1681817863071,2023-04-18T13:37:43.071,0.169,-0.014,0.001,-0.003
1681817863081,2023-04-18T13:37:43.081,0.179,-0.015,0.001,-0.002
1681817863091,2023-04-18T13:37:43.091,0.189,-0.018,0.001,-0.004
1681817863101,2023-04-18T13:37:43.101,0.199,-0.021,-0.000,-0.007
1681817863112,2023-04-18T13:37:43.112,0.210,-0.021,0.000,-0.004
1681817863122,2023-04-18T13:37:43.122,0.220,-0.019,0.000,-0.003
1681817863131,2023-04-18T13:37:43.131,0.229,-0.017,-0.000,-0.004
1681817863141,2023-04-18T13:37:43.141,0.239,-0.017,0.001,-0.004
1681817863151,2023-04-18T13:37:43.151,0.249,-0.022,-0.003,-0.003
1681817863161,2023-04-18T13:37:43.161,0.259,-0.024,-0.002,-0.001
1681817863172,2023-04-18T13:37:43.172,0.270,-0.023,-0.003,-0.003
1681817863181,2023-04-18T13:37:43.181,0.279,-0.018,-0.003,-0.003
1681817863191,2023-04-18T13:37:43.191,0.289,-0.018,0.004,-0.002
1681817863201,2023-04-18T13:37:43.201,0.299,-0.017,0.003,0.004
1681817863211,2023-04-18T13:37:43.211,0.309,-0.022,0.002,-0.002
1681817863222,2023-04-18T13:37:43.222,0.320,-0.023,-0.002,-0.004
1681817863230,2023-04-18T13:37:43.230,0.328,-0.022,-0.003,-0.003
1681817863241,2023-04-18T13:37:43.241,0.339,-0.015,-0.006,-0.001
1681817863251,2023-04-18T13:37:43.251,0.349,-0.015,-0.011,-0.002
1681817863261,2023-04-18T13:37:43.261,0.359,-0.016,-0.010,0.001
1681817863271,2023-04-18T13:37:43.271,0.369,-0.018,-0.011,0.001
1681817863282,2023-04-18T13:37:43.282,0.380,-0.017,-0.011,-0.001
1681817863290,2023-04-18T13:37:43.290,0.388,-0.017,-0.014,-0.002
1681817863301,2023-04-18T13:37:43.301,0.399,-0.019,-0.012,-0.002
1681817863311,2023-04-18T13:37:43.311,0.409,-0.018,-0.012,-0.003
1681817863321,2023-04-18T13:37:43.321,0.419,-0.020,-0.011,-0.003
1681817863331,2023-04-18T13:37:43.331,0.429,-0.016,-0.011,-0.001
1681817863340,2023-04-18T13:37:43.340,0.438,-0.019,-0.012,-0.003
1681817863350,2023-04-18T13:37:43.350,0.448,-0.019,-0.001,0.006
1681817863361,2023-04-18T13:37:43.361,0.459,-0.020,-0.007,0.002
