epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681819097329,2023-04-18T13:58:17.329,0.000,-0.018,-0.004,0.002
1681819097339,2023-04-18T13:58:17.339,0.010,-0.038,-0.012,0.002
1681819097348,2023-04-18T13:58:17.348,0.019,-0.050,-0.015,0.004
1681819097358,2023-04-18T13:58:17.358,0.029,-0.059,-0.009,0.003
1681819097368,2023-04-18T13:58:17.368,0.039,-0.090,-0.013,0.047
1681819097377,2023-04-18T13:58:17.377,0.048,-0.101,-0.026,0.054
1681819097387,2023-04-18T13:58:17.387,0.058,-0.084,-0.016,0.041
1681819097397,2023-04-18T13:58:17.397,0.068,-0.063,-0.005,0.012
1681819097408,2023-04-18T13:58:17.408,0.079,-0.056,0.013,-0.022
1681819097418,2023-04-18T13:58:17.418,0.089,-0.073,-0.008,-0.057
1681819097427,2023-04-18T13:58:17.427,0.098,-0.100,-0.024,-0.039
1681819097437,2023-04-18T13:58:17.437,0.108,-0.117,-0.046,0.012
1681819097447,2023-04-18T13:58:17.447,0.118,-0.200,-0.072,-0.006
1681819097457,2023-04-18T13:58:17.457,0.128,-0.267,-0.071,-0.063
1681819097468,2023-04-18T13:58:17.468,0.139,-0.227,-0.045,-0.060
1681819097476,2023-04-18T13:58:17.476,0.147,-0.187,-0.026,-0.042
1681819097487,2023-04-18T13:58:17.487,0.158,-0.137,0.008,-0.039
1681819097497,2023-04-18T13:58:17.497,0.168,-0.088,0.031,-0.027
1681819097507,2023-04-18T13:58:17.507,0.178,-0.039,0.042,-0.002
1681819097517,2023-04-18T13:58:17.517,0.188,0.011,0.058,-0.001
1681819097526,2023-04-18T13:58:17.526,0.197,0.046,0.084,-0.003
1681819097537,2023-04-18T13:58:17.537,0.208,0.122,0.096,-0.014
1681819097547,2023-04-18T13:58:17.547,0.218,0.178,0.109,-0.023
1681819097557,2023-04-18T13:58:17.557,0.228,0.185,0.130,-0.036
1681819097567,2023-04-18T13:58:17.567,0.238,0.185,0.135,-0.051
1681819097576,2023-04-18T13:58:17.576,0.247,0.156,0.126,-0.031
1681819097586,2023-04-18T13:58:17.586,0.257,0.124,0.113,-0.003
1681819097597,2023-04-18T13:58:17.597,0.268,0.068,0.104,0.034
1681819097607,2023-04-18T13:58:17.607,0.278,0.000,0.093,0.049
1681819097617,2023-04-18T13:58:17.617,0.288,-0.061,0.078,0.045
1681819097626,2023-04-18T13:58:17.626,0.297,-0.131,0.067,0.045
1681819097636,2023-04-18T13:58:17.636,0.307,-0.175,0.079,0.044
1681819097646,2023-04-18T13:58:17.646,0.317,-0.199,0.103,0.041
1681819097657,2023-04-18T13:58:17.657,0.328,-0.202,0.136,0.036
1681819097665,2023-04-18T13:58:17.665,0.336,-0.173,0.172,0.039
1681819097676,2023-04-18T13:58:17.676,0.347,-0.120,0.191,0.045
1681819097686,2023-04-18T13:58:17.686,0.357,-0.064,0.212,0.041
1681819097696,2023-04-18T13:58:17.696,0.367,-0.009,0.234,0.045
1681819097706,2023-04-18T13:58:17.706,0.377,0.038,0.218,0.068
1681819097715,2023-04-18T13:58:17.715,0.386,0.065,0.194,0.074
1681819097725,2023-04-18T13:58:17.725,0.396,0.055,0.193,0.012
1681819097736,2023-04-18T13:58:17.736,0.407,0.033,0.194,0.009
1681819097746,2023-04-18T13:58:17.746,0.417,-0.023,0.186,-0.013
1681819097756,2023-04-18T13:58:17.756,0.427,-0.090,0.172,-0.037
1681819097765,2023-04-18T13:58:17.765,0.436,-0.141,0.189,-0.050
1681819097775,2023-04-18T13:58:17.775,0.446,-0.176,0.203,-0.069
1681819097786,2023-04-18T13:58:17.786,0.457,-0.193,0.214,-0.067
