epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818572258,2023-04-18T13:49:32.258,0.000,0.768,-0.114,0.631,0.000
1681818572269,2023-04-18T13:49:32.269,0.011,0.768,-0.114,0.631,-0.000
1681818572279,2023-04-18T13:49:32.279,0.021,0.768,-0.114,0.630,0.001
1681818572289,2023-04-18T13:49:32.289,0.031,0.768,-0.115,0.630,0.001
1681818572298,2023-04-18T13:49:32.298,0.040,0.768,-0.115,0.630,0.002
1681818572308,2023-04-18T13:49:32.308,0.050,0.769,-0.116,0.629,0.002
1681818572319,2023-04-18T13:49:32.319,0.061,0.769,-0.116,0.629,0.003
1681818572329,2023-04-18T13:49:32.329,0.071,0.769,-0.117,0.628,0.003
1681818572339,2023-04-18T13:49:32.339,0.081,0.769,-0.117,0.628,0.004
1681818572348,2023-04-18T13:49:32.348,0.090,0.770,-0.118,0.628,0.004
1681818572358,2023-04-18T13:49:32.358,0.100,0.770,-0.119,0.627,0.005
1681818572368,2023-04-18T13:49:32.368,0.110,0.770,-0.120,0.626,0.005
1681818572379,2023-04-18T13:49:32.379,0.121,0.771,-0.120,0.626,0.005
1681818572389,2023-04-18T13:49:32.389,0.131,0.771,-0.121,0.625,0.005
1681818572398,2023-04-18T13:49:32.398,0.140,0.772,-0.121,0.624,0.005
1681818572408,2023-04-18T13:49:32.408,0.150,0.772,-0.121,0.623,0.004
1681818572418,2023-04-18T13:49:32.418,0.160,0.773,-0.120,0.623,0.003
1681818572428,2023-04-18T13:49:32.428,0.170,0.774,-0.120,0.622,0.002
1681818572437,2023-04-18T13:49:32.437,0.179,0.774,-0.119,0.622,0.001
1681818572447,2023-04-18T13:49:32.447,0.189,0.774,-0.119,0.622,-0.000
1681818572458,2023-04-18T13:49:32.458,0.200,0.775,-0.118,0.621,-0.001
1681818572468,2023-04-18T13:49:32.468,0.210,0.775,-0.117,0.621,-0.002
1681818572478,2023-04-18T13:49:32.478,0.220,0.775,-0.116,0.621,-0.003
1681818572487,2023-04-18T13:49:32.487,0.229,0.775,-0.116,0.621,-0.004
1681818572497,2023-04-18T13:49:32.497,0.239,0.775,-0.115,0.621,-0.005
1681818572508,2023-04-18T13:49:32.508,0.250,0.775,-0.115,0.622,-0.006
1681818572518,2023-04-18T13:49:32.518,0.260,0.775,-0.115,0.622,-0.006
1681818572528,2023-04-18T13:49:32.528,0.270,0.775,-0.114,0.622,-0.007
1681818572537,2023-04-18T13:49:32.537,0.279,0.775,-0.115,0.622,-0.007
1681818572547,2023-04-18T13:49:32.547,0.289,0.774,-0.115,0.622,-0.008
1681818572557,2023-04-18T13:49:32.557,0.299,0.774,-0.115,0.622,-0.008
1681818572568,2023-04-18T13:49:32.568,0.310,0.774,-0.115,0.622,-0.009
1681818572578,2023-04-18T13:49:32.578,0.320,0.774,-0.116,0.622,-0.009
1681818572587,2023-04-18T13:49:32.587,0.329,0.774,-0.116,0.622,-0.010
1681818572597,2023-04-18T13:49:32.597,0.339,0.774,-0.116,0.622,-0.010
1681818572607,2023-04-18T13:49:32.607,0.349,0.774,-0.116,0.622,-0.011
1681818572617,2023-04-18T13:49:32.617,0.359,0.774,-0.117,0.623,-0.012
1681818572628,2023-04-18T13:49:32.628,0.370,0.774,-0.117,0.623,-0.012
